datetime,c2,c3,c4,shape_ratio,rib,regime
2025-01-15T00:30:00.0,-0.059863154155386344,0.039142852333808646,0.0270022028482792,0.6538722004558235,0.0034323763625099674,mixed_or_turbulent
2025-01-15T01:00:00.0,-0.02917264573632555,0.01684151333893853,0.022030091474864125,0.5773049688793775,0.005799312440021149,mixed_or_turbulent
2025-01-15T01:30:00.0,-0.016274323211037882,0.012584947719485769,0.02055169748902112,0.7733008344672769,0.008448160158379615,mixed_or_turbulent
2025-01-15T02:00:00.0,0.04677636576282215,-0.01399292440507827,0.03727907024757417,0.29914518105209115,0.020164275958216838,mixed_or_turbulent
2025-01-15T02:30:00.0,0.06825740758081104,0.0030042204110654136,0.021147636249264325,0.04401310447527133,0.013816504511740456,mixed_or_turbulent
2025-01-15T03:00:00.0,0.059241311158161995,0.022887820638871757,0.017370137583590323,0.38634898842407506,0.01423078442998873,mixed_or_turbulent
2025-01-15T03:30:00.0,0.14092778802490966,-0.006595246114798723,0.02338704122425178,0.04679876273679242,0.021361853553243885,mixed_or_turbulent
2025-01-15T04:00:00.0,0.1253604848056653,0.0078996541831238,0.014317225055617243,0.06301550441010098,0.009510640250115051,mixed_or_turbulent
2025-01-15T04:30:00.0,0.2507799676948469,-0.15048570377418458,0.002341158550460372,0.6000706721411576,0.018813051699656337,mixed_or_turbulent
2025-01-15T05:00:00.0,0.12895816844994168,-0.03837833257550332,0.013813684494436186,0.29760295944650317,0.010374396199193395,mixed_or_turbulent
2025-01-15T05:30:00.0,0.08487225982501416,-0.01702246859951435,0.007130239123959629,0.2005657518087832,0.005843121538846073,mixed_or_turbulent
2025-01-15T06:00:00.0,0.09294512452935462,0.007752130846418634,0.013160469114784393,0.08340545978794507,0.007872514940904176,mixed_or_turbulent
2025-01-15T06:30:00.0,0.09917392624326427,-0.0180091450997426,0.022816608239750177,0.18159153097930064,0.009985356786546381,mixed_or_turbulent
2025-01-15T07:00:00.0,0.06084682613600043,-0.0014042144610449314,0.007993628381393196,0.023077858784389716,0.005958669396188074,mixed_or_turbulent
2025-01-15T07:30:00.0,0.06624008255858116,0.021769399602503244,0.022572849632623883,0.32864390806353394,0.005645259012345978,mixed_or_turbulent
2025-01-15T08:00:00.0,0.04896787571854223,0.04797853758766223,0.018598598877417313,0.9797961803251071,0.005112105649235911,mixed_or_turbulent
2025-01-15T08:30:00.0,0.016345837875392913,0.02460003156472631,0.014252980994000138,1.5049721985655622,0.0033845085744955952,mixed_or_turbulent
2025-01-15T09:00:00.0,-0.03408863619654688,0.02744505738019752,0.0174996734241239,0.8051086943448227,0.0014259684202943357,mixed_or_turbulent
2025-01-15T09:30:00.0,-0.03521328335543332,0.021113352215901528,0.001586235069046778,0.5995848783196126,0.0006964770570026479,mixed_or_turbulent
2025-01-15T10:00:00.0,0.003283206879800883,0.03455969687543466,-0.0009379104141500901,10.526201406330694,0.0019860463428350243,mixed_or_turbulent
2025-01-15T10:30:00.0,-0.0316544220651786,0.009458854844075755,-0.008338025341054876,0.29881622304142313,0.0004104829839236534,mixed_or_turbulent
2025-01-15T11:00:00.0,-0.028944705295105087,0.03129057435549291,0.012115081910724112,1.0810465691901356,0.0009182046717514413,mixed_or_turbulent
2025-01-15T11:30:00.0,-0.07499925706424779,0.010461997234904834,0.001349460640869202,0.13949467827318088,-0.00023046753750774216,mixed_or_turbulent
2025-01-15T12:00:00.0,-0.0846819031503516,0.02938960713154192,0.012821595117025008,0.34705888788731004,-0.00017822080894098948,mixed_or_turbulent
2025-01-15T12:30:00.0,-0.1330414280168756,0.046645200894870155,0.025901710267303684,0.35060658616016555,-0.0008166105257859579,mixed_or_turbulent
2025-01-15T13:00:00.0,-0.14019699660459486,0.018562750050881364,0.016118152486026598,0.132404762587282,-0.0010202309805373913,mixed_or_turbulent
2025-01-15T13:30:00.0,-0.10340312888128658,0.00885485359801587,0.0009548120551054611,0.08563429070102714,-0.0006983708315187441,mixed_or_turbulent
2025-01-15T14:00:00.0,-0.10286594111757019,0.010593181788376293,0.004986824744355674,0.10298045857830496,-0.0004986642951266971,mixed_or_turbulent
2025-01-15T14:30:00.0,-0.11554485846102518,-0.000997132367336361,0.002251271273781722,0.00862982897393662,-0.0007051587243463774,mixed_or_turbulent
2025-01-15T15:00:00.0,-0.12971862101832382,-0.00391694127343621,-0.0018858011730484136,0.03019567462780004,-0.0009916343432803173,mixed_or_turbulent
2025-01-15T15:30:00.0,-0.13813882703504923,-0.010410208151568411,-0.01143680092773459,0.07536047883863299,-0.0011609331704310886,mixed_or_turbulent
2025-01-15T16:00:00.0,-0.1321507606606134,-0.017478746125486274,-0.006576864616800491,0.13226368155666388,-0.0010558443539265923,mixed_or_turbulent
2025-01-15T16:30:00.0,-0.11808280714213079,-0.008939820712044109,-0.003628767937778115,0.07570806392910072,-0.0009431627200874445,mixed_or_turbulent
2025-01-15T17:00:00.0,-0.11791783900497523,-0.00918638685489358,-0.002296423501672234,0.07790497970799809,-0.0011232059038088203,mixed_or_turbulent
2025-01-15T17:30:00.0,-0.11172480084573032,-0.01070425125626437,-0.008863599659537924,0.09580908782325608,NaN,mixed_or_turbulent
2025-01-15T18:00:00.0,-0.12930832731049444,-0.010763510091703263,-0.004552456241899036,0.08323911008343633,-0.001139304563079804,mixed_or_turbulent
2025-01-15T18:30:00.0,-0.11941870777660067,-0.010414205078541714,-0.005180186387356364,0.08720748425802603,-0.0011872129513652646,mixed_or_turbulent
2025-01-15T19:00:00.0,-0.11652880282994739,-0.012237775597164567,-0.002083880293222814,0.10501931968719679,-0.001203651157450115,mixed_or_turbulent
2025-01-15T19:30:00.0,-0.10443127251140341,-0.0010302227924492186,0.004396849641482512,0.009865079373965524,-0.0008015964006384726,mixed_or_turbulent
2025-01-15T20:00:00.0,-0.10595016683572726,-0.005123389918371348,-0.0024625560907179695,0.048356600762271745,-0.0010361779753988735,mixed_or_turbulent
2025-01-15T20:30:00.0,-0.1097715637030979,-0.0006939805730733193,0.000787037759756261,0.006322043247469328,-0.0011869304486255893,mixed_or_turbulent
2025-01-15T21:00:00.0,-0.11524869085321104,0.0013480436541969522,-0.004096796752818819,0.011696824009167417,-0.0019728352933304147,mixed_or_turbulent
2025-01-15T21:30:00.0,-0.11216667822140881,0.004601149474324418,0.004335524995901952,0.04102064487674393,-0.0013103115980716857,mixed_or_turbulent
2025-01-15T22:00:00.0,-0.11554954147026927,0.014633380824354477,0.007807989679757761,0.12664161742363664,-0.001492032532813525,mixed_or_turbulent
2025-01-15T22:30:00.0,-0.1009292440228328,0.020276587769290363,0.012064756929333047,0.20089903541438667,-0.0008860550402128421,mixed_or_turbulent
2025-01-15T23:00:00.0,-0.10067264965853066,0.010452446417157101,0.009261039661120952,0.1038260784096825,-0.0009027870072421024,mixed_or_turbulent
2025-01-15T23:30:00.0,-0.10238771064574378,0.010477013205005109,0.01411884200785199,0.10232686265693582,-0.001134177723163126,mixed_or_turbulent
