HYY_EDDY233.H_storage_flux,HYY_EDDY233.Qc_H,HYY_EDDY233.F_c,HYY_EDDY233.tau,HYY_META.T42,HYY_EDDYMAST.MO_length_270,HYY_META.T168,HYY_EDDY233.LE,HYY_META.T504,HYY_EDDY233.MO_length,HYY_EDDY233.u_star_460,HYY_EDDY233.E,HYY_EDDY233.wind_dir,HYY_EDDY233.CO2_storage_flux,HYY_EDDY233.H,HYY_META.T672,HYY_EDDY233.LE_storage_flux,HYY_EDDY233.MO_length_460,HYY_EDDY233.Qc_F_c,HYY_EDDY233.Qc_LE,HYY_EDDY233.Qc_tau,HYY_EDDY233.U,HYY_EDDY233.u_star,HYY_META.T84,HYY_EDDYMAST.u_star_270,HYY_EDDYSUB.u_star_subm,HYY_EDDYSUB.MO_length_subm,HYY_META.T336,datetime,VAR_EDDY.H,VAR_EDDY.LE,VAR_EDDY.E,VAR_EDDY.F_c,VAR_EDDY.tau,VAR_EDDY.u_star,VAR_EDDY.MO_length,VAR_EDDY.U,VAR_EDDY.wind_dir,VAR_EDDY.Qc_H,VAR_EDDY.Qc_LE,VAR_EDDY.Qc_F_c,VAR_EDDY.Qc_tau,VAR_EDDY.CO2_storage_flux,VAR_EDDY.H_storage_flux,VAR_EDDY.LE_storage_flux,VAR_META.TDRY4,VAR_META.TDRY3,VAR_META.TDRY2,VAR_META.TDRY1,VAR_META.TDRY0
1.83493,,,,7.02767,1872.81604,6.96633,,6.80267,,,,,0.05769,,6.811,-3.50033,,,,,,,,1.22715,0.11698,7.70141,6.91633,2020-11-05T15:30:00.0,,,,,,0.11698,7.70141,,,,,,,0.05769,1.83493,-3.50033,7.02767,6.96633,6.96633,6.91633,6.80267
1.06478,,,,7.11633,1463.81104,7.07567,,6.94067,,,,,0.18892,,6.95767,-7.4915,,,,,,,,1.19581,0.09235,4.46927,7.04533,2020-11-05T16:00:00.0,,,,,,0.09235,4.46927,,,,,,,0.18892,1.06478,-7.4915,7.11633,7.07567,7.07567,7.04533,6.94067
-1.44897,,,,7.06967,1394.85303,7.035,,6.91967,,,,,0.19021,,6.94033,-5.50932,,,,,,,,1.18919,0.10057,6.34187,7.001,2020-11-05T16:30:00.0,,,,,,0.10057,6.34187,,,,,,,0.19021,-1.44897,-5.50932,7.06967,7.035,7.035,7.001,6.91967
-0.20747,,,,7.09333,1365.30298,7.01567,,6.855,,,,,0.0773,,6.865,-2.40964,,,,,,,,1.08541,0.10505,5.86966,6.96133,2020-11-05T17:00:00.0,,,,,,0.10505,5.86966,,,,,,,0.0773,-0.20747,-2.40964,7.09333,7.01567,7.01567,6.96133,6.855
-3.61914,,,,6.90633,1260.65601,6.84067,,6.67633,,,,,0.10661,,6.689,-0.27741,,,,,,,,1.19353,0.12145,9.42795,6.79,2020-11-05T17:30:00.0,,,,,,0.12145,9.42795,,,,,,,0.10661,-3.61914,-0.27741,6.90633,6.84067,6.84067,6.79,6.67633
-2.4174,,,,6.787,1443.69104,6.73333,,6.55967,,,,,0.14922,,6.56733,-2.74251,,,,,,,,1.1334,0.07199,2.40678,6.68,2020-11-05T18:00:00.0,,,,,,0.07199,2.40678,,,,,,,0.14922,-2.4174,-2.74251,6.787,6.73333,6.73333,6.68,6.55967
-4.01237,,,,6.63133,1002.93201,6.57667,,6.436,,,,,0.29489,,6.452,-6.11691,,,,,,,,0.96425,0.09175,4.03882,6.532,2020-11-05T18:30:00.0,,,,,,0.09175,4.03882,,,,,,,0.29489,-4.01237,-6.11691,6.63133,6.57667,6.57667,6.532,6.436
1.84128,,,,6.55633,1125.68994,6.53133,,6.396,,,,,0.23546,,6.42167,-7.21147,,,,,,,,1.01946,0.06976,1.61969,6.51,2020-11-05T19:00:00.0,,,,,,0.06976,1.61969,,,,,,,0.23546,1.84128,-7.21147,6.55633,6.53133,6.53133,6.51,6.396
-1.45391,,,,6.55833,1040.03601,6.54233,,6.425,,,,,0.14656,,6.46733,-6.32285,,,,,,,,1.0096,0.10082,6.09296,6.52933,2020-11-05T19:30:00.0,,,,,,0.10082,6.09296,,,,,,,0.14656,-1.45391,-6.32285,6.55833,6.54233,6.54233,6.52933,6.425
0.90759,,,,6.50567,1093.63403,6.50033,,6.387,,,,,0.05301,,6.429,-2.97414,,,,,,,,1.07884,0.04802,0.44387,6.478,2020-11-05T20:00:00.0,,,,,,0.04802,0.44387,,,,,,,0.05301,0.90759,-2.97414,6.50567,6.50033,6.50033,6.478,6.387
-1.44477,,,,6.48633,740.38989,6.455,,6.31833,,,,,-0.00842,,6.35,-0.98504,,,,,,,,0.84194,0.11319,5.07088,6.42167,2020-11-05T20:30:00.0,,,,,,0.11319,5.07088,,,,,,,-0.00842,-1.44477,-0.98504,6.48633,6.455,6.455,6.42167,6.31833
-1.77213,,,,6.43133,998.13818,6.424,,6.32433,,,,,0.0002,,6.359,-1.61846,,,,,,,,1.04209,,,6.422,2020-11-05T21:00:00.0,,,,,,1.04209,998.13818,,,,,,,0.0002,-1.77213,-1.61846,6.43133,6.424,6.424,6.422,6.32433
-0.93823,,,,6.34167,743.974,6.31133,,6.19467,,,,,0.01559,,6.24267,-1.10061,,,,,,,,0.86836,0.14116,25.05196,6.301,2020-11-05T21:30:00.0,,,,,,0.14116,25.05196,,,,,,,0.01559,-0.93823,-1.10061,6.34167,6.31133,6.31133,6.301,6.19467
1.9609,,,,6.31067,874.31079,6.32133,,6.244,,,,,-0.04619,,6.29567,-0.66336,,,,,,,,0.90968,,,6.348,2020-11-05T22:00:00.0,,,,,,0.90968,874.31079,,,,,,,-0.04619,1.9609,-0.66336,6.31067,6.32133,6.32133,6.348,6.244
-2.05588,,,,6.34267,651.57739,6.36367,,6.29,,,,,-0.07797,,6.34533,0.08533,,,,,,,,0.92132,0.11005,6.22958,6.39433,2020-11-05T22:30:00.0,,,,,,0.11005,6.22958,,,,,,,-0.07797,-2.05588,0.08533,6.34267,6.36367,6.36367,6.39433,6.29
4.94535,,,,6.49767,691.1369,6.48067,,6.37033,,,,,-0.17605,,6.418,1.94346,,,,,,,,0.88671,0.05355,0.77481,6.46167,2020-11-05T23:00:00.0,,,,,,0.05355,0.77481,,,,,,,-0.17605,4.94535,1.94346,6.49767,6.48067,6.48067,6.46167,6.37033
0.55461,,,,6.57967,985.68512,6.59733,,6.485,,,,,-0.08063,,6.52233,2.57042,,,,,,,,0.97877,0.11091,5.32248,6.584,2020-11-05T23:30:00.0,,,,,,0.11091,5.32248,,,,,,,-0.08063,0.55461,2.57042,6.57967,6.59733,6.59733,6.584,6.485
3.5395,,,,6.714,663.34583,6.718,,6.602,,,,,-0.00989,,6.647,-0.19265,,,,,,,,0.86486,,,6.72133,2020-11-06T00:00:00.0,,,,,,0.86486,663.34583,,,,,,,-0.00989,3.5395,-0.19265,6.714,6.718,6.718,6.72133,6.602
0.60369,,,,6.76667,641.78961,6.766,,6.64,,,,,-0.01836,,6.67933,-0.07371,,,,,,,,0.86066,,,6.766,2020-11-06T00:30:00.0,,,,,,0.86066,641.78961,,,,,,,-0.01836,0.60369,-0.07371,6.76667,6.766,6.766,6.766,6.64
-1.18656,,,,6.74133,839.34198,6.75333,,6.649,,,,,0.01823,,6.68367,-0.98155,,,,,,,,0.95066,0.10247,4.91301,6.76533,2020-11-06T01:00:00.0,,,,,,0.10247,4.91301,,,,,,,0.01823,-1.18656,-0.98155,6.74133,6.75333,6.75333,6.76533,6.649
-3.19952,,,,6.71067,775.90741,6.712,,6.592,,,,,0.07027,,6.62,-2.27836,,,,,,,,0.92842,,,6.71367,2020-11-06T01:30:00.0,,,,,,0.92842,775.90741,,,,,,,0.07027,-3.19952,-2.27836,6.71067,6.712,6.712,6.71367,6.592
-2.0446,,,,6.60733,995.66467,6.58133,,6.42167,,,,,0.0633,,6.443,0.09738,,,,,,,,0.97564,,,6.555,2020-11-06T02:00:00.0,,,,,,0.97564,995.66467,,,,,,,0.0633,-2.0446,0.09738,6.60733,6.58133,6.58133,6.555,6.42167
-1.77904,,,,6.44767,697.17212,6.42467,,6.27567,,,,,0.06584,,6.30267,0.45384,,,,,,,,0.84932,,,6.404,2020-11-06T02:30:00.0,,,,,,0.84932,697.17212,,,,,,,0.06584,-1.77904,0.45384,6.44767,6.42467,6.42467,6.404,6.27567
-2.51017,,,,6.38933,650.0813,6.35733,,6.194,,,,,0.05078,,6.225,1.09593,,,,,,,,0.79115,0.07306,2.14886,6.32233,2020-11-06T03:00:00.0,,,,,,0.07306,2.14886,,,,,,,0.05078,-2.51017,1.09593,6.38933,6.35733,6.35733,6.32233,6.194
-0.79612,,,,6.272,787.95612,6.25767,,6.099,,,,,0.03649,,6.12267,1.84653,,,,,,,,0.82296,0.06537,3.25104,6.21733,2020-11-06T03:30:00.0,,,,,,0.06537,3.25104,,,,,,,0.03649,-0.79612,1.84653,6.272,6.25767,6.25767,6.21733,6.099
-3.86633,,,,6.12867,665.32391,6.10233,,5.952,,,,,0.06012,,5.969,1.9371,,,,,,,,0.79752,,,6.08433,2020-11-06T04:00:00.0,,,,,,0.79752,665.32391,,,,,,,0.06012,-3.86633,1.9371,6.12867,6.10233,6.10233,6.08433,5.952
-1.73017,,,,5.97433,550.43488,5.93833,,5.81067,,,,,0.02719,,5.835,2.58098,,,,,,,,0.75458,0.08132,5.6984,5.93833,2020-11-06T04:30:00.0,,,,,,0.08132,5.6984,,,,,,,0.02719,-1.73017,2.58098,5.97433,5.93833,5.93833,5.93833,5.81067
-0.84956,,,,5.88767,742.67102,5.85633,,5.72667,,,,,0.01842,,5.759,1.38981,,,,,,,,0.79584,0.05717,1.19927,5.85333,2020-11-06T05:00:00.0,,,,,,0.05717,1.19927,,,,,,,0.01842,-0.84956,1.38981,5.88767,5.85633,5.85633,5.85333,5.72667
-1.34685,,,,5.882,692.84991,5.84133,,5.72767,,,,,0.00649,,5.76733,-0.95189,,,,,,,,0.83389,0.07548,3.12872,5.84967,2020-11-06T05:30:00.0,,,,,,0.07548,3.12872,,,,,,,0.00649,-1.34685,-0.95189,5.882,5.84133,5.84133,5.84967,5.72767
-0.11298,,,,5.868,723.34552,5.83667,,5.73433,,,,,0.0082,,5.76933,-0.32501,,,,,,,,0.87555,,,5.83833,2020-11-06T06:00:00.0,,,,,,0.87555,723.34552,,,,,,,0.0082,-0.11298,-0.32501,5.868,5.83667,5.83667,5.83833,5.73433
-2.29617,,,,5.791,552.28119,5.73533,,5.63933,,,,,0.03524,,5.67167,-1.1326,,,,,,,,0.74503,0.04679,0.74326,5.75833,2020-11-06T06:30:00.0,,,,,,0.04679,0.74326,,,,,,,0.03524,-2.29617,-1.1326,5.791,5.73533,5.73533,5.75833,5.63933
-2.51671,,,,5.618,745.34088,5.59267,,5.491,,,,,0.04762,,5.537,-1.0241,,,,,,,,0.87394,0.04756,0.88194,5.6,2020-11-06T07:00:00.0,,,,,,0.04756,0.88194,,,,,,,0.04762,-2.51671,-1.0241,5.618,5.59267,5.59267,5.6,5.491
-3.20278,,,,5.42667,581.52942,5.42167,,5.31367,,,,,0.09478,,5.36067,0.35119,,,,,,,,0.81034,0.05439,1.36939,5.424,2020-11-06T07:30:00.0,,,,,,0.05439,1.36939,,,,,,,0.09478,-3.20278,0.35119,5.42667,5.42167,5.42167,5.424,5.31367
-2.81961,,,,5.28467,608.85413,5.25267,,5.17367,,,,,0.00754,,5.23233,0.76731,,,,,,,,0.75977,,,5.27867,2020-11-06T08:00:00.0,,,,,,0.75977,608.85413,,,,,,,0.00754,-2.81961,0.76731,5.28467,5.25267,5.25267,5.27867,5.17367
0.81755,,,,5.22733,573.29053,5.21133,,5.11,,,,,-0.07563,,5.15833,1.11832,,,,,,,,0.65122,,,5.21867,2020-11-06T08:30:00.0,,,,,,0.65122,573.29053,,,,,,,-0.07563,0.81755,1.11832,5.22733,5.21133,5.21133,5.21867,5.11
4.28335,,,,5.317,1051.91797,5.35967,,5.19133,,,,,-0.25489,,5.2,1.69241,,,,,,,,0.73212,0.0481,1.44797,5.31567,2020-11-06T09:00:00.0,,,,,,0.0481,1.44797,,,,,,,-0.25489,4.28335,1.69241,5.317,5.35967,5.35967,5.31567,5.19133
6.00689,,,,5.60967,1300.51196,5.67867,,5.442,,,,,-0.29014,,5.42667,1.33098,,,,,,,,0.7216,,,5.57533,2020-11-06T09:30:00.0,,,,,,0.7216,1300.51196,,,,,,,-0.29014,6.00689,1.33098,5.60967,5.67867,5.67867,5.57533,5.442
8.45912,,,,6.01967,3365.98706,6.09567,,5.78233,,,,,-0.29661,,5.76967,0.77508,,,,,,,,0.57722,,,5.93567,2020-11-06T10:00:00.0,,,,,,0.57722,3365.98706,,,,,,,-0.29661,8.45912,0.77508,6.01967,6.09567,6.09567,5.93567,5.78233
9.97257,,,,6.53033,-3803.2749,6.585,,6.17167,,,,,-0.4983,,6.144,0.68292,,,,,,,,0.62067,,,6.353,2020-11-06T10:30:00.0,,,,,,0.62067,-3803.2749,,,,,,,-0.4983,9.97257,0.68292,6.53033,6.585,6.585,6.353,6.17167
9.40372,,,,7.00867,-1518.04395,7.09033,,6.65033,,,,,-0.43118,,6.56933,8.32553,,,,,,,,0.76158,,,6.85267,2020-11-06T11:00:00.0,,,,,,0.76158,-1518.04395,,,,,,,-0.43118,9.40372,8.32553,7.00867,7.09033,7.09033,6.85267,6.65033
8.70612,,,,7.535,-645.29681,7.61667,,7.122,,,,,-0.44751,,7.02967,7.09713,,,,,,,,0.51911,0.05694,4.55886,7.337,2020-11-06T11:30:00.0,,,,,,0.05694,4.55886,,,,,,,-0.44751,8.70612,7.09713,7.535,7.61667,7.61667,7.337,7.122
10.25404,,,,7.981,-885.39978,8.033,,7.53233,,,,,-0.32162,,7.424,7.36494,,,,,,,,0.78799,,,7.725,2020-11-06T12:00:00.0,,,,,,0.78799,-885.39978,,,,,,,-0.32162,10.25404,7.36494,7.981,8.033,8.033,7.725,7.53233
0.39234,,,,8.36133,-1656.52698,8.286,,7.848,,,,,-0.4582,,7.772,8.57219,,,,,,,,0.64313,,,8.033,2020-11-06T12:30:00.0,,,,,,0.64313,-1656.52698,,,,,,,-0.4582,0.39234,8.57219,8.36133,8.286,8.286,8.033,7.848
7.31978,,,,8.58033,2527.42212,8.474,,8.142,,,,,-0.39539,,8.11367,9.95551,,,,,,,,0.64712,0.04605,2.99905,8.30567,2020-11-06T13:00:00.0,,,,,,0.04605,2.99905,,,,,,,-0.39539,7.31978,9.95551,8.58033,8.474,8.474,8.30567,8.142
4.626,,,,8.94367,1782.37305,8.82667,,8.502,,,,,-0.21831,,8.462,10.84114,,,,,,,,0.71678,0.04743,4.01024,8.65533,2020-11-06T13:30:00.0,,,,,,0.04743,4.01024,,,,,,,-0.21831,4.626,10.84114,8.94367,8.82667,8.82667,8.65533,8.502
4.83641,,,,9.15233,2097.60791,9.066,,8.726,,,,,-0.19399,,8.67,8.46185,,,,,,,,0.66612,0.03957,1.81539,8.87233,2020-11-06T14:00:00.0,,,,,,0.03957,1.81539,,,,,,,-0.19399,4.83641,8.46185,9.15233,9.066,9.066,8.87233,8.726
3.21762,,,,9.37567,1225.01294,9.311,,9.04833,,,,,-0.11774,,9.032,8.08681,,,,,,,,0.71131,,,9.18967,2020-11-06T14:30:00.0,,,,,,0.71131,1225.01294,,,,,,,-0.11774,3.21762,8.08681,9.37567,9.311,9.311,9.18967,9.04833
5.82488,,,,9.67267,1213.13794,9.61467,,9.38633,,,,,0.33275,,9.407,11.30106,,,,,,,,0.75312,0.06958,7.70381,9.52033,2020-11-06T15:00:00.0,,,,,,0.06958,7.70381,,,,,,,0.33275,5.82488,11.30106,9.67267,9.61467,9.61467,9.52033,9.38633
0.72095,,,,9.71233,874.07239,9.67933,,9.53067,,,,,0.36495,,9.54733,7.12575,,,,,,,,0.81056,0.06746,3.49873,9.64733,2020-11-06T15:30:00.0,,,,,,0.06746,3.49873,,,,,,,0.36495,0.72095,7.12575,9.71233,9.67933,9.67933,9.64733,9.53067
-2.75361,,,,9.696,622.87451,9.66067,,9.48533,,,,,0.48529,,9.52267,3.2182,,,,,,,,0.71827,0.07485,3.84253,9.60767,2020-11-06T16:00:00.0,,,,,,0.07485,3.84253,,,,,,,0.48529,-2.75361,3.2182,9.696,9.66067,9.66067,9.60767,9.48533
3.85586,,,,9.79,973.2326,9.76833,,9.61867,,,,,0.2497,,9.64167,-2.15667,,,,,,,,1.01485,0.08964,3.92685,9.72833,2020-11-06T16:30:00.0,,,,,,0.08964,3.92685,,,,,,,0.2497,3.85586,-2.15667,9.79,9.76833,9.76833,9.72833,9.61867
0.73311,,,,9.99033,1221.91699,9.93733,,9.73967,,,,,0.14559,,9.74,-5.31681,,,,,,,,0.99132,0.08108,3.85999,9.86167,2020-11-06T17:00:00.0,,,,,,0.08108,3.85999,,,,,,,0.14559,0.73311,-5.31681,9.99033,9.93733,9.93733,9.86167,9.73967
-0.0511,,,,9.94833,1173.96204,9.88767,,9.69,,,,,0.12105,,9.69367,-2.53319,,,,,,,,1.03221,0.06613,1.97585,9.82067,2020-11-06T17:30:00.0,,,,,,0.06613,1.97585,,,,,,,0.12105,-0.0511,-2.53319,9.94833,9.88767,9.88767,9.82067,9.69
1.55554,,,,9.985,1050.62598,9.954,,9.75367,,,,,0.03231,,9.75567,-3.29048,,,,,,,,1.01561,,,9.88267,2020-11-06T18:00:00.0,,,,,,1.01561,1050.62598,,,,,,,0.03231,1.55554,-3.29048,9.985,9.954,9.954,9.88267,9.75367
-0.71208,,,,10.00733,1363.20105,9.94867,,9.73067,,,,,0.01054,,9.729,-0.28466,,,,,,,,1.05794,0.11374,8.48311,9.86967,2020-11-06T18:30:00.0,,,,,,0.11374,8.48311,,,,,,,0.01054,-0.71208,-0.28466,10.00733,9.94867,9.94867,9.86967,9.73067
-2.48277,,,,9.92367,1023.55798,9.863,,9.641,,,,,0.00711,,9.638,-0.15795,,,,,,,,0.92642,0.09037,5.07281,9.77633,2020-11-06T19:00:00.0,,,,,,0.09037,5.07281,,,,,,,0.00711,-2.48277,-0.15795,9.92367,9.863,9.863,9.77633,9.641
-0.60978,,,,9.85733,1097.01196,9.79133,,9.59233,,,,,-0.04397,,9.58467,-1.19225,,,,,,,,0.96829,,,9.72,2020-11-06T19:30:00.0,,,,,,0.96829,1097.01196,,,,,,,-0.04397,-0.60978,-1.19225,9.85733,9.79133,9.79133,9.72,9.59233
0.58469,,,,9.82467,1148.77002,9.771,,9.60733,,,,,-0.0927,,9.61833,-4.05861,,,,,,,,1.02654,0.08924,4.13096,9.722,2020-11-06T20:00:00.0,,,,,,0.08924,4.13096,,,,,,,-0.0927,0.58469,-4.05861,9.82467,9.771,9.771,9.722,9.60733
5.97919,,,,10.07067,891.26599,10.01667,,9.842,,,,,-0.13501,,9.86,-6.09838,,,,,,,,0.8866,0.12663,12.87658,9.96033,2020-11-06T20:30:00.0,,,,,,0.12663,12.87658,,,,,,,-0.13501,5.97919,-6.09838,10.07067,10.01667,10.01667,9.96033,9.842
0.35722,,,,10.20567,1291.59399,10.145,,9.942,,,,,-0.03703,,9.94133,-2.76997,,,,,,,,1.11703,0.09919,6.57014,10.074,2020-11-06T21:00:00.0,,,,,,0.09919,6.57014,,,,,,,-0.03703,0.35722,-2.76997,10.20567,10.145,10.145,10.074,9.942
0.11633,,,,10.19367,1133.45996,10.13233,,9.942,,,,,0.06183,,9.93833,-1.27349,,,,,,,,1.11069,0.05801,1.29779,10.07467,2020-11-06T21:30:00.0,,,,,,0.05801,1.29779,,,,,,,0.06183,0.11633,-1.27349,10.19367,10.13233,10.13233,10.07467,9.942
-3.00424,,,,10.12867,978.91663,10.07133,,9.89867,,,,,0.04859,,9.90367,-1.243,,,,,,,,1.02828,0.1144,7.87059,10.021,2020-11-06T22:00:00.0,,,,,,0.1144,7.87059,,,,,,,0.04859,-3.00424,-1.243,10.12867,10.07133,10.07133,10.021,9.89867
0.86967,,,,10.042,1100.32996,10.00767,,9.838,,,,,0.03003,,9.849,-0.97935,,,,,,,,1.15119,0.08205,2.88179,9.95533,2020-11-06T22:30:00.0,,,,,,0.08205,2.88179,,,,,,,0.03003,0.86967,-0.97935,10.042,10.00767,10.00767,9.95533,9.838
-4.17698,,,,10.01867,1184.10095,9.967,,9.79033,,,,,0.01919,,9.79733,-0.84716,,,,,,,,1.08747,,,9.91067,2020-11-06T23:00:00.0,,,,,,1.08747,1184.10095,,,,,,,0.01919,-4.17698,-0.84716,10.01867,9.967,9.967,9.91067,9.79033
-3.58273,,,,9.72467,843.12457,9.688,,9.53333,,,,,0.10408,,9.54367,0.14324,,,,,,,,0.90607,0.0884,4.13808,9.65833,2020-11-06T23:30:00.0,,,,,,0.0884,4.13808,,,,,,,0.10408,-3.58273,0.14324,9.72467,9.688,9.688,9.65833,9.53333
-6.05583,,,,9.49467,789.5141,9.42867,,9.23967,,,,,0.11874,,9.24467,0.00262,,,,,,,,0.87387,0.10454,6.19074,9.36633,2020-11-07T00:00:00.0,,,,,,0.10454,6.19074,,,,,,,0.11874,-6.05583,0.00262,9.49467,9.42867,9.42867,9.36633,9.23967
0.25278,,,,9.26867,827.08008,9.23667,,9.09933,,,,,0.04835,,9.11933,-0.91738,,,,,,,,0.91338,0.08668,3.79823,9.21767,2020-11-07T00:30:00.0,,,,,,0.08668,3.79823,,,,,,,0.04835,0.25278,-0.91738,9.26867,9.23667,9.23667,9.21767,9.09933
-1.52372,,,,9.26167,938.30627,9.22667,,9.09167,,,,,-0.03339,,9.11167,-1.54048,,,,,,,,0.9524,0.08403,3.35811,9.209,2020-11-07T01:00:00.0,,,,,,0.08403,3.35811,,,,,,,-0.03339,-1.52372,-1.54048,9.26167,9.22667,9.22667,9.209,9.09167
-8.80098,,,,9.01133,588.93359,9.01567,,8.87667,,,,,0.0638,,8.91467,-1.15064,,,,,,,,0.73993,0.1079,13.70119,9.00167,2020-11-07T01:30:00.0,,,,,,0.1079,13.70119,,,,,,,0.0638,-8.80098,-1.15064,9.01133,9.01567,9.01567,9.00167,8.87667
-4.42705,,,,8.532,421.05701,8.59,,8.483,,,,,0.29625,,8.53667,-0.88646,,,,,,,,0.68003,0.05993,2.65284,8.594,2020-11-07T02:00:00.0,,,,,,0.05993,2.65284,,,,,,,0.29625,-4.42705,-0.88646,8.532,8.59,8.59,8.594,8.483
-4.53297,,,,8.33133,502.71411,8.379,,8.285,,,,,0.12259,,8.357,-0.84158,,,,,,,,0.70874,,,8.402,2020-11-07T02:30:00.0,,,,,,0.70874,502.71411,,,,,,,0.12259,-4.53297,-0.84158,8.33133,8.379,8.379,8.402,8.285
-10.73996,,,,7.862,135.748,7.978,,7.91867,,,,,0.24465,,8.00467,-0.61326,,,,,,,,0.36167,0.03626,-2.98486,8.01433,2020-11-07T03:00:00.0,,,,,,0.03626,-2.98486,,,,,,,0.24465,-10.73996,-0.61326,7.862,7.978,7.978,8.01433,7.91867
-5.59075,,,,7.37267,139.22169,7.50667,,7.47633,,,,,0.27921,,7.602,-0.81895,,,,,,,,0.41865,,,7.56167,2020-11-07T03:30:00.0,,,,,,0.41865,139.22169,,,,,,,0.27921,-5.59075,-0.81895,7.37267,7.50667,7.50667,7.56167,7.47633
-2.67486,,,,7.20267,141.41479,7.351,,7.39667,,,,,0.09794,,7.53433,-0.9115,,,,,,,,0.40235,,,7.459,2020-11-07T04:00:00.0,,,,,,0.40235,141.41479,,,,,,,0.09794,-2.67486,-0.9115,7.20267,7.351,7.351,7.459,7.39667
-6.90223,,,,6.93833,128.01871,7.09233,,7.21467,,,,,0.08148,,7.39167,-1.11701,,,,,,,,0.38237,,,7.242,2020-11-07T04:30:00.0,,,,,,0.38237,128.01871,,,,,,,0.08148,-6.90223,-1.11701,6.93833,7.09233,7.09233,7.242,7.21467
-7.60146,,,,6.45733,115.7785,6.56433,,6.746,,,,,0.34294,,6.924,-0.70605,,,,,,,,0.36107,,,6.74767,2020-11-07T05:00:00.0,,,,,,0.36107,115.7785,,,,,,,0.34294,-7.60146,-0.70605,6.45733,6.56433,6.56433,6.74767,6.746
-5.35603,,,,6.18467,158.2388,6.28967,,6.40067,,,,,0.10655,,6.59567,-0.72137,,,,,,,,0.41608,0.02467,0.33742,6.42433,2020-11-07T05:30:00.0,,,,,,0.02467,0.33742,,,,,,,0.10655,-5.35603,-0.72137,6.18467,6.28967,6.28967,6.42433,6.40067
-3.76848,,,,5.857,148.0246,6.03233,,6.12067,,,,,0.42448,,6.29967,-1.14852,,,,,,,,0.40779,,,6.15567,2020-11-07T06:00:00.0,,,,,,0.40779,148.0246,,,,,,,0.42448,-3.76848,-1.14852,5.857,6.03233,6.03233,6.15567,6.12067
0.13602,,,,5.88867,87.86805,6.03133,,6.15833,,,,,-0.10088,,6.361,-0.36504,,,,,,,,0.32186,0.03671,1.20454,6.19367,2020-11-07T06:30:00.0,,,,,,0.03671,1.20454,,,,,,,-0.10088,0.13602,-0.36504,5.88867,6.03133,6.03133,6.19367,6.15833
-4.82124,,,,5.74567,183.8849,5.931,,6.05933,,,,,0.25319,,6.22667,-1.7573,,,,,,,,0.51026,,,6.076,2020-11-07T07:00:00.0,,,,,,0.51026,183.8849,,,,,,,0.25319,-4.82124,-1.7573,5.74567,5.931,5.931,6.076,6.05933
-2.5651,,,,5.46667,206.65691,5.672,,5.85767,,,,,0.31163,,6.06133,-1.42131,,,,,,,,0.49176,,,5.847,2020-11-07T07:30:00.0,,,,,,0.49176,206.65691,,,,,,,0.31163,-2.5651,-1.42131,5.46667,5.672,5.672,5.847,5.85767
4.85903,,,,5.61,249.1613,5.76433,,5.89667,,,,,-0.32411,,6.04467,0.02236,,,,,,,,0.59885,0.03038,0.5336,5.912,2020-11-07T08:00:00.0,,,,,,0.03038,0.5336,,,,,,,-0.32411,4.85903,0.02236,5.61,5.76433,5.76433,5.912,5.89667
4.75359,,,,5.84033,281.2467,5.93567,,6.00233,,,,,-0.47724,,6.107,-0.53889,,,,,,,,0.53894,,,6.017,2020-11-07T08:30:00.0,,,,,,0.53894,281.2467,,,,,,,-0.47724,4.75359,-0.53889,5.84033,5.93567,5.93567,6.017,6.00233
5.47544,,,,6.06367,398.4313,6.30233,,6.20267,,,,,-0.17888,,6.21,0.12904,,,,,,,,0.593,0.057,2.50275,6.25133,2020-11-07T09:00:00.0,,,,,,0.057,2.50275,,,,,,,-0.17888,5.47544,0.12904,6.06367,6.30233,6.30233,6.25133,6.20267
7.7769,,,,6.48933,1144.25403,6.635,,6.40133,,,,,-0.38731,,6.33,0.17104,,,,,,,,0.62529,0.03704,0.73505,6.47867,2020-11-07T09:30:00.0,,,,,,0.03704,0.73505,,,,,,,-0.38731,7.7769,0.17104,6.48933,6.635,6.635,6.47867,6.40133
8.85652,,,,7.01067,2494.00488,7.18133,,6.926,,,,,-0.41399,,6.87033,-0.76095,,,,,,,,0.77561,,,6.99667,2020-11-07T10:00:00.0,,,,,,0.77561,2494.00488,,,,,,,-0.41399,8.85652,-0.76095,7.01067,7.18133,7.18133,6.99667,6.926
9.77224,,,,7.39033,761.87347,7.46333,,7.314,,,,,-0.48791,,7.365,-0.80001,,,,,,,,0.64775,,,7.37867,2020-11-07T10:30:00.0,,,,,,0.64775,761.87347,,,,,,,-0.48791,9.77224,-0.80001,7.39033,7.46333,7.46333,7.37867,7.314
19.49496,,,,8.397,507.2251,8.478,,8.26933,,,,,-0.72295,,8.281,0.20919,,,,,,,,0.5615,0.06292,23.11717,8.387,2020-11-07T11:00:00.0,,,,,,0.06292,23.11717,,,,,,,-0.72295,19.49496,0.20919,8.397,8.478,8.478,8.387,8.26933
