HYY_EDDY233.H_storage_flux,HYY_EDDY233.Qc_H,HYY_EDDY233.F_c,HYY_EDDY233.tau,HYY_META.T42,HYY_EDDYMAST.MO_length_270,HYY_META.T168,HYY_EDDY233.LE,HYY_META.T504,HYY_EDDY233.MO_length,HYY_EDDY233.u_star_460,HYY_EDDY233.E,HYY_EDDY233.wind_dir,HYY_EDDY233.CO2_storage_flux,HYY_EDDY233.H,HYY_META.T672,HYY_EDDY233.LE_storage_flux,HYY_EDDY233.MO_length_460,HYY_EDDY233.Qc_F_c,HYY_EDDY233.Qc_LE,HYY_EDDY233.Qc_tau,HYY_EDDY233.U,HYY_EDDY233.u_star,HYY_META.T84,HYY_EDDYMAST.u_star_270,HYY_EDDYSUB.u_star_subm,HYY_EDDYSUB.MO_length_subm,HYY_META.T336,datetime,VAR_EDDY.H,VAR_EDDY.LE,VAR_EDDY.E,VAR_EDDY.F_c,VAR_EDDY.tau,VAR_EDDY.u_star,VAR_EDDY.MO_length,VAR_EDDY.U,VAR_EDDY.wind_dir,VAR_EDDY.Qc_H,VAR_EDDY.Qc_LE,VAR_EDDY.Qc_F_c,VAR_EDDY.Qc_tau,VAR_EDDY.CO2_storage_flux,VAR_EDDY.H_storage_flux,VAR_EDDY.LE_storage_flux,VAR_META.TDRY4,VAR_META.TDRY3,VAR_META.TDRY2,VAR_META.TDRY1,VAR_META.TDRY0
-0.50599,,,,-5.90267,-38279.05859,-6.07233,,-6.33067,,,,,,,-6.35333,,,,,,,,,0.59929,,,-6.165,2021-01-07T21:30:00.0,,,,,,0.59929,-38279.05859,,,,,,,,-0.50599,,-5.90267,-6.07233,-6.07233,-6.165,-6.33067
-1.5295,,,,-5.95167,10842.80957,-6.12133,,-6.37567,,,,,,,-6.38867,,,,,,,,,0.50871,,,-6.21267,2021-01-07T22:00:00.0,,,,,,0.50871,10842.80957,,,,,,,,-1.5295,,-5.95167,-6.12133,-6.12133,-6.21267,-6.37567
-2.22712,,,,-6.09167,1798.07397,-6.244,,-6.46933,,,,,,,-6.47367,,,,,,,,,0.45581,,,-6.31467,2021-01-07T22:30:00.0,,,,,,0.45581,1798.07397,,,,,,,,-2.22712,,-6.09167,-6.244,-6.244,-6.31467,-6.46933
-2.42994,,,,-6.17133,1622.03894,-6.32933,,-6.561,,,,,,,-6.57133,,,,,,,,,0.43687,,,-6.405,2021-01-07T23:00:00.0,,,,,,0.43687,1622.03894,,,,,,,,-2.42994,,-6.17133,-6.32933,-6.32933,-6.405,-6.561
-3.32545,,,,-6.33,1433.02502,-6.495,,-6.71133,,,,,,,-6.71367,,,,,,,,,0.45546,,,-6.55467,2021-01-07T23:30:00.0,,,,,,0.45546,1433.02502,,,,,,,,-3.32545,,-6.33,-6.495,-6.495,-6.55467,-6.71133
-1.33392,,,,-6.44567,1289.31396,-6.606,,-6.82333,,,,,,,-6.825,,,,,,,,,0.48388,,,-6.67167,2021-01-08T00:00:00.0,,,,,,0.48388,1289.31396,,,,,,,,-1.33392,,-6.44567,-6.606,-6.606,-6.67167,-6.82333
-1.57343,,,,-6.51867,1248.71497,-6.67,,-6.88967,,,,,,,-6.887,,,,,,,,,0.422,,,-6.74,2021-01-08T00:30:00.0,,,,,,0.422,1248.71497,,,,,,,,-1.57343,,-6.51867,-6.67,-6.67,-6.74,-6.88967
0.33986,,,,-6.54233,1709.83606,-6.70567,,-6.92433,,,,,,,-6.92667,,,,,,,,,0.47064,,,-6.77367,2021-01-08T01:00:00.0,,,,,,0.47064,1709.83606,,,,,,,,0.33986,,-6.54233,-6.70567,-6.70567,-6.77367,-6.92433
0.15814,,,,-6.52533,6590.49316,-6.68767,,-6.92333,,,,,,,-6.926,,,,,,,,,0.53896,,,-6.76767,2021-01-08T01:30:00.0,,,,,,0.53896,6590.49316,,,,,,,,0.15814,,-6.52533,-6.68767,-6.68767,-6.76767,-6.92333
0.84607,,,,-6.487,-7337.43604,-6.647,,-6.901,,,,,,,-6.90933,,,,,,,,,0.47268,,,-6.74,2021-01-08T02:00:00.0,,,,,,0.47268,-7337.43604,,,,,,,,0.84607,,-6.487,-6.647,-6.647,-6.74,-6.901
0.40763,,,,-6.46,-2273.43604,-6.61967,,-6.88467,,,,,,,-6.88733,,,,,,,,,0.47868,,,-6.71967,2021-01-08T02:30:00.0,,,,,,0.47868,-2273.43604,,,,,,,,0.40763,,-6.46,-6.61967,-6.61967,-6.71967,-6.88467
-0.03264,,,,-6.449,-2629.69604,-6.617,,-6.869,,,,,,,-6.88933,,,,,,,,,0.49934,,,-6.70467,2021-01-08T03:00:00.0,,,,,,0.49934,-2629.69604,,,,,,,,-0.03264,,-6.449,-6.617,-6.617,-6.70467,-6.869
-0.12573,,,,-6.449,-2072.08008,-6.615,,-6.87367,,,,,,,-6.88967,,,,,,,,,0.5239,,,-6.712,2021-01-08T03:30:00.0,,,,,,0.5239,-2072.08008,,,,,,,,-0.12573,,-6.449,-6.615,-6.615,-6.712,-6.87367
-0.09688,,,,-6.46867,-1874.69104,-6.639,,-6.90467,,,,,,,-6.91933,,,,,,,,,0.48348,,,-6.73867,2021-01-08T04:00:00.0,,,,,,0.48348,-1874.69104,,,,,,,,-0.09688,,-6.46867,-6.639,-6.639,-6.73867,-6.90467
-1.09162,,,,-6.50033,-1300.776,-6.67033,,-6.93733,,,,,,,-6.94267,,,,,,,,,0.50094,,,-6.76767,2021-01-08T04:30:00.0,,,,,,0.50094,-1300.776,,,,,,,,-1.09162,,-6.50033,-6.67033,-6.67033,-6.76767,-6.93733
-1.89726,,,,-6.578,-1208.07202,-6.75133,,-7.018,,,,,,,-7.02967,,,,,,,,,0.51029,,,-6.85233,2021-01-08T05:00:00.0,,,,,,0.51029,-1208.07202,,,,,,,,-1.89726,,-6.578,-6.75133,-6.75133,-6.85233,-7.018
-1.67382,,,,-6.68167,-996.96338,-6.856,,-7.13533,,,,,,,-7.14567,,,,,,,,,0.40868,,,-6.96067,2021-01-08T05:30:00.0,,,,,,0.40868,-996.96338,,,,,,,,-1.67382,,-6.68167,-6.856,-6.856,-6.96067,-7.13533
-1.55189,,,,-6.76767,-2482.64697,-6.945,,-7.21767,,,,,,,-7.229,,,,,,,,,0.47519,,,-7.04633,2021-01-08T06:00:00.0,,,,,,0.47519,-2482.64697,,,,,,,,-1.55189,,-6.76767,-6.945,-6.945,-7.04633,-7.21767
-1.23169,,,,-6.82367,-1232.34802,-7.018,,-7.29033,,,,,,,-7.30933,,,,,,,,,0.48911,,,-7.11867,2021-01-08T06:30:00.0,,,,,,0.48911,-1232.34802,,,,,,,,-1.23169,,-6.82367,-7.018,-7.018,-7.11867,-7.29033
-1.4046,,,,-6.90133,-1311.36597,-7.092,,-7.37333,,,,,,,-7.37933,,,,,,,,,0.4892,,,-7.194,2021-01-08T07:00:00.0,,,,,,0.4892,-1311.36597,,,,,,,,-1.4046,,-6.90133,-7.092,-7.092,-7.194,-7.37333
-0.44446,,,,-6.95333,-1234.10205,-7.12533,,-7.40467,,,,,,,-7.418,,,,,,,,,0.42573,,,-7.23533,2021-01-08T07:30:00.0,,,,,,0.42573,-1234.10205,,,,,,,,-0.44446,,-6.95333,-7.12533,-7.12533,-7.23533,-7.40467
-0.0766,,,,-6.94533,-712.56909,-7.12667,,-7.40567,,,,,,,-7.41267,,,,,,,,,0.38634,,,-7.23333,2021-01-08T08:00:00.0,,,,,,0.38634,-712.56909,,,,,,,,-0.0766,,-6.94533,-7.12667,-7.12667,-7.23333,-7.40567
-2.02455,,,,-7.01133,-665.04199,-7.21667,,-7.499,,,,,,,-7.49967,,,,,,,,,0.40906,,,-7.32,2021-01-08T08:30:00.0,,,,,,0.40906,-665.04199,,,,,,,,-2.02455,,-7.01133,-7.21667,-7.21667,-7.32,-7.499
-1.23976,,,,-7.091,-874.86261,-7.29433,,-7.58533,,,,,,,-7.59167,,,,,,,,,0.45644,,,-7.40833,2021-01-08T09:00:00.0,,,,,,0.45644,-874.86261,,,,,,,,-1.23976,,-7.091,-7.29433,-7.29433,-7.40833,-7.58533
-0.87422,,,,-7.16033,-559.74792,-7.35167,,-7.63867,,,,,,,-7.63267,,,,,,,,,0.37926,,,-7.46033,2021-01-08T09:30:00.0,,,,,,0.37926,-559.74792,,,,,,,,-0.87422,,-7.16033,-7.35167,-7.35167,-7.46033,-7.63867
2.00828,,,,-7.14067,-644.45782,-7.32767,,-7.613,,,,,,,-7.61567,,,,,,,,,0.42074,,,-7.44167,2021-01-08T10:00:00.0,,,,,,0.42074,-644.45782,,,,,,,,2.00828,,-7.14067,-7.32767,-7.32767,-7.44167,-7.613
1.59804,,,,-7.05567,-854.17981,-7.23467,,-7.53267,,,,,,,-7.543,,,,,,,,,0.40463,,,-7.35433,2021-01-08T10:30:00.0,,,,,,0.40463,-854.17981,,,,,,,,1.59804,,-7.05567,-7.23467,-7.23467,-7.35433,-7.53267
2.83266,,,,-6.941,-358.94958,-7.124,,-7.432,,,,,,,-7.435,,,,,,,,,0.35872,,,-7.24967,2021-01-08T11:00:00.0,,,,,,0.35872,-358.94958,,,,,,,,2.83266,,-6.941,-7.124,-7.124,-7.24967,-7.432
2.27285,,,,-6.77267,-326.89569,-6.992,,-7.339,,,,,,,-7.34867,,,,,,,,,0.36551,,,-7.14433,2021-01-08T11:30:00.0,,,,,,0.36551,-326.89569,,,,,,,,2.27285,,-6.77267,-6.992,-6.992,-7.14433,-7.339
2.99308,,,,-6.738,-206.87289,-6.93733,,-7.26467,,,,,,,-7.282,,,,,,,,,0.33564,,,-7.086,2021-01-08T12:00:00.0,,,,,,0.33564,-206.87289,,,,,,,,2.99308,,-6.738,-6.93733,-6.93733,-7.086,-7.26467
1.56304,,,,-6.60867,-208.1541,-6.80167,,-7.157,,,,,,,-7.16567,,,,,,,,,0.32948,,,-6.96867,2021-01-08T12:30:00.0,,,,,,0.32948,-208.1541,,,,,,,,1.56304,,-6.60867,-6.80167,-6.80167,-6.96867,-7.157
1.30128,,,,-6.545,-320.9982,-6.76433,,-7.101,,,,,,,-7.10333,,,,,,,,,0.38788,,,-6.91,2021-01-08T13:00:00.0,,,,,,0.38788,-320.9982,,,,,,,,1.30128,,-6.545,-6.76433,-6.76433,-6.91,-7.101
1.47963,,,,-6.452,-559.99658,-6.625,,-6.938,,,,,,,-6.95567,,,,,,,,,0.28083,,,-6.76067,2021-01-08T13:30:00.0,,,,,,0.28083,-559.99658,,,,,,,,1.47963,,-6.452,-6.625,-6.625,-6.76067,-6.938
0.65175,,,,-6.36,-412.74759,-6.538,,-6.83767,,,,,,,-6.85167,,,,,,,,,0.30191,,,-6.66,2021-01-08T14:00:00.0,,,,,,0.30191,-412.74759,,,,,,,,0.65175,,-6.36,-6.538,-6.538,-6.66,-6.83767
0.77111,,,,-6.33367,-557.42792,-6.49133,,-6.76733,,,,,,,-6.783,,,,,,,,,0.2951,,,-6.59733,2021-01-08T14:30:00.0,,,,,,0.2951,-557.42792,,,,,,,,0.77111,,-6.33367,-6.49133,-6.49133,-6.59733,-6.76733
0.578,,,,-6.27767,-639.31927,-6.44267,,-6.709,,,,,,,-6.716,,,,,,,,,0.29841,,,-6.542,2021-01-08T15:00:00.0,,,,,,0.29841,-639.31927,,,,,,,,0.578,,-6.27767,-6.44267,-6.44267,-6.542,-6.709
-0.44319,,,,-6.26,-284.76169,-6.43733,,-6.68267,,,,,,,-6.67867,,,,,,,,,0.22515,,,-6.51967,2021-01-08T15:30:00.0,,,,,,0.22515,-284.76169,,,,,,,,-0.44319,,-6.26,-6.43733,-6.43733,-6.51967,-6.68267
-0.14851,,,,-6.27633,-1038.91003,-6.45033,,-6.70267,,,,,,,-6.70367,,,,,,,,,0.28022,,,-6.536,2021-01-08T16:00:00.0,,,,,,0.28022,-1038.91003,,,,,,,,-0.14851,,-6.27633,-6.45033,-6.45033,-6.536,-6.70267
-2.04867,,,,-6.328,-1197.59705,-6.49833,,-6.76267,,,,,,,-6.75967,,,,,,,,,0.38467,,,-6.59967,2021-01-08T16:30:00.0,,,,,,0.38467,-1197.59705,,,,,,,,-2.04867,,-6.328,-6.49833,-6.49833,-6.59967,-6.76267
-2.20573,,,,-6.45,-483.10211,-6.641,,-6.91,,,,,,,-6.918,,,,,,,,,0.40321,,,-6.74367,2021-01-08T17:00:00.0,,,,,,0.40321,-483.10211,,,,,,,,-2.20573,,-6.45,-6.641,-6.641,-6.74367,-6.91
-1.27337,,,,-6.51167,-496.79269,-6.68933,,-6.95633,,,,,,,-6.97133,,,,,,,,,0.37852,,,-6.78933,2021-01-08T17:30:00.0,,,,,,0.37852,-496.79269,,,,,,,,-1.27337,,-6.51167,-6.68933,-6.68933,-6.78933,-6.95633
0.81813,,,,-6.51,-414.91769,-6.68567,,-6.953,,,,,,,-6.97033,,,,,,,,,0.27343,,,-6.78933,2021-01-08T18:00:00.0,,,,,,0.27343,-414.91769,,,,,,,,0.81813,,-6.51,-6.68567,-6.68567,-6.78933,-6.953
-4.62218,,,,-6.634,-672.98633,-6.811,,-7.08067,,,,,,,-7.09333,,,,,,,,,0.37498,,,-6.915,2021-01-08T18:30:00.0,,,,,,0.37498,-672.98633,,,,,,,,-4.62218,,-6.634,-6.811,-6.811,-6.915,-7.08067
-0.3563,,,,-6.70067,-224.33031,-6.884,,-7.182,,,,,,,-7.18767,,,,,,,,,0.31137,,,-7.00733,2021-01-08T19:00:00.0,,,,,,0.31137,-224.33031,,,,,,,,-0.3563,,-6.70067,-6.884,-6.884,-7.00733,-7.182
-1.05406,,,,-6.79233,-376.1604,-6.97333,,-7.242,,,,,,,-7.264,,,,,,,,,0.30578,,,-7.07633,2021-01-08T19:30:00.0,,,,,,0.30578,-376.1604,,,,,,,,-1.05406,,-6.79233,-6.97333,-6.97333,-7.07633,-7.242
-0.9853,,,,-6.81933,-468.50641,-7.00267,,-7.27833,,,,,,,-7.29167,,,,,,,,,0.38542,,,-7.107,2021-01-08T20:00:00.0,,,,,,0.38542,-468.50641,,,,,,,,-0.9853,,-6.81933,-7.00267,-7.00267,-7.107,-7.27833
-0.40868,,,,-6.89867,-438.25711,-7.07,,-7.35033,,,,,,,-7.36,,,,,,,,,0.33681,,,-7.18333,2021-01-08T20:30:00.0,,,,,,0.33681,-438.25711,,,,,,,,-0.40868,,-6.89867,-7.07,-7.07,-7.18333,-7.35033
-0.14817,,,,-6.90067,-368.10489,-7.06733,,-7.354,,,,,,,-7.35233,,,,,,,,,0.31413,,,-7.182,2021-01-08T21:00:00.0,,,,,,0.31413,-368.10489,,,,,,,,-0.14817,,-6.90067,-7.06733,-7.06733,-7.182,-7.354
-1.60804,,,,-6.94967,-212.39661,-7.14333,,-7.417,,,,,,,-7.42233,,,,,,,,,0.28428,,,-7.244,2021-01-08T21:30:00.0,,,,,,0.28428,-212.39661,,,,,,,,-1.60804,,-6.94967,-7.14333,-7.14333,-7.244,-7.417
0.03655,,,,-6.98633,-224.52161,-7.16367,,-7.44833,,,,,,,-7.45667,,,,,,,,,0.28615,,,-7.27333,2021-01-08T22:00:00.0,,,,,,0.28615,-224.52161,,,,,,,,0.03655,,-6.98633,-7.16367,-7.16367,-7.27333,-7.44833
-2.77371,,,,-7.05233,-279.57971,-7.24433,,-7.51467,,,,,,,-7.53133,,,,,,,,,0.3122,,,-7.34567,2021-01-08T22:30:00.0,,,,,,0.3122,-279.57971,,,,,,,,-2.77371,,-7.05233,-7.24433,-7.24433,-7.34567,-7.51467
-0.35997,,,,-7.11667,-256.151,-7.31867,,-7.62733,,,,,,,-7.631,,,,,,,,,0.29402,,,-7.45,2021-01-08T23:00:00.0,,,,,,0.29402,-256.151,,,,,,,,-0.35997,,-7.11667,-7.31867,-7.31867,-7.45,-7.62733
-0.56015,,,,-7.15867,-356.1517,-7.33933,,-7.622,,,,,,,-7.62367,,,,,,,,,0.249,,,-7.44767,2021-01-08T23:30:00.0,,,,,,0.249,-356.1517,,,,,,,,-0.56015,,-7.15867,-7.33933,-7.33933,-7.44767,-7.622
-1.51791,,,,-7.19533,-146.7408,-7.38033,,-7.66367,,,,,,,-7.653,,,,,,,,,0.25622,,,-7.48833,2021-01-09T00:00:00.0,,,,,,0.25622,-146.7408,,,,,,,,-1.51791,,-7.19533,-7.38033,-7.38033,-7.48833,-7.66367
-0.83379,,,,-7.251,-240.3418,-7.434,,-7.71867,,,,,,,-7.715,,,,,,,,,0.31511,,,-7.53667,2021-01-09T00:30:00.0,,,,,,0.31511,-240.3418,,,,,,,,-0.83379,,-7.251,-7.434,-7.434,-7.53667,-7.71867
-1.64583,,,,-7.30133,-122.9382,-7.50233,,-7.78233,,,,,,,-7.78433,,,,,,,,,0.26674,,,-7.60767,2021-01-09T01:00:00.0,,,,,,0.26674,-122.9382,,,,,,,,-1.64583,,-7.30133,-7.50233,-7.50233,-7.60767,-7.78233
-1.92302,,,,-7.38367,-149.45621,-7.58,,-7.88933,,,,,,,-7.88067,,,,,,,,,0.30076,0.10661,-59.56596,-7.71233,2021-01-09T01:30:00.0,,,,,,0.10661,-59.56596,,,,,,,,-1.92302,,-7.38367,-7.58,-7.58,-7.71233,-7.88933
-4.99626,,,,-7.593,,-7.796,,-8.09167,,,,,,,-8.08167,,,,,,,,,0.34451,,,-7.91733,2021-01-09T02:00:00.0,,,,,,0.34451,,,,,,,,,-4.99626,,-7.593,-7.796,-7.796,-7.91733,-8.09167
-5.86065,,,,-7.806,,-8.00133,,-8.277,,,,,,,-8.27233,,,,,,,,,0.27071,,,-8.101,2021-01-09T02:30:00.0,,,,,,0.27071,,,,,,,,,-5.86065,,-7.806,-8.00133,-8.00133,-8.101,-8.277
-6.31482,,,,-8.15733,,-8.341,,-8.596,,,,,,,-8.58633,,,,,,,,,0.21912,,,-8.424,2021-01-09T03:00:00.0,,,,,,0.21912,,,,,,,,,-6.31482,,-8.15733,-8.341,-8.341,-8.424,-8.596
-1.54641,,,,-8.31633,,-8.494,,-8.75033,,,,,,,-8.75033,,,,,,,,,,,,-8.56567,2021-01-09T03:30:00.0,,,,,,,,,,,,,,,-1.54641,,-8.31633,-8.494,-8.494,-8.56567,-8.75033
-8.51766,,,,-8.57867,,-8.79733,,-9.03167,,,,,,,-9.00033,,,,,,,,,0.13132,,,-8.85267,2021-01-09T04:00:00.0,,,,,,0.13132,,,,,,,,,-8.51766,,-8.57867,-8.79733,-8.79733,-8.85267,-9.03167
-6.92696,,,,-9.04833,,-9.20633,,-9.43533,,,,,,,-9.38933,,,,,,,,,,,,-9.26533,2021-01-09T04:30:00.0,,,,,,,,,,,,,,,-6.92696,,-9.04833,-9.20633,-9.20633,-9.26533,-9.43533
-0.07479,,,,-9.17567,,-9.34933,,-9.588,,,,,,,-9.53167,,,,,,,,,,,,-9.43933,2021-01-09T05:00:00.0,,,,,,,,,,,,,,,-0.07479,,-9.17567,-9.34933,-9.34933,-9.43933,-9.588
1.31076,,,,-9.10367,,-9.26667,,-9.54933,,,,,,,-9.51767,,,,,,,,,,,,-9.37533,2021-01-09T05:30:00.0,,,,,,,,,,,,,,,1.31076,,-9.10367,-9.26667,-9.26667,-9.37533,-9.54933
-2.26209,,,,-9.14567,,-9.36333,,-9.602,,,,,,,-9.51533,,,,,,,,,,,,-9.45767,2021-01-09T06:00:00.0,,,,,,,,,,,,,,,-2.26209,,-9.14567,-9.36333,-9.36333,-9.45767,-9.602
-2.18644,,,,-9.28,,-9.50033,,-9.72133,,,,,,,-9.62933,,,,,,,,,,,,-9.57967,2021-01-09T06:30:00.0,,,,,,,,,,,,,,,-2.18644,,-9.28,-9.50033,-9.50033,-9.57967,-9.72133
0.96881,,,,-9.28767,,-9.50967,,-9.77667,,,,,,,-9.71933,,,,,,,,,,,,-9.627,2021-01-09T07:00:00.0,,,,,,,,,,,,,,,0.96881,,-9.28767,-9.50967,-9.50967,-9.627,-9.77667
-0.45815,,,,-9.29,,-9.484,,-9.72133,,,,,,,-9.67133,,,,,,,,,,,,-9.578,2021-01-09T07:30:00.0,,,,,,,,,,,,,,,-0.45815,,-9.29,-9.484,-9.484,-9.578,-9.72133
1.19563,,,,-9.28667,,-9.46567,,-9.70833,,,,,,,-9.65267,,,,,,,,,,,,-9.56333,2021-01-09T08:00:00.0,,,,,,,,,,,,,,,1.19563,,-9.28667,-9.46567,-9.46567,-9.56333,-9.70833
0.78962,,,,-9.17667,,-9.37567,,-9.59867,,,,,,,-9.53767,,,,,,,,,,,,-9.46167,2021-01-09T08:30:00.0,,,,,,,,,,,,,,,0.78962,,-9.17667,-9.37567,-9.37567,-9.46167,-9.59867
-0.2093,,,,-9.22467,,-9.41867,,-9.578,,,,,,,-9.404,,,,,,,,,,,,-9.482,2021-01-09T09:00:00.0,,,,,,,,,,,,,,,-0.2093,,-9.22467,-9.41867,-9.41867,-9.482,-9.578
0.93835,,,,-9.22667,,-9.43367,,-9.71633,,,,,,,-9.659,,,,,,,,,,,,-9.55933,2021-01-09T09:30:00.0,,,,,,,,,,,,,,,0.93835,,-9.22667,-9.43367,-9.43367,-9.55933,-9.71633
2.11197,,,,-9.137,,-9.356,,-9.60367,,,,,,,-9.567,,,,,,,,,,,,-9.45133,2021-01-09T10:00:00.0,,,,,,,,,,,,,,,2.11197,,-9.137,-9.356,-9.356,-9.45133,-9.60367
3.82168,,,,-8.985,,-9.21367,,-9.53933,,,,,,,-9.50333,,,,,,,,,,,,-9.36967,2021-01-09T10:30:00.0,,,,,,,,,,,,,,,3.82168,,-8.985,-9.21367,-9.21367,-9.36967,-9.53933
0.26084,,,,-8.93033,,-9.131,,-9.45367,,,,,,,-9.43133,,,,,,,,,,,,-9.28067,2021-01-09T11:00:00.0,,,,,,,,,,,,,,,0.26084,,-8.93033,-9.131,-9.131,-9.28067,-9.45367
-0.88405,,,,-8.96333,,-9.151,,-9.42033,,,,,,,-9.37733,,,,,,,,,0.16243,,,-9.27567,2021-01-09T11:30:00.0,,,,,,0.16243,,,,,,,,,-0.88405,,-8.96333,-9.151,-9.151,-9.27567,-9.42033
1.9271,,,,-8.975,,-9.14867,,-9.369,,,,,,,-9.35267,,,,,,,,,,,,-9.22633,2021-01-09T12:00:00.0,,,,,,,,,,,,,,,1.9271,,-8.975,-9.14867,-9.14867,-9.22633,-9.369
-2.24577,,,,-8.831,,-9.05167,,-9.373,,,,,,,-9.385,,,,,,,,,0.12726,,,-9.17633,2021-01-09T12:30:00.0,,,,,,0.12726,,,,,,,,,-2.24577,,-8.831,-9.05167,-9.05167,-9.17633,-9.373
-13.7051,,,,-9.25767,,-9.43933,,-9.65533,,,,,,,-9.58067,,,,,,,,,0.20505,,,-9.493,2021-01-09T13:00:00.0,,,,,,0.20505,,,,,,,,,-13.7051,,-9.25767,-9.43933,-9.43933,-9.493,-9.65533
-11.5042,,,,-9.901,,-10.03867,,-9.88433,,,,,,,-9.758,,,,,,,,,,,,-9.93567,2021-01-09T13:30:00.0,,,,,,,,,,,,,,,-11.5042,,-9.901,-10.03867,-10.03867,-9.93567,-9.88433
6.01409,,,,-9.95867,,-10.09267,,-9.974,,,,,,,-9.81567,,,,,,,,,,,,-10.03967,2021-01-09T14:00:00.0,,,,,,,,,,,,,,,6.01409,,-9.95867,-10.09267,-10.09267,-10.03967,-9.974
-4.69348,,,,-10.06067,,-10.20167,,-9.96,,,,,,,-9.85033,,,,,,,,,,,,-10.06133,2021-01-09T14:30:00.0,,,,,,,,,,,,,,,-4.69348,,-10.06067,-10.20167,-10.20167,-10.06133,-9.96
-5.87608,,,,-10.245,,-10.344,,-10.286,,,,,,,-10.14233,,,,,,,,,,,,-10.243,2021-01-09T15:00:00.0,,,,,,,,,,,,,,,-5.87608,,-10.245,-10.344,-10.344,-10.243,-10.286
-15.82257,,,,-11.014,,-10.523,,-10.34333,,,,,,,-10.236,,,,,,,,,,,,-10.20733,2021-01-09T15:30:00.0,,,,,,,,,,,,,,,-15.82257,,-11.014,-10.523,-10.523,-10.20733,-10.34333
2.79215,,,,-11.40933,,-10.84233,,-10.387,,,,,,,-10.30733,,,,,,,,,,,,-10.42,2021-01-09T16:00:00.0,,,,,,,,,,,,,,,2.79215,,-11.40933,-10.84233,-10.84233,-10.42,-10.387
-3.68262,,,,-11.19067,,-10.86133,,-10.614,,,,,,,-10.423,,,,,,,,,,,,-10.696,2021-01-09T16:30:00.0,,,,,,,,,,,,,,,-3.68262,,-11.19067,-10.86133,-10.86133,-10.696,-10.614
-13.29217,,,,-11.65033,,-11.186,,-10.50267,,,,,,,-10.472,,,,,,,,,,,,-10.52733,2021-01-09T17:00:00.0,,,,,,,,,,,,,,,-13.29217,,-11.65033,-11.186,-11.186,-10.52733,-10.50267
-6.79225,,,,-12.42633,,-11.331,,-10.644,,,,,,,-10.55167,,,,,,,,,,,,-10.77267,2021-01-09T17:30:00.0,,,,,,,,,,,,,,,-6.79225,,-12.42633,-11.331,-11.331,-10.77267,-10.644
-3.95908,,,,-12.62367,,-11.30433,,-10.83867,,,,,,,-10.67267,,,,,,,,,,,,-10.879,2021-01-09T18:00:00.0,,,,,,,,,,,,,,,-3.95908,,-12.62367,-11.30433,-11.30433,-10.879,-10.83867
-6.16048,,,,-12.956,,-11.41767,,-10.99067,,,,,,,-10.933,,,,,,,,,,,,-10.956,2021-01-09T18:30:00.0,,,,,,,,,,,,,,,-6.16048,,-12.956,-11.41767,-11.41767,-10.956,-10.99067
-1.76296,,,,-13.17133,,-11.541,,-11.08233,,,,,,,-11.037,,,,,,,,,,,,-11.058,2021-01-09T19:00:00.0,,,,,,,,,,,,,,,-1.76296,,-13.17133,-11.541,-11.541,-11.058,-11.08233
-0.24996,,,,-12.95933,,-11.722,,-11.17567,,,,,,,-11.04967,,,,,,,,,,,,-11.24667,2021-01-09T19:30:00.0,,,,,,,,,,,,,,,-0.24996,,-12.95933,-11.722,-11.722,-11.24667,-11.17567
-8.74519,,,,-13.267,,-11.99067,,-11.42333,,,,,,,-11.17367,,,,,,,,,,,,-11.50267,2021-01-09T20:00:00.0,,,,,,,,,,,,,,,-8.74519,,-13.267,-11.99067,-11.99067,-11.50267,-11.42333
-2.25194,,,,-13.54333,,-12.369,,-11.319,,,,,,,-11.22367,,,,,,,,,,,,-11.53767,2021-01-09T20:30:00.0,,,,,,,,,,,,,,,-2.25194,,-13.54333,-12.369,-12.369,-11.53767,-11.319
-1.69084,,,,-13.82367,,-12.16133,,-11.33267,,,,,,,-11.32867,,,,,,,,,,,,-11.56833,2021-01-09T21:00:00.0,,,,,,,,,,,,,,,-1.69084,,-13.82367,-12.16133,-12.16133,-11.56833,-11.33267
-2.5672,,,,-13.99367,,-12.22867,,-11.41667,,,,,,,-11.411,,,,,,,,,,,,-11.517,2021-01-09T21:30:00.0,,,,,,,,,,,,,,,-2.5672,,-13.99367,-12.22867,-12.22867,-11.517,-11.41667
-1.19615,,,,-14.00567,,-12.22267,,-11.40333,,,,,,,-11.41067,,,,,,,,,,,,-11.618,2021-01-09T22:00:00.0,,,,,,,,,,,,,,,-1.19615,,-14.00567,-12.22267,-12.22267,-11.618,-11.40333
-1.95364,,,,-14.03767,,-12.583,,-11.56733,,,,,,,-11.46033,,,,,,,,,,,,-11.9,2021-01-09T22:30:00.0,,,,,,,,,,,,,,,-1.95364,,-14.03767,-12.583,-12.583,-11.9,-11.56733
-0.41959,,,,-13.992,,-12.529,,-11.531,,,,,,,-11.35233,,,,,,,,,,,,-11.951,2021-01-09T23:00:00.0,,,,,,,,,,,,,,,-0.41959,,-13.992,-12.529,-12.529,-11.951,-11.531
-5.31455,,,,-14.295,,-12.86,,-11.65267,,,,,,,-11.39333,,,,,,,,,,,,-12.27233,2021-01-09T23:30:00.0,,,,,,,,,,,,,,,-5.31455,,-14.295,-12.86,-12.86,-12.27233,-11.65267
