HYY_EDDY233.wind_dir,HYY_EDDY233.CO2_storage_flux,HYY_EDDY233.H_storage_flux,HYY_EDDY233.H,HYY_META.T672,HYY_EDDY233.LE_storage_flux,HYY_EDDY233.Qc_H,HYY_EDDY233.Qc_F_c,HYY_EDDY233.F_c,HYY_EDDY233.Qc_LE,HYY_EDDY233.tau,HYY_EDDY233.Qc_tau,HYY_EDDY233.U,HYY_META.T42,HYY_EDDY233.u_star,HYY_META.T84,HYY_META.T168,HYY_EDDY233.LE,HYY_META.T504,HYY_EDDY233.MO_length,HYY_EDDY233.E,HYY_META.T336,datetime,VAR_EDDY.H,VAR_EDDY.LE,VAR_EDDY.E,VAR_EDDY.F_c,VAR_EDDY.tau,VAR_EDDY.u_star,VAR_EDDY.MO_length,VAR_EDDY.U,VAR_EDDY.wind_dir,VAR_EDDY.Qc_H,VAR_EDDY.Qc_LE,VAR_EDDY.Qc_F_c,VAR_EDDY.Qc_tau,VAR_EDDY.CO2_storage_flux,VAR_EDDY.H_storage_flux,VAR_EDDY.LE_storage_flux,VAR_META.TDRY4,VAR_META.TDRY3,VAR_META.TDRY2,VAR_META.TDRY1,VAR_META.TDRY0
,0.1334,-6.16364,,-13.131,-0.27508,,,,,,,,-13.35167,,-13.42967,-13.38033,,-13.38233,,,-13.282,2023-03-09T00:30:00.0,,,,,,,,,,,,,,0.1334,-6.16364,-0.27508,-13.35167,-13.42967,-13.38033,-13.282,-13.38233
,0.1448,-12.09967,,-13.74167,-0.71404,,,,,,,,-13.89433,,-13.978,-13.921,,-13.968,,,-13.84333,2023-03-09T01:00:00.0,,,,,,,,,,,,,,0.1448,-12.09967,-0.71404,-13.89433,-13.978,-13.921,-13.84333,-13.968
,0.16009,-10.86192,,-14.08633,-0.51408,,,,,,,,-14.47367,,-14.53,-14.447,,-14.372,,,-14.31733,2023-03-09T01:30:00.0,,,,,,,,,,,,,,0.16009,-10.86192,-0.51408,-14.47367,-14.53,-14.447,-14.31733,-14.372
,0.28771,-8.42805,,-14.44933,-0.26785,,,,,,,,-15.042,,-15.08933,-14.96467,,-14.79767,,,-14.80633,2023-03-09T02:00:00.0,,,,,,,,,,,,,,0.28771,-8.42805,-0.26785,-15.042,-15.08933,-14.96467,-14.80633,-14.79767
,0.18605,-1.19127,,-14.75867,0.48338,,,,,,,,-15.25133,,-15.285,-15.18667,,-15.04433,,,-15.01433,2023-03-09T02:30:00.0,,,,,,,,,,,,,,0.18605,-1.19127,0.48338,-15.25133,-15.285,-15.18667,-15.01433,-15.04433
,0.22991,-3.67761,,-15.0,0.29964,,,,,,,,-15.35633,,-15.40433,-15.308,,-15.27067,,,-15.207,2023-03-09T03:00:00.0,,,,,,,,,,,,,,0.22991,-3.67761,0.29964,-15.35633,-15.40433,-15.308,-15.207,-15.27067
,0.16897,-8.58408,,-15.438,-0.5245,,,,,,,,-15.64433,,-15.724,-15.65667,,-15.68033,,,-15.58333,2023-03-09T03:30:00.0,,,,,,,,,,,,,,0.16897,-8.58408,-0.5245,-15.64433,-15.724,-15.65667,-15.58333,-15.68033
,0.2145,-8.26048,,-15.97333,-0.79091,,,,,,,,-16.088,,-16.18833,-16.137,,-16.18,,,-16.06933,2023-03-09T04:00:00.0,,,,,,,,,,,,,,0.2145,-8.26048,-0.79091,-16.088,-16.18833,-16.137,-16.06933,-16.18
,0.20529,-8.94993,,-16.27667,-1.6081,,,,,,,,-16.50933,,-16.591,-16.52933,,-16.526,,,-16.43267,2023-03-09T04:30:00.0,,,,,,,,,,,,,,0.20529,-8.94993,-1.6081,-16.50933,-16.591,-16.52933,-16.43267,-16.526
,0.20316,-10.06824,,-16.53367,-2.72261,,,,,,,,-17.02033,,-17.10733,-17.003,,-16.87633,,,-16.86033,2023-03-09T05:00:00.0,,,,,,,,,,,,,,0.20316,-10.06824,-2.72261,-17.02033,-17.10733,-17.003,-16.86033,-16.87633
,0.06187,-4.29477,,-16.836,-1.44168,,,,,,,,-17.33867,,-17.389,-17.31233,,-17.223,,,-17.191,2023-03-09T05:30:00.0,,,,,,,,,,,,,,0.06187,-4.29477,-1.44168,-17.33867,-17.389,-17.31233,-17.191,-17.223
,0.25926,-6.1731,,-17.10033,-1.59119,,,,,,,,-17.59367,,-17.69,-17.648,,-17.55867,,,-17.54533,2023-03-09T06:00:00.0,,,,,,,,,,,,,,0.25926,-6.1731,-1.59119,-17.59367,-17.69,-17.648,-17.54533,-17.55867
,0.23857,-7.48377,,-17.17733,-1.35983,,,,,,,,-17.905,,-17.97033,-17.908,,-17.704,,,-17.74567,2023-03-09T06:30:00.0,,,,,,,,,,,,,,0.23857,-7.48377,-1.35983,-17.905,-17.97033,-17.908,-17.74567,-17.704
,0.09307,-4.70686,,-17.335,1.04408,,,,,,,,-18.34767,,-18.415,-18.312,,-17.973,,,-18.07833,2023-03-09T07:00:00.0,,,,,,,,,,,,,,0.09307,-4.70686,1.04408,-18.34767,-18.415,-18.312,-18.07833,-17.973
,0.43758,5.2863,,-17.401,1.35797,,,,,,,,-18.598,,-18.52567,-18.29667,,-18.04033,,,-18.09333,2023-03-09T07:30:00.0,,,,,,,,,,,,,,0.43758,5.2863,1.35797,-18.598,-18.52567,-18.29667,-18.09333,-18.04033
,-0.01297,20.50744,,-17.25167,3.68776,,,,,,,,-17.86633,,-17.78367,-17.51633,,-17.63933,,,-17.505,2023-03-09T08:00:00.0,,,,,,,,,,,,,,-0.01297,20.50744,3.68776,-17.86633,-17.78367,-17.51633,-17.505,-17.63933
,0.06512,26.19362,,-16.76033,4.90939,,,,,,,,-16.58733,,-16.67267,-16.453,,-16.911,,,-16.63067,2023-03-09T08:30:00.0,,,,,,,,,,,,,,0.06512,26.19362,4.90939,-16.58733,-16.67267,-16.453,-16.63067,-16.911
,-0.11531,22.54171,,-15.82867,2.05423,,,,,,,,-15.38967,,-15.44267,-15.19133,,-15.81433,,,-15.46833,2023-03-09T09:00:00.0,,,,,,,,,,,,,,-0.11531,22.54171,2.05423,-15.38967,-15.44267,-15.19133,-15.46833,-15.81433
,-0.93118,25.92839,,-14.71867,4.68655,,,,,,,,-14.19,,-14.23,-13.94667,,-14.64267,,,-14.276,2023-03-09T09:30:00.0,,,,,,,,,,,,,,-0.93118,25.92839,4.68655,-14.19,-14.23,-13.94667,-14.276,-14.64267
,-0.57353,19.23063,,-13.77633,0.69199,,,,,,,,-12.94933,,-13.012,-12.90233,,-13.68333,,,-13.33433,2023-03-09T10:00:00.0,,,,,,,,,,,,,,-0.57353,19.23063,0.69199,-12.94933,-13.012,-12.90233,-13.33433,-13.68333
,-0.10269,16.23452,,-12.95033,-0.34785,,,,,,,,-11.991,,-11.99233,-11.86133,,-12.73733,,,-12.299,2023-03-09T10:30:00.0,,,,,,,,,,,,,,-0.10269,16.23452,-0.34785,-11.991,-11.99233,-11.86133,-12.299,-12.73733
,0.08999,11.514,,-12.222,0.11905,,,,,,,,-11.16533,,-11.235,-11.07867,,-11.974,,,-11.516,2023-03-09T11:00:00.0,,,,,,,,,,,,,,0.08999,11.514,0.11905,-11.16533,-11.235,-11.07867,-11.516,-11.974
,-0.29548,9.74729,,-11.59833,-1.41042,,,,,,,,-10.64,,-10.70633,-10.73133,,-11.52367,,,-11.18067,2023-03-09T11:30:00.0,,,,,,,,,,,,,,-0.29548,9.74729,-1.41042,-10.64,-10.70633,-10.73133,-11.18067,-11.52367
,-0.85296,26.21896,,-10.57033,-1.78919,,,,,,,,-9.68533,,-9.73533,-9.747,,-10.55267,,,-10.194,2023-03-09T12:00:00.0,,,,,,,,,,,,,,-0.85296,26.21896,-1.78919,-9.68533,-9.73533,-9.747,-10.194,-10.55267
,-0.57361,17.7424,,-9.54867,-1.31803,,,,,,,,-8.64533,,-8.68167,-8.60867,,-9.44,,,-9.05867,2023-03-09T12:30:00.0,,,,,,,,,,,,,,-0.57361,17.7424,-1.31803,-8.64533,-8.68167,-8.60867,-9.05867,-9.44
,-0.20196,15.57074,,-8.79233,1.63299,,,,,,,,-7.83167,,-7.888,-7.84467,,-8.66767,,,-8.32567,2023-03-09T13:00:00.0,,,,,,,,,,,,,,-0.20196,15.57074,1.63299,-7.83167,-7.888,-7.84467,-8.32567,-8.66767
,-0.27623,12.0739,,-8.156,-0.32324,,,,,,,,-7.155,,-7.169,-7.19533,,-8.03567,,,-7.658,2023-03-09T13:30:00.0,,,,,,,,,,,,,,-0.27623,12.0739,-0.32324,-7.155,-7.169,-7.19533,-7.658,-8.03567
,-0.15612,10.69298,,-7.479,0.00227,,,,,,,,-6.53133,,-6.539,-6.42867,,-7.28067,,,-7.02633,2023-03-09T14:00:00.0,,,,,,,,,,,,,,-0.15612,10.69298,0.00227,-6.53133,-6.539,-6.42867,-7.02633,-7.28067
,-0.37023,8.71532,,-6.912,-0.61707,,,,,,,,-5.97633,,-5.98067,-5.886,,-6.73467,,,-6.42,2023-03-09T14:30:00.0,,,,,,,,,,,,,,-0.37023,8.71532,-0.61707,-5.97633,-5.98067,-5.886,-6.42,-6.73467
,-0.28088,2.5912,,-6.59167,-0.72437,,,,,,,,-5.72733,,-5.71767,-5.64667,,-6.395,,,-6.13233,2023-03-09T15:00:00.0,,,,,,,,,,,,,,-0.28088,2.5912,-0.72437,-5.72733,-5.71767,-5.64667,-6.13233,-6.395
,0.2468,4.29654,,-6.24133,1.07877,,,,,,,,-5.44633,,-5.43567,-5.35933,,-6.073,,,-5.78667,2023-03-09T15:30:00.0,,,,,,,,,,,,,,0.2468,4.29654,1.07877,-5.44633,-5.43567,-5.35933,-5.78667,-6.073
,0.24984,-4.3759,,-6.269,-1.09482,,,,,,,,-5.55467,,-5.56345,-5.418,,-6.044,,,-5.85533,2023-03-09T16:00:00.0,,,,,,,,,,,,,,0.24984,-4.3759,-1.09482,-5.55467,-5.56345,-5.418,-5.85533,-6.044
,0.12145,-4.01288,,-6.29033,0.00302,,,,,,,,-5.72333,,-5.73667,-5.57933,,-6.11833,,,-5.926,2023-03-09T16:30:00.0,,,,,,,,,,,,,,0.12145,-4.01288,0.00302,-5.72333,-5.73667,-5.57933,-5.926,-6.11833
,0.58143,-10.62402,,-6.49933,1.4487,,,,,,,,-6.097,,-6.11333,-5.95567,,-6.363,,,-6.21333,2023-03-09T17:00:00.0,,,,,,,,,,,,,,0.58143,-10.62402,1.4487,-6.097,-6.11333,-5.95567,-6.21333,-6.363
,1.04025,-17.45498,,-6.859,0.0065,,,,,,,,-6.81033,,-6.86467,-6.72267,,-6.86867,,,-6.74833,2023-03-09T17:30:00.0,,,,,,,,,,,,,,1.04025,-17.45498,0.0065,-6.81033,-6.86467,-6.72267,-6.74833,-6.86867
,-1.21205,-17.77665,,-7.223,-1.52751,,,,,,,,-7.84767,,-7.83567,-7.60033,,-7.478,,,-7.35433,2023-03-09T18:00:00.0,,,,,,,,,,,,,,-1.21205,-17.77665,-1.52751,-7.84767,-7.83567,-7.60033,-7.35433,-7.478
,0.98147,-20.56797,,-7.656,-0.65089,,,,,,,,-9.02167,,-8.85567,-8.39767,,-8.04233,,,-7.99467,2023-03-09T18:30:00.0,,,,,,,,,,,,,,0.98147,-20.56797,-0.65089,-9.02167,-8.85567,-8.39767,-7.99467,-8.04233
,-0.14128,-14.25896,,-7.79567,-0.50755,,,,,,,,-10.39667,,-10.04367,-9.116,,-8.35033,,,-8.409,2023-03-09T19:00:00.0,,,,,,,,,,,,,,-0.14128,-14.25896,-0.50755,-10.39667,-10.04367,-9.116,-8.409,-8.35033
,0.14526,-6.17754,,-8.188,-0.26142,,,,,,,,-11.12333,,-10.34767,-9.739,,-8.77133,,,-8.86533,2023-03-09T19:30:00.0,,,,,,,,,,,,,,0.14526,-6.17754,-0.26142,-11.12333,-10.34767,-9.739,-8.86533,-8.77133
,-0.45015,-9.03607,,-8.59367,-0.17688,,,,,,,,-11.41133,,-10.50767,-9.93767,,-9.25267,,,-9.34,2023-03-09T20:00:00.0,,,,,,,,,,,,,,-0.45015,-9.03607,-0.17688,-11.41133,-10.50767,-9.93767,-9.34,-9.25267
,1.17058,-5.40798,,-9.035,0.26014,,,,,,,,-11.808,,-10.976,-10.54367,,-9.60267,,,-9.81467,2023-03-09T20:30:00.0,,,,,,,,,,,,,,1.17058,-5.40798,0.26014,-11.808,-10.976,-10.54367,-9.81467,-9.60267
,0.3429,-1.18808,,-9.20167,0.23181,,,,,,,,-11.44033,,-10.96267,-10.638,,-9.86,,,-10.03433,2023-03-09T21:00:00.0,,,,,,,,,,,,,,0.3429,-1.18808,0.23181,-11.44033,-10.96267,-10.638,-10.03433,-9.86
,-1.01003,-5.66102,,-9.37267,-0.52737,,,,,,,,-11.55333,,-11.07867,-10.74667,,-10.016,,,-10.16867,2023-03-09T21:30:00.0,,,,,,,,,,,,,,-1.01003,-5.66102,-0.52737,-11.55333,-11.07867,-10.74667,-10.16867,-10.016
,0.14839,-8.19321,,-9.57767,-0.73274,,,,,,,,-12.058,,-11.62733,-11.11933,,-10.22567,,,-10.451,2023-03-09T22:00:00.0,,,,,,,,,,,,,,0.14839,-8.19321,-0.73274,-12.058,-11.62733,-11.11933,-10.451,-10.22567
,0.42263,-3.43577,,-9.412,-0.61057,,,,,,,,-12.53567,,-12.21533,-11.43933,,-10.168,,,-10.53133,2023-03-09T22:30:00.0,,,,,,,,,,,,,,0.42263,-3.43577,-0.61057,-12.53567,-12.21533,-11.43933,-10.53133,-10.168
,0.4147,0.10447,,-9.66367,-0.06374,,,,,,,,-12.389,,-12.06967,-11.446,,-10.28633,,,-10.60933,2023-03-09T23:00:00.0,,,,,,,,,,,,,,0.4147,0.10447,-0.06374,-12.389,-12.06967,-11.446,-10.60933,-10.28633
,1.34039,-0.97093,,-9.61167,-0.21518,,,,,,,,-12.50033,,-12.361,-11.679,,-10.388,,,-10.78467,2023-03-09T23:30:00.0,,,,,,,,,,,,,,1.34039,-0.97093,-0.21518,-12.50033,-12.361,-11.679,-10.78467,-10.388
,-0.56484,4.1817,,-9.816,-0.35135,,,,,,,,-12.32867,,-11.99267,-11.40233,,-10.517,,,-10.83067,2023-03-10T00:00:00.0,,,,,,,,,,,,,,-0.56484,4.1817,-0.35135,-12.32867,-11.99267,-11.40233,-10.83067,-10.517
,-0.79327,-4.74559,,-10.23967,-0.48227,,,,,,,,-12.29733,,-12.15767,-11.66967,,-10.843,,,-11.06367,2023-03-10T00:30:00.0,,,,,,,,,,,,,,-0.79327,-4.74559,-0.48227,-12.29733,-12.15767,-11.66967,-11.06367,-10.843
,0.59744,9.5564,,-10.15,0.36945,,,,,,,,-12.20367,,-12.10367,-11.766,,-10.742,,,-11.16533,2023-03-10T01:00:00.0,,,,,,,,,,,,,,0.59744,9.5564,0.36945,-12.20367,-12.10367,-11.766,-11.16533,-10.742
,-0.40742,15.96834,,-9.83067,2.80428,,,,,,,,-11.40167,,-11.27667,-11.06433,,-10.29833,,,-10.589,2023-03-10T01:30:00.0,,,,,,,,,,,,,,-0.40742,15.96834,2.80428,-11.40167,-11.27667,-11.06433,-10.589,-10.29833
,-0.6849,-3.4919,,-10.00033,13.97888,,,,,,,,-11.00467,,-10.862,-10.74433,,-10.40967,,,-10.62067,2023-03-10T02:00:00.0,,,,,,,,,,,,,,-0.6849,-3.4919,13.97888,-11.00467,-10.862,-10.74433,-10.62067,-10.40967
,-0.36688,5.09085,,-9.71433,2.52975,,,,,,,,-10.97767,,-10.89167,-10.799,,-10.26767,,,-10.63167,2023-03-10T02:30:00.0,,,,,,,,,,,,,,-0.36688,5.09085,2.52975,-10.97767,-10.89167,-10.799,-10.63167,-10.26767
,0.51335,-8.66533,,-10.03533,-1.87169,,,,,,,,-10.90633,,-10.949,-10.93067,,-10.77767,,,-10.926,2023-03-10T03:00:00.0,,,,,,,,,,,,,,0.51335,-8.66533,-1.87169,-10.90633,-10.949,-10.93067,-10.926,-10.77767
,0.21911,-1.29881,,-10.48,-2.17016,,,,,,,,-11.13067,,-11.21367,-11.19733,,-11.18233,,,-11.18833,2023-03-10T03:30:00.0,,,,,,,,,,,,,,0.21911,-1.29881,-2.17016,-11.13067,-11.21367,-11.19733,-11.18833,-11.18233
,0.19806,-11.81773,,-10.677,-2.39664,,,,,,,,-11.48367,,-11.541,-11.46633,,-11.229,,,-11.301,2023-03-10T04:00:00.0,,,,,,,,,,,,,,0.19806,-11.81773,-2.39664,-11.48367,-11.541,-11.46633,-11.301,-11.229
,-0.2822,3.97688,,-10.66833,-2.03746,,,,,,,,-11.79433,,-11.838,-11.71333,,-11.383,,,-11.525,2023-03-10T04:30:00.0,,,,,,,,,,,,,,-0.2822,3.97688,-2.03746,-11.79433,-11.838,-11.71333,-11.525,-11.383
,-0.30096,2.40193,,-10.33933,1.41908,,,,,,,,-11.495,,-11.545,-11.49167,,-11.19467,,,-11.42233,2023-03-10T05:00:00.0,,,,,,,,,,,,,,-0.30096,2.40193,1.41908,-11.495,-11.545,-11.49167,-11.42233,-11.19467
,0.21423,4.45849,,-10.31933,3.23689,,,,,,,,-11.349,,-11.393,-11.359,,-10.97367,,,-11.324,2023-03-10T05:30:00.0,,,,,,,,,,,,,,0.21423,4.45849,3.23689,-11.349,-11.393,-11.359,-11.324,-10.97367
,-0.2658,12.00032,,-9.733,5.21542,,,,,,,,-10.959,,-11.02667,-10.95933,,-10.26167,,,-10.753,2023-03-10T06:00:00.0,,,,,,,,,,,,,,-0.2658,12.00032,5.21542,-10.959,-11.02667,-10.95933,-10.753,-10.26167
,0.09612,2.66474,,-9.696,2.63342,,,,,,,,-10.59867,,-10.63,-10.61333,,-10.179,,,-10.52933,2023-03-10T06:30:00.0,,,,,,,,,,,,,,0.09612,2.66474,2.63342,-10.59867,-10.63,-10.61333,-10.52933,-10.179
,-0.2259,12.25082,,-9.307,4.50326,,,,,,,,-10.28133,,-10.26933,-10.20067,,-9.71867,,,-9.98533,2023-03-10T07:00:00.0,,,,,,,,,,,,,,-0.2259,12.25082,4.50326,-10.28133,-10.26933,-10.20067,-9.98533,-9.71867
,-0.04026,15.33623,,-8.875,6.48488,,,,,,,,-9.64333,,-9.63833,-9.594,,-9.21967,,,-9.463,2023-03-10T07:30:00.0,,,,,,,,,,,,,,-0.04026,15.33623,6.48488,-9.64333,-9.63833,-9.594,-9.463,-9.21967
,-0.15394,19.5258,,-8.42,6.4774,,,,,,,,-8.61833,,-8.63267,-8.638,,-8.683,,,-8.71833,2023-03-10T08:00:00.0,,,,,,,,,,,,,,-0.15394,19.5258,6.4774,-8.61833,-8.63267,-8.638,-8.71833,-8.683
,-0.22326,20.82446,,-7.685,8.27485,,,,,,,,-7.52033,,-7.53267,-7.57033,,-7.85533,,,-7.71833,2023-03-10T08:30:00.0,,,,,,,,,,,,,,-0.22326,20.82446,8.27485,-7.52033,-7.53267,-7.57033,-7.71833,-7.85533
,-0.30834,17.35966,,-6.96867,8.20807,,,,,,,,-6.45767,,-6.54567,-6.56333,,-7.007,,,-6.75767,2023-03-10T09:00:00.0,,,,,,,,,,,,,,-0.30834,17.35966,8.20807,-6.45767,-6.54567,-6.56333,-6.75767,-7.007
,-0.08749,10.51923,,-6.40833,4.09395,,,,,,,,-5.77733,,-5.873,-5.91867,,-6.41733,,,-6.13333,2023-03-10T09:30:00.0,,,,,,,,,,,,,,-0.08749,10.51923,4.09395,-5.77733,-5.873,-5.91867,-6.13333,-6.41733
,-0.28395,13.93821,,-5.79133,2.52627,,,,,,,,-5.11967,,-5.20233,-5.24733,,-5.78533,,,-5.50767,2023-03-10T10:00:00.0,,,,,,,,,,,,,,-0.28395,13.93821,2.52627,-5.11967,-5.20233,-5.24733,-5.50767,-5.78533
,-0.25759,12.06888,,-5.175,-0.16314,,,,,,,,-4.43967,,-4.528,-4.55233,,-5.12833,,,-4.83533,2023-03-10T10:30:00.0,,,,,,,,,,,,,,-0.25759,12.06888,-0.16314,-4.43967,-4.528,-4.55233,-4.83533,-5.12833
,-0.31378,21.72924,,-4.46167,-3.12733,,,,,,,,-3.62433,,-3.71267,-3.69533,,-4.35067,,,-4.07867,2023-03-10T11:00:00.0,,,,,,,,,,,,,,-0.31378,21.72924,-3.12733,-3.62433,-3.71267,-3.69533,-4.07867,-4.35067
,-1.01867,24.87953,,-3.201,-11.49362,,,,,,,,-2.273,,-2.36733,-2.27533,,-3.023,,,-2.759,2023-03-10T11:30:00.0,,,,,,,,,,,,,,-1.01867,24.87953,-11.49362,-2.273,-2.36733,-2.27533,-2.759,-3.023
,-0.29736,-7.61827,,-2.74833,-1.77089,,,,,,,,-1.95933,,-2.06567,-1.991,,-2.62133,,,-2.36267,2023-03-10T12:00:00.0,,,,,,,,,,,,,,-0.29736,-7.61827,-1.77089,-1.95933,-2.06567,-1.991,-2.36267,-2.62133
,0.06877,12.82131,,-2.57733,3.47861,,,,,,,,-1.74867,,-1.83467,-1.77633,,-2.45067,,,-2.17667,2023-03-10T12:30:00.0,,,,,,,,,,,,,,0.06877,12.82131,3.47861,-1.74867,-1.83467,-1.77633,-2.17667,-2.45067
,0.02736,-9.22736,,-2.48967,0.51815,,,,,,,,-1.68767,,-1.79267,-1.73733,,-2.396,,,-2.09833,2023-03-10T13:00:00.0,,,,,,,,,,,,,,0.02736,-9.22736,0.51815,-1.68767,-1.79267,-1.73733,-2.09833,-2.396
,-0.10082,5.77792,,-2.40367,3.21508,,,,,,,,-1.69167,,-1.77267,-1.75833,,-2.34167,,,-2.056,2023-03-10T13:30:00.0,,,,,,,,,,,,,,-0.10082,5.77792,3.21508,-1.69167,-1.77267,-1.75833,-2.056,-2.34167
,0.00677,2.88741,,-2.23167,-0.39029,,,,,,,,-1.50833,,-1.60467,-1.60167,,-2.17067,,,-1.892,2023-03-10T14:00:00.0,,,,,,,,,,,,,,0.00677,2.88741,-0.39029,-1.50833,-1.60467,-1.60167,-1.892,-2.17067
,-0.08058,1.35081,,-2.117,-0.76393,,,,,,,,-1.41567,,-1.511,-1.48033,,-2.05467,,,-1.777,2023-03-10T14:30:00.0,,,,,,,,,,,,,,-0.08058,1.35081,-0.76393,-1.41567,-1.511,-1.48033,-1.777,-2.05467
,-0.13058,4.41806,,-1.89833,1.91142,,,,,,,,-1.26567,,-1.374,-1.36367,,-1.85633,,,-1.598,2023-03-10T15:00:00.0,,,,,,,,,,,,,,-0.13058,4.41806,1.91142,-1.26567,-1.374,-1.36367,-1.598,-1.85633
,-0.04195,5.81155,,-1.78133,-1.57984,,,,,,,,-1.06933,,-1.154,-1.09667,,-1.65433,,,-1.43367,2023-03-10T15:30:00.0,,,,,,,,,,,,,,-0.04195,5.81155,-1.57984,-1.06933,-1.154,-1.09667,-1.43367,-1.65433
,-0.07681,1.59948,,-1.59167,-1.67046,,,,,,,,-0.92233,,-0.96767,-0.861,,-1.42767,,,-1.23433,2023-03-10T16:00:00.0,,,,,,,,,,,,,,-0.07681,1.59948,-1.67046,-0.92233,-0.96767,-0.861,-1.23433,-1.42767
,0.18562,-13.01007,,-1.639,2.7828,,,,,,,,-1.06833,,-1.12067,-1.05533,,-1.55633,,,-1.33067,2023-03-10T16:30:00.0,,,,,,,,,,,,,,0.18562,-13.01007,2.7828,-1.06833,-1.12067,-1.05533,-1.33067,-1.55633
,0.1742,-2.85934,,-1.92333,5.58763,,,,,,,,-1.52567,,-1.56767,-1.504,,-1.90533,,,-1.68367,2023-03-10T17:00:00.0,,,,,,,,,,,,,,0.1742,-2.85934,5.58763,-1.52567,-1.56767,-1.504,-1.68367,-1.90533
,0.04427,-11.28239,,-2.06233,2.44281,,,,,,,,-1.88333,,-1.93867,-1.871,,-2.10367,,,-1.88833,2023-03-10T17:30:00.0,,,,,,,,,,,,,,0.04427,-11.28239,2.44281,-1.88333,-1.93867,-1.871,-1.88833,-2.10367
,0.10729,-13.94088,,-2.04267,-0.17507,,,,,,,,-2.65067,,-2.71,-2.437,,-2.2,,,-2.10367,2023-03-10T18:00:00.0,,,,,,,,,,,,,,0.10729,-13.94088,-0.17507,-2.65067,-2.71,-2.437,-2.10367,-2.2
,0.17894,-3.96925,,-2.083,-1.13192,,,,,,,,-3.19633,,-3.187,-2.87167,,-2.33967,,,-2.40733,2023-03-10T18:30:00.0,,,,,,,,,,,,,,0.17894,-3.96925,-1.13192,-3.19633,-3.187,-2.87167,-2.40733,-2.33967
,0.2526,-6.61731,,-2.481,-2.11662,,,,,,,,-3.13767,,-3.14533,-2.96833,,-2.79333,,,-2.77067,2023-03-10T19:00:00.0,,,,,,,,,,,,,,0.2526,-6.61731,-2.11662,-3.13767,-3.14533,-2.96833,-2.77067,-2.79333
,-0.0052,-4.98358,,-3.35167,3.83307,,,,,,,,-3.59533,,-3.61167,-3.53533,,-3.56233,,,-3.46967,2023-03-10T19:30:00.0,,,,,,,,,,,,,,-0.0052,-4.98358,3.83307,-3.59533,-3.61167,-3.53533,-3.46967,-3.56233
,-0.3041,-1.69016,,-3.606,11.55435,,,,,,,,-3.73267,,-3.77367,-3.72467,,-3.806,,,-3.64967,2023-03-10T20:00:00.0,,,,,,,,,,,,,,-0.3041,-1.69016,11.55435,-3.73267,-3.77367,-3.72467,-3.64967,-3.806
,0.06096,-4.73754,,-3.65933,-0.90894,,,,,,,,-3.94633,,-3.96,-3.86667,,-3.86,,,-3.711,2023-03-10T20:30:00.0,,,,,,,,,,,,,,0.06096,-4.73754,-0.90894,-3.94633,-3.96,-3.86667,-3.711,-3.86
,0.15557,-6.40152,,-3.876,-1.85742,,,,,,,,-4.116,,-4.145,-4.06167,,-4.081,,,-3.92767,2023-03-10T21:00:00.0,,,,,,,,,,,,,,0.15557,-6.40152,-1.85742,-4.116,-4.145,-4.06167,-3.92767,-4.081
,0.13212,-9.82224,,-4.38633,-1.07,,,,,,,,-4.60467,,-4.63867,-4.55633,,-4.58567,,,-4.42667,2023-03-10T21:30:00.0,,,,,,,,,,,,,,0.13212,-9.82224,-1.07,-4.60467,-4.63867,-4.55633,-4.42667,-4.58567
,0.4211,-9.44124,,-4.89867,-2.66039,,,,,,,,-5.069,,-5.11733,-5.047,,-5.077,,,-4.905,2023-03-10T22:00:00.0,,,,,,,,,,,,,,0.4211,-9.44124,-2.66039,-5.069,-5.11733,-5.047,-4.905,-5.077
,-0.0971,-7.25622,,-5.38333,-6.45603,,,,,,,,-5.53433,,-5.58633,-5.53233,,-5.55567,,,-5.415,2023-03-10T22:30:00.0,,,,,,,,,,,,,,-0.0971,-7.25622,-6.45603,-5.53433,-5.58633,-5.53233,-5.415,-5.55567
,-0.10004,-10.77091,,-5.83967,-9.32609,,,,,,,,-5.99233,,-6.05,-5.991,,-6.01067,,,-5.86733,2023-03-10T23:00:00.0,,,,,,,,,,,,,,-0.10004,-10.77091,-9.32609,-5.99233,-6.05,-5.991,-5.86733,-6.01067
,0.05113,-8.08521,,-6.26033,-2.94545,,,,,,,,-6.53633,,-6.58767,-6.49867,,-6.48033,,,-6.33,2023-03-10T23:30:00.0,,,,,,,,,,,,,,0.05113,-8.08521,-2.94545,-6.53633,-6.58767,-6.49867,-6.33,-6.48033
,0.07687,-8.56586,,-6.59167,-1.32464,,,,,,,,-6.962,,-7.01167,-6.90667,,-6.826,,,-6.71067,2023-03-11T00:00:00.0,,,,,,,,,,,,,,0.07687,-8.56586,-1.32464,-6.962,-7.01167,-6.90667,-6.71067,-6.826
,0.12344,-3.93047,,-6.964,-1.35502,,,,,,,,-7.34767,,-7.40467,-7.298,,-7.20333,,,-7.10233,2023-03-11T00:30:00.0,,,,,,,,,,,,,,0.12344,-3.93047,-1.35502,-7.34767,-7.40467,-7.298,-7.10233,-7.20333
,0.11416,-8.56313,,-7.26433,-2.5903,,,,,,,,-7.58467,,-7.62333,-7.53,,-7.475,,,-7.35767,2023-03-11T01:00:00.0,,,,,,,,,,,,,,0.11416,-8.56313,-2.5903,-7.58467,-7.62333,-7.53,-7.35767,-7.475
