HYY_EDDY233.wind_dir,HYY_EDDY233.CO2_storage_flux,HYY_EDDY233.H_storage_flux,HYY_EDDY233.H,HYY_META.T672,HYY_EDDY233.LE_storage_flux,HYY_EDDY233.Qc_H,HYY_EDDY233.Qc_F_c,HYY_EDDY233.F_c,HYY_EDDY233.Qc_LE,HYY_EDDY233.tau,HYY_EDDY233.Qc_tau,HYY_EDDY233.U,HYY_META.T42,HYY_EDDY233.u_star,HYY_META.T84,HYY_META.T168,HYY_EDDY233.LE,HYY_META.T504,HYY_EDDY233.MO_length,HYY_EDDY233.E,HYY_META.T336,datetime,VAR_EDDY.H,VAR_EDDY.LE,VAR_EDDY.E,VAR_EDDY.F_c,VAR_EDDY.tau,VAR_EDDY.u_star,VAR_EDDY.MO_length,VAR_EDDY.U,VAR_EDDY.wind_dir,VAR_EDDY.Qc_H,VAR_EDDY.Qc_LE,VAR_EDDY.Qc_F_c,VAR_EDDY.Qc_tau,VAR_EDDY.CO2_storage_flux,VAR_EDDY.H_storage_flux,VAR_EDDY.LE_storage_flux,VAR_META.TDRY3,VAR_META.TDRY2,VAR_META.TDRY1,VAR_META.TDRY0
,,-1.35901,,-16.352,,,,,,,,,,,,-17.20067,,-16.761,,,-16.82,2024-02-07T18:00:00.0,,,,,,,,,,,,,,,-1.35901,,-17.20067,-17.20067,-16.82,-16.761
,,-13.26929,,-16.38207,,,,,,,,,,,,-17.38241,,-16.80034,,,-16.92517,2024-02-07T18:30:00.0,,,,,,,,,,,,,,,-13.26929,,-17.38241,-17.38241,-16.92517,-16.80034
,,-10.62047,,-16.626,,,,,,,,,,,,-18.207,,-17.102,,,-17.3,2024-02-07T19:00:00.0,,,,,,,,,,,,,,,-10.62047,,-18.207,-18.207,-17.3,-17.102
,,2.50248,,-17.02967,,,,,,,,,,,,-18.012,,-17.377,,,-17.495,2024-02-07T19:30:00.0,,,,,,,,,,,,,,,2.50248,,-18.012,-18.012,-17.495,-17.377
,,-6.71578,,-17.408,,,,,,,,,,,,-18.138,,-17.766,,,-17.75967,2024-02-07T20:00:00.0,,,,,,,,,,,,,,,-6.71578,,-18.138,-18.138,-17.75967,-17.766
,,9.48264,,-17.702,,,,,,,,,,,,-18.22167,,-18.11467,,,-18.034,2024-02-07T20:30:00.0,,,,,,,,,,,,,,,9.48264,,-18.22167,-18.22167,-18.034,-18.11467
,,-1.94616,,-18.09367,,,,,,,,,,,,-18.33433,,-18.44033,,,-18.31967,2024-02-07T21:00:00.0,,,,,,,,,,,,,,,-1.94616,,-18.33433,-18.33433,-18.31967,-18.44033
,,-5.22083,,-18.367,,,,,,,,,,,,-18.52767,,-18.64733,,,-18.48467,2024-02-07T21:30:00.0,,,,,,,,,,,,,,,-5.22083,,-18.52767,-18.52767,-18.48467,-18.64733
,,-14.35341,,-18.602,,,,,,,,,,,,-19.043,,-18.938,,,-18.854,2024-02-07T22:00:00.0,,,,,,,,,,,,,,,-14.35341,,-19.043,-19.043,-18.854,-18.938
,,-7.647,,-18.58633,,,,,,,,,,,,-19.52967,,-19.26733,,,-19.29633,2024-02-07T22:30:00.0,,,,,,,,,,,,,,,-7.647,,-19.52967,-19.52967,-19.29633,-19.26733
,,-1.27821,,-18.90667,,,,,,,,,,,,-19.765,,-19.49833,,,-19.53267,2024-02-07T23:00:00.0,,,,,,,,,,,,,,,-1.27821,,-19.765,-19.765,-19.53267,-19.49833
,,-5.60924,,-19.44233,,,,,,,,,,,,-19.859,,-19.839,,,-19.748,2024-02-07T23:30:00.0,,,,,,,,,,,,,,,-5.60924,,-19.859,-19.859,-19.748,-19.839
,,-9.98184,,-19.716,,,,,,,,,,,,-20.306,,-20.21967,,,-20.19533,2024-02-08T00:00:00.0,,,,,,,,,,,,,,,-9.98184,,-20.306,-20.306,-20.19533,-20.21967
,,-6.63398,,-19.717,,,,,,,,,,,,-20.71433,,-20.24467,,,-20.41267,2024-02-08T00:30:00.0,,,,,,,,,,,,,,,-6.63398,,-20.71433,-20.71433,-20.41267,-20.24467
,,-4.64048,,-19.71567,,,,,,,,,,,,-20.88967,,-20.12433,,,-20.46467,2024-02-08T01:00:00.0,,,,,,,,,,,,,,,-4.64048,,-20.88967,-20.88967,-20.46467,-20.12433
,,-9.78108,,-19.99567,,,,,,,,,,,,-21.23733,,-20.53867,,,-20.87033,2024-02-08T01:30:00.0,,,,,,,,,,,,,,,-9.78108,,-21.23733,-21.23733,-20.87033,-20.53867
,,-2.48131,,-20.22367,,,,,,,,,,,,-21.513,,-20.65267,,,-21.11833,2024-02-08T02:00:00.0,,,,,,,,,,,,,,,-2.48131,,-21.513,-21.513,-21.11833,-20.65267
,,-1.51318,,-20.197,,,,,,,,,,,,-21.52533,,-20.75067,,,-21.11233,2024-02-08T02:30:00.0,,,,,,,,,,,,,,,-1.51318,,-21.52533,-21.52533,-21.11233,-20.75067
,,-7.20502,,-20.50633,,,,,,,,,,,,-21.88067,,-20.92833,,,-21.226,2024-02-08T03:00:00.0,,,,,,,,,,,,,,,-7.20502,,-21.88067,-21.88067,-21.226,-20.92833
,,0.47324,,-20.51167,,,,,,,,,,,,-21.803,,-21.01433,,,-21.321,2024-02-08T03:30:00.0,,,,,,,,,,,,,,,0.47324,,-21.803,-21.803,-21.321,-21.01433
,,-9.21818,,-20.563,,,,,,,,,,,,-22.113,,-21.01467,,,-21.427,2024-02-08T04:00:00.0,,,,,,,,,,,,,,,-9.21818,,-22.113,-22.113,-21.427,-21.01467
,,-0.68404,,-20.36867,,,,,,,,,,,,-22.28167,,-20.95733,,,-21.641,2024-02-08T04:30:00.0,,,,,,,,,,,,,,,-0.68404,,-22.28167,-22.28167,-21.641,-20.95733
,,2.92124,,-20.32467,,,,,,,,,,,,-22.096,,-20.76767,,,-21.406,2024-02-08T05:00:00.0,,,,,,,,,,,,,,,2.92124,,-22.096,-22.096,-21.406,-20.76767
,,-5.44568,,-20.411,,,,,,,,,,,,-22.12867,,-21.07233,,,-21.72033,2024-02-08T05:30:00.0,,,,,,,,,,,,,,,-5.44568,,-22.12867,-22.12867,-21.72033,-21.07233
,,-1.59429,,-20.34867,,,,,,,,,,,,-22.346,,-21.23633,,,-22.034,2024-02-08T06:00:00.0,,,,,,,,,,,,,,,-1.59429,,-22.346,-22.346,-22.034,-21.23633
,,-1.7817,,-20.35533,,,,,,,,,,,,-22.58967,,-21.60533,,,-22.278,2024-02-08T06:30:00.0,,,,,,,,,,,,,,,-1.7817,,-22.58967,-22.58967,-22.278,-21.60533
,,-3.59206,,-20.64433,,,,,,,,,,,,-22.65767,,-21.874,,,-22.37133,2024-02-08T07:00:00.0,,,,,,,,,,,,,,,-3.59206,,-22.65767,-22.65767,-22.37133,-21.874
,,-6.11071,,-20.48767,,,,,,,,,,,,-22.88767,,-21.701,,,-22.51433,2024-02-08T07:30:00.0,,,,,,,,,,,,,,,-6.11071,,-22.88767,-22.88767,-22.51433,-21.701
,,-11.39405,,-20.67867,,,,,,,,,,,,-23.318,,-21.90133,,,-22.69967,2024-02-08T08:00:00.0,,,,,,,,,,,,,,,-11.39405,,-23.318,-23.318,-22.69967,-21.90133
,,3.10881,,-20.88759,,,,,,,,,,,,-23.51345,,-21.87414,,,-22.57931,2024-02-08T08:30:00.0,,,,,,,,,,,,,,,3.10881,,-23.51345,-23.51345,-22.57931,-21.87414
,,16.99671,,-20.508,,,,,,,,,,,,-22.87667,,-21.859,,,-22.364,2024-02-08T09:00:00.0,,,,,,,,,,,,,,,16.99671,,-22.87667,-22.87667,-22.364,-21.859
,,12.07246,,-20.46133,,,,,,,,,,,,-22.17767,,-21.90633,,,-22.12767,2024-02-08T09:30:00.0,,,,,,,,,,,,,,,12.07246,,-22.17767,-22.17767,-22.12767,-21.90633
,,16.10141,,-20.01333,,,,,,,,,,,,-21.61433,,-21.60067,,,-21.72733,2024-02-08T10:00:00.0,,,,,,,,,,,,,,,16.10141,,-21.61433,-21.61433,-21.72733,-21.60067
,,15.19212,,-20.35857,,,,,,,,,,,,-20.88714,,-21.29643,,,-21.10429,2024-02-08T10:30:00.0,,,,,,,,,,,,,,,15.19212,,-20.88714,-20.88714,-21.10429,-21.29643
,,16.3271,,-20.48533,,,,,,,,,,,,-20.34467,,-20.842,,,-20.58667,2024-02-08T11:00:00.0,,,,,,,,,,,,,,,16.3271,,-20.34467,-20.34467,-20.58667,-20.842
,,10.11631,,-19.97967,,,,,,,,,,,,-19.63633,,-20.23467,,,-19.94867,2024-02-08T11:30:00.0,,,,,,,,,,,,,,,10.11631,,-19.63633,-19.63633,-19.94867,-20.23467
,,23.30674,,-19.07069,,,,,,,,,,,,-18.75793,,-19.3031,,,-19.01276,2024-02-08T12:00:00.0,,,,,,,,,,,,,,,23.30674,,-18.75793,-18.75793,-19.01276,-19.3031
,,16.89721,,-18.25,,,,,,,,,,,,-17.802,,-18.45433,,,-18.11033,2024-02-08T12:30:00.0,,,,,,,,,,,,,,,16.89721,,-17.802,-17.802,-18.11033,-18.45433
,,10.87989,,-17.686,,,,,,,,,,,,-17.26767,,-17.887,,,-17.57633,2024-02-08T13:00:00.0,,,,,,,,,,,,,,,10.87989,,-17.26767,-17.26767,-17.57633,-17.887
,,9.08848,,-17.213,,,,,,,,,,,,-16.74233,,-17.34033,,,-17.00033,2024-02-08T13:30:00.0,,,,,,,,,,,,,,,9.08848,,-16.74233,-16.74233,-17.00033,-17.34033
,,7.47086,,-16.82733,,,,,,,,,,,,-16.32667,,-16.977,,,-16.654,2024-02-08T14:00:00.0,,,,,,,,,,,,,,,7.47086,,-16.32667,-16.32667,-16.654,-16.977
,,8.82835,,-16.42967,,,,,,,,,,,,-16.00667,,-16.62,,,-16.32833,2024-02-08T14:30:00.0,,,,,,,,,,,,,,,8.82835,,-16.00667,-16.00667,-16.32833,-16.62
,,1.45358,,-16.06467,,,,,,,,,,,,-15.66633,,-16.22667,,,-15.92067,2024-02-08T15:00:00.0,,,,,,,,,,,,,,,1.45358,,-15.66633,-15.66633,-15.92067,-16.22667
,,-7.94513,,-16.05533,,,,,,,,,,,,-15.82167,,-16.25067,,,-16.00067,2024-02-08T15:30:00.0,,,,,,,,,,,,,,,-7.94513,,-15.82167,-15.82167,-16.00067,-16.25067
,,-12.95302,,-16.22333,,,,,,,,,,,,-16.29033,,-16.42033,,,-16.25467,2024-02-08T16:00:00.0,,,,,,,,,,,,,,,-12.95302,,-16.29033,-16.29033,-16.25467,-16.42033
,,-12.1542,,-16.59167,,,,,,,,,,,,-17.018,,-16.77467,,,-16.71067,2024-02-08T16:30:00.0,,,,,,,,,,,,,,,-12.1542,,-17.018,-17.018,-16.71067,-16.77467
,,-10.07546,,-16.769,,,,,,,,,,,,-17.48967,,-17.13233,,,-17.157,2024-02-08T17:00:00.0,,,,,,,,,,,,,,,-10.07546,,-17.48967,-17.48967,-17.157,-17.13233
,,-7.52818,,-16.965,,,,,,,,,,,,-17.876,,-17.41067,,,-17.50333,2024-02-08T17:30:00.0,,,,,,,,,,,,,,,-7.52818,,-17.876,-17.876,-17.50333,-17.41067
,,-7.12502,,-17.149,,,,,,,,,,,,-18.328,,-17.70233,,,-17.912,2024-02-08T18:00:00.0,,,,,,,,,,,,,,,-7.12502,,-18.328,-18.328,-17.912,-17.70233
,,-7.50575,,-17.53133,,,,,,,,,,,,-18.631,,-18.121,,,-18.29867,2024-02-08T18:30:00.0,,,,,,,,,,,,,,,-7.50575,,-18.631,-18.631,-18.29867,-18.121
,,-1.30716,,-17.78567,,,,,,,,,,,,-18.851,,-18.266,,,-18.48167,2024-02-08T19:00:00.0,,,,,,,,,,,,,,,-1.30716,,-18.851,-18.851,-18.48167,-18.266
,,-1.65867,,-17.87633,,,,,,,,,,,,-18.971,,-18.42467,,,-18.56367,2024-02-08T19:30:00.0,,,,,,,,,,,,,,,-1.65867,,-18.971,-18.971,-18.56367,-18.42467
,,-6.71711,,-17.94733,,,,,,,,,,,,-19.08567,,-18.71867,,,-18.848,2024-02-08T20:00:00.0,,,,,,,,,,,,,,,-6.71711,,-19.08567,-19.08567,-18.848,-18.71867
,,-4.27162,,-17.66533,,,,,,,,,,,,-19.39233,,-18.67033,,,-19.01833,2024-02-08T20:30:00.0,,,,,,,,,,,,,,,-4.27162,,-19.39233,-19.39233,-19.01833,-18.67033
,,-2.78475,,-17.63133,,,,,,,,,,,,-19.604,,-18.69967,,,-19.129,2024-02-08T21:00:00.0,,,,,,,,,,,,,,,-2.78475,,-19.604,-19.604,-19.129,-18.69967
,,-4.39696,,-17.76767,,,,,,,,,,,,-19.71867,,-18.876,,,-19.37033,2024-02-08T21:30:00.0,,,,,,,,,,,,,,,-4.39696,,-19.71867,-19.71867,-19.37033,-18.876
,,-6.75047,,-18.41667,,,,,,,,,,,,-20.018,,-19.565,,,-19.73933,2024-02-08T22:00:00.0,,,,,,,,,,,,,,,-6.75047,,-20.018,-20.018,-19.73933,-19.565
,,-5.3031,,-18.46667,,,,,,,,,,,,-20.33767,,-19.46033,,,-19.944,2024-02-08T22:30:00.0,,,,,,,,,,,,,,,-5.3031,,-20.33767,-20.33767,-19.944,-19.46033
,,0.01667,,-18.58633,,,,,,,,,,,,-20.39567,,-19.25467,,,-19.84367,2024-02-08T23:00:00.0,,,,,,,,,,,,,,,0.01667,,-20.39567,-20.39567,-19.84367,-19.25467
,,-1.2062,,-18.399,,,,,,,,,,,,-20.48,,-19.12267,,,-19.697,2024-02-08T23:30:00.0,,,,,,,,,,,,,,,-1.2062,,-20.48,-20.48,-19.697,-19.12267
,,1.32884,,-18.208,,,,,,,,,,,,-20.242,,-18.95567,,,-19.42067,2024-02-09T00:00:00.0,,,,,,,,,,,,,,,1.32884,,-20.242,-20.242,-19.42067,-18.95567
,,6.64521,,-16.585,,,,,,,,,,,,-20.03,,-18.31167,,,-19.202,2024-02-09T00:30:00.0,,,,,,,,,,,,,,,6.64521,,-20.03,-20.03,-19.202,-18.31167
,,-14.61959,,-18.70567,,,,,,,,,,,,-20.33733,,-19.45033,,,-19.915,2024-02-09T01:00:00.0,,,,,,,,,,,,,,,-14.61959,,-20.33733,-20.33733,-19.915,-19.45033
,,-9.73873,,-18.10367,,,,,,,,,,,,-21.03967,,-19.32967,,,-20.302,2024-02-09T01:30:00.0,,,,,,,,,,,,,,,-9.73873,,-21.03967,-21.03967,-20.302,-19.32967
,,4.56824,,-17.33267,,,,,,,,,,,,-20.93,,-18.84567,,,-19.92167,2024-02-09T02:00:00.0,,,,,,,,,,,,,,,4.56824,,-20.93,-20.93,-19.92167,-18.84567
,,-14.38916,,-16.90138,,,,,,,,,,,,-21.28,,-18.48276,,,-19.87345,2024-02-09T02:30:00.0,,,,,,,,,,,,,,,-14.38916,,-21.28,-21.28,-19.87345,-18.48276
,,-15.41607,,-16.62367,,,,,,,,,,,,-21.58867,,-18.56267,,,-19.73033,2024-02-09T03:00:00.0,,,,,,,,,,,,,,,-15.41607,,-21.58867,-21.58867,-19.73033,-18.56267
,,11.48307,,-17.19433,,,,,,,,,,,,-21.149,,-18.69333,,,-19.92767,2024-02-09T03:30:00.0,,,,,,,,,,,,,,,11.48307,,-21.149,-21.149,-19.92767,-18.69333
,,0.75609,,-15.65767,,,,,,,,,,,,-20.858,,-17.11533,,,-18.67867,2024-02-09T04:00:00.0,,,,,,,,,,,,,,,0.75609,,-20.858,-20.858,-18.67867,-17.11533
,,0.29753,,-16.62267,,,,,,,,,,,,-20.84267,,-18.47767,,,-19.592,2024-02-09T04:30:00.0,,,,,,,,,,,,,,,0.29753,,-20.84267,-20.84267,-19.592,-18.47767
,,8.71469,,-16.039,,,,,,,,,,,,-21.28533,,-17.358,,,-18.94467,2024-02-09T05:00:00.0,,,,,,,,,,,,,,,8.71469,,-21.28533,-21.28533,-18.94467,-17.358
,,-4.86818,,-15.46633,,,,,,,,,,,,-20.56233,,-17.20467,,,-18.63067,2024-02-09T05:30:00.0,,,,,,,,,,,,,,,-4.86818,,-20.56233,-20.56233,-18.63067,-17.20467
,,9.46981,,-15.637,,,,,,,,,,,,-20.73733,,-17.46533,,,-19.08033,2024-02-09T06:00:00.0,,,,,,,,,,,,,,,9.46981,,-20.73733,-20.73733,-19.08033,-17.46533
,,-5.43175,,-16.61567,,,,,,,,,,,,-20.63933,,-18.21167,,,-19.75233,2024-02-09T06:30:00.0,,,,,,,,,,,,,,,-5.43175,,-20.63933,-20.63933,-19.75233,-18.21167
,,-11.25686,,-16.33067,,,,,,,,,,,,-21.35,,-17.648,,,-19.55933,2024-02-09T07:00:00.0,,,,,,,,,,,,,,,-11.25686,,-21.35,-21.35,-19.55933,-17.648
,,19.28109,,-15.54033,,,,,,,,,,,,-20.68567,,-16.437,,,-18.40767,2024-02-09T07:30:00.0,,,,,,,,,,,,,,,19.28109,,-20.68567,-20.68567,-18.40767,-16.437
,,2.41748,,-16.28933,,,,,,,,,,,,-20.14067,,-17.81733,,,-19.18033,2024-02-09T08:00:00.0,,,,,,,,,,,,,,,2.41748,,-20.14067,-20.14067,-19.18033,-17.81733
,,5.79063,,-15.43733,,,,,,,,,,,,-20.22567,,-16.97233,,,-18.761,2024-02-09T08:30:00.0,,,,,,,,,,,,,,,5.79063,,-20.22567,-20.22567,-18.761,-16.97233
,,19.35934,,-14.94733,,,,,,,,,,,,-19.69967,,-16.118,,,-17.89,2024-02-09T09:00:00.0,,,,,,,,,,,,,,,19.35934,,-19.69967,-19.69967,-17.89,-16.118
,,-12.74546,,-15.02,,,,,,,,,,,,-19.12267,,-16.246,,,-18.26333,2024-02-09T09:30:00.0,,,,,,,,,,,,,,,-12.74546,,-19.12267,-19.12267,-18.26333,-16.246
,,25.22004,,-14.91967,,,,,,,,,,,,-18.539,,-16.31833,,,-17.99167,2024-02-09T10:00:00.0,,,,,,,,,,,,,,,25.22004,,-18.539,-18.539,-17.99167,-16.31833
,,19.55762,,-15.03567,,,,,,,,,,,,-17.437,,-16.53367,,,-17.38533,2024-02-09T10:30:00.0,,,,,,,,,,,,,,,19.55762,,-17.437,-17.437,-17.38533,-16.53367
,,23.62846,,-15.70633,,,,,,,,,,,,-16.823,,-16.85167,,,-16.989,2024-02-09T11:00:00.0,,,,,,,,,,,,,,,23.62846,,-16.823,-16.823,-16.989,-16.85167
,,17.40523,,-15.70033,,,,,,,,,,,,-16.28933,,-16.52133,,,-16.41267,2024-02-09T11:30:00.0,,,,,,,,,,,,,,,17.40523,,-16.28933,-16.28933,-16.41267,-16.52133
,,20.00544,,-14.99833,,,,,,,,,,,,-15.29367,,-15.515,,,-15.416,2024-02-09T12:00:00.0,,,,,,,,,,,,,,,20.00544,,-15.29367,-15.29367,-15.416,-15.515
,,19.06602,,-14.57467,,,,,,,,,,,,-14.39233,,-14.764,,,-14.56767,2024-02-09T12:30:00.0,,,,,,,,,,,,,,,19.06602,,-14.39233,-14.39233,-14.56767,-14.764
,,6.01957,,-14.34933,,,,,,,,,,,,-14.144,,-14.469,,,-14.43467,2024-02-09T13:00:00.0,,,,,,,,,,,,,,,6.01957,,-14.144,-14.144,-14.43467,-14.469
,,6.96356,,-14.19567,,,,,,,,,,,,-13.97067,,-14.34233,,,-14.22767,2024-02-09T13:30:00.0,,,,,,,,,,,,,,,6.96356,,-13.97067,-13.97067,-14.22767,-14.34233
,,10.43604,,-13.81433,,,,,,,,,,,,-13.46333,,-13.913,,,-13.72133,2024-02-09T14:00:00.0,,,,,,,,,,,,,,,10.43604,,-13.46333,-13.46333,-13.72133,-13.913
,,8.39328,,-13.329,,,,,,,,,,,,-12.85333,,-13.46233,,,-13.15667,2024-02-09T14:30:00.0,,,,,,,,,,,,,,,8.39328,,-12.85333,-12.85333,-13.15667,-13.46233
,,-5.57654,,-13.17667,,,,,,,,,,,,-12.47833,,-13.36233,,,-13.12833,2024-02-09T15:00:00.0,,,,,,,,,,,,,,,-5.57654,,-12.47833,-12.47833,-13.12833,-13.36233
,,-10.16648,,-13.26033,,,,,,,,,,,,-12.46767,,-13.336,,,-13.08667,2024-02-09T15:30:00.0,,,,,,,,,,,,,,,-10.16648,,-12.46767,-12.46767,-13.08667,-13.336
,,-23.1908,,-13.453,,,,,,,,,,,,-13.45367,,-13.59767,,,-13.57033,2024-02-09T16:00:00.0,,,,,,,,,,,,,,,-23.1908,,-13.45367,-13.45367,-13.57033,-13.59767
,,-15.47633,,-13.70267,,,,,,,,,,,,-14.614,,-13.87967,,,-14.00567,2024-02-09T16:30:00.0,,,,,,,,,,,,,,,-15.47633,,-14.614,-14.614,-14.00567,-13.87967
,,-13.2516,,-13.835,,,,,,,,,,,,-15.23767,,-14.374,,,-14.715,2024-02-09T17:00:00.0,,,,,,,,,,,,,,,-13.2516,,-15.23767,-15.23767,-14.715,-14.374
,,-9.54806,,-14.05833,,,,,,,,,,,,-15.60367,,-14.56833,,,-14.88233,2024-02-09T17:30:00.0,,,,,,,,,,,,,,,-9.54806,,-15.60367,-15.60367,-14.88233,-14.56833
,,-1.39048,,-13.73567,,,,,,,,,,,,-15.799,,-14.101,,,-14.673,2024-02-09T18:00:00.0,,,,,,,,,,,,,,,-1.39048,,-15.799,-15.799,-14.673,-14.101
,,1.01235,,-13.33267,,,,,,,,,,,,-15.55533,,-13.827,,,-14.69267,2024-02-09T18:30:00.0,,,,,,,,,,,,,,,1.01235,,-15.55533,-15.55533,-14.69267,-13.827
,,4.26035,,-13.28733,,,,,,,,,,,,-15.54467,,-14.005,,,-14.75767,2024-02-09T19:00:00.0,,,,,,,,,,,,,,,4.26035,,-15.54467,-15.54467,-14.75767,-14.005
,,-10.58831,,-13.45133,,,,,,,,,,,,-15.57067,,-14.34767,,,-14.96267,2024-02-09T19:30:00.0,,,,,,,,,,,,,,,-10.58831,,-15.57067,-15.57067,-14.96267,-14.34767
,,-2.91916,,-13.23367,,,,,,,,,,,,-15.96367,,-14.06067,,,-15.007,2024-02-09T20:00:00.0,,,,,,,,,,,,,,,-2.91916,,-15.96367,-15.96367,-15.007,-14.06067
,,5.17428,,-13.32567,,,,,,,,,,,,-15.69667,,-14.15833,,,-14.81867,2024-02-09T20:30:00.0,,,,,,,,,,,,,,,5.17428,,-15.69667,-15.69667,-14.81867,-14.15833
,,4.90382,,-13.371,,,,,,,,,,,,-15.65933,,-13.95167,,,-14.70033,2024-02-09T21:00:00.0,,,,,,,,,,,,,,,4.90382,,-15.65933,-15.65933,-14.70033,-13.95167
,,3.47482,,-13.06333,,,,,,,,,,,,-15.10233,,-13.86233,,,-14.414,2024-02-09T21:30:00.0,,,,,,,,,,,,,,,3.47482,,-15.10233,-15.10233,-14.414,-13.86233
,,-24.69535,,-12.95367,,,,,,,,,,,,-15.76333,,-14.12967,,,-14.96833,2024-02-09T22:00:00.0,,,,,,,,,,,,,,,-24.69535,,-15.76333,-15.76333,-14.96833,-14.12967
,,9.57115,,-12.4,,,,,,,,,,,,-16.46867,,-13.58233,,,-15.30433,2024-02-09T22:30:00.0,,,,,,,,,,,,,,,9.57115,,-16.46867,-16.46867,-15.30433,-13.58233
,,12.18715,,-12.32333,,,,,,,,,,,,-15.33067,,-13.55833,,,-14.52767,2024-02-09T23:00:00.0,,,,,,,,,,,,,,,12.18715,,-15.33067,-15.33067,-14.52767,-13.55833
,,12.62024,,-12.22033,,,,,,,,,,,,-14.98633,,-13.63833,,,-14.22133,2024-02-09T23:30:00.0,,,,,,,,,,,,,,,12.62024,,-14.98633,-14.98633,-14.22133,-13.63833
,,5.63811,,-11.946,,,,,,,,,,,,-14.85467,,-13.49,,,-14.26267,2024-02-10T00:00:00.0,,,,,,,,,,,,,,,5.63811,,-14.85467,-14.85467,-14.26267,-13.49
,,-17.2706,,-12.28567,,,,,,,,,,,,-15.38367,,-14.04133,,,-14.85367,2024-02-10T00:30:00.0,,,,,,,,,,,,,,,-17.2706,,-15.38367,-15.38367,-14.85367,-14.04133
,,-1.76322,,-12.03724,,,,,,,,,,,,-15.55345,,-13.7269,,,-14.93931,2024-02-10T01:00:00.0,,,,,,,,,,,,,,,-1.76322,,-15.55345,-15.55345,-14.93931,-13.7269
,,-14.18429,,-11.871,,,,,,,,,,,,-16.015,,-13.93633,,,-15.00967,2024-02-10T01:30:00.0,,,,,,,,,,,,,,,-14.18429,,-16.015,-16.015,-15.00967,-13.93633
,,20.68636,,-11.55833,,,,,,,,,,,,-15.39567,,-13.35233,,,-14.577,2024-02-10T02:00:00.0,,,,,,,,,,,,,,,20.68636,,-15.39567,-15.39567,-14.577,-13.35233
,,-0.0857,,-11.94667,,,,,,,,,,,,-15.552,,-14.071,,,-15.009,2024-02-10T02:30:00.0,,,,,,,,,,,,,,,-0.0857,,-15.552,-15.552,-15.009,-14.071
,,0.35626,,-12.174,,,,,,,,,,,,-15.784,,-14.05067,,,-15.22033,2024-02-10T03:00:00.0,,,,,,,,,,,,,,,0.35626,,-15.784,-15.784,-15.22033,-14.05067
,,-33.19104,,-12.93,,,,,,,,,,,,-16.126,,-14.73067,,,-15.58267,2024-02-10T03:30:00.0,,,,,,,,,,,,,,,-33.19104,,-16.126,-16.126,-15.58267,-14.73067
,,2.82709,,-13.21167,,,,,,,,,,,,-17.166,,-15.15633,,,-16.15733,2024-02-10T04:00:00.0,,,,,,,,,,,,,,,2.82709,,-17.166,-17.166,-16.15733,-15.15633
,,31.36079,,-12.594,,,,,,,,,,,,-16.22233,,-14.35767,,,-15.62567,2024-02-10T04:30:00.0,,,,,,,,,,,,,,,31.36079,,-16.22233,-16.22233,-15.62567,-14.35767
,,-5.08184,,-12.078,,,,,,,,,,,,-15.86667,,-14.05667,,,-15.30867,2024-02-10T05:00:00.0,,,,,,,,,,,,,,,-5.08184,,-15.86667,-15.86667,-15.30867,-14.05667
,,-10.35628,,-12.25633,,,,,,,,,,,,-15.878,,-14.241,,,-15.21667,2024-02-10T05:30:00.0,,,,,,,,,,,,,,,-10.35628,,-15.878,-15.878,-15.21667,-14.241
,,3.99249,,-12.133,,,,,,,,,,,,-15.948,,-14.09,,,-15.40633,2024-02-10T06:00:00.0,,,,,,,,,,,,,,,3.99249,,-15.948,-15.948,-15.40633,-14.09
,,-22.8227,,-12.704,,,,,,,,,,,,-16.43233,,-14.53633,,,-15.80067,2024-02-10T06:30:00.0,,,,,,,,,,,,,,,-22.8227,,-16.43233,-16.43233,-15.80067,-14.53633
,,12.34314,,-12.43033,,,,,,,,,,,,-16.66367,,-14.66333,,,-15.97567,2024-02-10T07:00:00.0,,,,,,,,,,,,,,,12.34314,,-16.66367,-16.66367,-15.97567,-14.66333
,,-6.43069,,-13.26233,,,,,,,,,,,,-16.55233,,-14.764,,,-15.946,2024-02-10T07:30:00.0,,,,,,,,,,,,,,,-6.43069,,-16.55233,-16.55233,-15.946,-14.764
,,-14.23847,,-13.86133,,,,,,,,,,,,-16.87633,,-15.16133,,,-16.226,2024-02-10T08:00:00.0,,,,,,,,,,,,,,,-14.23847,,-16.87633,-16.87633,-16.226,-15.16133
,,3.61598,,-14.45,,,,,,,,,,,,-17.205,,-16.186,,,-16.777,2024-02-10T08:30:00.0,,,,,,,,,,,,,,,3.61598,,-17.205,-17.205,-16.777,-16.186
,,17.07469,,-13.21067,,,,,,,,,,,,-16.81667,,-15.252,,,-16.246,2024-02-10T09:00:00.0,,,,,,,,,,,,,,,17.07469,,-16.81667,-16.81667,-16.246,-15.252
,,13.87648,,-13.14833,,,,,,,,,,,,-16.264,,-15.34933,,,-16.016,2024-02-10T09:30:00.0,,,,,,,,,,,,,,,13.87648,,-16.264,-16.264,-16.016,-15.34933
,,15.17615,,-12.69667,,,,,,,,,,,,-15.60367,,-14.909,,,-15.46233,2024-02-10T10:00:00.0,,,,,,,,,,,,,,,15.17615,,-15.60367,-15.60367,-15.46233,-14.909
