HYY_EDDY233.H_storage_flux,HYY_EDDY233.Qc_H,HYY_EDDY233.F_c,HYY_EDDY233.tau,HYY_META.T42,HYY_EDDYMAST.MO_length_270,HYY_META.T168,HYY_EDDY233.LE,HYY_META.T504,HYY_EDDY233.MO_length,HYY_EDDY233.u_star_460,HYY_EDDY233.E,HYY_EDDY233.wind_dir,HYY_EDDY233.CO2_storage_flux,HYY_EDDY233.H,HYY_META.T672,HYY_EDDY233.LE_storage_flux,HYY_EDDY233.MO_length_460,HYY_EDDY233.Qc_F_c,HYY_EDDY233.Qc_LE,HYY_EDDY233.Qc_tau,HYY_EDDY233.U,HYY_EDDY233.u_star,HYY_META.T84,HYY_EDDYMAST.u_star_270,HYY_META.T336,datetime,VAR_EDDY.H,VAR_EDDY.LE,VAR_EDDY.E,VAR_EDDY.F_c,VAR_EDDY.tau,VAR_EDDY.u_star,VAR_EDDY.MO_length,VAR_EDDY.U,VAR_EDDY.wind_dir,VAR_EDDY.Qc_H,VAR_EDDY.Qc_LE,VAR_EDDY.Qc_F_c,VAR_EDDY.Qc_tau,VAR_EDDY.CO2_storage_flux,VAR_EDDY.H_storage_flux,VAR_EDDY.LE_storage_flux,VAR_META.TDRY4,VAR_META.TDRY3,VAR_META.TDRY2,VAR_META.TDRY1,VAR_META.TDRY0
-3.09956,,,,-8.91467,-1465.08606,-9.07667,,-9.41667,,,,,0.29406,,-9.343,-1.14789,,,,,,,-9.04133,1.03771,-9.175,2023-01-09T05:00:00.0,,,,,,1.03771,-1465.08606,,,,,,,0.29406,-3.09956,-1.14789,-8.91467,-9.04133,-9.07667,-9.175,-9.41667
-1.17504,,,,-9.04033,-1318.05005,-9.202,,-9.53867,,,,,0.16432,,-9.47233,-0.5785,,,,,,,-9.16767,1.17253,-9.30267,2023-01-09T05:30:00.0,,,,,,1.17253,-1318.05005,,,,,,,0.16432,-1.17504,-0.5785,-9.04033,-9.16767,-9.202,-9.30267,-9.53867
-0.19772,,,,-9.039,-1289.979,-9.205,,-9.53533,,,,,0.06442,,-9.47067,-0.04531,,,,,,,-9.169,1.13047,-9.29533,2023-01-09T06:00:00.0,,,,,,1.13047,-1289.979,,,,,,,0.06442,-0.19772,-0.04531,-9.039,-9.169,-9.205,-9.29533,-9.53533
0.85321,,,,-9.02633,-1324.91797,-9.18067,,-9.51033,,,,,-0.17685,,-9.44,0.39528,,,,,,,-9.15533,1.12019,-9.27667,2023-01-09T06:30:00.0,,,,,,1.12019,-1324.91797,,,,,,,-0.17685,0.85321,0.39528,-9.02633,-9.15533,-9.18067,-9.27667,-9.51033
0.74813,,,,-8.98133,-1400.18896,-9.14467,,-9.46533,,,,,0.15885,,-9.39267,0.26814,,,,,,,-9.11633,1.09416,-9.235,2023-01-09T07:00:00.0,,,,,,1.09416,-1400.18896,,,,,,,0.15885,0.74813,0.26814,-8.98133,-9.11633,-9.14467,-9.235,-9.46533
0.87195,,,,-8.94333,-1347.64001,-9.109,,-9.41667,,,,,-0.26225,,-9.35467,0.29386,,,,,,,-9.08133,1.07845,-9.195,2023-01-09T07:30:00.0,,,,,,1.07845,-1347.64001,,,,,,,-0.26225,0.87195,0.29386,-8.94333,-9.08133,-9.109,-9.195,-9.41667
0.97129,,,,-8.91733,-1420.31006,-9.082,,-9.38967,,,,,-0.08509,,-9.32,0.37056,,,,,,,-9.046,1.18458,-9.16233,2023-01-09T08:00:00.0,,,,,,1.18458,-1420.31006,,,,,,,-0.08509,0.97129,0.37056,-8.91733,-9.046,-9.082,-9.16233,-9.38967
2.55972,,,,-8.821,,-8.97167,,-9.27767,,,,,-0.04959,,-9.204,1.10091,,,,,,,-8.94633,1.12866,-9.043,2023-01-09T08:30:00.0,,,,,,1.12866,,,,,,,,-0.04959,2.55972,1.10091,-8.821,-8.94633,-8.97167,-9.043,-9.27767
0.91654,,,,-8.66933,,-8.83133,,-9.171,,,,,0.15325,,-9.12033,-0.4018,,,,,,,-8.80933,0.84974,-8.93667,2023-01-09T09:00:00.0,,,,,,0.84974,,,,,,,,0.15325,0.91654,-0.4018,-8.66933,-8.80933,-8.83133,-8.93667,-9.171
-1.39151,,,,-8.73267,,-8.91633,,-9.272,,,,,-0.19225,,-9.22633,-0.75937,,,,,,,-8.87833,0.82167,-9.033,2023-01-09T09:30:00.0,,,,,,0.82167,,,,,,,,-0.19225,-1.39151,-0.75937,-8.73267,-8.87833,-8.91633,-9.033,-9.272
0.44361,,,,-8.752,,-8.936,,-9.298,,,,,-0.06387,,-9.24867,-0.2201,,,,,,,-8.89933,0.91407,-9.06167,2023-01-09T10:00:00.0,,,,,,0.91407,,,,,,,,-0.06387,0.44361,-0.2201,-8.752,-8.89933,-8.936,-9.06167,-9.298
2.60674,,,,-8.679,,-8.87,,-9.21933,,,,,-0.05104,,-9.17367,0.93513,,,,,,,-8.813,,-8.98733,2023-01-09T10:30:00.0,,,,,,,,,,,,,,-0.05104,2.60674,0.93513,-8.679,-8.813,-8.87,-8.98733,-9.21933
3.12867,,,,-8.518,,-8.69833,,-9.057,,,,,-0.08774,,-9.017,1.13565,,,,,,,-8.651,1.05439,-8.82767,2023-01-09T11:00:00.0,,,,,,1.05439,,,,,,,,-0.08774,3.12867,1.13565,-8.518,-8.651,-8.69833,-8.82767,-9.057
4.30406,,,,-8.35367,,-8.53133,,-8.89733,,,,,-0.04901,,-8.84633,1.426,,,,,,,-8.48067,0.99418,-8.665,2023-01-09T11:30:00.0,,,,,,0.99418,,,,,,,,-0.04901,4.30406,1.426,-8.35367,-8.48067,-8.53133,-8.665,-8.89733
4.70129,,,,-8.10733,,-8.28333,,-8.69133,,,,,0.05327,,-8.64233,1.25556,,,,,,,-8.23867,0.82978,-8.451,2023-01-09T12:00:00.0,,,,,,0.82978,,,,,,,,0.05327,4.70129,1.25556,-8.10733,-8.23867,-8.28333,-8.451,-8.69133
3.80291,,,,-7.89433,,-8.043,,-8.475,,,,,0.08175,,-8.43133,1.47058,,,,,,,-8.018,0.86637,-8.23767,2023-01-09T12:30:00.0,,,,,,0.86637,,,,,,,,0.08175,3.80291,1.47058,-7.89433,-8.018,-8.043,-8.23767,-8.475
3.08983,,,,-7.718,,-7.85967,,-8.30333,,,,,-0.05439,,-8.25733,1.17638,,,,,,,-7.84033,0.85994,-8.06333,2023-01-09T13:00:00.0,,,,,,0.85994,,,,,,,,-0.05439,3.08983,1.17638,-7.718,-7.84033,-7.85967,-8.06333,-8.30333
3.28205,,,,-7.59533,,-7.755,,-8.165,,,,,0.12963,,-8.11267,1.34083,,,,,,,-7.72733,0.82128,-7.93533,2023-01-09T13:30:00.0,,,,,,0.82128,,,,,,,,0.12963,3.28205,1.34083,-7.59533,-7.72733,-7.755,-7.93533,-8.165
2.10875,,,,-7.43667,,-7.582,,-7.99567,,,,,0.07339,,-7.941,1.41394,,,,,,,-7.56233,0.75244,-7.75533,2023-01-09T14:00:00.0,,,,,,0.75244,,,,,,,,0.07339,2.10875,1.41394,-7.43667,-7.56233,-7.582,-7.75533,-7.99567
3.93979,,,,-7.28533,,-7.435,,-7.81833,,,,,0.07907,,-7.76067,1.46197,,,,,,,-7.41533,0.76121,-7.58733,2023-01-09T14:30:00.0,,,,,,0.76121,,,,,,,,0.07907,3.93979,1.46197,-7.28533,-7.41533,-7.435,-7.58733,-7.81833
4.21913,,,,-7.04567,,-7.19333,,-7.58767,,,,,0.12243,,-7.52933,1.58151,,,,,,,-7.17467,0.76286,-7.344,2023-01-09T15:00:00.0,,,,,,0.76286,,,,,,,,0.12243,4.21913,1.58151,-7.04567,-7.17467,-7.19333,-7.344,-7.58767
2.43798,,,,-6.87067,,-7.01067,,-7.426,,,,,-0.05939,,-7.37267,0.33031,,,,,,,-6.99667,0.76784,-7.159,2023-01-09T15:30:00.0,,,,,,0.76784,,,,,,,,-0.05939,2.43798,0.33031,-6.87067,-6.99667,-7.01067,-7.159,-7.426
0.64736,,,,-6.793,,-6.941,,-7.395,,,,,-0.05252,,-7.348,-0.35758,,,,,,,-6.91867,0.94031,-7.08867,2023-01-09T16:00:00.0,,,,,,0.94031,,,,,,,,-0.05252,0.64736,-0.35758,-6.793,-6.91867,-6.941,-7.08867,-7.395
0.0827,,,,-6.80267,-4001.91992,-6.942,,-7.40167,,,,,-0.02695,,-7.358,-0.19782,,,,,,,-6.925,0.8941,-7.056,2023-01-09T16:30:00.0,,,,,,0.8941,-4001.91992,,,,,,,-0.02695,0.0827,-0.19782,-6.80267,-6.925,-6.942,-7.056,-7.40167
-0.22356,,,,-6.797,,-6.94167,,-7.39833,,,,,-0.0741,,-7.36867,0.15231,,,,,,,-6.92067,0.82711,-7.05433,2023-01-09T17:00:00.0,,,,,,0.82711,,,,,,,,-0.0741,-0.22356,0.15231,-6.797,-6.92067,-6.94167,-7.05433,-7.39833
0.65295,,,,-6.79633,-2303.80908,-6.946,,-7.38267,,,,,-0.18181,,-7.35033,0.77315,,,,,,,-6.918,0.8262,-7.06167,2023-01-09T17:30:00.0,,,,,,0.8262,-2303.80908,,,,,,,-0.18181,0.65295,0.77315,-6.79633,-6.918,-6.946,-7.06167,-7.38267
0.71239,,,,-6.74333,,-6.88633,,-7.29633,,,,,0.06081,,-7.265,1.03773,,,,,,,-6.871,0.83341,-7.00033,2023-01-09T18:00:00.0,,,,,,0.83341,,,,,,,,0.06081,0.71239,1.03773,-6.74333,-6.871,-6.88633,-7.00033,-7.29633
0.07303,,,,-6.73833,,-6.88867,,-7.284,,,,,0.03295,,-7.251,-0.30408,,,,,,,-6.85967,0.80462,-6.99133,2023-01-09T18:30:00.0,,,,,,0.80462,,,,,,,,0.03295,0.07303,-0.30408,-6.73833,-6.85967,-6.88867,-6.99133,-7.284
0.49453,,,,-6.70567,-2306.64404,-6.85767,,-7.258,,,,,-0.00849,,-7.22533,0.30271,,,,,,,-6.83133,0.834,-6.96167,2023-01-09T19:00:00.0,,,,,,0.834,-2306.64404,,,,,,,-0.00849,0.49453,0.30271,-6.70567,-6.83133,-6.85767,-6.96167,-7.258
-1.16622,,,,-6.72933,-32081.28906,-6.882,,-7.26633,,,,,0.35921,,-7.233,-0.07143,,,,,,,-6.85167,0.70093,-6.98433,2023-01-09T19:30:00.0,,,,,,0.70093,-32081.28906,,,,,,,0.35921,-1.16622,-0.07143,-6.72933,-6.85167,-6.882,-6.98433,-7.26633
0.06915,,,,-6.79767,-66569.95312,-6.95233,,-7.34767,,,,,0.08065,,-7.30167,-0.01638,,,,,,,-6.92333,0.81627,-7.06433,2023-01-09T20:00:00.0,,,,,,0.81627,-66569.95312,,,,,,,0.08065,0.06915,-0.01638,-6.79767,-6.92333,-6.95233,-7.06433,-7.34767
0.76609,,,,-6.756,-6832.55811,-6.91267,,-7.282,,,,,0.06207,,-7.22667,0.86698,,,,,,,-6.88667,0.81268,-7.021,2023-01-09T20:30:00.0,,,,,,0.81268,-6832.55811,,,,,,,0.06207,0.76609,0.86698,-6.756,-6.88667,-6.91267,-7.021,-7.282
0.78129,,,,-6.72033,-6345.25098,-6.87733,,-7.26167,,,,,0.05893,,-7.193,0.4964,,,,,,,-6.84533,0.66759,-7.0,2023-01-09T21:00:00.0,,,,,,0.66759,-6345.25098,,,,,,,0.05893,0.78129,0.4964,-6.72033,-6.84533,-6.87733,-7.0,-7.26167
0.98846,,,,-6.66333,-12103.5498,-6.82767,,-7.20433,,,,,-0.10908,,-7.148,0.15537,,,,,,,-6.798,0.64216,-6.94733,2023-01-09T21:30:00.0,,,,,,0.64216,-12103.5498,,,,,,,-0.10908,0.98846,0.15537,-6.66333,-6.798,-6.82767,-6.94733,-7.20433
0.68645,,,,-6.618,,-6.78267,,-7.173,,,,,-0.13875,,-7.12533,0.26601,,,,,,,-6.743,0.65106,-6.90733,2023-01-09T22:00:00.0,,,,,,0.65106,,,,,,,,-0.13875,0.68645,0.26601,-6.618,-6.743,-6.78267,-6.90733,-7.173
-0.03969,,,,-6.598,-10725.91992,-6.76533,,-7.15967,,,,,-0.33003,,-7.119,-0.27635,,,,,,,-6.727,0.69026,-6.89033,2023-01-09T22:30:00.0,,,,,,0.69026,-10725.91992,,,,,,,-0.33003,-0.03969,-0.27635,-6.598,-6.727,-6.76533,-6.89033,-7.15967
-0.83852,,,,-6.618,-5672.56689,-6.78833,,-7.20033,,,,,-0.1563,,-7.18167,-0.62769,,,,,,,-6.75,0.80832,-6.93167,2023-01-09T23:00:00.0,,,,,,0.80832,-5672.56689,,,,,,,-0.1563,-0.83852,-0.62769,-6.618,-6.75,-6.78833,-6.93167,-7.20033
0.09414,,,,-6.63967,-17938.13086,-6.81167,,-7.19967,,,,,-0.09838,,-7.17133,0.38973,,,,,,,-6.77867,0.6962,-6.94567,2023-01-09T23:30:00.0,,,,,,0.6962,-17938.13086,,,,,,,-0.09838,0.09414,0.38973,-6.63967,-6.77867,-6.81167,-6.94567,-7.19967
0.74639,,,,-6.611,-7311.0708,-6.77533,,-7.14167,,,,,-0.11984,,-7.05967,2.49332,,,,,,,-6.74133,0.72922,-6.89933,2023-01-10T00:00:00.0,,,,,,0.72922,-7311.0708,,,,,,,-0.11984,0.74639,2.49332,-6.611,-6.74133,-6.77533,-6.89933,-7.14167
-3.38467,,,,-6.69,-3973.79395,-6.86567,,-7.186,,,,,-0.12923,,-7.07567,0.4063,,,,,,,-6.823,0.60808,-6.98567,2023-01-10T00:30:00.0,,,,,,0.60808,-3973.79395,,,,,,,-0.12923,-3.38467,0.4063,-6.69,-6.823,-6.86567,-6.98567,-7.186
-0.15487,,,,-6.80633,-7103.43213,-6.97933,,-7.25467,,,,,-0.06051,,-7.14667,-0.02887,,,,,,,-6.938,0.61938,-7.03,2023-01-10T01:00:00.0,,,,,,0.61938,-7103.43213,,,,,,,-0.06051,-0.15487,-0.02887,-6.80633,-6.938,-6.97933,-7.03,-7.25467
4.10861,,,,-6.69833,-2221.95508,-6.85433,,-7.10567,,,,,-0.0379,,-7.004,1.2844,,,,,,,-6.82467,0.69144,-6.889,2023-01-10T01:30:00.0,,,,,,0.69144,-2221.95508,,,,,,,-0.0379,4.10861,1.2844,-6.69833,-6.82467,-6.85433,-6.889,-7.10567
5.07022,,,,-6.475,534.86298,-6.60367,,-6.85067,,,,,0.00763,,-6.745,2.62942,,,,,,,-6.586,0.65542,-6.62867,2023-01-10T02:00:00.0,,,,,,0.65542,534.86298,,,,,,,0.00763,5.07022,2.62942,-6.475,-6.586,-6.60367,-6.62867,-6.85067
5.16624,,,,-6.198,-4020.22192,-6.305,,-6.565,,,,,0.10001,,-6.46867,2.3006,,,,,,,-6.303,0.67673,-6.34467,2023-01-10T02:30:00.0,,,,,,0.67673,-4020.22192,,,,,,,0.10001,5.16624,2.3006,-6.198,-6.303,-6.305,-6.34467,-6.565
4.18768,,,,-5.95133,-3806.37695,-6.06267,,-6.32867,,,,,0.36193,,-6.24567,1.85418,,,,,,,-6.06133,0.66963,-6.10467,2023-01-10T03:00:00.0,,,,,,0.66963,-3806.37695,,,,,,,0.36193,4.18768,1.85418,-5.95133,-6.06133,-6.06267,-6.10467,-6.32867
3.1649,,,,-5.726,,-5.83867,,-6.11767,,,,,0.09179,,-6.036,1.74684,,,,,,,-5.83833,0.76947,-5.892,2023-01-10T03:30:00.0,,,,,,0.76947,,,,,,,,0.09179,3.1649,1.74684,-5.726,-5.83833,-5.83867,-5.892,-6.11767
-1.24975,,,,-5.71,,-5.827,,-6.13133,,,,,-0.14621,,-6.057,-0.67513,,,,,,,-5.82233,0.85544,-5.90233,2023-01-10T04:00:00.0,,,,,,0.85544,,,,,,,,-0.14621,-1.24975,-0.67513,-5.71,-5.82233,-5.827,-5.90233,-6.13133
-1.491,,,,-5.77033,,-5.885,,-6.19833,,,,,-0.0635,,-6.127,-0.64962,,,,,,,-5.878,0.89949,-5.967,2023-01-10T04:30:00.0,,,,,,0.89949,,,,,,,,-0.0635,-1.491,-0.64962,-5.77033,-5.878,-5.885,-5.967,-6.19833
-0.26559,,,,-5.826,,-5.95367,,-6.25667,,,,,0.15649,,-6.18733,-0.27521,,,,,,,-5.94167,0.75214,-6.027,2023-01-10T05:00:00.0,,,,,,0.75214,,,,,,,,0.15649,-0.26559,-0.27521,-5.826,-5.94167,-5.95367,-6.027,-6.25667
-1.54918,,,,-5.85067,,-5.98667,,-6.293,,,,,-0.15832,,-6.22967,-0.50301,,,,,,,-5.97167,,-6.06533,2023-01-10T05:30:00.0,,,,,,,,,,,,,,-0.15832,-1.54918,-0.50301,-5.85067,-5.97167,-5.98667,-6.06533,-6.293
-2.47863,,,,-5.96233,,-6.10333,,-6.42867,,,,,0.01148,,-6.372,-1.78679,,,,,,,-6.08433,0.90611,-6.19233,2023-01-10T06:00:00.0,,,,,,0.90611,,,,,,,,0.01148,-2.47863,-1.78679,-5.96233,-6.08433,-6.10333,-6.19233,-6.42867
-4.60353,,,,-6.12867,,-6.28733,,-6.614,,,,,-0.15481,,-6.558,-1.99418,,,,,,,-6.25767,0.83485,-6.38333,2023-01-10T06:30:00.0,,,,,,0.83485,,,,,,,,-0.15481,-4.60353,-1.99418,-6.12867,-6.25767,-6.28733,-6.38333,-6.614
-1.5596,,,,-6.29667,,-6.46433,,-6.77833,,,,,0.05222,,-6.71667,-1.0772,,,,,,,-6.43033,0.99029,-6.54867,2023-01-10T07:00:00.0,,,,,,0.99029,,,,,,,,0.05222,-1.5596,-1.0772,-6.29667,-6.43033,-6.46433,-6.54867,-6.77833
-1.50963,,,,-6.37333,,-6.519,,-6.843,,,,,-0.09914,,-6.78133,-0.53514,,,,,,,-6.5,1.00512,-6.606,2023-01-10T07:30:00.0,,,,,,1.00512,,,,,,,,-0.09914,-1.50963,-0.53514,-6.37333,-6.5,-6.519,-6.606,-6.843
-1.06967,,,,-6.441,,-6.60567,,-6.92667,,,,,0.07284,,-6.87633,-0.76907,,,,,,,-6.57067,,-6.698,2023-01-10T08:00:00.0,,,,,,,,,,,,,,0.07284,-1.06967,-0.76907,-6.441,-6.57067,-6.60567,-6.698,-6.92667
-0.74947,,,,-6.494,,-6.661,,-6.97733,,,,,0.29531,,-6.928,-0.53254,,,,,,,-6.62367,0.85735,-6.754,2023-01-10T08:30:00.0,,,,,,0.85735,,,,,,,,0.29531,-0.74947,-0.53254,-6.494,-6.62367,-6.661,-6.754,-6.97733
-0.91786,,,,-6.538,,-6.71467,,-7.04267,,,,,0.12928,,-6.999,-0.58637,,,,,,,-6.685,0.64217,-6.80967,2023-01-10T09:00:00.0,,,,,,0.64217,,,,,,,,0.12928,-0.91786,-0.58637,-6.538,-6.685,-6.71467,-6.80967,-7.04267
-1.68223,,,,-6.58833,,-6.76767,,-7.099,,,,,-0.36373,,-7.05533,-0.53731,,,,,,,-6.72933,,-6.864,2023-01-10T09:30:00.0,,,,,,,,,,,,,,-0.36373,-1.68223,-0.53731,-6.58833,-6.72933,-6.76767,-6.864,-7.099
-2.65739,,,,-6.686,,-6.87233,,-7.21333,,,,,-0.12924,,-7.16967,-1.28521,,,,,,,-6.83333,0.85236,-6.979,2023-01-10T10:00:00.0,,,,,,0.85236,,,,,,,,-0.12924,-2.65739,-1.28521,-6.686,-6.83333,-6.87233,-6.979,-7.21333
-1.81301,,,,-6.82,,-7.01167,,-7.361,,,,,0.19544,,-7.32333,-0.93834,,,,,,,-6.97069,0.88086,-7.12567,2023-01-10T10:30:00.0,,,,,,0.88086,,,,,,,,0.19544,-1.81301,-0.93834,-6.82,-6.97069,-7.01167,-7.12567,-7.361
0.18822,,,,-6.86333,,-7.05767,,-7.42233,,,,,0.06336,,-7.37633,-0.25226,,,,,,,-7.02033,0.91775,-7.18267,2023-01-10T11:00:00.0,,,,,,0.91775,,,,,,,,0.06336,0.18822,-0.25226,-6.86333,-7.02033,-7.05767,-7.18267,-7.42233
-1.36657,,,,-6.877,,-7.07633,,-7.44633,,,,,-0.17576,,-7.40467,-0.51789,,,,,,,-7.028,0.67936,-7.20333,2023-01-10T11:30:00.0,,,,,,0.67936,,,,,,,,-0.17576,-1.36657,-0.51789,-6.877,-7.028,-7.07633,-7.20333,-7.44633
-1.7423,,,,-6.99133,,-7.20633,,-7.588,,,,,0.41227,,-7.55567,-0.99748,,,,,,,-7.13833,0.63393,-7.33533,2023-01-10T12:00:00.0,,,,,,0.63393,,,,,,,,0.41227,-1.7423,-0.99748,-6.99133,-7.13833,-7.20633,-7.33533,-7.588
-0.84356,,,,-7.05167,1489.54895,-7.25867,,-7.65,,,,,-0.02112,,-7.613,-0.49037,,,,,,,-7.197,0.68844,-7.40567,2023-01-10T12:30:00.0,,,,,,0.68844,1489.54895,,,,,,,-0.02112,-0.84356,-0.49037,-7.05167,-7.197,-7.25867,-7.40567,-7.65
0.13216,,,,-7.07867,,-7.27433,,-7.65567,,,,,0.24569,,-7.61633,-0.01154,,,,,,,-7.20833,0.65731,-7.414,2023-01-10T13:00:00.0,,,,,,0.65731,,,,,,,,0.24569,0.13216,-0.01154,-7.07867,-7.20833,-7.27433,-7.414,-7.65567
1.15807,,,,-7.06067,,-7.25733,,-7.62667,,,,,0.07868,,-7.58667,0.34541,,,,,,,-7.19567,0.66148,-7.38967,2023-01-10T13:30:00.0,,,,,,0.66148,,,,,,,,0.07868,1.15807,0.34541,-7.06067,-7.19567,-7.25733,-7.38967,-7.62667
1.96968,,,,-6.951,,-7.15367,,-7.51333,,,,,-0.04634,,-7.46333,0.91039,,,,,,,-7.08133,0.60546,-7.27833,2023-01-10T14:00:00.0,,,,,,0.60546,,,,,,,,-0.04634,1.96968,0.91039,-6.951,-7.08133,-7.15367,-7.27833,-7.51333
1.16478,,,,-6.87667,,-7.06,,-7.39867,,,,,0.35195,,-7.35,0.63313,,,,,,,-7.00567,,-7.18133,2023-01-10T14:30:00.0,,,,,,,,,,,,,,0.35195,1.16478,0.63313,-6.87667,-7.00567,-7.06,-7.18133,-7.39867
1.81655,,,,-6.79967,,-6.97033,,-7.30733,,,,,-0.48138,,-7.25167,0.90025,,,,,,,-6.92233,0.63081,-7.08367,2023-01-10T15:00:00.0,,,,,,0.63081,,,,,,,,-0.48138,1.81655,0.90025,-6.79967,-6.92233,-6.97033,-7.08367,-7.30733
2.75697,,,,-6.701,,-6.87167,,-7.17533,,,,,-0.21479,,-7.10767,1.33506,,,,,,,-6.83067,0.72602,-6.96133,2023-01-10T15:30:00.0,,,,,,0.72602,,,,,,,,-0.21479,2.75697,1.33506,-6.701,-6.83067,-6.87167,-6.96133,-7.17533
2.72696,,,,-6.544,,-6.69,,-6.99767,,,,,-0.0153,,-6.92533,1.45039,,,,,,,-6.66467,1.13172,-6.78367,2023-01-10T16:00:00.0,,,,,,1.13172,,,,,,,,-0.0153,2.72696,1.45039,-6.544,-6.66467,-6.69,-6.78367,-6.99767
2.76974,,,,-6.39867,,-6.548,,-6.86033,,,,,0.05205,,-6.79067,1.27794,,,,,,,-6.52233,0.84131,-6.647,2023-01-10T16:30:00.0,,,,,,0.84131,,,,,,,,0.05205,2.76974,1.27794,-6.39867,-6.52233,-6.548,-6.647,-6.86033
3.26385,,,,-6.28167,,-6.43133,,-6.729,,,,,0.07055,,-6.651,1.49547,,,,,,,-6.405,0.58756,-6.515,2023-01-10T17:00:00.0,,,,,,0.58756,,,,,,,,0.07055,3.26385,1.49547,-6.28167,-6.405,-6.43133,-6.515,-6.729
4.45989,,,,-6.087,1715.60999,-6.23367,,-6.49533,,,,,0.12485,,-6.39567,2.35519,,,,,,,-6.213,0.56071,-6.29667,2023-01-10T17:30:00.0,,,,,,0.56071,1715.60999,,,,,,,0.12485,4.45989,2.35519,-6.087,-6.213,-6.23367,-6.29667,-6.49533
4.74746,,,,-5.83267,4603.7168,-5.968,,-6.25067,,,,,0.10423,,-6.156,2.46488,,,,,,,-5.95267,0.51046,-6.048,2023-01-10T18:00:00.0,,,,,,0.51046,4603.7168,,,,,,,0.10423,4.74746,2.46488,-5.83267,-5.95267,-5.968,-6.048,-6.25067
4.16765,,,,-5.612,,-5.73933,,-6.02067,,,,,0.16302,,-5.93833,1.90593,,,,,,,-5.73033,0.51905,-5.82767,2023-01-10T18:30:00.0,,,,,,0.51905,,,,,,,,0.16302,4.16765,1.90593,-5.612,-5.73033,-5.73933,-5.82767,-6.02067
5.1071,,,,-5.35933,,-5.47467,,-5.75167,,,,,0.09999,,-5.66067,2.70101,,,,,,,-5.47533,0.57129,-5.564,2023-01-10T19:00:00.0,,,,,,0.57129,,,,,,,,0.09999,5.1071,2.70101,-5.35933,-5.47533,-5.47467,-5.564,-5.75167
6.36526,,,,-5.06067,,-5.16867,,-5.43633,,,,,0.13153,,-5.33167,3.80445,,,,,,,-5.175,0.52332,-5.24733,2023-01-10T19:30:00.0,,,,,,0.52332,,,,,,,,0.13153,6.36526,3.80445,-5.06067,-5.175,-5.16867,-5.24733,-5.43633
