HYY_EDDY233.H_storage_flux,HYY_EDDY233.Qc_H,HYY_EDDY233.F_c,HYY_EDDY233.tau,HYY_META.T42,HYY_EDDYMAST.MO_length_270,HYY_META.T168,HYY_EDDY233.LE,HYY_META.T504,HYY_EDDY233.MO_length,HYY_EDDY233.u_star_460,HYY_EDDY233.E,HYY_EDDY233.wind_dir,HYY_EDDY233.CO2_storage_flux,HYY_EDDY233.H,HYY_META.T672,HYY_EDDY233.LE_storage_flux,HYY_EDDY233.MO_length_460,HYY_EDDY233.Qc_F_c,HYY_EDDY233.Qc_LE,HYY_EDDY233.Qc_tau,HYY_EDDY233.U,HYY_EDDY233.u_star,HYY_META.T84,HYY_EDDYMAST.u_star_270,HYY_EDDYSUB.u_star_subm,HYY_EDDYSUB.MO_length_subm,HYY_META.T336,datetime,VAR_EDDY.H,VAR_EDDY.LE,VAR_EDDY.E,VAR_EDDY.F_c,VAR_EDDY.tau,VAR_EDDY.u_star,VAR_EDDY.MO_length,VAR_EDDY.U,VAR_EDDY.wind_dir,VAR_EDDY.Qc_H,VAR_EDDY.Qc_LE,VAR_EDDY.Qc_F_c,VAR_EDDY.Qc_tau,VAR_EDDY.CO2_storage_flux,VAR_EDDY.H_storage_flux,VAR_EDDY.LE_storage_flux,VAR_META.TDRY4,VAR_META.TDRY3,VAR_META.TDRY2,VAR_META.TDRY1,VAR_META.TDRY0
1.38922,,,,1.45333,365.68881,1.38067,,1.17533,,,,,0.09051,,1.194,1.51935,,,,,,,,0.43679,0.07874,14.68026,1.26533,2020-12-05T13:30:00.0,,,,,,0.07874,14.68026,,,,,,,0.09051,1.38922,1.51935,1.45333,1.38067,1.38067,1.26533,1.17533
1.93016,,,,1.53633,,1.46867,,1.286,,,,,0.07965,,1.30433,1.04332,,,,,,,,0.72464,0.12974,24.40687,1.363,2020-12-05T14:00:00.0,,,,,,0.12974,24.40687,,,,,,,0.07965,1.93016,1.04332,1.53633,1.46867,1.46867,1.363,1.286
2.58478,,,,1.664,,1.60367,,1.41367,,,,,0.01931,,1.431,1.65963,,,,,,,,0.88482,0.09774,12.33831,1.494,2020-12-05T14:30:00.0,,,,,,0.09774,12.33831,,,,,,,0.01931,2.58478,1.65963,1.664,1.60367,1.60367,1.494,1.41367
2.09105,,,,1.79067,183.6277,1.729,,1.546,,,,,-0.01448,,1.56833,1.55667,,,,,,,,0.38544,,,1.62767,2020-12-05T15:00:00.0,,,,,,0.38544,183.6277,,,,,,,-0.01448,2.09105,1.55667,1.79067,1.729,1.729,1.62767,1.546
1.68329,,,,1.88667,423.23749,1.83133,,1.62867,,,,,-0.00114,,1.64967,1.64684,,,,,,,,0.4402,0.09664,14.82706,1.71433,2020-12-05T15:30:00.0,,,,,,0.09664,14.82706,,,,,,,-0.00114,1.68329,1.64684,1.88667,1.83133,1.83133,1.71433,1.62867
1.34683,,,,1.96933,432.3959,1.906,,1.717,,,,,0.0733,,1.731,1.18907,,,,,,,,0.49599,,,1.79567,2020-12-05T16:00:00.0,,,,,,0.49599,432.3959,,,,,,,0.0733,1.34683,1.18907,1.96933,1.906,1.906,1.79567,1.717
1.63177,,,,2.05533,271.021,1.99467,,1.80333,,,,,0.08947,,1.81767,1.11987,,,,,,,,0.43437,0.11681,15.62469,1.89033,2020-12-05T16:30:00.0,,,,,,0.11681,15.62469,,,,,,,0.08947,1.63177,1.11987,2.05533,1.99467,1.99467,1.89033,1.80333
0.49894,,,,2.08,384.819,2.04333,,1.85033,,,,,0.05957,,1.86833,0.88441,,,,,,,,0.48161,0.12986,27.53113,1.93567,2020-12-05T17:00:00.0,,,,,,0.12986,27.53113,,,,,,,0.05957,0.49894,0.88441,2.08,2.04333,2.04333,1.93567,1.85033
1.60668,,,,2.15867,257.4632,2.108,,1.91867,,,,,0.01124,,1.93133,0.78043,,,,,,,,0.39068,0.07976,8.3479,1.99933,2020-12-05T17:30:00.0,,,,,,0.07976,8.3479,,,,,,,0.01124,1.60668,0.78043,2.15867,2.108,2.108,1.99933,1.91867
0.89005,,,,2.22833,369.86221,2.17933,,1.98967,,,,,0.00136,,2.014,1.14968,,,,,,,,0.41328,0.10311,20.28588,2.07067,2020-12-05T18:00:00.0,,,,,,0.10311,20.28588,,,,,,,0.00136,0.89005,1.14968,2.22833,2.17933,2.17933,2.07067,1.98967
1.05537,,,,2.24867,,2.21633,,2.03333,,,,,0.01684,,2.05233,0.72813,,,,,,,,,0.09716,23.13861,2.11833,2020-12-05T18:30:00.0,,,,,,0.09716,23.13861,,,,,,,0.01684,1.05537,0.72813,2.24867,2.21633,2.21633,2.11833,2.03333
0.27307,,,,2.32367,281.68851,2.27667,,2.08167,,,,,0.02924,,2.09567,1.00799,,,,,,,,0.34005,0.10203,22.46068,2.16567,2020-12-05T19:00:00.0,,,,,,0.10203,22.46068,,,,,,,0.02924,0.27307,1.00799,2.32367,2.27667,2.27667,2.16567,2.08167
1.29407,,,,2.35133,379.452,2.308,,2.132,,,,,0.02616,,2.14433,0.39658,,,,,,,,0.48194,0.10109,20.918,2.204,2020-12-05T19:30:00.0,,,,,,0.10109,20.918,,,,,,,0.02616,1.29407,0.39658,2.35133,2.308,2.308,2.204,2.132
0.71858,,,,2.40533,651.65637,2.36733,,2.185,,,,,0.03103,,2.20533,0.78289,,,,,,,,0.50872,0.08907,9.28489,2.25567,2020-12-05T20:00:00.0,,,,,,0.08907,9.28489,,,,,,,0.03103,0.71858,0.78289,2.40533,2.36733,2.36733,2.25567,2.185
1.48111,,,,2.43233,509.77249,2.39933,,2.22067,,,,,0.01967,,2.24767,0.67285,,,,,,,,0.5035,,,2.3,2020-12-05T20:30:00.0,,,,,,0.5035,509.77249,,,,,,,0.01967,1.48111,0.67285,2.43233,2.39933,2.39933,2.3,2.22067
0.28789,,,,2.50567,766.60779,2.458,,2.262,,,,,-0.05033,,2.27867,0.47642,,,,,,,,0.55317,0.09426,11.82004,2.34767,2020-12-05T21:00:00.0,,,,,,0.09426,11.82004,,,,,,,-0.05033,0.28789,0.47642,2.50567,2.458,2.458,2.34767,2.262
0.41785,,,,2.49933,473.14749,2.46167,,2.27567,,,,,-0.03596,,2.29933,0.39804,,,,,,,,0.46294,0.12181,34.65602,2.355,2020-12-05T21:30:00.0,,,,,,0.12181,34.65602,,,,,,,-0.03596,0.41785,0.39804,2.49933,2.46167,2.46167,2.355,2.27567
0.08704,,,,2.57333,224.7242,2.523,,2.31867,,,,,-0.08839,,2.33067,0.52442,,,,,,,,0.40498,,,2.40667,2020-12-05T22:00:00.0,,,,,,0.40498,224.7242,,,,,,,-0.08839,0.08704,0.52442,2.57333,2.523,2.523,2.40667,2.31867
0.02815,,,,2.54567,236.453,2.499,,2.30033,,,,,-0.07071,,2.31333,-0.41419,,,,,,,,0.42128,0.11229,20.66949,2.38367,2020-12-05T22:30:00.0,,,,,,0.11229,20.66949,,,,,,,-0.07071,0.02815,-0.41419,2.54567,2.499,2.499,2.38367,2.30033
-0.99198,,,,2.514,659.56702,2.466,,2.26333,,,,,-0.11816,,2.277,-0.26627,,,,,,,,0.46646,0.09579,30.91134,2.35,2020-12-05T23:00:00.0,,,,,,0.09579,30.91134,,,,,,,-0.11816,-0.99198,-0.26627,2.514,2.466,2.466,2.35,2.26333
-0.6458,,,,2.49633,350.9642,2.44233,,2.239,,,,,-0.04453,,2.25633,-0.40155,,,,,,,,0.39571,0.09121,11.03291,2.32667,2020-12-05T23:30:00.0,,,,,,0.09121,11.03291,,,,,,,-0.04453,-0.6458,-0.40155,2.49633,2.44233,2.44233,2.32667,2.239
-0.6739,,,,2.43733,335.87369,2.395,,2.19833,,,,,0.01799,,2.206,-0.82068,,,,,,,,0.45981,0.09149,18.82216,2.28,2020-12-06T00:00:00.0,,,,,,0.09149,18.82216,,,,,,,0.01799,-0.6739,-0.82068,2.43733,2.395,2.395,2.28,2.19833
-1.49372,,,,2.36533,,2.30767,,2.1,,,,,0.05896,,2.10933,-1.03137,,,,,,,,0.49038,0.10292,14.43143,2.18133,2020-12-06T00:30:00.0,,,,,,0.10292,14.43143,,,,,,,0.05896,-1.49372,-1.03137,2.36533,2.30767,2.30767,2.18133,2.1
-0.22395,,,,2.35367,,2.279,,2.06933,,,,,0.01982,,2.08367,-0.01677,,,,,,,,0.44651,0.11077,21.23601,2.157,2020-12-06T01:00:00.0,,,,,,0.11077,21.23601,,,,,,,0.01982,-0.22395,-0.01677,2.35367,2.279,2.279,2.157,2.06933
0.61238,,,,2.36233,,2.293,,2.08067,,,,,-0.04537,,2.09233,0.0275,,,,,,,,0.31281,0.08245,11.33056,2.16667,2020-12-06T01:30:00.0,,,,,,0.08245,11.33056,,,,,,,-0.04537,0.61238,0.0275,2.36233,2.293,2.293,2.16667,2.08067
-0.25175,,,,2.33433,,2.284,,2.07133,,,,,0.03897,,2.085,-0.58764,,,,,,,,0.40685,0.10408,18.20587,2.157,2020-12-06T02:00:00.0,,,,,,0.10408,18.20587,,,,,,,0.03897,-0.25175,-0.58764,2.33433,2.284,2.284,2.157,2.07133
-0.71281,,,,2.347,221.72701,2.28333,,2.07267,,,,,-0.0089,,2.08833,-0.15618,,,,,,,,0.33085,0.11216,31.08003,2.15033,2020-12-06T02:30:00.0,,,,,,0.11216,31.08003,,,,,,,-0.0089,-0.71281,-0.15618,2.347,2.28333,2.28333,2.15033,2.07267
-0.0343,,,,2.33833,133.5166,2.275,,2.064,,,,,-0.00478,,2.07967,0.19694,,,,,,,,0.26356,0.09116,16.52776,2.13467,2020-12-06T03:00:00.0,,,,,,0.09116,16.52776,,,,,,,-0.00478,-0.0343,0.19694,2.33833,2.275,2.275,2.13467,2.064
-0.12539,,,,2.31667,,2.25167,,2.04133,,,,,0.01046,,2.05333,-0.36851,,,,,,,,0.40968,0.08829,13.11038,2.106,2020-12-06T03:30:00.0,,,,,,0.08829,13.11038,,,,,,,0.01046,-0.12539,-0.36851,2.31667,2.25167,2.25167,2.106,2.04133
-1.29037,,,,2.269,537.34021,2.20133,,1.98867,,,,,0.00795,,1.99533,-0.54929,,,,,,,,0.48804,0.09098,13.64252,2.052,2020-12-06T04:00:00.0,,,,,,0.09098,13.64252,,,,,,,0.00795,-1.29037,-0.54929,2.269,2.20133,2.20133,2.052,1.98867
-0.7905,,,,2.227,573.47662,2.155,,1.94067,,,,,-0.0539,,1.943,-0.95003,,,,,,,,0.45676,,,1.99233,2020-12-06T04:30:00.0,,,,,,0.45676,573.47662,,,,,,,-0.0539,-0.7905,-0.95003,2.227,2.155,2.155,1.99233,1.94067
-0.22164,,,,2.21067,253.87219,2.129,,1.90333,,,,,-0.04026,,1.90567,-0.27514,,,,,,,,0.43796,0.07908,10.74683,1.965,2020-12-06T05:00:00.0,,,,,,0.07908,10.74683,,,,,,,-0.04026,-0.22164,-0.27514,2.21067,2.129,2.129,1.965,1.90333
-0.27228,,,,2.19767,-672.09698,2.10967,,1.887,,,,,-0.02474,,1.88933,-0.34638,,,,,,,,0.34376,,,1.93833,2020-12-06T05:30:00.0,,,,,,0.34376,-672.09698,,,,,,,-0.02474,-0.27228,-0.34638,2.19767,2.10967,2.10967,1.93833,1.887
-0.20198,,,,2.16733,391.14871,2.084,,1.84633,,,,,-0.02474,,1.861,-0.26166,,,,,,,,0.44942,0.09966,17.71135,1.912,2020-12-06T06:00:00.0,,,,,,0.09966,17.71135,,,,,,,-0.02474,-0.20198,-0.26166,2.16733,2.084,2.084,1.912,1.84633
-0.71948,,,,2.15,768.54822,2.07067,,1.83167,,,,,-0.08856,,1.836,-0.10868,,,,,,,,0.44546,,,1.89033,2020-12-06T06:30:00.0,,,,,,0.44546,768.54822,,,,,,,-0.08856,-0.71948,-0.10868,2.15,2.07067,2.07067,1.89033,1.83167
0.34802,,,,2.14167,289.55719,2.06233,,1.829,,,,,-0.1491,,1.82467,-0.16551,,,,,,,,0.36302,0.08998,21.082,1.88733,2020-12-06T07:00:00.0,,,,,,0.08998,21.082,,,,,,,-0.1491,0.34802,-0.16551,2.14167,2.06233,2.06233,1.88733,1.829
-0.33395,,,,2.135,602.81641,2.056,,1.80967,,,,,-0.07883,,1.81233,-0.08695,,,,,,,,0.42683,0.11278,34.38522,1.874,2020-12-06T07:30:00.0,,,,,,0.11278,34.38522,,,,,,,-0.07883,-0.33395,-0.08695,2.135,2.056,2.056,1.874,1.80967
-0.67035,,,,2.10833,375.77759,2.01967,,1.78533,,,,,0.02803,,1.78867,-0.62886,,,,,,,,0.409,0.12675,39.33284,1.84133,2020-12-06T08:00:00.0,,,,,,0.12675,39.33284,,,,,,,0.02803,-0.67035,-0.62886,2.10833,2.01967,2.01967,1.84133,1.78533
-0.894,,,,2.06633,603.39691,1.967,,1.739,,,,,-0.06162,,1.73667,-0.81295,,,,,,,,0.46839,0.117,22.49359,1.79267,2020-12-06T08:30:00.0,,,,,,0.117,22.49359,,,,,,,-0.06162,-0.894,-0.81295,2.06633,1.967,1.967,1.79267,1.739
0.13563,,,,2.064,1412.84998,1.94967,,1.719,,,,,-0.00564,,1.717,0.1465,,,,,,,,0.60086,,,1.77633,2020-12-06T09:00:00.0,,,,,,0.60086,1412.84998,,,,,,,-0.00564,0.13563,0.1465,2.064,1.94967,1.94967,1.77633,1.719
-0.43065,,,,2.052,1727.81104,1.94433,,1.712,,,,,0.13625,,1.70433,-0.00616,,,,,,,,0.39585,0.12746,51.1716,1.765,2020-12-06T09:30:00.0,,,,,,0.12746,51.1716,,,,,,,0.13625,-0.43065,-0.00616,2.052,1.94433,1.94433,1.765,1.712
0.55448,,,,2.04233,549.06458,1.93367,,1.707,,,,,0.10611,,1.705,-0.14043,,,,,,,,0.4449,,,1.758,2020-12-06T10:00:00.0,,,,,,0.4449,549.06458,,,,,,,0.10611,0.55448,-0.14043,2.04233,1.93367,1.93367,1.758,1.707
0.36716,,,,2.06833,393.7991,1.96133,,1.73567,,,,,0.057,,1.73233,0.42009,,,,,,,,0.42591,0.11591,45.44661,1.788,2020-12-06T10:30:00.0,,,,,,0.11591,45.44661,,,,,,,0.057,0.36716,0.42009,2.06833,1.96133,1.96133,1.788,1.73567
0.81257,,,,2.10433,304.72629,2.00867,,1.774,,,,,0.08548,,1.777,0.33936,,,,,,,,0.36847,0.10727,25.39259,1.82767,2020-12-06T11:00:00.0,,,,,,0.10727,25.39259,,,,,,,0.08548,0.81257,0.33936,2.10433,2.00867,2.00867,1.82767,1.774
1.5631,,,,2.16267,281.758,2.06767,,1.833,,,,,0.02441,,1.83433,0.66826,,,,,,,,0.40757,0.08016,12.05437,1.88567,2020-12-06T11:30:00.0,,,,,,0.08016,12.05437,,,,,,,0.02441,1.5631,0.66826,2.16267,2.06767,2.06767,1.88567,1.833
1.5887,,,,2.26333,400.2438,2.16233,,1.92467,,,,,-0.03806,,1.92133,1.41661,,,,,,,,0.38114,0.12067,32.42836,1.98267,2020-12-06T12:00:00.0,,,,,,0.12067,32.42836,,,,,,,-0.03806,1.5887,1.41661,2.26333,2.16233,2.16233,1.98267,1.92467
1.25274,,,,2.326,375.42029,2.22467,,1.995,,,,,0.03436,,1.99633,1.22509,,,,,,,,0.39159,0.11074,26.87082,2.04133,2020-12-06T12:30:00.0,,,,,,0.11074,26.87082,,,,,,,0.03436,1.25274,1.22509,2.326,2.22467,2.22467,2.04133,1.995
1.08034,,,,2.37267,358.22589,2.274,,2.03667,,,,,-0.02636,,2.048,0.8381,,,,,,,,0.35976,0.09121,20.40744,2.09333,2020-12-06T13:00:00.0,,,,,,0.09121,20.40744,,,,,,,-0.02636,1.08034,0.8381,2.37267,2.274,2.274,2.09333,2.03667
0.71828,,,,2.42633,182.2092,2.331,,2.10967,,,,,-0.03083,,2.11067,0.50774,,,,,,,,0.29856,,,2.15667,2020-12-06T13:30:00.0,,,,,,0.29856,182.2092,,,,,,,-0.03083,0.71828,0.50774,2.42633,2.331,2.331,2.15667,2.10967
0.55683,,,,2.48867,131.71001,2.37933,,2.15233,,,,,-0.10399,,2.14867,0.38165,,,,,,,,0.31123,0.09602,28.95819,2.204,2020-12-06T14:00:00.0,,,,,,0.09602,28.95819,,,,,,,-0.10399,0.55683,0.38165,2.48867,2.37933,2.37933,2.204,2.15233
0.51534,,,,2.52633,232.41789,2.42433,,2.20067,,,,,-0.16716,,2.192,0.55431,,,,,,,,0.30204,0.09637,21.36053,2.23933,2020-12-06T14:30:00.0,,,,,,0.09637,21.36053,,,,,,,-0.16716,0.51534,0.55431,2.52633,2.42433,2.42433,2.23933,2.20067
0.08461,,,,2.541,778.98022,2.446,,2.212,,,,,-0.13787,,2.20567,0.43189,,,,,,,,0.35174,0.09242,26.39321,2.25533,2020-12-06T15:00:00.0,,,,,,0.09242,26.39321,,,,,,,-0.13787,0.08461,0.43189,2.541,2.446,2.446,2.25533,2.212
-0.20024,,,,2.53167,115.4494,2.42,,2.19033,,,,,-0.18798,,2.188,-0.28166,,,,,,,,0.27254,,,2.24467,2020-12-06T15:30:00.0,,,,,,0.27254,115.4494,,,,,,,-0.18798,-0.20024,-0.28166,2.53167,2.42,2.42,2.24467,2.19033
-0.77908,,,,2.50733,451.57999,2.39933,,2.16067,,,,,-0.14332,,2.15367,-0.10516,,,,,,,,0.37685,,,2.20633,2020-12-06T16:00:00.0,,,,,,0.37685,451.57999,,,,,,,-0.14332,-0.77908,-0.10516,2.50733,2.39933,2.39933,2.20633,2.16067
-1.21048,,,,2.44333,502.79681,2.33133,,2.08967,,,,,-0.14432,,2.08767,-0.87336,,,,,,,,0.40746,0.10631,32.23236,2.14367,2020-12-06T16:30:00.0,,,,,,0.10631,32.23236,,,,,,,-0.14432,-1.21048,-0.87336,2.44333,2.33133,2.33133,2.14367,2.08967
-1.49914,,,,2.36933,721.18408,2.25133,,2.00367,,,,,-0.15451,,1.99533,-1.5785,,,,,,,,0.547,0.11599,33.29932,2.059,2020-12-06T17:00:00.0,,,,,,0.11599,33.29932,,,,,,,-0.15451,-1.49914,-1.5785,2.36933,2.25133,2.25133,2.059,2.00367
-1.29546,,,,2.31833,267.3045,2.202,,1.94567,,,,,-0.10562,,1.93733,-0.70519,,,,,,,,0.43357,0.10531,41.93141,1.99967,2020-12-06T17:30:00.0,,,,,,0.10531,41.93141,,,,,,,-0.10562,-1.29546,-0.70519,2.31833,2.202,2.202,1.99967,1.94567
-1.39336,,,,2.24567,529.55621,2.135,,1.857,,,,,-0.09448,,1.85467,-1.28156,,,,,,,,0.48797,,,1.92533,2020-12-06T18:00:00.0,,,,,,0.48797,529.55621,,,,,,,-0.09448,-1.39336,-1.28156,2.24567,2.135,2.135,1.92533,1.857
-1.48749,,,,2.16867,458.6738,2.07633,,1.77433,,,,,-0.24514,,1.76367,-1.14654,,,,,,,,0.49394,0.12349,53.40518,1.83667,2020-12-06T18:30:00.0,,,,,,0.12349,53.40518,,,,,,,-0.24514,-1.48749,-1.14654,2.16867,2.07633,2.07633,1.83667,1.77433
-0.73251,,,,2.094,288.01471,2.008,,1.71733,,,,,0.07145,,1.68067,-1.02867,,,,,,,,0.3298,0.09706,31.07891,1.772,2020-12-06T19:00:00.0,,,,,,0.09706,31.07891,,,,,,,0.07145,-0.73251,-1.02867,2.094,2.008,2.008,1.772,1.71733
-1.59995,,,,2.05333,479.66,1.936,,1.65,,,,,0.3586,,1.63067,-0.67643,,,,,,,,0.51405,,,1.719,2020-12-06T19:30:00.0,,,,,,0.51405,479.66,,,,,,,0.3586,-1.59995,-0.67643,2.05333,1.936,1.936,1.719,1.65
-0.62457,,,,1.97633,260.10651,1.878,,1.57267,,,,,-0.17469,,1.52567,-1.29248,,,,,,,,0.41266,,,1.63367,2020-12-06T20:00:00.0,,,,,,0.41266,260.10651,,,,,,,-0.17469,-0.62457,-1.29248,1.97633,1.878,1.878,1.63367,1.57267
-0.12642,,,,1.97467,143.21539,1.84233,,1.55333,,,,,0.05422,,1.52133,-0.21065,,,,,,,,0.27916,0.11488,67.10733,1.61067,2020-12-06T20:30:00.0,,,,,,0.11488,67.10733,,,,,,,0.05422,-0.12642,-0.21065,1.97467,1.84233,1.84233,1.61067,1.55333
0.59455,,,,1.97233,298.48309,1.83733,,1.568,,,,,0.20967,,1.56067,0.13543,,,,,,,,0.37148,,,1.62167,2020-12-06T21:00:00.0,,,,,,0.37148,298.48309,,,,,,,0.20967,0.59455,0.13543,1.97233,1.83733,1.83733,1.62167,1.568
-1.30494,,,,1.97333,292.8754,1.823,,1.56333,,,,,-0.06038,,1.56033,-0.09665,,,,,,,,0.4122,0.11431,150.5801,1.617,2020-12-06T21:30:00.0,,,,,,0.11431,150.5801,,,,,,,-0.06038,-1.30494,-0.09665,1.97333,1.823,1.823,1.617,1.56333
-1.71979,,,,1.866,5285.25781,1.72567,,1.45167,,,,,-0.42392,,1.438,-1.35098,,,,,,,,0.54056,,,1.50967,2020-12-06T22:00:00.0,,,,,,0.54056,5285.25781,,,,,,,-0.42392,-1.71979,-1.35098,1.866,1.72567,1.72567,1.50967,1.45167
-4.97818,,,,1.751,1291.46301,1.59533,,1.32267,,,,,-0.28832,,1.31067,-1.58804,,,,,,,,0.55422,0.11198,89.81694,1.382,2020-12-06T22:30:00.0,,,,,,0.11198,89.81694,,,,,,,-0.28832,-4.97818,-1.58804,1.751,1.59533,1.59533,1.382,1.32267
-2.65139,,,,1.48433,673.84192,1.33033,,1.04833,,,,,-0.47223,,1.029,-3.23529,,,,,,,,0.48892,,,1.113,2020-12-06T23:00:00.0,,,,,,0.48892,673.84192,,,,,,,-0.47223,-2.65139,-3.23529,1.48433,1.33033,1.33033,1.113,1.04833
-0.28651,,,,1.435,1200.22803,1.27633,,1.018,,,,,-0.19381,,1.002,-0.70854,,,,,,,,0.48973,0.11132,140.2325,1.074,2020-12-06T23:30:00.0,,,,,,0.11132,140.2325,,,,,,,-0.19381,-0.28651,-0.70854,1.435,1.27633,1.27633,1.074,1.018
-0.19046,,,,1.403,1029.63599,1.25833,,0.991,,,,,-0.0746,,0.98533,-0.71116,,,,,,,,0.43978,0.09451,115.4955,1.06233,2020-12-07T00:00:00.0,,,,,,0.09451,115.4955,,,,,,,-0.0746,-0.19046,-0.71116,1.403,1.25833,1.25833,1.06233,0.991
0.21329,,,,1.404,679.12189,1.264,,0.99433,,,,,-0.07358,,0.988,-0.04042,,,,,,,,0.43669,,,1.064,2020-12-07T00:30:00.0,,,,,,0.43669,679.12189,,,,,,,-0.07358,0.21329,-0.04042,1.404,1.264,1.264,1.064,0.99433
0.13297,,,,1.40733,605.04602,1.26733,,1.00333,,,,,0.07088,,1.00067,0.20722,,,,,,,,0.37141,0.09665,-934.0837,1.071,2020-12-07T01:00:00.0,,,,,,0.09665,-934.0837,,,,,,,0.07088,0.13297,0.20722,1.40733,1.26733,1.26733,1.071,1.00333
-0.42504,,,,1.40333,374.53979,1.266,,1.004,,,,,-0.13827,,1.00067,-0.41856,,,,,,,,0.31496,0.13516,823.9996,1.07033,2020-12-07T01:30:00.0,,,,,,0.13516,823.9996,,,,,,,-0.13827,-0.42504,-0.41856,1.40333,1.266,1.266,1.07033,1.004
0.50656,,,,1.41667,597.9975,1.269,,1.02033,,,,,-0.16884,,1.00667,0.60323,,,,,,,,0.35168,0.0962,104.3069,1.071,2020-12-07T02:00:00.0,,,,,,0.0962,104.3069,,,,,,,-0.16884,0.50656,0.60323,1.41667,1.269,1.269,1.071,1.02033
0.33855,,,,1.42767,544.47778,1.28033,,1.03833,,,,,-0.22736,,1.026,0.0372,,,,,,,,0.42317,0.03825,5.62788,1.09267,2020-12-07T02:30:00.0,,,,,,0.03825,5.62788,,,,,,,-0.22736,0.33855,0.0372,1.42767,1.28033,1.28033,1.09267,1.03833
-0.10042,,,,1.437,1522.66394,1.29433,,1.04,,,,,-0.29317,,1.035,0.12694,,,,,,,,0.46733,,,1.10533,2020-12-07T03:00:00.0,,,,,,0.46733,1522.66394,,,,,,,-0.29317,-0.10042,0.12694,1.437,1.29433,1.29433,1.10533,1.04
0.55628,,,,1.437,820.38989,1.29933,,1.04933,,,,,-0.01773,,1.03767,0.45697,,,,,,,,0.45214,0.12235,161.7317,1.10633,2020-12-07T03:30:00.0,,,,,,0.12235,161.7317,,,,,,,-0.01773,0.55628,0.45697,1.437,1.29933,1.29933,1.10633,1.04933
0.05817,,,,1.45267,924.40918,1.32333,,1.07833,,,,,0.00236,,1.05067,-0.12284,,,,,,,,0.49159,,,1.119,2020-12-07T04:00:00.0,,,,,,0.49159,924.40918,,,,,,,0.00236,0.05817,-0.12284,1.45267,1.32333,1.32333,1.119,1.07833
-2.80556,,,,1.403,376.99881,1.266,,0.996,,,,,-0.06544,,0.97567,-0.89626,,,,,,,,0.33037,0.11182,211.2729,1.051,2020-12-07T04:30:00.0,,,,,,0.11182,211.2729,,,,,,,-0.06544,-2.80556,-0.89626,1.403,1.266,1.266,1.051,0.996
-3.05896,,,,1.23267,453.8331,1.10633,,0.805,,,,,-0.1235,,0.77967,-2.02703,,,,,,,,0.38769,0.14884,-416.5856,0.877,2020-12-07T05:00:00.0,,,,,,0.14884,-416.5856,,,,,,,-0.1235,-3.05896,-2.02703,1.23267,1.10633,1.10633,0.877,0.805
-1.41771,,,,1.12,506.92621,0.996,,0.694,,,,,0.0172,,0.67567,-1.45431,,,,,,,,0.39065,0.13043,588.8475,0.75833,2020-12-07T05:30:00.0,,,,,,0.13043,588.8475,,,,,,,0.0172,-1.41771,-1.45431,1.12,0.996,0.996,0.75833,0.694
-1.08251,,,,1.05067,1547.45605,0.908,,0.62933,,,,,0.08617,,0.60467,-1.1503,,,,,,,,0.51764,0.12959,802.8875,0.68733,2020-12-07T06:00:00.0,,,,,,0.12959,802.8875,,,,,,,0.08617,-1.08251,-1.1503,1.05067,0.908,0.908,0.68733,0.62933
0.34609,,,,1.035,700.5423,0.89833,,0.616,,,,,-0.16308,,0.596,-0.47229,,,,,,,,0.47002,0.12959,223.5589,0.67733,2020-12-07T06:30:00.0,,,,,,0.12959,223.5589,,,,,,,-0.16308,0.34609,-0.47229,1.035,0.89833,0.89833,0.67733,0.616
-0.14582,,,,1.04967,386.5271,0.95467,,0.63567,,,,,-0.05301,,0.61,0.49302,,,,,,,,0.44751,,,0.69433,2020-12-07T07:00:00.0,,,,,,0.44751,386.5271,,,,,,,-0.05301,-0.14582,0.49302,1.04967,0.95467,0.95467,0.69433,0.63567
-3.56858,,,,0.991,262.71719,0.93833,,0.598,,,,,-0.08975,,0.608,-1.13147,,,,,,,,0.48512,0.14849,225.5555,0.61167,2020-12-07T07:30:00.0,,,,,,0.14849,225.5555,,,,,,,-0.08975,-3.56858,-1.13147,0.991,0.93833,0.93833,0.61167,0.598
-7.67948,,,,0.77367,300.0014,0.69933,,0.41433,,,,,0.06988,,0.495,-3.86943,,,,,,,,0.39021,,,0.382,2020-12-07T08:00:00.0,,,,,,0.39021,300.0014,,,,,,,0.06988,-7.67948,-3.86943,0.77367,0.69933,0.69933,0.382,0.41433
-13.05789,,,,0.108,187.79379,0.00467,,-0.191,,,,,0.26683,,-0.099,-10.01082,,,,,,,,0.43447,0.07733,9.46285,-0.22967,2020-12-07T08:30:00.0,,,,,,0.07733,9.46285,,,,,,,0.26683,-13.05789,-10.01082,0.108,0.00467,0.00467,-0.22967,-0.191
-8.16603,,,,-0.42767,232.60429,-0.54367,,-0.685,,,,,0.14251,,-0.584,-7.48217,,,,,,,,0.40877,0.06522,26.04963,-0.736,2020-12-07T09:00:00.0,,,,,,0.06522,26.04963,,,,,,,0.14251,-8.16603,-7.48217,-0.42767,-0.54367,-0.54367,-0.736,-0.685
