HYY_EDDY233.wind_dir,HYY_EDDY233.CO2_storage_flux,HYY_EDDY233.H_storage_flux,HYY_EDDY233.H,HYY_META.T672,HYY_EDDY233.LE_storage_flux,HYY_EDDY233.Qc_H,HYY_EDDY233.Qc_F_c,HYY_EDDY233.F_c,HYY_EDDY233.Qc_LE,HYY_EDDY233.tau,HYY_EDDY233.Qc_tau,HYY_EDDY233.U,HYY_META.T42,HYY_EDDY233.u_star,HYY_META.T84,HYY_META.T168,HYY_EDDY233.LE,HYY_META.T504,HYY_EDDY233.MO_length,HYY_EDDY233.E,HYY_META.T336,datetime,VAR_EDDY.H,VAR_EDDY.LE,VAR_EDDY.E,VAR_EDDY.F_c,VAR_EDDY.tau,VAR_EDDY.u_star,VAR_EDDY.MO_length,VAR_EDDY.U,VAR_EDDY.wind_dir,VAR_EDDY.Qc_H,VAR_EDDY.Qc_LE,VAR_EDDY.Qc_F_c,VAR_EDDY.Qc_tau,VAR_EDDY.CO2_storage_flux,VAR_EDDY.H_storage_flux,VAR_EDDY.LE_storage_flux,VAR_META.TDRY4,VAR_META.TDRY3,VAR_META.TDRY2,VAR_META.TDRY1,VAR_META.TDRY0
,,-2.38617,,-8.75933,,,,,,,,,-8.37133,,,-8.52767,,-8.773,,,-8.60967,2021-02-07T06:00:00.0,,,,,,,,,,,,,,,-2.38617,,-8.37133,-8.52767,-8.52767,-8.60967,-8.773
,,-4.88143,,-8.968,,,,,,,,,-8.58,,,-8.737,,-8.974,,,-8.809,2021-02-07T06:30:00.0,,,,,,,,,,,,,,,-4.88143,,-8.58,-8.737,-8.737,-8.809,-8.974
,,-2.59386,,-9.18667,,,,,,,,,-8.78933,,,-8.94667,,-9.189,,,-9.01867,2021-02-07T07:00:00.0,,,,,,,,,,,,,,,-2.59386,,-8.78933,-8.94667,-8.94667,-9.01867,-9.189
,,-1.13295,,-9.27233,,,,,,,,,-8.876,,,-9.04233,,-9.286,,,-9.124,2021-02-07T07:30:00.0,,,,,,,,,,,,,,,-1.13295,,-8.876,-9.04233,-9.04233,-9.124,-9.286
,,1.00897,,-9.24967,,,,,,,,,-8.879,,,-9.03267,,-9.27467,,,-9.11433,2021-02-07T08:00:00.0,,,,,,,,,,,,,,,1.00897,,-8.879,-9.03267,-9.03267,-9.11433,-9.27467
,,4.5357,,-9.099,,,,,,,,,-8.75267,,,-8.91267,,-9.13133,,,-8.98567,2021-02-07T08:30:00.0,,,,,,,,,,,,,,,4.5357,,-8.75267,-8.91267,-8.91267,-8.98567,-9.13133
,,9.11528,,-8.681,,,,,,,,,-8.33733,,,-8.48333,,-8.716,,,-8.565,2021-02-07T09:00:00.0,,,,,,,,,,,,,,,9.11528,,-8.33733,-8.48333,-8.48333,-8.565,-8.716
,,8.49831,,-8.29733,,,,,,,,,-7.91767,,,-8.076,,-8.32133,,,-8.16567,2021-02-07T09:30:00.0,,,,,,,,,,,,,,,8.49831,,-7.91767,-8.076,-8.076,-8.16567,-8.32133
,,9.10445,,-7.92667,,,,,,,,,-7.45433,,,-7.66133,,-7.94167,,,-7.77233,2021-02-07T10:00:00.0,,,,,,,,,,,,,,,9.10445,,-7.45433,-7.66133,-7.66133,-7.77233,-7.94167
,,5.94649,,-7.558,,,,,,,,,-7.05833,,,-7.282,,-7.56633,,,-7.388,2021-02-07T10:30:00.0,,,,,,,,,,,,,,,5.94649,,-7.05833,-7.282,-7.282,-7.388,-7.56633
,,4.24442,,-7.36267,,,,,,,,,-6.83,,,-7.06067,,-7.36333,,,-7.18267,2021-02-07T11:00:00.0,,,,,,,,,,,,,,,4.24442,,-6.83,-7.06067,-7.06067,-7.18267,-7.36333
,,2.9338,,-7.25933,,,,,,,,,-6.664,,,-6.944,,-7.252,,,-7.066,2021-02-07T11:30:00.0,,,,,,,,,,,,,,,2.9338,,-6.664,-6.944,-6.944,-7.066,-7.252
,,3.18469,,-7.14233,,,,,,,,,-6.51767,,,-6.81,,-7.13033,,,-6.94433,2021-02-07T12:00:00.0,,,,,,,,,,,,,,,3.18469,,-6.51767,-6.81,-6.81,-6.94433,-7.13033
,,4.69166,,-6.93133,,,,,,,,,-6.30633,,,-6.60367,,-6.92467,,,-6.74033,2021-02-07T12:30:00.0,,,,,,,,,,,,,,,4.69166,,-6.30633,-6.60367,-6.60367,-6.74033,-6.92467
,,3.27301,,-6.77367,,,,,,,,,-6.117,,,-6.44767,,-6.76633,,,-6.57833,2021-02-07T13:00:00.0,,,,,,,,,,,,,,,3.27301,,-6.117,-6.44767,-6.44767,-6.57833,-6.76633
,,3.31707,,-6.621,,,,,,,,,-5.94333,,,-6.29733,,-6.615,,,-6.43367,2021-02-07T13:30:00.0,,,,,,,,,,,,,,,3.31707,,-5.94333,-6.29733,-6.29733,-6.43367,-6.615
,,3.40696,,-6.453,,,,,,,,,-5.75767,,,-6.12667,,-6.44467,,,-6.26267,2021-02-07T14:00:00.0,,,,,,,,,,,,,,,3.40696,,-5.75767,-6.12667,-6.12667,-6.26267,-6.44467
,,1.24191,,-6.34567,,,,,,,,,-5.62933,,,-5.99767,,-6.326,,,-6.15233,2021-02-07T14:30:00.0,,,,,,,,,,,,,,,1.24191,,-5.62933,-5.99767,-5.99767,-6.15233,-6.326
,,-0.4019,,-6.281,,,,,,,,,-5.58733,,,-5.94067,,-6.26233,,,-6.09,2021-02-07T15:00:00.0,,,,,,,,,,,,,,,-0.4019,,-5.58733,-5.94067,-5.94067,-6.09,-6.26233
,,-0.8394,,-6.23667,,,,,,,,,-5.63367,,,-5.91933,,-6.244,,,-6.08033,2021-02-07T15:30:00.0,,,,,,,,,,,,,,,-0.8394,,-5.63367,-5.91933,-5.91933,-6.08033,-6.244
,,1.39972,,-6.19967,,,,,,,,,-5.60833,,,-5.86133,,-6.20833,,,-6.046,2021-02-07T16:00:00.0,,,,,,,,,,,,,,,1.39972,,-5.60833,-5.86133,-5.86133,-6.046,-6.20833
,,0.17665,,-6.17367,,,,,,,,,-5.588,,,-5.79967,,-6.18033,,,-6.02167,2021-02-07T16:30:00.0,,,,,,,,,,,,,,,0.17665,,-5.588,-5.79967,-5.79967,-6.02167,-6.18033
,,-1.39237,,-6.158,,,,,,,,,-5.606,,,-5.77167,,-6.16867,,,-6.01667,2021-02-07T17:00:00.0,,,,,,,,,,,,,,,-1.39237,,-5.606,-5.77167,-5.77167,-6.01667,-6.16867
,,-3.10008,,-6.22833,,,,,,,,,-5.71833,,,-5.85733,,-6.24067,,,-6.08567,2021-02-07T17:30:00.0,,,,,,,,,,,,,,,-3.10008,,-5.71833,-5.85733,-5.85733,-6.08567,-6.24067
,,-3.45597,,-6.32467,,,,,,,,,-5.85833,,,-5.99433,,-6.337,,,-6.19533,2021-02-07T18:00:00.0,,,,,,,,,,,,,,,-3.45597,,-5.85833,-5.99433,-5.99433,-6.19533,-6.337
,,-0.92989,,-6.45267,,,,,,,,,-6.03067,,,-6.156,,-6.48033,,,-6.33833,2021-02-07T18:30:00.0,,,,,,,,,,,,,,,-0.92989,,-6.03067,-6.156,-6.156,-6.33833,-6.48033
,,0.65526,,-6.515,,,,,,,,,-5.96867,,,-6.12333,,-6.53133,,,-6.38133,2021-02-07T19:00:00.0,,,,,,,,,,,,,,,0.65526,,-5.96867,-6.12333,-6.12333,-6.38133,-6.53133
,,-2.70682,,-6.70267,,,,,,,,,-6.045,,,-6.23333,,-6.71233,,,-6.552,2021-02-07T19:30:00.0,,,,,,,,,,,,,,,-2.70682,,-6.045,-6.23333,-6.23333,-6.552,-6.71233
,,-3.44215,,-6.87167,,,,,,,,,-6.218,,,-6.406,,-6.88833,,,-6.72133,2021-02-07T20:00:00.0,,,,,,,,,,,,,,,-3.44215,,-6.218,-6.406,-6.406,-6.72133,-6.88833
,,-9.03833,,-7.177,,,,,,,,,-6.47433,,,-6.66433,,-7.18233,,,-7.01767,2021-02-07T20:30:00.0,,,,,,,,,,,,,,,-9.03833,,-6.47433,-6.66433,-6.66433,-7.01767,-7.18233
,,-3.90078,,-7.49367,,,,,,,,,-6.90467,,,-7.07133,,-7.51767,,,-7.37367,2021-02-07T21:00:00.0,,,,,,,,,,,,,,,-3.90078,,-6.90467,-7.07133,-7.07133,-7.37367,-7.51767
,,-1.81458,,-7.644,,,,,,,,,-7.03833,,,-7.22667,,-7.67133,,,-7.51333,2021-02-07T21:30:00.0,,,,,,,,,,,,,,,-1.81458,,-7.03833,-7.22667,-7.22667,-7.51333,-7.67133
,,-3.07032,,-7.825,,,,,,,,,-7.18033,,,-7.374,,-7.83233,,,-7.65733,2021-02-07T22:00:00.0,,,,,,,,,,,,,,,-3.07032,,-7.18033,-7.374,-7.374,-7.65733,-7.83233
,,-3.1131,,-8.021,,,,,,,,,-7.31633,,,-7.515,,-8.02633,,,-7.862,2021-02-07T22:30:00.0,,,,,,,,,,,,,,,-3.1131,,-7.31633,-7.515,-7.515,-7.862,-8.02633
,,-5.67751,,-8.37967,,,,,,,,,-7.56933,,,-7.774,,-8.371,,,-8.203,2021-02-07T23:00:00.0,,,,,,,,,,,,,,,-5.67751,,-7.56933,-7.774,-7.774,-8.203,-8.371
,,-3.88941,,-8.57467,,,,,,,,,-7.79467,,,-8.0,,-8.576,,,-8.40533,2021-02-07T23:30:00.0,,,,,,,,,,,,,,,-3.88941,,-7.79467,-8.0,-8.0,-8.40533,-8.576
,,-4.89337,,-8.75067,,,,,,,,,-8.01233,,,-8.221,,-8.74967,,,-8.587,2021-02-08T00:00:00.0,,,,,,,,,,,,,,,-4.89337,,-8.01233,-8.221,-8.221,-8.587,-8.74967
,,-4.30722,,-8.93367,,,,,,,,,-8.24467,,,-8.45733,,-8.93033,,,-8.75667,2021-02-08T00:30:00.0,,,,,,,,,,,,,,,-4.30722,,-8.24467,-8.45733,-8.45733,-8.75667,-8.93033
,,-4.78239,,-9.31867,,,,,,,,,-8.49867,,,-8.70333,,-9.30467,,,-9.12833,2021-02-08T01:00:00.0,,,,,,,,,,,,,,,-4.78239,,-8.49867,-8.70333,-8.70333,-9.12833,-9.30467
,,-2.67783,,-9.51733,,,,,,,,,-8.68733,,,-8.86867,,-9.51433,,,-9.343,2021-02-08T01:30:00.0,,,,,,,,,,,,,,,-2.67783,,-8.68733,-8.86867,-8.86867,-9.343,-9.51433
,,-2.10757,,-9.56733,,,,,,,,,-8.78533,,,-8.986,,-9.57467,,,-9.40733,2021-02-08T02:00:00.0,,,,,,,,,,,,,,,-2.10757,,-8.78533,-8.986,-8.986,-9.40733,-9.57467
,,-4.84828,,-9.62,,,,,,,,,-8.94,,,-9.14767,,-9.64033,,,-9.47167,2021-02-08T02:30:00.0,,,,,,,,,,,,,,,-4.84828,,-8.94,-9.14767,-9.14767,-9.47167,-9.64033
,,-9.59356,,-9.71667,,,,,,,,,-9.27367,,,-9.37333,,-9.74233,,,-9.60267,2021-02-08T03:00:00.0,,,,,,,,,,,,,,,-9.59356,,-9.27367,-9.37333,-9.37333,-9.60267,-9.74233
,,-9.40689,,-9.88267,,,,,,,,,-9.941,,,-9.79333,,-9.93,,,-9.851,2021-02-08T03:30:00.0,,,,,,,,,,,,,,,-9.40689,,-9.941,-9.79333,-9.79333,-9.851,-9.93
,,0.90382,,-10.05733,,,,,,,,,-9.964,,,-9.99933,,-10.16267,,,-10.093,2021-02-08T04:00:00.0,,,,,,,,,,,,,,,0.90382,,-9.964,-9.99933,-9.99933,-10.093,-10.16267
,,-1.4484,,-10.281,,,,,,,,,-10.02733,,,-10.12833,,-10.36767,,,-10.258,2021-02-08T04:30:00.0,,,,,,,,,,,,,,,-1.4484,,-10.02733,-10.12833,-10.12833,-10.258,-10.36767
,,-11.36524,,-10.578,,,,,,,,,-10.34767,,,-10.46167,,-10.63333,,,-10.522,2021-02-08T05:00:00.0,,,,,,,,,,,,,,,-11.36524,,-10.34767,-10.46167,-10.46167,-10.522,-10.63333
,,-4.86512,,-10.85967,,,,,,,,,-10.74533,,,-10.85567,,-10.95267,,,-10.86567,2021-02-08T05:30:00.0,,,,,,,,,,,,,,,-4.86512,,-10.74533,-10.85567,-10.85567,-10.86567,-10.95267
,,-4.02163,,-11.053,,,,,,,,,-11.01467,,,-11.14633,,-11.19833,,,-11.122,2021-02-08T06:00:00.0,,,,,,,,,,,,,,,-4.02163,,-11.01467,-11.14633,-11.14633,-11.122,-11.19833
,,1.74032,,-11.105,,,,,,,,,-10.98033,,,-11.128,,-11.242,,,-11.16367,2021-02-08T06:30:00.0,,,,,,,,,,,,,,,1.74032,,-10.98033,-11.128,-11.128,-11.16367,-11.242
,,2.93363,,-11.238,,,,,,,,,-10.94333,,,-11.14633,,-11.32,,,-11.208,2021-02-08T07:00:00.0,,,,,,,,,,,,,,,2.93363,,-10.94333,-11.14633,-11.14633,-11.208,-11.32
,,0.9131,,-11.26267,,,,,,,,,-10.821,,,-11.06233,,-11.29833,,,-11.14533,2021-02-08T07:30:00.0,,,,,,,,,,,,,,,0.9131,,-10.821,-11.06233,-11.06233,-11.14533,-11.29833
,,-0.88589,,-11.31833,,,,,,,,,-10.81967,,,-11.07467,,-11.32367,,,-11.15367,2021-02-08T08:00:00.0,,,,,,,,,,,,,,,-0.88589,,-10.81967,-11.07467,-11.07467,-11.15367,-11.32367
,,-0.08478,,-11.42467,,,,,,,,,-10.91633,,,-11.155,,-11.42233,,,-11.23867,2021-02-08T08:30:00.0,,,,,,,,,,,,,,,-0.08478,,-10.91633,-11.155,-11.155,-11.23867,-11.42233
,,4.40908,,-11.31633,,,,,,,,,-10.78267,,,-11.01467,,-11.309,,,-11.11767,2021-02-08T09:00:00.0,,,,,,,,,,,,,,,4.40908,,-10.78267,-11.01467,-11.01467,-11.11767,-11.309
,,2.36125,,-11.185,,,,,,,,,-10.60367,,,-10.861,,-11.16833,,,-10.98267,2021-02-08T09:30:00.0,,,,,,,,,,,,,,,2.36125,,-10.60367,-10.861,-10.861,-10.98267,-11.16833
,,3.7613,,-11.01733,,,,,,,,,-10.46367,,,-10.70167,,-11.01333,,,-10.81833,2021-02-08T10:00:00.0,,,,,,,,,,,,,,,3.7613,,-10.46367,-10.70167,-10.70167,-10.81833,-11.01333
,,5.97962,,-10.81333,,,,,,,,,-10.23233,,,-10.455,,-10.79367,,,-10.59233,2021-02-08T10:30:00.0,,,,,,,,,,,,,,,5.97962,,-10.23233,-10.455,-10.455,-10.59233,-10.79367
,,4.7102,,-10.601,,,,,,,,,-9.95867,,,-10.176,,-10.57633,,,-10.36533,2021-02-08T11:00:00.0,,,,,,,,,,,,,,,4.7102,,-9.95867,-10.176,-10.176,-10.36533,-10.57633
,,5.41508,,-10.39767,,,,,,,,,-9.72733,,,-9.98,,-10.389,,,-10.182,2021-02-08T11:30:00.0,,,,,,,,,,,,,,,5.41508,,-9.72733,-9.98,-9.98,-10.182,-10.389
,,3.78965,,-10.17767,,,,,,,,,-9.42,,,-9.72,,-10.15333,,,-9.95767,2021-02-08T12:00:00.0,,,,,,,,,,,,,,,3.78965,,-9.42,-9.72,-9.72,-9.95767,-10.15333
,,4.72933,,-9.994,,,,,,,,,-9.26233,,,-9.51867,,-9.97633,,,-9.77967,2021-02-08T12:30:00.0,,,,,,,,,,,,,,,4.72933,,-9.26233,-9.51867,-9.51867,-9.77967,-9.97633
,,1.22781,,-9.902,,,,,,,,,-9.10433,,,-9.415,,-9.88833,,,-9.71167,2021-02-08T13:00:00.0,,,,,,,,,,,,,,,1.22781,,-9.10433,-9.415,-9.415,-9.71167,-9.88833
,,0.94949,,-9.82233,,,,,,,,,-9.07933,,,-9.34833,,-9.801,,,-9.604,2021-02-08T13:30:00.0,,,,,,,,,,,,,,,0.94949,,-9.07933,-9.34833,-9.34833,-9.604,-9.801
,,-0.75513,,-9.74267,,,,,,,,,-9.03533,,,-9.283,,-9.72867,,,-9.53533,2021-02-08T14:00:00.0,,,,,,,,,,,,,,,-0.75513,,-9.03533,-9.283,-9.283,-9.53533,-9.72867
,,-7.29135,,-9.90267,,,,,,,,,-9.25833,,,-9.52233,,-9.88767,,,-9.705,2021-02-08T14:30:00.0,,,,,,,,,,,,,,,-7.29135,,-9.25833,-9.52233,-9.52233,-9.705,-9.88767
,,-3.29166,,-10.13,,,,,,,,,-9.52667,,,-9.80067,,-10.106,,,-9.924,2021-02-08T15:00:00.0,,,,,,,,,,,,,,,-3.29166,,-9.52667,-9.80067,-9.80067,-9.924,-10.106
,,-1.47655,,-10.16133,,,,,,,,,-9.574,,,-9.82967,,-10.15367,,,-9.965,2021-02-08T15:30:00.0,,,,,,,,,,,,,,,-1.47655,,-9.574,-9.82967,-9.82967,-9.965,-10.15367
,,-7.85208,,-10.44067,,,,,,,,,-9.902,,,-10.146,,-10.43433,,,-10.24267,2021-02-08T16:00:00.0,,,,,,,,,,,,,,,-7.85208,,-9.902,-10.146,-10.146,-10.24267,-10.43433
,,-3.86228,,-10.69833,,,,,,,,,-10.17533,,,-10.42367,,-10.676,,,-10.487,2021-02-08T16:30:00.0,,,,,,,,,,,,,,,-3.86228,,-10.17533,-10.42367,-10.42367,-10.487,-10.676
,,-6.42302,,-10.98467,,,,,,,,,-10.506,,,-10.746,,-10.97033,,,-10.79867,2021-02-08T17:00:00.0,,,,,,,,,,,,,,,-6.42302,,-10.506,-10.746,-10.746,-10.79867,-10.97033
,,-0.29864,,-11.017,,,,,,,,,-10.58067,,,-10.77933,,-11.01067,,,-10.82467,2021-02-08T17:30:00.0,,,,,,,,,,,,,,,-0.29864,,-10.58067,-10.77933,-10.77933,-10.82467,-11.01067
,,-5.67118,,-11.163,,,,,,,,,-10.72367,,,-10.92967,,-11.167,,,-10.988,2021-02-08T18:00:00.0,,,,,,,,,,,,,,,-5.67118,,-10.72367,-10.92967,-10.92967,-10.988,-11.167
,,-6.09993,,-11.44567,,,,,,,,,-10.997,,,-11.20633,,-11.443,,,-11.26167,2021-02-08T18:30:00.0,,,,,,,,,,,,,,,-6.09993,,-10.997,-11.20633,-11.20633,-11.26167,-11.443
,,-3.24784,,-11.66733,,,,,,,,,-11.22567,,,-11.411,,-11.66633,,,-11.47933,2021-02-08T19:00:00.0,,,,,,,,,,,,,,,-3.24784,,-11.22567,-11.411,-11.411,-11.47933,-11.66633
,,-2.72986,,-11.80133,,,,,,,,,-11.382,,,-11.559,,-11.81067,,,-11.62567,2021-02-08T19:30:00.0,,,,,,,,,,,,,,,-2.72986,,-11.382,-11.559,-11.559,-11.62567,-11.81067
,,-2.29969,,-11.932,,,,,,,,,-11.48133,,,-11.66467,,-11.91533,,,-11.73667,2021-02-08T20:00:00.0,,,,,,,,,,,,,,,-2.29969,,-11.48133,-11.66467,-11.66467,-11.73667,-11.91533
,,-5.0047,,-12.16067,,,,,,,,,-11.69133,,,-11.87567,,-12.14367,,,-11.96067,2021-02-08T20:30:00.0,,,,,,,,,,,,,,,-5.0047,,-11.69133,-11.87567,-11.87567,-11.96067,-12.14367
,,-3.28829,,-12.38667,,,,,,,,,-11.899,,,-12.09833,,-12.36467,,,-12.18133,2021-02-08T21:00:00.0,,,,,,,,,,,,,,,-3.28829,,-11.899,-12.09833,-12.09833,-12.18133,-12.36467
,,-6.15004,,-12.62567,,,,,,,,,-12.14633,,,-12.334,,-12.61333,,,-12.43133,2021-02-08T21:30:00.0,,,,,,,,,,,,,,,-6.15004,,-12.14633,-12.334,-12.334,-12.43133,-12.61333
,,-3.07264,,-12.85233,,,,,,,,,-12.34667,,,-12.55167,,-12.84233,,,-12.646,2021-02-08T22:00:00.0,,,,,,,,,,,,,,,-3.07264,,-12.34667,-12.55167,-12.55167,-12.646,-12.84233
,,-3.71644,,-13.03367,,,,,,,,,-12.54333,,,-12.738,,-13.016,,,-12.82633,2021-02-08T22:30:00.0,,,,,,,,,,,,,,,-3.71644,,-12.54333,-12.738,-12.738,-12.82633,-13.016
,,-5.00927,,-13.261,,,,,,,,,-12.75767,,,-12.95433,,-13.24433,,,-13.058,2021-02-08T23:00:00.0,,,,,,,,,,,,,,,-5.00927,,-12.75767,-12.95433,-12.95433,-13.058,-13.24433
,,0.42222,,-13.34833,,,,,,,,,-12.83467,,,-13.025,,-13.33033,,,-13.143,2021-02-08T23:30:00.0,,,,,,,,,,,,,,,0.42222,,-12.83467,-13.025,-13.025,-13.143,-13.33033
,,-4.09698,,-13.42,,,,,,,,,-12.924,,,-13.123,,-13.391,,,-13.196,2021-02-09T00:00:00.0,,,,,,,,,,,,,,,-4.09698,,-12.924,-13.123,-13.123,-13.196,-13.391
,,-2.98402,,-13.653,,,,,,,,,-13.136,,,-13.309,,-13.61367,,,-13.41567,2021-02-09T00:30:00.0,,,,,,,,,,,,,,,-2.98402,,-13.136,-13.309,-13.309,-13.41567,-13.61367
,,-4.86579,,-13.82867,,,,,,,,,-13.294,,,-13.517,,-13.80333,,,-13.614,2021-02-09T01:00:00.0,,,,,,,,,,,,,,,-4.86579,,-13.294,-13.517,-13.517,-13.614,-13.80333
,,-1.3629,,-14.00833,,,,,,,,,-13.489,,,-13.683,,-13.97467,,,-13.791,2021-02-09T01:30:00.0,,,,,,,,,,,,,,,-1.3629,,-13.489,-13.683,-13.683,-13.791,-13.97467
,,-3.6861,,-14.12233,,,,,,,,,-13.57633,,,-13.77167,,-14.07967,,,-13.888,2021-02-09T02:00:00.0,,,,,,,,,,,,,,,-3.6861,,-13.57633,-13.77167,-13.77167,-13.888,-14.07967
,,-5.52217,,-14.31867,,,,,,,,,-13.799,,,-13.997,,-14.285,,,-14.096,2021-02-09T02:30:00.0,,,,,,,,,,,,,,,-5.52217,,-13.799,-13.997,-13.997,-14.096,-14.285
,,-8.14209,,-14.53833,,,,,,,,,-14.22867,,,-14.30467,,-14.52733,,,-14.33933,2021-02-09T03:00:00.0,,,,,,,,,,,,,,,-8.14209,,-14.22867,-14.30467,-14.30467,-14.33933,-14.52733
,,-6.47244,,-14.714,,,,,,,,,-14.63033,,,-14.472,,-14.673,,,-14.498,2021-02-09T03:30:00.0,,,,,,,,,,,,,,,-6.47244,,-14.63033,-14.472,-14.472,-14.498,-14.673
,,-5.10011,,-14.99233,,,,,,,,,-14.927,,,-14.75733,,-14.949,,,-14.77533,2021-02-09T04:00:00.0,,,,,,,,,,,,,,,-5.10011,,-14.927,-14.75733,-14.75733,-14.77533,-14.949
,,-6.2001,,-15.43333,,,,,,,,,-15.02533,,,-15.10033,,-15.38,,,-15.187,2021-02-09T04:30:00.0,,,,,,,,,,,,,,,-6.2001,,-15.02533,-15.10033,-15.10033,-15.187,-15.38
,,-16.66183,,-15.77,,,,,,,,,-15.65667,,,-15.62967,,-15.77067,,,-15.60333,2021-02-09T05:00:00.0,,,,,,,,,,,,,,,-16.66183,,-15.65667,-15.62967,-15.62967,-15.60333,-15.77067
,,-10.72577,,-16.01767,,,,,,,,,-16.469,,,-16.016,,-16.128,,,-15.95567,2021-02-09T05:30:00.0,,,,,,,,,,,,,,,-10.72577,,-16.469,-16.016,-16.016,-15.95567,-16.128
,,-8.91055,,-14.19733,,,,,,,,,-17.066,,,-16.33533,,-16.304,,,-16.205,2021-02-09T06:00:00.0,,,,,,,,,,,,,,,-8.91055,,-17.066,-16.33533,-16.33533,-16.205,-16.304
,,2.49528,,-14.63833,,,,,,,,,-17.15367,,,-16.894,,-16.65333,,,-16.70533,2021-02-09T06:30:00.0,,,,,,,,,,,,,,,2.49528,,-17.15367,-16.894,-16.894,-16.70533,-16.65333
,,3.84923,,-11.15467,,,,,,,,,-16.80833,,,-16.90333,,-16.56667,,,-16.91433,2021-02-09T07:00:00.0,,,,,,,,,,,,,,,3.84923,,-16.80833,-16.90333,-16.90333,-16.91433,-16.56667
,,2.84466,,-13.18913,,,,,,,,,-16.66567,,,-16.85233,,-16.63167,,,-16.90633,2021-02-09T07:30:00.0,,,,,,,,,,,,,,,2.84466,,-16.66567,-16.85233,-16.85233,-16.90633,-16.63167
,,0.17154,,-13.76148,,,,,,,,,-16.672,,,-16.85767,,-16.53967,,,-16.96633,2021-02-09T08:00:00.0,,,,,,,,,,,,,,,0.17154,,-16.672,-16.85767,-16.85767,-16.96633,-16.53967
,,7.91511,,-14.00367,,,,,,,,,-16.42533,,,-16.583,,-16.55133,,,-16.70567,2021-02-09T08:30:00.0,,,,,,,,,,,,,,,7.91511,,-16.42533,-16.583,-16.583,-16.70567,-16.55133
,,7.25784,,-12.18074,,,,,,,,,-16.05767,,,-16.20733,,-14.73148,,,-16.20333,2021-02-09T09:00:00.0,,,,,,,,,,,,,,,7.25784,,-16.05767,-16.20733,-16.20733,-16.20333,-14.73148
,,6.2575,,-13.05733,,,,,,,,,-15.70867,,,-15.88667,,-15.78267,,,-16.01433,2021-02-09T09:30:00.0,,,,,,,,,,,,,,,6.2575,,-15.70867,-15.88667,-15.88667,-16.01433,-15.78267
,,12.04274,,-10.997,,,,,,,,,-15.28867,,,-15.40967,,-14.062,,,-15.489,2021-02-09T10:00:00.0,,,,,,,,,,,,,,,12.04274,,-15.28867,-15.40967,-15.40967,-15.489,-14.062
,,16.10389,,-10.92033,,,,,,,,,-14.655,,,-14.748,,-13.882,,,-14.79467,2021-02-09T10:30:00.0,,,,,,,,,,,,,,,16.10389,,-14.655,-14.748,-14.748,-14.79467,-13.882
,,18.07795,,-11.886,,,,,,,,,-13.77567,,,-13.86433,,-13.52933,,,-13.94033,2021-02-09T11:00:00.0,,,,,,,,,,,,,,,18.07795,,-13.77567,-13.86433,-13.86433,-13.94033,-13.52933
,,17.18462,,-12.172,,,,,,,,,-12.77767,,,-12.72267,,-12.81233,,,-12.89667,2021-02-09T11:30:00.0,,,,,,,,,,,,,,,17.18462,,-12.77767,-12.72267,-12.72267,-12.89667,-12.81233
,,13.96773,,-12.227,,,,,,,,,-12.01133,,,-11.93933,,-12.39233,,,-12.215,2021-02-09T12:00:00.0,,,,,,,,,,,,,,,13.96773,,-12.01133,-11.93933,-11.93933,-12.215,-12.39233
,,2.76342,,-12.19933,,,,,,,,,-11.69567,,,-11.78033,,-12.22533,,,-12.045,2021-02-09T12:30:00.0,,,,,,,,,,,,,,,2.76342,,-11.69567,-11.78033,-11.78033,-12.045,-12.22533
,,-0.8537,,-12.37667,,,,,,,,,-11.78367,,,-11.953,,-12.35133,,,-12.19,2021-02-09T13:00:00.0,,,,,,,,,,,,,,,-0.8537,,-11.78367,-11.953,-11.953,-12.19,-12.35133
,,5.68516,,-12.19633,,,,,,,,,-11.608,,,-11.74667,,-12.15667,,,-11.93533,2021-02-09T13:30:00.0,,,,,,,,,,,,,,,5.68516,,-11.608,-11.74667,-11.74667,-11.93533,-12.15667
,,5.12936,,-11.753,,,,,,,,,-11.32667,,,-11.481,,-11.855,,,-11.64633,2021-02-09T14:00:00.0,,,,,,,,,,,,,,,5.12936,,-11.32667,-11.481,-11.481,-11.64633,-11.855
,,10.45655,,-10.63333,,,,,,,,,-10.846,,,-10.978,,-11.148,,,-11.10567,2021-02-09T14:30:00.0,,,,,,,,,,,,,,,10.45655,,-10.846,-10.978,-10.978,-11.10567,-11.148
,,6.3752,,-10.542,,,,,,,,,-10.36767,,,-10.47867,,-10.77,,,-10.648,2021-02-09T15:00:00.0,,,,,,,,,,,,,,,6.3752,,-10.36767,-10.47867,-10.47867,-10.648,-10.77
,,1.61324,,-10.56267,,,,,,,,,-10.15133,,,-10.253,,-10.60267,,,-10.43167,2021-02-09T15:30:00.0,,,,,,,,,,,,,,,1.61324,,-10.15133,-10.253,-10.253,-10.43167,-10.60267
,,-4.53326,,-10.632,,,,,,,,,-10.25233,,,-10.40067,,-10.694,,,-10.53633,2021-02-09T16:00:00.0,,,,,,,,,,,,,,,-4.53326,,-10.25233,-10.40067,-10.40067,-10.53633,-10.694
