HYY_EDDY233.H_storage_flux,HYY_EDDY233.Qc_H,HYY_EDDY233.F_c,HYY_EDDY233.tau,HYY_META.T42,HYY_EDDYMAST.MO_length_270,HYY_META.T168,HYY_EDDY233.LE,HYY_META.T504,HYY_EDDY233.MO_length,HYY_EDDY233.u_star_460,HYY_EDDY233.E,HYY_EDDY233.wind_dir,HYY_EDDY233.CO2_storage_flux,HYY_EDDY233.H,HYY_META.T672,HYY_EDDY233.LE_storage_flux,HYY_EDDY233.MO_length_460,HYY_EDDY233.Qc_F_c,HYY_EDDY233.Qc_LE,HYY_EDDY233.Qc_tau,HYY_EDDY233.U,HYY_EDDY233.u_star,HYY_META.T84,HYY_EDDYMAST.u_star_270,HYY_EDDYSUB.u_star_subm,HYY_EDDYSUB.MO_length_subm,HYY_META.T336,datetime,VAR_EDDY.H,VAR_EDDY.LE,VAR_EDDY.E,VAR_EDDY.F_c,VAR_EDDY.tau,VAR_EDDY.u_star,VAR_EDDY.MO_length,VAR_EDDY.U,VAR_EDDY.wind_dir,VAR_EDDY.Qc_H,VAR_EDDY.Qc_LE,VAR_EDDY.Qc_F_c,VAR_EDDY.Qc_tau,VAR_EDDY.CO2_storage_flux,VAR_EDDY.H_storage_flux,VAR_EDDY.LE_storage_flux,VAR_META.TDRY3,VAR_META.TDRY2,VAR_META.TDRY1,VAR_META.TDRY0
1.81445,,,,,58.02148,-2.17467,,-1.78167,,,,,-0.37933,,-1.47867,-1.85644,,,,,,,,0.2591,,,-1.833,2020-03-07T01:30:00.0,,,,,,0.2591,58.02148,,,,,,,-0.37933,1.81445,-1.85644,-2.17467,-2.17467,-1.833,-1.78167
-4.83407,,,,,89.39613,-2.39867,,-2.17433,,,,,0.08632,,-1.91733,-2.0611,,,,,,,,0.35143,,,-2.175,2020-03-07T02:00:00.0,,,,,,0.35143,89.39613,,,,,,,0.08632,-4.83407,-2.0611,-2.39867,-2.39867,-2.175,-2.17433
-1.3036,,,,,64.1274,-2.621,,-2.21367,,,,,0.0166,,-1.82967,-1.24364,,,,,,,,0.29941,,,-2.32033,2020-03-07T02:30:00.0,,,,,,0.29941,64.1274,,,,,,,0.0166,-1.3036,-1.24364,-2.621,-2.621,-2.32033,-2.21367
-6.3598,,,,,52.07926,-2.75833,,-2.27933,,,,,0.18069,,-1.87667,-0.76776,,,,,,,,0.23612,0.05026,-32.89798,-2.39367,2020-03-07T03:00:00.0,,,,,,0.05026,-32.89798,,,,,,,0.18069,-6.3598,-0.76776,-2.75833,-2.75833,-2.39367,-2.27933
-6.26072,,,,,37.76735,-2.928,,-2.197,,,,,-0.25092,,-1.66267,-0.55348,,,,,,,,0.19614,0.03267,-20.06908,-2.43833,2020-03-07T03:30:00.0,,,,,,0.03267,-20.06908,,,,,,,-0.25092,-6.26072,-0.55348,-2.928,-2.928,-2.43833,-2.197
-0.84939,,,,,25.82409,-3.166,,-2.21067,,,,,0.14045,,-1.538,-1.26927,,,,,,,,0.1414,0.03339,-18.86162,-2.54433,2020-03-07T04:00:00.0,,,,,,0.03339,-18.86162,,,,,,,0.14045,-0.84939,-1.26927,-3.166,-3.166,-2.54433,-2.21067
-3.29534,,,,,17.39187,-3.281,,-2.66967,,,,,0.15114,,-2.18867,-0.46287,,,,,,,,0.1119,,,-2.816,2020-03-07T04:30:00.0,,,,,,0.1119,17.39187,,,,,,,0.15114,-3.29534,-0.46287,-3.281,-3.281,-2.816,-2.66967
-4.31908,,,,,21.39235,-3.49367,,-2.889,,,,,0.46734,,-2.29467,-1.27578,,,,,,,,0.12317,0.05988,-15.29991,-3.08,2020-03-07T05:00:00.0,,,,,,0.05988,-15.29991,,,,,,,0.46734,-4.31908,-1.27578,-3.49367,-3.49367,-3.08,-2.889
-2.19916,,,,,15.40264,-3.57767,,-2.90667,,,,,0.4425,,-2.19767,-1.00903,,,,,,,,0.10845,0.04119,10.45356,-3.05833,2020-03-07T05:30:00.0,,,,,,0.04119,10.45356,,,,,,,0.4425,-2.19916,-1.00903,-3.57767,-3.57767,-3.05833,-2.90667
-6.00136,,,,,13.1232,-3.84733,,-2.74833,,,,,0.33464,,-1.82733,-2.18745,,,,,,,,0.07055,0.04467,-2.99935,-3.12933,2020-03-07T06:00:00.0,,,,,,0.04467,-2.99935,,,,,,,0.33464,-6.00136,-2.18745,-3.84733,-3.84733,-3.12933,-2.74833
-1.16488,,,,,,-4.26433,,-2.57567,,,,,0.16474,,-1.056,-1.85049,,,,,,,,,,,-3.30333,2020-03-07T06:30:00.0,,,,,,,,,,,,,,0.16474,-1.16488,-1.85049,-4.26433,-4.26433,-3.30333,-2.57567
2.92087,,,,,,-4.14367,,-2.52433,,,,,0.12465,,-1.20067,2.3084,,,,,,,,,,,-3.23433,2020-03-07T07:00:00.0,,,,,,,,,,,,,,0.12465,2.92087,2.3084,-4.14367,-4.14367,-3.23433,-2.52433
2.38997,,,,,20.29295,-4.039,,-2.661,,,,,0.22558,,-1.22367,3.19391,,,,,,,,0.13875,,,-3.43167,2020-03-07T07:30:00.0,,,,,,0.13875,20.29295,,,,,,,0.22558,2.38997,3.19391,-4.039,-4.039,-3.43167,-2.661
5.91716,,,,,22.12056,-3.971,,-2.86267,,,,,0.19579,,-1.80367,1.87415,,,,,,,,0.10304,,,-3.576,2020-03-07T08:00:00.0,,,,,,0.10304,22.12056,,,,,,,0.19579,5.91716,1.87415,-3.971,-3.971,-3.576,-2.86267
12.96492,,,,,23.07633,-3.479,,-2.639,,,,,-0.02594,,-1.543,3.45806,,,,,,,,0.11837,,,-3.29533,2020-03-07T08:30:00.0,,,,,,0.11837,23.07633,,,,,,,-0.02594,12.96492,3.45806,-3.479,-3.479,-3.29533,-2.639
17.09173,,,,,-23.79196,-2.59967,,-2.47133,,,,,-0.30635,,-1.558,5.2911,,,,,,,,0.135,0.06649,-2.4434,-2.75467,2020-03-07T09:00:00.0,,,,,,0.06649,-2.4434,,,,,,,-0.30635,17.09173,5.2911,-2.59967,-2.59967,-2.75467,-2.47133
12.66383,,,,,-12.8479,-1.90333,,-2.27567,,,,,0.31985,,-1.74,2.7745,,,,,,,,0.1449,,,-2.224,2020-03-07T09:30:00.0,,,,,,0.1449,-12.8479,,,,,,,0.31985,12.66383,2.7745,-1.90333,-1.90333,-2.224,-2.27567
12.24809,,,,,-12.95998,-1.36867,,-1.78933,,,,,0.35173,,-1.39967,1.85608,,,,,,,,0.17291,0.09164,-12.45746,-1.709,2020-03-07T10:00:00.0,,,,,,0.09164,-12.45746,,,,,,,0.35173,12.24809,1.85608,-1.36867,-1.36867,-1.709,-1.78933
20.46349,,,,,,-0.51867,,-0.785,,,,,0.03746,,-0.40467,3.16988,,,,,,,,,0.0661,-7.91288,-0.87233,2020-03-07T10:30:00.0,,,,,,0.0661,-7.91288,,,,,,,0.03746,20.46349,3.16988,-0.51867,-0.51867,-0.87233,-0.785
18.93692,,,,,-85.02108,0.666,,0.16633,,,,,-0.068,,0.27967,6.58406,,,,,,,,0.36113,0.06183,-21.49912,0.09567,2020-03-07T11:00:00.0,,,,,,0.06183,-21.49912,,,,,,,-0.068,18.93692,6.58406,0.666,0.666,0.09567,0.16633
17.69497,,,,,-51.36189,1.712,,1.07567,,,,,-1.10853,,0.994,-1.22324,,,,,,,,0.2862,,,1.06733,2020-03-07T11:30:00.0,,,,,,0.2862,-51.36189,,,,,,,-1.10853,17.69497,-1.22324,1.712,1.712,1.06733,1.07567
8.43832,,,,,-28.09043,2.44033,,1.697,,,,,-0.85571,,1.529,-2.67328,,,,,,,,0.31309,,,1.77,2020-03-07T12:00:00.0,,,,,,0.31309,-28.09043,,,,,,,-0.85571,8.43832,-2.67328,2.44033,2.44033,1.77,1.697
6.84274,,,,,-38.33097,2.69733,,2.05533,,,,,-1.07899,,1.898,-3.97296,,,,,,,,0.29181,,,2.11833,2020-03-07T12:30:00.0,,,,,,0.29181,-38.33097,,,,,,,-1.07899,6.84274,-3.97296,2.69733,2.69733,2.11833,2.05533
7.62496,,,,,-13.02512,2.975,,2.334,,,,,-0.67942,,2.169,-4.05884,,,,,,,,0.20124,,,2.37667,2020-03-07T13:00:00.0,,,,,,0.20124,-13.02512,,,,,,,-0.67942,7.62496,-4.05884,2.975,2.975,2.37667,2.334
2.34996,,,,,-22.39991,3.367,,2.52533,,,,,0.01761,,2.35067,1.04523,,,,,,,,0.29366,,,2.62667,2020-03-07T13:30:00.0,,,,,,0.29366,-22.39991,,,,,,,0.01761,2.34996,1.04523,3.367,3.367,2.62667,2.52533
3.18991,,,,,-33.2638,3.47333,,2.75033,,,,,0.05328,,2.58167,0.50603,,,,,,,,0.3419,,,2.866,2020-03-07T14:00:00.0,,,,,,0.3419,-33.2638,,,,,,,0.05328,3.18991,0.50603,3.47333,3.47333,2.866,2.75033
-5.59421,,,,,-42.84538,3.57933,,2.88333,,,,,-0.23631,,2.7,-0.04404,,,,,,,,0.32784,,,2.96833,2020-03-07T14:30:00.0,,,,,,0.32784,-42.84538,,,,,,,-0.23631,-5.59421,-0.04404,3.57933,3.57933,2.96833,2.88333
5.44972,,,,,-14.99912,3.401,,2.77233,,,,,-0.21888,,2.62167,-2.50452,,,,,,,,0.2242,0.03347,-3.85209,2.81933,2020-03-07T15:00:00.0,,,,,,0.03347,-3.85209,,,,,,,-0.21888,5.44972,-2.50452,3.401,3.401,2.81933,2.77233
-6.99591,,,,,-72.47764,3.42867,,2.78367,,,,,-0.21398,,2.64833,-0.68993,,,,,,,,0.34256,,,2.877,2020-03-07T15:30:00.0,,,,,,0.34256,-72.47764,,,,,,,-0.21398,-6.99591,-0.68993,3.42867,3.42867,2.877,2.78367
-1.8925,,,,,-23.46829,3.224,,2.65367,,,,,0.06284,,2.527,0.17152,,,,,,,,0.21095,,,2.73433,2020-03-07T16:00:00.0,,,,,,0.21095,-23.46829,,,,,,,0.06284,-1.8925,0.17152,3.224,3.224,2.73433,2.65367
-10.93123,,,,,-15.62518,2.90733,,2.55933,,,,,0.17143,,2.47633,-0.63858,,,,,,,,0.14853,0.05695,-17.25541,2.59133,2020-03-07T16:30:00.0,,,,,,0.05695,-17.25541,,,,,,,0.17143,-10.93123,-0.63858,2.90733,2.90733,2.59133,2.55933
-15.51283,,,,,8.9534,2.25333,,2.26733,,,,,0.5067,,2.23067,1.55713,,,,,,,,0.08291,,,2.20933,2020-03-07T17:00:00.0,,,,,,0.08291,8.9534,,,,,,,0.5067,-15.51283,1.55713,2.25333,2.25333,2.20933,2.26733
-12.0575,,,,,5.7387,1.69067,,1.947,,,,,0.30155,,2.05067,-0.79425,,,,,,,,0.07222,,,1.78333,2020-03-07T17:30:00.0,,,,,,0.07222,5.7387,,,,,,,0.30155,-12.0575,-0.79425,1.69067,1.69067,1.78333,1.947
-6.64974,,,,,8.49334,1.35867,,1.98133,,,,,-0.0509,,2.028,-1.68186,,,,,,,,0.07811,,,1.68567,2020-03-07T18:00:00.0,,,,,,0.07811,8.49334,,,,,,,-0.0509,-6.64974,-1.68186,1.35867,1.35867,1.68567,1.98133
-2.51726,,,,,,1.22467,,1.87067,,,,,-0.27843,,1.93733,-1.62699,,,,,,,,,0.01908,2.95657,1.633,2020-03-07T18:30:00.0,,,,,,0.01908,2.95657,,,,,,,-0.27843,-2.51726,-1.62699,1.22467,1.22467,1.633,1.87067
-7.09544,,,,,,0.946,,1.72167,,,,,0.15964,,1.85833,-0.29164,,,,,,,,,0.02146,-13.21198,1.37667,2020-03-07T19:00:00.0,,,,,,0.02146,-13.21198,,,,,,,0.15964,-7.09544,-0.29164,0.946,0.946,1.37667,1.72167
-2.79659,,,,,,0.87467,,1.80367,,,,,0.03508,,1.871,0.43022,,,,,,,,,0.01501,0.78315,1.44133,2020-03-07T19:30:00.0,,,,,,0.01501,0.78315,,,,,,,0.03508,-2.79659,0.43022,0.87467,0.87467,1.44133,1.80367
-6.2514,,,,,5.5667,0.617,,1.683,,,,,0.13207,,1.755,0.5443,,,,,,,,0.07243,,,1.34667,2020-03-07T20:00:00.0,,,,,,0.07243,5.5667,,,,,,,0.13207,-6.2514,0.5443,0.617,0.617,1.34667,1.683
1.71283,,,,,3.06908,0.37167,,1.51,,,,,-0.00295,,1.59467,1.93168,,,,,,,,0.06729,0.0311,-16.90155,1.07633,2020-03-07T20:30:00.0,,,,,,0.0311,-16.90155,,,,,,,-0.00295,1.71283,1.93168,0.37167,0.37167,1.07633,1.51
2.03455,,,,,6.99176,0.502,,1.23733,,,,,-0.04086,,1.29233,4.61063,,,,,,,,0.10023,,,0.85233,2020-03-07T21:00:00.0,,,,,,0.10023,6.99176,,,,,,,-0.04086,2.03455,4.61063,0.502,0.502,0.85233,1.23733
-0.57837,,,,,14.46577,0.286,,0.80367,,,,,0.32412,,1.143,2.93817,,,,,,,,0.13547,,,0.418,2020-03-07T21:30:00.0,,,,,,0.13547,14.46577,,,,,,,0.32412,-0.57837,2.93817,0.286,0.286,0.418,0.80367
1.82747,,,,,10.668,0.08133,,0.587,,,,,0.35188,,0.977,4.36605,,,,,,,,0.09487,,,0.146,2020-03-07T22:00:00.0,,,,,,0.09487,10.668,,,,,,,0.35188,1.82747,4.36605,0.08133,0.08133,0.146,0.587
-0.35224,,,,,9.49166,0.139,,0.677,,,,,-0.05611,,0.91133,3.01348,,,,,,,,0.0868,,,0.22867,2020-03-07T22:30:00.0,,,,,,0.0868,9.49166,,,,,,,-0.05611,-0.35224,3.01348,0.139,0.139,0.22867,0.677
-2.14428,,,,,12.39888,0.137,,0.44667,,,,,-0.07679,,0.60433,3.05734,,,,,,,,0.08796,,,0.18533,2020-03-07T23:00:00.0,,,,,,0.08796,12.39888,,,,,,,-0.07679,-2.14428,3.05734,0.137,0.137,0.18533,0.44667
-4.24623,,,,,12.02402,-0.14967,,0.05767,,,,,0.07368,,0.52967,-0.20624,,,,,,,,0.09499,,,-0.17733,2020-03-07T23:30:00.0,,,,,,0.09499,12.02402,,,,,,,0.07368,-4.24623,-0.20624,-0.14967,-0.14967,-0.17733,0.05767
-7.43149,,,,,14.54027,-0.47433,,-0.17633,,,,,0.06487,,0.501,-0.28665,,,,,,,,0.11533,,,-0.488,2020-03-08T00:00:00.0,,,,,,0.11533,14.54027,,,,,,,0.06487,-7.43149,-0.28665,-0.47433,-0.47433,-0.488,-0.17633
-11.40154,,,,,4.32407,-1.041,,-0.18067,,,,,1.2171,,0.40767,-3.35784,,,,,,,,0.07026,,,-0.691,2020-03-08T00:30:00.0,,,,,,0.07026,4.32407,,,,,,,1.2171,-11.40154,-3.35784,-1.041,-1.041,-0.691,-0.18067
-3.12117,,,,,2.58648,-1.25867,,-0.25467,,,,,-0.51036,,0.13167,-1.04785,,,,,,,,0.0742,,,-0.673,2020-03-08T01:00:00.0,,,,,,0.0742,2.58648,,,,,,,-0.51036,-3.12117,-1.04785,-1.25867,-1.25867,-0.673,-0.25467
-4.71726,,,,,11.22187,-1.338,,-0.526,,,,,-0.36534,,-0.096,-1.71299,,,,,,,,0.0752,,,-0.84533,2020-03-08T01:30:00.0,,,,,,0.0752,11.22187,,,,,,,-0.36534,-4.71726,-1.71299,-1.338,-1.338,-0.84533,-0.526
-5.25488,,,,,3.28813,-1.65233,,-0.83667,,,,,0.00953,,-0.37667,-2.47923,,,,,,,,0.06337,,,-1.227,2020-03-08T02:00:00.0,,,,,,0.06337,3.28813,,,,,,,0.00953,-5.25488,-2.47923,-1.65233,-1.65233,-1.227,-0.83667
-8.42258,,,,,10.60534,-2.03233,,-1.093,,,,,0.80438,,-0.666,-3.6397,,,,,,,,0.09666,,,-1.61467,2020-03-08T02:30:00.0,,,,,,0.09666,10.60534,,,,,,,0.80438,-8.42258,-3.6397,-2.03233,-2.03233,-1.61467,-1.093
5.72975,,,,,11.21869,-2.368,,-1.42267,,,,,0.51401,,-0.84233,4.56962,,,,,,,,0.12255,,,-1.97667,2020-03-08T03:00:00.0,,,,,,0.12255,11.21869,,,,,,,0.51401,5.72975,4.56962,-2.368,-2.368,-1.97667,-1.42267
-5.21643,,,,,21.7841,-2.129,,-1.63767,,,,,0.54657,,-0.81367,-1.14654,,,,,,,,0.13197,,,-2.036,2020-03-08T03:30:00.0,,,,,,0.13197,21.7841,,,,,,,0.54657,-5.21643,-1.14654,-2.129,-2.129,-2.036,-1.63767
-5.00082,,,,,7.18784,-2.52733,,-1.42833,,,,,0.44463,,-0.872,-5.28245,,,,,,,,0.11946,,,-2.20733,2020-03-08T04:00:00.0,,,,,,0.11946,7.18784,,,,,,,0.44463,-5.00082,-5.28245,-2.52733,-2.52733,-2.20733,-1.42833
-4.66145,,,,,35.24767,-2.83433,,-2.56333,,,,,0.24835,,-1.83633,0.05988,,,,,,,,0.14028,,,-2.812,2020-03-08T04:30:00.0,,,,,,0.14028,35.24767,,,,,,,0.24835,-4.66145,0.05988,-2.83433,-2.83433,-2.812,-2.56333
1.08233,,,,,100.9801,-2.99633,,-2.94,,,,,0.3865,,-2.37,-0.243,,,,,,,,0.18364,0.04712,-41.42834,-2.946,2020-03-08T05:00:00.0,,,,,,0.04712,-41.42834,,,,,,,0.3865,1.08233,-0.243,-2.99633,-2.99633,-2.946,-2.94
-2.6964,,,,,474.7691,-3.033,,-3.19467,,,,,-0.11315,,-2.961,-0.77205,,,,,,,,0.23814,0.06572,-16.42741,-3.07533,2020-03-08T05:30:00.0,,,,,,0.06572,-16.42741,,,,,,,-0.11315,-2.6964,-0.77205,-3.033,-3.033,-3.07533,-3.19467
1.46328,,,,,2378.42603,-3.056,,-3.26633,,,,,-0.26593,,-3.04,-0.29358,,,,,,,,0.26127,0.06357,-29.92915,-3.11967,2020-03-08T06:00:00.0,,,,,,0.06357,-29.92915,,,,,,,-0.26593,1.46328,-0.29358,-3.056,-3.056,-3.11967,-3.26633
2.34174,,,,,-358.1944,-2.89233,,-3.12367,,,,,-0.25839,,-3.00933,1.07791,,,,,,,,0.22093,0.06153,-148.1705,-2.95167,2020-03-08T06:30:00.0,,,,,,0.06153,-148.1705,,,,,,,-0.25839,2.34174,1.07791,-2.89233,-2.89233,-2.95167,-3.12367
-2.9725,,,,,-68853.32031,-2.93833,,-3.251,,,,,0.3334,,-3.14133,-0.85618,,,,,,,,0.27395,0.07908,-226.6313,-3.044,2020-03-08T07:00:00.0,,,,,,0.07908,-226.6313,,,,,,,0.3334,-2.9725,-0.85618,-2.93833,-2.93833,-3.044,-3.251
1.50689,,,,,167.5574,-2.99,,-3.29033,,,,,0.02882,,-3.118,0.44203,,,,,,,,0.23128,0.05681,-28.29178,-3.09433,2020-03-08T07:30:00.0,,,,,,0.05681,-28.29178,,,,,,,0.02882,1.50689,0.44203,-2.99,-2.99,-3.09433,-3.29033
3.735,,,,,-460.73911,-2.83933,,-3.13233,,,,,-0.35421,,-2.98667,2.78119,,,,,,,,0.29694,0.0846,-174.473,-2.94267,2020-03-08T08:00:00.0,,,,,,0.0846,-174.473,,,,,,,-0.35421,3.735,2.78119,-2.83933,-2.83933,-2.94267,-3.13233
5.74756,,,,,-1576.40601,-2.59533,,-2.94467,,,,,-0.28083,,-2.83733,4.42186,,,,,,,,0.28514,0.07673,-24.57628,-2.72667,2020-03-08T08:30:00.0,,,,,,0.07673,-24.57628,,,,,,,-0.28083,5.74756,4.42186,-2.59533,-2.59533,-2.72667,-2.94467
7.43785,,,,,-226.2003,-2.273,,-2.64533,,,,,-0.58602,,-2.54767,5.42795,,,,,,,,0.33119,,,-2.43933,2020-03-08T09:00:00.0,,,,,,0.33119,-226.2003,,,,,,,-0.58602,7.43785,5.42795,-2.273,-2.273,-2.43933,-2.64533
17.30299,,,,,,-1.589,,-1.95267,,,,,-0.28395,,-1.90933,14.06179,,,,,,,,,0.09111,21.36853,-1.81233,2020-03-08T09:30:00.0,,,,,,0.09111,21.36853,,,,,,,-0.28395,17.30299,14.06179,-1.589,-1.589,-1.81233,-1.95267
14.845,,,,,-192.34801,-0.71033,,-1.11367,,,,,-0.29858,,-1.243,7.01793,,,,,,,,0.38873,,,-1.069,2020-03-08T10:00:00.0,,,,,,0.38873,-192.34801,,,,,,,-0.29858,14.845,7.01793,-0.71033,-0.71033,-1.069,-1.11367
18.14313,,,,,-248.0551,0.104,,-0.22367,,,,,-0.65863,,-0.543,3.30628,,,,,,,,0.44271,,,-0.41267,2020-03-08T10:30:00.0,,,,,,0.44271,-248.0551,,,,,,,-0.65863,18.14313,3.30628,0.104,0.104,-0.41267,-0.22367
15.25991,,,,,-601.17249,1.29533,,0.833,,,,,-1.26366,,0.056,-12.91098,,,,,,,,0.61604,,,0.446,2020-03-08T11:00:00.0,,,,,,0.61604,-601.17249,,,,,,,-1.26366,15.25991,-12.91098,1.29533,1.29533,0.446,0.833
10.38601,,,,,-632.77039,2.196,,1.524,,,,,-0.30986,,1.282,-5.55203,,,,,,,,0.80641,,,1.43033,2020-03-08T11:30:00.0,,,,,,0.80641,-632.77039,,,,,,,-0.30986,10.38601,-5.55203,2.196,2.196,1.43033,1.524
17.70061,,,,,-647.21777,3.15833,,2.47733,,,,,-0.36902,,2.02433,-2.13623,,,,,,,,0.94696,0.08465,6.89365,2.38733,2020-03-08T12:00:00.0,,,,,,0.08465,6.89365,,,,,,,-0.36902,17.70061,-2.13623,3.15833,3.15833,2.38733,2.47733
5.36016,,,,,-766.51489,3.46967,,2.85433,,,,,-0.33826,,2.67567,-4.79865,,,,,,,,0.86075,0.17215,39.23023,2.90433,2020-03-08T12:30:00.0,,,,,,0.17215,39.23023,,,,,,,-0.33826,5.36016,-4.79865,3.46967,3.46967,2.90433,2.85433
5.9757,,,,,-930.40521,3.522,,2.98667,,,,,-0.15554,,2.87267,1.99259,,,,,,,,0.89321,,,3.04,2020-03-08T13:00:00.0,,,,,,0.89321,-930.40521,,,,,,,-0.15554,5.9757,1.99259,3.522,3.522,3.04,2.98667
0.51483,,,,,-531.64771,3.57667,,3.06667,,,,,-0.17494,,2.95567,-0.0866,,,,,,,,0.67302,,,3.118,2020-03-08T13:30:00.0,,,,,,0.67302,-531.64771,,,,,,,-0.17494,0.51483,-0.0866,3.57667,3.57667,3.118,3.06667
1.03022,,,,,-1811.75903,3.71667,,3.25767,,,,,-0.19325,,3.162,-2.39574,,,,,,,,1.00687,,,3.30633,2020-03-08T14:00:00.0,,,,,,1.00687,-1811.75903,,,,,,,-0.19325,1.03022,-2.39574,3.71667,3.71667,3.30633,3.25767
-1.90911,,,,,-1594.73499,3.638,,3.2,,,,,-0.1384,,3.11367,-0.87005,,,,,,,,0.8243,0.12358,16.18463,3.24667,2020-03-08T14:30:00.0,,,,,,0.12358,16.18463,,,,,,,-0.1384,-1.90911,-0.87005,3.638,3.638,3.24667,3.2
-2.08223,,,,,-1224.51501,3.56667,,3.162,,,,,-0.05877,,3.069,0.11175,,,,,,,,0.66401,0.16153,17.89683,3.19633,2020-03-08T15:00:00.0,,,,,,0.16153,17.89683,,,,,,,-0.05877,-2.08223,0.11175,3.56667,3.56667,3.19633,3.162
-2.56723,,,,,33238.32031,3.39967,,3.05933,,,,,-0.05803,,2.97967,-1.00234,,,,,,,,0.68932,,,3.07933,2020-03-08T15:30:00.0,,,,,,0.68932,33238.32031,,,,,,,-0.05803,-2.56723,-1.00234,3.39967,3.39967,3.07933,3.05933
1.84008,,,,,2638.00391,3.35433,,3.00933,,,,,-0.07847,,2.92867,2.34869,,,,,,,,0.71154,,,3.02767,2020-03-08T16:00:00.0,,,,,,0.71154,2638.00391,,,,,,,-0.07847,1.84008,2.34869,3.35433,3.35433,3.02767,3.00933
-5.63056,,,,,7181.58496,3.32233,,2.979,,,,,0.11388,,2.89933,1.17258,,,,,,,,0.76166,,,2.99767,2020-03-08T16:30:00.0,,,,,,0.76166,7181.58496,,,,,,,0.11388,-5.63056,1.17258,3.32233,3.32233,2.99767,2.979
-7.6802,,,,,1289.18201,2.92933,,2.648,,,,,0.00079,,2.578,2.03504,,,,,,,,0.57148,0.1158,12.16461,2.656,2020-03-08T17:00:00.0,,,,,,0.1158,12.16461,,,,,,,0.00079,-7.6802,2.03504,2.92933,2.92933,2.656,2.648
-6.334,,,,,1766.20703,2.583,,2.31167,,,,,0.05468,,2.243,-0.78843,,,,,,,,0.79653,,,2.323,2020-03-08T17:30:00.0,,,,,,0.79653,1766.20703,,,,,,,0.05468,-6.334,-0.78843,2.583,2.583,2.323,2.31167
-2.23004,,,,,1039.72998,2.33267,,2.06433,,,,,0.00239,,1.993,1.74019,,,,,,,,0.67764,,,2.07467,2020-03-08T18:00:00.0,,,,,,0.67764,1039.72998,,,,,,,0.00239,-2.23004,1.74019,2.33267,2.33267,2.07467,2.06433
-1.81202,,,,,809.29132,2.20033,,1.93267,,,,,0.09655,,1.867,2.54795,,,,,,,,0.515,,,1.93833,2020-03-08T18:30:00.0,,,,,,0.515,809.29132,,,,,,,0.09655,-1.81202,2.54795,2.20033,2.20033,1.93833,1.93267
-0.88161,,,,,2438.70605,2.155,,1.90233,,,,,-0.05352,,1.84167,-1.16743,,,,,,,,0.831,0.18443,34.34788,1.91067,2020-03-08T19:00:00.0,,,,,,0.18443,34.34788,,,,,,,-0.05352,-0.88161,-1.16743,2.155,2.155,1.91067,1.90233
-2.03272,,,,,2094.677,2.07367,,1.81633,,,,,0.01175,,1.759,-0.19486,,,,,,,,0.83424,0.13937,24.16682,1.824,2020-03-08T19:30:00.0,,,,,,0.13937,24.16682,,,,,,,0.01175,-2.03272,-0.19486,2.07367,2.07367,1.824,1.81633
-1.1348,,,,,4292.56885,2.01633,,1.76167,,,,,0.08861,,1.691,-0.14404,,,,,,,,1.02368,,,1.75933,2020-03-08T20:00:00.0,,,,,,1.02368,4292.56885,,,,,,,0.08861,-1.1348,-0.14404,2.01633,2.01633,1.75933,1.76167
-2.0723,,,,,2194.54297,1.91033,,1.63733,,,,,0.15119,,1.56867,-0.38951,,,,,,,,0.81781,,,1.64833,2020-03-08T20:30:00.0,,,,,,0.81781,2194.54297,,,,,,,0.15119,-2.0723,-0.38951,1.91033,1.91033,1.64833,1.63733
0.10185,,,,,2596.57495,1.841,,1.57133,,,,,0.086,,1.51067,-1.05808,,,,,,,,0.89525,,,1.58333,2020-03-08T21:00:00.0,,,,,,0.89525,2596.57495,,,,,,,0.086,0.10185,-1.05808,1.841,1.841,1.58333,1.57133
-2.30318,,,,,2816.823,1.785,,1.51967,,,,,0.06396,,1.45267,-0.75115,,,,,,,,0.89294,,,1.527,2020-03-08T21:30:00.0,,,,,,0.89294,2816.823,,,,,,,0.06396,-2.30318,-0.75115,1.785,1.785,1.527,1.51967
-1.40279,,,,,2080.82202,1.64833,,1.38967,,,,,0.09294,,1.328,-1.04562,,,,,,,,0.83674,,,1.405,2020-03-08T22:00:00.0,,,,,,0.83674,2080.82202,,,,,,,0.09294,-1.40279,-1.04562,1.64833,1.64833,1.405,1.38967
0.50585,,,,,2093.61792,1.631,,1.397,,,,,0.02813,,1.33233,-1.37805,,,,,,,,0.90788,,,1.402,2020-03-08T22:30:00.0,,,,,,0.90788,2093.61792,,,,,,,0.02813,0.50585,-1.37805,1.631,1.631,1.402,1.397
0.88674,,,,,1829.323,1.651,,1.40967,,,,,-0.00757,,1.352,-0.16945,,,,,,,,0.89172,0.16272,69.14745,1.41733,2020-03-08T23:00:00.0,,,,,,0.16272,69.14745,,,,,,,-0.00757,0.88674,-0.16945,1.651,1.651,1.41733,1.40967
2.40112,,,,,2139.58911,1.74467,,1.47933,,,,,-0.08581,,1.414,0.8711,,,,,,,,0.82231,,,1.493,2020-03-08T23:30:00.0,,,,,,0.82231,2139.58911,,,,,,,-0.08581,2.40112,0.8711,1.74467,1.74467,1.493,1.47933
