HYY_EDDY233.H_storage_flux,HYY_EDDY233.Qc_H,HYY_EDDY233.F_c,HYY_EDDY233.tau,HYY_META.T42,HYY_EDDYMAST.MO_length_270,HYY_META.T168,HYY_EDDY233.LE,HYY_META.T504,HYY_EDDY233.MO_length,HYY_EDDY233.u_star_460,HYY_EDDY233.E,HYY_EDDY233.wind_dir,HYY_EDDY233.CO2_storage_flux,HYY_EDDY233.H,HYY_META.T672,HYY_EDDY233.LE_storage_flux,HYY_EDDY233.MO_length_460,HYY_EDDY233.Qc_F_c,HYY_EDDY233.Qc_LE,HYY_EDDY233.Qc_tau,HYY_EDDY233.U,HYY_EDDY233.u_star,HYY_META.T84,HYY_EDDYMAST.u_star_270,HYY_META.T336,datetime,VAR_EDDY.H,VAR_EDDY.LE,VAR_EDDY.E,VAR_EDDY.F_c,VAR_EDDY.tau,VAR_EDDY.u_star,VAR_EDDY.MO_length,VAR_EDDY.U,VAR_EDDY.wind_dir,VAR_EDDY.Qc_H,VAR_EDDY.Qc_LE,VAR_EDDY.Qc_F_c,VAR_EDDY.Qc_tau,VAR_EDDY.CO2_storage_flux,VAR_EDDY.H_storage_flux,VAR_EDDY.LE_storage_flux,VAR_META.TDRY3,VAR_META.TDRY2,VAR_META.TDRY1,VAR_META.TDRY0
1.64566,,,,,,-5.21367,,-5.369,,,,,,,-5.16333,,,,,,,,,,-5.21567,2023-12-14T16:00:00.0,,,,,,,,,,,,,,,1.64566,,-5.21367,-5.21367,-5.21567,-5.369
1.67296,,,,,,-5.156,,-5.343,,,,,,,-5.10367,,,,,,,,,,-5.177,2023-12-14T16:30:00.0,,,,,,,,,,,,,,,1.67296,,-5.156,-5.156,-5.177,-5.343
-1.12934,,,,,,-5.18,,-5.41767,,,,,0.15549,,-5.208,-0.38541,,,,,,,,,-5.23267,2023-12-14T17:00:00.0,,,,,,,,,,,,,,0.15549,-1.12934,-0.38541,-5.18,-5.18,-5.23267,-5.41767
-0.1266,,,,,,-5.24067,,-5.438,,,,,0.09592,,-5.18633,-0.48251,,,,,,,,,-5.27933,2023-12-14T17:30:00.0,,,,,,,,,,,,,,0.09592,-0.1266,-0.48251,-5.24067,-5.24067,-5.27933,-5.438
1.00709,,,,,,-5.20414,,-5.43276,,,,,0.08618,,-5.21448,0.69462,,,,,,,,,-5.25034,2023-12-14T18:00:00.0,,,,,,,,,,,,,,0.08618,1.00709,0.69462,-5.20414,-5.20414,-5.25034,-5.43276
2.5218,,,,,,-5.09867,,-5.285,,,,,0.09091,,-5.07767,1.25026,,,,,,,,,-5.12233,2023-12-14T18:30:00.0,,,,,,,,,,,,,,0.09091,2.5218,1.25026,-5.09867,-5.09867,-5.12233,-5.285
1.08065,,,,,,-4.99133,,-5.165,,,,,0.27785,,-4.95067,0.64379,,,,,,,,,-5.00833,2023-12-14T19:00:00.0,,,,,,,,,,,,,,0.27785,1.08065,0.64379,-4.99133,-4.99133,-5.00833,-5.165
2.34688,,,,,,-4.899,,-4.979,,,,,-0.09182,,-4.74433,1.52991,,,,,,,,,-4.885,2023-12-14T19:30:00.0,,,,,,,,,,,,,,-0.09182,2.34688,1.52991,-4.899,-4.899,-4.885,-4.979
0.7884,,,,,,-4.79267,,-4.96967,,,,,0.36394,,-4.753,0.24983,,,,,,,,,-4.82967,2023-12-14T20:00:00.0,,,,,,,,,,,,,,0.36394,0.7884,0.24983,-4.79267,-4.79267,-4.82967,-4.96967
0.23352,,,,,,-4.798,,-4.95267,,,,,0.08281,,-4.71633,0.13963,,,,,,,,,-4.81967,2023-12-14T20:30:00.0,,,,,,,,,,,,,,0.08281,0.23352,0.13963,-4.798,-4.798,-4.81967,-4.95267
1.31608,,,,,,-4.753,,-4.854,,,,,0.05172,,-4.558,0.67043,,,,,,,,,-4.757,2023-12-14T21:00:00.0,,,,,,,,,,,,,,0.05172,1.31608,0.67043,-4.753,-4.753,-4.757,-4.854
-0.16269,,,,,,-4.70867,,-4.75567,,,,,0.35269,,-4.40067,-0.24442,,,,,,,,,-4.69267,2023-12-14T21:30:00.0,,,,,,,,,,,,,,0.35269,-0.16269,-0.24442,-4.70867,-4.70867,-4.69267,-4.75567
0.73579,,,,,,-4.69933,,-4.70067,,,,,-0.28923,,-4.40533,0.43035,,,,,,,,0.20623,-4.66333,2023-12-14T22:00:00.0,,,,,,0.20623,,,,,,,,-0.28923,0.73579,0.43035,-4.69933,-4.69933,-4.66333,-4.70067
0.78336,,,,,,-4.63767,,-4.70933,,,,,0.09642,,-4.39967,0.67991,,,,,,,,0.28677,-4.61333,2023-12-14T22:30:00.0,,,,,,0.28677,,,,,,,,0.09642,0.78336,0.67991,-4.63767,-4.63767,-4.61333,-4.70933
0.81839,,,,,,-4.61333,,-4.66333,,,,,0.07036,,-4.26267,0.34243,,,,,,,,0.18063,-4.592,2023-12-14T23:00:00.0,,,,,,0.18063,,,,,,,,0.07036,0.81839,0.34243,-4.61333,-4.61333,-4.592,-4.66333
0.67151,,,,,,-4.55033,,-4.54433,,,,,0.15429,,-4.155,0.38469,,,,,,,,0.3004,-4.523,2023-12-14T23:30:00.0,,,,,,0.3004,,,,,,,,0.15429,0.67151,0.38469,-4.55033,-4.55033,-4.523,-4.54433
2.39243,,,,,,-4.432,,-4.42333,,,,,0.43988,,-4.10667,1.6266,,,,,,,,0.20187,-4.38333,2023-12-15T00:00:00.0,,,,,,0.20187,,,,,,,,0.43988,2.39243,1.6266,-4.432,-4.432,-4.38333,-4.42333
0.61734,,,,,,-4.36067,,-4.45633,,,,,0.01981,,-4.12,0.86575,,,,,,,,,-4.34633,2023-12-15T00:30:00.0,,,,,,,,,,,,,,0.01981,0.61734,0.86575,-4.36067,-4.36067,-4.34633,-4.45633
-0.81562,,,,,,-4.374,,-4.487,,,,,0.10262,,-4.19067,-0.45304,,,,,,,,0.2476,-4.36833,2023-12-15T01:00:00.0,,,,,,0.2476,,,,,,,,0.10262,-0.81562,-0.45304,-4.374,-4.374,-4.36833,-4.487
0.37312,,,,,,-4.388,,-4.46467,,,,,0.32122,,-4.107,0.18671,,,,,,,,0.20411,-4.38667,2023-12-15T01:30:00.0,,,,,,0.20411,,,,,,,,0.32122,0.37312,0.18671,-4.388,-4.388,-4.38667,-4.46467
-1.50511,,,,,,-4.31933,,-4.20633,,,,,0.01879,,-4.03767,-1.69502,,,,,,,,0.21084,-4.12,2023-12-15T02:00:00.0,,,,,,0.21084,,,,,,,,0.01879,-1.50511,-1.69502,-4.31933,-4.31933,-4.12,-4.20633
-5.01668,,,,,,-4.679,,-4.66533,,,,,0.31777,,-4.46567,-1.73858,,,,,,,,0.25593,-4.59467,2023-12-15T02:30:00.0,,,,,,0.25593,,,,,,,,0.31777,-5.01668,-1.73858,-4.679,-4.679,-4.59467,-4.66533
1.94992,,,,,,-4.631,,-4.78667,,,,,-0.11371,,-4.63533,1.50162,,,,,,,,,-4.62433,2023-12-15T03:00:00.0,,,,,,,,,,,,,,-0.11371,1.94992,1.50162,-4.631,-4.631,-4.62433,-4.78667
-0.19666,,,,,,-4.52,,-4.61867,,,,,0.20169,,-4.43067,-0.46673,,,,,,,,0.15347,-4.487,2023-12-15T03:30:00.0,,,,,,0.15347,,,,,,,,0.20169,-0.19666,-0.46673,-4.52,-4.52,-4.487,-4.61867
-2.49783,,,,,,-4.63067,,-4.63733,,,,,0.73103,,-4.47333,-1.09701,,,,,,,,,-4.521,2023-12-15T04:00:00.0,,,,,,,,,,,,,,0.73103,-2.49783,-1.09701,-4.63067,-4.63067,-4.521,-4.63733
-2.57929,,,,,,-4.74633,,-4.781,,,,,0.58817,,-4.67633,-2.22454,,,,,,,,,-4.532,2023-12-15T04:30:00.0,,,,,,,,,,,,,,0.58817,-2.57929,-2.22454,-4.74633,-4.74633,-4.532,-4.781
-3.42281,,,,,,-4.876,,-5.01633,,,,,-0.43122,,-4.921,-0.87907,,,,,,,,,-4.77333,2023-12-15T05:00:00.0,,,,,,,,,,,,,,-0.43122,-3.42281,-0.87907,-4.876,-4.876,-4.77333,-5.01633
-0.03411,,,,,,-4.95667,,-4.879,,,,,-0.59484,,-4.66033,-0.37117,,,,,,,,,-4.73133,2023-12-15T05:30:00.0,,,,,,,,,,,,,,-0.59484,-0.03411,-0.37117,-4.95667,-4.95667,-4.73133,-4.879
0.20456,,,,,,-5.01233,,-4.72633,,,,,0.58874,,-4.57433,-0.0564,,,,,,,,,-4.656,2023-12-15T06:00:00.0,,,,,,,,,,,,,,0.58874,0.20456,-0.0564,-5.01233,-5.01233,-4.656,-4.72633
9.14118,,,,,,-4.791,,-4.726,,,,,-3.78206,,-4.626,3.48905,,,,,,,,,-4.49067,2023-12-15T06:30:00.0,,,,,,,,,,,,,,-3.78206,9.14118,3.48905,-4.791,-4.791,-4.49067,-4.726
-1.40559,,,,,,-4.629,,-4.75,,,,,0.55554,,-4.65467,-0.47493,,,,,,,,,-4.546,2023-12-15T07:00:00.0,,,,,,,,,,,,,,0.55554,-1.40559,-0.47493,-4.629,-4.629,-4.546,-4.75
1.34804,,,,,,-4.68067,,-4.813,,,,,-0.25302,,-4.70333,-0.75982,,,,,,,,0.12109,-4.594,2023-12-15T07:30:00.0,,,,,,0.12109,,,,,,,,-0.25302,1.34804,-0.75982,-4.68067,-4.68067,-4.594,-4.813
-4.13008,,,,,,-4.79067,,-4.85133,,,,,0.62131,,-4.74533,-1.10119,,,,,,,,0.18808,-4.684,2023-12-15T08:00:00.0,,,,,,0.18808,,,,,,,,0.62131,-4.13008,-1.10119,-4.79067,-4.79067,-4.684,-4.85133
3.87032,,,,,,-4.78767,,-4.921,,,,,-2.74661,,-4.81333,-0.87577,,,,,,,,0.16494,-4.71233,2023-12-15T08:30:00.0,,,,,,0.16494,,,,,,,,-2.74661,3.87032,-0.87577,-4.78767,-4.78767,-4.71233,-4.921
-0.5037,,,,,,-4.74867,,-4.87767,,,,,-0.5655,,-4.754,-0.81821,,,,,,,,0.20096,-4.66067,2023-12-15T09:00:00.0,,,,,,0.20096,,,,,,,,-0.5655,-0.5037,-0.81821,-4.74867,-4.74867,-4.66067,-4.87767
-3.95285,,,,,,-4.84133,,-4.89033,,,,,0.24381,,-4.748,-1.16548,,,,,,,,,-4.681,2023-12-15T09:30:00.0,,,,,,,,,,,,,,0.24381,-3.95285,-1.16548,-4.84133,-4.84133,-4.681,-4.89033
-0.71675,,,,,,-5.016,,-4.97433,,,,,0.73944,,-4.782,-0.38012,,,,,,,,,-4.879,2023-12-15T10:00:00.0,,,,,,,,,,,,,,0.73944,-0.71675,-0.38012,-5.016,-5.016,-4.879,-4.97433
-1.55135,,,,,,-5.035,,-5.11433,,,,,0.8407,,-4.88133,0.51115,,,,,,,,,-5.012,2023-12-15T10:30:00.0,,,,,,,,,,,,,,0.8407,-1.55135,0.51115,-5.035,-5.035,-5.012,-5.11433
1.84601,,,,,,-5.067,,-5.05533,,,,,-0.15933,,-4.86467,0.77777,,,,,,,,,-5.0,2023-12-15T11:00:00.0,,,,,,,,,,,,,,-0.15933,1.84601,0.77777,-5.067,-5.067,-5.0,-5.05533
-0.8973,,,,,,-4.98033,,-5.003,,,,,1.53686,,-4.797,0.58813,,,,,,,,,-4.96233,2023-12-15T11:30:00.0,,,,,,,,,,,,,,1.53686,-0.8973,0.58813,-4.98033,-4.98033,-4.96233,-5.003
-0.25707,,,,,,-5.01667,,-5.14267,,,,,1.18996,,-4.95267,0.48525,,,,,,,,,-4.99733,2023-12-15T12:00:00.0,,,,,,,,,,,,,,1.18996,-0.25707,0.48525,-5.01667,-5.01667,-4.99733,-5.14267
1.85473,,,,,,-4.92433,,-5.02133,,,,,0.77597,,-4.832,0.74467,,,,,,,,,-4.891,2023-12-15T12:30:00.0,,,,,,,,,,,,,,0.77597,1.85473,0.74467,-4.92433,-4.92433,-4.891,-5.02133
4.75723,,,,,,-4.90367,,-4.939,,,,,-1.05121,,-4.75533,-0.00787,,,,,,,,,-4.85267,2023-12-15T13:00:00.0,,,,,,,,,,,,,,-1.05121,4.75723,-0.00787,-4.90367,-4.90367,-4.85267,-4.939
0.27447,,,,,,-4.77867,,-4.881,,,,,0.57494,,-4.72267,1.21782,,,,,,,,,-4.777,2023-12-15T13:30:00.0,,,,,,,,,,,,,,0.57494,0.27447,1.21782,-4.77867,-4.77867,-4.777,-4.881
-0.11157,,,,,,-4.74367,,-4.91367,,,,,-0.53526,,-4.748,-0.77749,,,,,,,,,-4.75133,2023-12-15T14:00:00.0,,,,,,,,,,,,,,-0.53526,-0.11157,-0.77749,-4.74367,-4.74367,-4.75133,-4.91367
-2.75035,,,,,,-4.78067,,-4.90567,,,,,-0.6509,,-4.77,-0.70345,,,,,,,,,-4.745,2023-12-15T14:30:00.0,,,,,,,,,,,,,,-0.6509,-2.75035,-0.70345,-4.78067,-4.78067,-4.745,-4.90567
-0.57163,,,,,,-4.85467,,-4.97867,,,,,0.46423,,-4.80167,0.04517,,,,,,,,,-4.83567,2023-12-15T15:00:00.0,,,,,,,,,,,,,,0.46423,-0.57163,0.04517,-4.85467,-4.85467,-4.83567,-4.97867
-2.46933,,,,,,-4.90833,,-5.14833,,,,,0.07092,,-5.01267,-1.53812,,,,,,,,,-4.944,2023-12-15T15:30:00.0,,,,,,,,,,,,,,0.07092,-2.46933,-1.53812,-4.90833,-4.90833,-4.944,-5.14833
-2.77882,,,,,,-5.04533,,-5.283,,,,,1.02164,,-5.149,-0.89555,,,,,,,,,-5.083,2023-12-15T16:00:00.0,,,,,,,,,,,,,,1.02164,-2.77882,-0.89555,-5.04533,-5.04533,-5.083,-5.283
-2.50989,,,,,,-5.15667,,-5.39,,,,,0.81209,,-5.27333,-0.97783,,,,,,,,,-5.176,2023-12-15T16:30:00.0,,,,,,,,,,,,,,0.81209,-2.50989,-0.97783,-5.15667,-5.15667,-5.176,-5.39
-1.85007,,,,,,-5.263,,-5.47833,,,,,0.27407,,-5.35133,-0.7313,,,,,,,,,-5.25733,2023-12-15T17:00:00.0,,,,,,,,,,,,,,0.27407,-1.85007,-0.7313,-5.263,-5.263,-5.25733,-5.47833
-2.30336,,,,,,-5.33172,,-5.51414,,,,,0.54446,,-5.31966,-0.8468,,,,,,,,,-5.31759,2023-12-15T17:30:00.0,,,,,,,,,,,,,,0.54446,-2.30336,-0.8468,-5.33172,-5.33172,-5.31759,-5.51414
-0.64443,,,,,,-5.40533,,-5.558,,,,,0.37331,,-5.335,-0.29891,,,,,,,,,-5.38967,2023-12-15T18:00:00.0,,,,,,,,,,,,,,0.37331,-0.64443,-0.29891,-5.40533,-5.40533,-5.38967,-5.558
-0.18085,,,,,,-5.45724,,-5.71793,,,,,1.22044,,-5.60517,0.35817,,,,,,,,,-5.49621,2023-12-15T18:30:00.0,,,,,,,,,,,,,,1.22044,-0.18085,0.35817,-5.45724,-5.45724,-5.49621,-5.71793
1.24179,,,,,,-5.386,,-5.68267,,,,,-0.04708,,-5.575,0.65066,,,,,,,,,-5.44433,2023-12-15T19:00:00.0,,,,,,,,,,,,,,-0.04708,1.24179,0.65066,-5.386,-5.386,-5.44433,-5.68267
0.57546,,,,,,-5.318,,-5.628,,,,,-0.02443,,-5.52733,0.78515,,,,,,,,,-5.38067,2023-12-15T19:30:00.0,,,,,,,,,,,,,,-0.02443,0.57546,0.78515,-5.318,-5.318,-5.38067,-5.628
0.91624,,,,,,-5.258,,-5.56633,,,,,-0.40742,,-5.47267,0.78527,,,,,,,,,-5.32067,2023-12-15T20:00:00.0,,,,,,,,,,,,,,-0.40742,0.91624,0.78527,-5.258,-5.258,-5.32067,-5.56633
0.11753,,,,,,-5.24433,,-5.55433,,,,,-0.34123,,-5.45933,0.27758,,,,,,,,,-5.30733,2023-12-15T20:30:00.0,,,,,,,,,,,,,,-0.34123,0.11753,0.27758,-5.24433,-5.24433,-5.30733,-5.55433
1.12115,,,,,,-5.214,,-5.52767,,,,,-1.632,,-5.42767,-0.22797,,,,,,,,,-5.27867,2023-12-15T21:00:00.0,,,,,,,,,,,,,,-1.632,1.12115,-0.22797,-5.214,-5.214,-5.27867,-5.52767
-0.19245,,,,,,-5.19533,,-5.51833,,,,,-3.36148,,-5.42733,-0.95288,,,,,,,,,-5.26967,2023-12-15T21:30:00.0,,,,,,,,,,,,,,-3.36148,-0.19245,-0.95288,-5.19533,-5.19533,-5.26967,-5.51833
-2.68259,,,,,,-5.379,,-5.707,,,,,-2.50402,,-5.609,-2.79664,,,,,,,,,-5.449,2023-12-15T22:00:00.0,,,,,,,,,,,,,,-2.50402,-2.68259,-2.79664,-5.379,-5.379,-5.449,-5.707
0.29854,,,,,,-5.45967,,-5.70933,,,,,0.02884,,-5.59567,0.32574,,,,,,,,,-5.488,2023-12-15T22:30:00.0,,,,,,,,,,,,,,0.02884,0.29854,0.32574,-5.45967,-5.45967,-5.488,-5.70933
0.82645,,,,,,-5.42233,,-5.70567,,,,,-0.02224,,-5.59633,0.08285,,,,,,,,,-5.47767,2023-12-15T23:00:00.0,,,,,,,,,,,,,,-0.02224,0.82645,0.08285,-5.42233,-5.42233,-5.47767,-5.70567
-0.30115,,,,,,-5.43733,,-5.699,,,,,-0.21976,,-5.59133,0.33408,,,,,,,,,-5.48167,2023-12-15T23:30:00.0,,,,,,,,,,,,,,-0.21976,-0.30115,0.33408,-5.43733,-5.43733,-5.48167,-5.699
-0.87104,,,,,,-5.455,,-5.72567,,,,,-0.24781,,-5.60433,-0.41646,,,,,,,,,-5.501,2023-12-16T00:00:00.0,,,,,,,,,,,,,,-0.24781,-0.87104,-0.41646,-5.455,-5.455,-5.501,-5.72567
-0.60654,,,,,,-5.46933,,-5.74767,,,,,-0.01614,,-5.63267,-0.08453,,,,,,,,,-5.50867,2023-12-16T00:30:00.0,,,,,,,,,,,,,,-0.01614,-0.60654,-0.08453,-5.46933,-5.46933,-5.50867,-5.74767
-1.37889,,,,,,-5.51414,,-5.79379,,,,,0.49781,,-5.65,-0.17335,,,,,,,,,-5.57,2023-12-16T01:00:00.0,,,,,,,,,,,,,,0.49781,-1.37889,-0.17335,-5.51414,-5.51414,-5.57,-5.79379
2.35723,,,,,,-5.474,,-5.72633,,,,,0.21095,,-5.578,1.07463,,,,,,,,,-5.516,2023-12-16T01:30:00.0,,,,,,,,,,,,,,0.21095,2.35723,1.07463,-5.474,-5.474,-5.516,-5.72633
2.73493,,,,,,-5.325,,-5.61,,,,,0.47165,,-5.499,1.3946,,,,,,,,,-5.37033,2023-12-16T02:00:00.0,,,,,,,,,,,,,,0.47165,2.73493,1.3946,-5.325,-5.325,-5.37033,-5.61
0.45995,,,,,,-5.24267,,-5.52967,,,,,0.29306,,-5.42667,0.56825,,,,,,,,,-5.29367,2023-12-16T02:30:00.0,,,,,,,,,,,,,,0.29306,0.45995,0.56825,-5.24267,-5.24267,-5.29367,-5.52967
-0.62951,,,,,,-5.25067,,-5.55067,,,,,0.28923,,-5.454,-0.08453,,,,,,,,,-5.30833,2023-12-16T03:00:00.0,,,,,,,,,,,,,,0.28923,-0.62951,-0.08453,-5.25067,-5.25067,-5.30833,-5.55067
-0.18813,,,,,,-5.274,,-5.58733,,,,,0.2074,,-5.484,0.0575,,,,,,,,,-5.338,2023-12-16T03:30:00.0,,,,,,,,,,,,,,0.2074,-0.18813,0.0575,-5.274,-5.274,-5.338,-5.58733
0.18641,,,,,,-5.23367,,-5.52933,,,,,0.13202,,-5.42733,0.69683,,,,,,,,,-5.28933,2023-12-16T04:00:00.0,,,,,,,,,,,,,,0.13202,0.18641,0.69683,-5.23367,-5.23367,-5.28933,-5.52933
0.59745,,,,,,-5.21133,,-5.50167,,,,,0.02862,,-5.389,0.31548,,,,,,,,,-5.26033,2023-12-16T04:30:00.0,,,,,,,,,,,,,,0.02862,0.59745,0.31548,-5.21133,-5.21133,-5.26033,-5.50167
0.22535,,,,,,-5.19133,,-5.48467,,,,,0.18698,,-5.37333,0.14357,,,,,,,,,-5.246,2023-12-16T05:00:00.0,,,,,,,,,,,,,,0.18698,0.22535,0.14357,-5.19133,-5.19133,-5.246,-5.48467
1.40714,,,,,,-5.149,,-5.43867,,,,,0.17533,,-5.308,0.38936,,,,,,,,,-5.21033,2023-12-16T05:30:00.0,,,,,,,,,,,,,,0.17533,1.40714,0.38936,-5.149,-5.149,-5.21033,-5.43867
0.46505,,,,,,-5.11033,,-5.37333,,,,,0.06922,,-5.225,0.62567,,,,,,,,,-5.16133,2023-12-16T06:00:00.0,,,,,,,,,,,,,,0.06922,0.46505,0.62567,-5.11033,-5.11033,-5.16133,-5.37333
0.08617,,,,,,-5.05467,,-5.32067,,,,,0.00552,,-5.205,0.40497,,,,,,,,,-5.08767,2023-12-16T06:30:00.0,,,,,,,,,,,,,,0.00552,0.08617,0.40497,-5.05467,-5.05467,-5.08767,-5.32067
2.3416,,,,,,-4.99633,,-5.287,,,,,-0.17874,,-5.18,1.32294,,,,,,,,,-5.04033,2023-12-16T07:00:00.0,,,,,,,,,,,,,,-0.17874,2.3416,1.32294,-4.99633,-4.99633,-5.04033,-5.287
1.37518,,,,,,-4.83367,,-5.137,,,,,0.01384,,-5.03733,1.22126,,,,,,,,,-4.88467,2023-12-16T07:30:00.0,,,,,,,,,,,,,,0.01384,1.37518,1.22126,-4.83367,-4.83367,-4.88467,-5.137
-1.38433,,,,,,-4.82767,,-5.14133,,,,,0.04136,,-5.051,-0.4138,,,,,,,,,-4.88733,2023-12-16T08:00:00.0,,,,,,,,,,,,,,0.04136,-1.38433,-0.4138,-4.82767,-4.82767,-4.88733,-5.14133
-3.20638,,,,,,-5.00867,,-5.33767,,,,,-0.45637,,-5.262,-2.01667,,,,,,,,,-5.08033,2023-12-16T08:30:00.0,,,,,,,,,,,,,,-0.45637,-3.20638,-2.01667,-5.00867,-5.00867,-5.08033,-5.33767
-4.14173,,,,,,-5.15167,,-5.48867,,,,,-0.66456,,-5.40867,-1.90405,,,,,,,,,-5.23167,2023-12-16T09:00:00.0,,,,,,,,,,,,,,-0.66456,-4.14173,-1.90405,-5.15167,-5.15167,-5.23167,-5.48867
-0.63402,,,,,,-5.29033,,-5.62333,,,,,-0.12908,,-5.53433,-0.45266,,,,,,,,,-5.35467,2023-12-16T09:30:00.0,,,,,,,,,,,,,,-0.12908,-0.63402,-0.45266,-5.29033,-5.29033,-5.35467,-5.62333
0.47956,,,,,,-5.32433,,-5.66467,,,,,0.10816,,-5.58,0.09981,,,,,,,,,-5.39167,2023-12-16T10:00:00.0,,,,,,,,,,,,,,0.10816,0.47956,0.09981,-5.32433,-5.32433,-5.39167,-5.66467
-1.3044,,,,,,-5.32133,,-5.66033,,,,,0.79385,,-5.58233,-0.18112,,,,,,,,,-5.391,2023-12-16T10:30:00.0,,,,,,,,,,,,,,0.79385,-1.3044,-0.18112,-5.32133,-5.32133,-5.391,-5.66033
-1.92073,,,,,,-5.438,,-5.79067,,,,,-0.22409,,-5.723,-1.21192,,,,,,,,,-5.51433,2023-12-16T11:00:00.0,,,,,,,,,,,,,,-0.22409,-1.92073,-1.21192,-5.438,-5.438,-5.51433,-5.79067
-0.73515,,,,,,-5.484,,-5.83633,,,,,-0.37375,,-5.75767,-0.42358,,,,,,,,,-5.56467,2023-12-16T11:30:00.0,,,,,,,,,,,,,,-0.37375,-0.73515,-0.42358,-5.484,-5.484,-5.56467,-5.83633
2.10493,,,,,,-5.46552,,-5.81897,,,,,-0.29574,,-5.74655,1.22196,,,,,,,,,-5.54621,2023-12-16T12:00:00.0,,,,,,,,,,,,,,-0.29574,2.10493,1.22196,-5.46552,-5.46552,-5.54621,-5.81897
0.48409,,,,,,-5.37967,,-5.73467,,,,,-0.13098,,-5.664,0.32029,,,,,,,,,-5.45467,2023-12-16T12:30:00.0,,,,,,,,,,,,,,-0.13098,0.48409,0.32029,-5.37967,-5.37967,-5.45467,-5.73467
0.83547,,,,,,-5.35633,,-5.712,,,,,0.23189,,-5.63633,0.2597,,,,,,,,,-5.43067,2023-12-16T13:00:00.0,,,,,,,,,,,,,,0.23189,0.83547,0.2597,-5.35633,-5.35633,-5.43067,-5.712
-0.66841,,,,,,-5.33633,,-5.691,,,,,-0.1109,,-5.61167,-0.16972,,,,,,,,,-5.41033,2023-12-16T13:30:00.0,,,,,,,,,,,,,,-0.1109,-0.66841,-0.16972,-5.33633,-5.33633,-5.41033,-5.691
0.81026,,,,,,-5.335,,-5.68167,,,,,0.11058,,-5.59067,0.32172,,,,,,,,,-5.40167,2023-12-16T14:00:00.0,,,,,,,,,,,,,,0.11058,0.81026,0.32172,-5.335,-5.335,-5.40167,-5.68167
3.22074,,,,,,-5.24138,,-5.57138,,,,,-0.24673,,-5.48414,1.52727,,,,,,,,,-5.30621,2023-12-16T14:30:00.0,,,,,,,,,,,,,,-0.24673,3.22074,1.52727,-5.24138,-5.24138,-5.30621,-5.57138
6.81028,,,,,,-4.96033,,-5.26367,,,,,-0.16491,,-5.14567,3.6337,,,,,,,,,-5.004,2023-12-16T15:00:00.0,,,,,,,,,,,,,,-0.16491,6.81028,3.6337,-4.96033,-4.96033,-5.004,-5.26367
6.52267,,,,,,-4.611,,-4.90267,,,,,-0.07927,,-4.77633,3.68383,,,,,,,,,-4.64967,2023-12-16T15:30:00.0,,,,,,,,,,,,,,-0.07927,6.52267,3.68383,-4.611,-4.611,-4.64967,-4.90267
7.00434,,,,,,-4.23533,,-4.497,,,,,-0.04475,,-4.35833,4.19993,,,,,,,,,-4.264,2023-12-16T16:00:00.0,,,,,,,,,,,,,,-0.04475,7.00434,4.19993,-4.23533,-4.23533,-4.264,-4.497
10.81009,,,,,,-3.763,,-3.995,,,,,-0.39989,,-3.85067,6.40588,,,,,,,,,-3.779,2023-12-16T16:30:00.0,,,,,,,,,,,,,,-0.39989,10.81009,6.40588,-3.763,-3.763,-3.779,-3.995
9.26118,,,,,,-3.19567,,-3.41833,,,,,-0.54622,,-3.27467,6.16506,,,,,,,,,-3.20867,2023-12-16T17:00:00.0,,,,,,,,,,,,,,-0.54622,9.26118,6.16506,-3.19567,-3.19567,-3.20867,-3.41833
8.30273,,,,,,-2.77967,,-2.99767,,,,,-0.50565,,-2.86567,5.2951,,,,,,,,,-2.794,2023-12-16T17:30:00.0,,,,,,,,,,,,,,-0.50565,8.30273,5.2951,-2.77967,-2.77967,-2.794,-2.99767
9.79012,,,,,,-2.318,,-2.54233,,,,,-0.78651,,-2.40467,6.2081,,,,,,,,,-2.33333,2023-12-16T18:00:00.0,,,,,,,,,,,,,,-0.78651,9.79012,6.2081,-2.318,-2.318,-2.33333,-2.54233
9.63144,,,,,,-1.827,,-2.04433,,,,,-0.72279,,-1.902,6.88189,,,,,,,,,-1.848,2023-12-16T18:30:00.0,,,,,,,,,,,,,,-0.72279,9.63144,6.88189,-1.827,-1.827,-1.848,-2.04433
12.75147,,,,,,-1.19633,,-1.394,,,,,-0.85669,,-1.259,9.06604,,,,,,,,,-1.23233,2023-12-16T19:00:00.0,,,,,,,,,,,,,,-0.85669,12.75147,9.06604,-1.19633,-1.19633,-1.23233,-1.394
10.4003,,,,,,-0.55033,,-0.77767,,,,,-0.56729,,-0.643,8.37604,,,,,,,,,-0.66433,2023-12-16T19:30:00.0,,,,,,,,,,,,,,-0.56729,10.4003,8.37604,-0.55033,-0.55033,-0.66433,-0.77767
4.68719,,,,,,-0.19,,-0.37433,,,,,-0.36495,,-0.24333,3.56069,,,,,,,,,-0.36167,2023-12-16T20:00:00.0,,,,,,,,,,,,,,-0.36495,4.68719,3.56069,-0.19,-0.19,-0.36167,-0.37433
1.43131,,,,,,-0.08067,,-0.241,,,,,0.00671,,-0.094,1.083,,,,,,,,,-0.30367,2023-12-16T20:30:00.0,,,,,,,,,,,,,,0.00671,1.43131,1.083,-0.08067,-0.08067,-0.30367,-0.241
