HYY_EDDY233.H_storage_flux,HYY_EDDY233.Qc_H,HYY_EDDY233.F_c,HYY_EDDY233.tau,HYY_META.T42,HYY_EDDYMAST.MO_length_270,HYY_META.T168,HYY_EDDY233.LE,HYY_META.T504,HYY_EDDY233.MO_length,HYY_EDDY233.u_star_460,HYY_EDDY233.E,HYY_EDDY233.wind_dir,HYY_EDDY233.CO2_storage_flux,HYY_EDDY233.H,HYY_META.T672,HYY_EDDY233.LE_storage_flux,HYY_EDDY233.MO_length_460,HYY_EDDY233.Qc_F_c,HYY_EDDY233.Qc_LE,HYY_EDDY233.Qc_tau,HYY_EDDY233.U,HYY_EDDY233.u_star,HYY_META.T84,HYY_EDDYMAST.u_star_270,HYY_EDDYSUB.u_star_subm,HYY_EDDYSUB.MO_length_subm,HYY_META.T336,datetime,VAR_EDDY.H,VAR_EDDY.LE,VAR_EDDY.E,VAR_EDDY.F_c,VAR_EDDY.tau,VAR_EDDY.u_star,VAR_EDDY.MO_length,VAR_EDDY.U,VAR_EDDY.wind_dir,VAR_EDDY.Qc_H,VAR_EDDY.Qc_LE,VAR_EDDY.Qc_F_c,VAR_EDDY.Qc_tau,VAR_EDDY.CO2_storage_flux,VAR_EDDY.H_storage_flux,VAR_EDDY.LE_storage_flux,VAR_META.TDRY3,VAR_META.TDRY2,VAR_META.TDRY1,VAR_META.TDRY0
-7.7542,,,,,202.875,2.07,,1.99267,,,,,0.22987,,2.044,-4.5927,,,,,,,,0.41213,0.04875,-7.16973,1.94567,2020-01-08T19:00:00.0,,,,,,0.04875,-7.16973,,,,,,,0.22987,-7.7542,-4.5927,2.07,2.07,1.94567,1.99267
-10.64415,,,,,241.22749,1.543,,1.5,,,,,-0.01012,,1.56367,-8.44678,,,,,,,,0.51776,0.03512,1.73482,1.46533,2020-01-08T19:30:00.0,,,,,,0.03512,1.73482,,,,,,,-0.01012,-10.64415,-8.44678,1.543,1.543,1.46533,1.5
-1.47644,,,,,440.87051,1.24667,,1.18167,,,,,-0.00015,,1.20667,-1.29534,,,,,,,,0.64609,0.06118,27.01533,1.13267,2020-01-08T20:00:00.0,,,,,,0.06118,27.01533,,,,,,,-0.00015,-1.47644,-1.29534,1.24667,1.24667,1.13267,1.18167
0.47955,,,,,799.65637,1.23167,,1.08767,,,,,-0.18479,,1.07533,0.47209,,,,,,,,0.79279,0.07544,12.55275,1.05633,2020-01-08T20:30:00.0,,,,,,0.07544,12.55275,,,,,,,-0.18479,0.47955,0.47209,1.23167,1.23167,1.05633,1.08767
-1.4238,,,,,554.5188,1.166,,1.046,,,,,-0.0134,,1.054,-0.79345,,,,,,,,0.74433,0.07237,25.42604,1.03667,2020-01-08T21:00:00.0,,,,,,0.07237,25.42604,,,,,,,-0.0134,-1.4238,-0.79345,1.166,1.166,1.03667,1.046
-1.57305,,,,,982.12762,1.10333,,0.93167,,,,,-0.17359,,0.915,-0.45559,,,,,,,,0.798,0.09774,15.77354,0.92033,2020-01-08T21:30:00.0,,,,,,0.09774,15.77354,,,,,,,-0.17359,-1.57305,-0.45559,1.10333,1.10333,0.92033,0.93167
0.08162,,,,,737.30731,1.035,,0.871,,,,,-0.08784,,0.84267,0.28263,,,,,,,,0.75821,0.07501,7.8711,0.85933,2020-01-08T22:00:00.0,,,,,,0.07501,7.8711,,,,,,,-0.08784,0.08162,0.28263,1.035,1.035,0.85933,0.871
-0.65444,,,,,1148.60901,1.06867,,0.87633,,,,,-0.04216,,0.83933,-0.67073,,,,,,,,0.80404,0.10852,19.21651,0.86567,2020-01-08T22:30:00.0,,,,,,0.10852,19.21651,,,,,,,-0.04216,-0.65444,-0.67073,1.06867,1.06867,0.86567,0.87633
4.68353,,,,,570.18091,1.168,,1.072,,,,,0.01944,,1.07767,2.02585,,,,,,,,0.83164,0.09193,11.68361,1.03233,2020-01-08T23:00:00.0,,,,,,0.09193,11.68361,,,,,,,0.01944,4.68353,2.02585,1.168,1.168,1.03233,1.072
2.34889,,,,,871.42133,1.34767,,1.263,,,,,0.2098,,1.25533,1.00429,,,,,,,,0.84059,0.07728,5.7973,1.222,2020-01-08T23:30:00.0,,,,,,0.07728,5.7973,,,,,,,0.2098,2.34889,1.00429,1.34767,1.34767,1.222,1.263
-4.19608,,,,,608.7699,1.37467,,1.31133,,,,,0.16197,,1.30033,-3.02294,,,,,,,,0.81703,0.10956,13.42465,1.265,2020-01-09T00:00:00.0,,,,,,0.10956,13.42465,,,,,,,0.16197,-4.19608,-3.02294,1.37467,1.37467,1.265,1.31133
-4.43128,,,,,357.35989,1.062,,1.093,,,,,0.14063,,1.12967,-5.26524,,,,,,,,0.71361,0.07113,3.65949,1.028,2020-01-09T00:30:00.0,,,,,,0.07113,3.65949,,,,,,,0.14063,-4.43128,-5.26524,1.062,1.062,1.028,1.093
-3.27346,,,,,661.98169,0.81,,0.81833,,,,,0.04406,,0.832,-3.2038,,,,,,,,0.87033,0.07762,7.60957,0.746,2020-01-09T01:00:00.0,,,,,,0.07762,7.60957,,,,,,,0.04406,-3.27346,-3.2038,0.81,0.81,0.746,0.81833
-2.78611,,,,,567.35339,0.7469,,0.76034,,,,,-0.1629,,0.77793,-2.31678,,,,,,,,0.8823,0.08664,14.82425,0.69448,2020-01-09T01:30:00.0,,,,,,0.08664,14.82425,,,,,,,-0.1629,-2.78611,-2.31678,0.7469,0.7469,0.69448,0.76034
-2.65281,,,,,501.53931,0.562,,0.617,,,,,-0.10614,,0.66433,-3.53176,,,,,,,,0.79217,0.08968,9.29563,0.55033,2020-01-09T02:00:00.0,,,,,,0.08968,9.29563,,,,,,,-0.10614,-2.65281,-3.53176,0.562,0.562,0.55033,0.617
-1.09384,,,,,762.65417,0.484,,0.517,,,,,-0.04913,,0.53167,-1.66049,,,,,,,,0.98712,0.06837,6.03286,0.436,2020-01-09T02:30:00.0,,,,,,0.06837,6.03286,,,,,,,-0.04913,-1.09384,-1.66049,0.484,0.484,0.436,0.517
1.56268,,,,,807.0871,0.45067,,0.459,,,,,-0.0982,,0.46767,-0.98992,,,,,,,,1.01622,0.09578,14.71623,0.37467,2020-01-09T03:00:00.0,,,,,,0.09578,14.71623,,,,,,,-0.0982,1.56268,-0.98992,0.45067,0.45067,0.37467,0.459
-1.44153,,,,,1106.10706,0.463,,0.45633,,,,,-0.04362,,0.44767,-1.11504,,,,,,,,0.94708,0.09994,15.56393,0.38067,2020-01-09T03:30:00.0,,,,,,0.09994,15.56393,,,,,,,-0.04362,-1.44153,-1.11504,0.463,0.463,0.38067,0.45633
-1.74743,,,,,701.98163,0.39167,,0.36733,,,,,-0.02943,,0.37167,-1.43494,,,,,,,,0.88218,0.1064,12.42508,0.30867,2020-01-09T04:00:00.0,,,,,,0.1064,12.42508,,,,,,,-0.02943,-1.74743,-1.43494,0.39167,0.39167,0.30867,0.36733
-1.71788,,,,,640.0387,0.28667,,0.25233,,,,,0.13147,,0.266,-2.00809,,,,,,,,0.81467,0.11848,25.42891,0.222,2020-01-09T04:30:00.0,,,,,,0.11848,25.42891,,,,,,,0.13147,-1.71788,-2.00809,0.28667,0.28667,0.222,0.25233
-1.05125,,,,,893.4953,0.22267,,0.20067,,,,,0.08885,,0.19467,-1.24264,,,,,,,,0.93896,0.08371,9.00805,0.13967,2020-01-09T05:00:00.0,,,,,,0.08371,9.00805,,,,,,,0.08885,-1.05125,-1.24264,0.22267,0.22267,0.13967,0.20067
0.43835,,,,,799.32178,0.23733,,0.18533,,,,,0.05563,,0.18267,-0.85844,,,,,,,,0.90482,0.08049,5.56648,0.13033,2020-01-09T05:30:00.0,,,,,,0.08049,5.56648,,,,,,,0.05563,0.43835,-0.85844,0.23733,0.23733,0.13033,0.18533
3.77495,,,,,1482.27002,0.32033,,0.24967,,,,,0.03501,,0.241,-0.66078,,,,,,,,0.99818,0.10185,11.15512,0.19567,2020-01-09T06:00:00.0,,,,,,0.10185,11.15512,,,,,,,0.03501,3.77495,-0.66078,0.32033,0.32033,0.19567,0.24967
2.22573,,,,,1601.17004,0.516,,0.41967,,,,,-0.0255,,0.38733,0.28912,,,,,,,,1.01611,0.10826,13.37076,0.369,2020-01-09T06:30:00.0,,,,,,0.10826,13.37076,,,,,,,-0.0255,2.22573,0.28912,0.516,0.516,0.369,0.41967
0.11515,,,,,1915.245,0.527,,0.45133,,,,,0.02744,,0.438,-0.45438,,,,,,,,1.00385,0.10302,13.64628,0.405,2020-01-09T07:00:00.0,,,,,,0.10302,13.64628,,,,,,,0.02744,0.11515,-0.45438,0.527,0.527,0.405,0.45133
-2.23596,,,,,1009.37299,0.441,,0.385,,,,,0.02117,,0.364,-1.38102,,,,,,,,0.88978,0.10236,12.65505,0.33233,2020-01-09T07:30:00.0,,,,,,0.10236,12.65505,,,,,,,0.02117,-2.23596,-1.38102,0.441,0.441,0.33233,0.385
3.80797,,,,,1366.43896,0.501,,0.40867,,,,,-0.02447,,0.388,-1.3368,,,,,,,,1.05324,0.10123,9.31727,0.36367,2020-01-09T08:00:00.0,,,,,,0.10123,9.31727,,,,,,,-0.02447,3.80797,-1.3368,0.501,0.501,0.36367,0.40867
-1.06739,,,,,890.07269,0.557,,0.49233,,,,,0.08816,,0.47733,-0.14527,,,,,,,,0.83584,0.08614,17.16975,0.44067,2020-01-09T08:30:00.0,,,,,,0.08614,17.16975,,,,,,,0.08816,-1.06739,-0.14527,0.557,0.557,0.44067,0.49233
-3.44697,,,,,714.6897,0.45667,,0.38933,,,,,-0.02392,,0.37533,-0.87656,,,,,,,,0.88027,0.13512,25.1315,0.348,2020-01-09T09:00:00.0,,,,,,0.13512,25.1315,,,,,,,-0.02392,-3.44697,-0.87656,0.45667,0.45667,0.348,0.38933
0.18946,,,,,938.59418,0.41133,,0.401,,,,,-0.1132,,0.388,-2.70048,,,,,,,,0.9536,0.09581,12.37262,0.33367,2020-01-09T09:30:00.0,,,,,,0.09581,12.37262,,,,,,,-0.1132,0.18946,-2.70048,0.41133,0.41133,0.33367,0.401
0.8024,,,,,999.43707,0.474,,0.46067,,,,,-0.16202,,0.43733,-1.74696,,,,,,,,0.97773,0.11016,10.69258,0.38533,2020-01-09T10:00:00.0,,,,,,0.11016,10.69258,,,,,,,-0.16202,0.8024,-1.74696,0.474,0.474,0.38533,0.46067
0.68857,,,,,1323.396,0.534,,0.46767,,,,,-0.13901,,0.41933,-0.62673,,,,,,,,0.89023,0.10714,42.46208,0.402,2020-01-09T10:30:00.0,,,,,,0.10714,42.46208,,,,,,,-0.13901,0.68857,-0.62673,0.534,0.534,0.402,0.46767
5.42474,,,,,1002.83099,0.73433,,0.62033,,,,,-0.17984,,0.56067,-0.59107,,,,,,,,0.89267,0.08527,7.64763,0.559,2020-01-09T11:00:00.0,,,,,,0.08527,7.64763,,,,,,,-0.17984,5.42474,-0.59107,0.73433,0.73433,0.559,0.62033
4.66724,,,,,3789.64404,1.03933,,0.88,,,,,-0.22694,,0.811,-1.60226,,,,,,,,0.98486,0.10947,10.09831,0.843,2020-01-09T11:30:00.0,,,,,,0.10947,10.09831,,,,,,,-0.22694,4.66724,-1.60226,1.03933,1.03933,0.843,0.88
4.04393,,,,,2760.47607,1.25867,,1.10133,,,,,-0.18044,,1.02067,-2.48864,,,,,,,,0.99113,0.08322,8.25276,1.06333,2020-01-09T12:00:00.0,,,,,,0.08322,8.25276,,,,,,,-0.18044,4.04393,-2.48864,1.25867,1.25867,1.06333,1.10133
2.27456,,,,,4624.56201,1.463,,1.27567,,,,,-0.10222,,1.189,-2.14354,,,,,,,,1.00554,0.10565,6.71957,1.248,2020-01-09T12:30:00.0,,,,,,0.10565,6.71957,,,,,,,-0.10222,2.27456,-2.14354,1.463,1.463,1.248,1.27567
0.86815,,,,,5228.27783,1.52867,,1.388,,,,,-0.05294,,1.32233,-2.5504,,,,,,,,0.99922,0.12054,26.58069,1.36567,2020-01-09T13:00:00.0,,,,,,0.12054,26.58069,,,,,,,-0.05294,0.86815,-2.5504,1.52867,1.52867,1.36567,1.388
0.97968,,,,,9318.91797,1.55433,,1.40533,,,,,-0.09832,,1.35467,-2.92331,,,,,,,,1.07483,0.06787,2.70509,1.37367,2020-01-09T13:30:00.0,,,,,,0.06787,2.70509,,,,,,,-0.09832,0.97968,-2.92331,1.55433,1.55433,1.37367,1.40533
-0.98478,,,,,1223.55005,1.491,,1.377,,,,,0.03489,,1.33633,-2.17205,,,,,,,,0.9623,,,1.32567,2020-01-09T14:00:00.0,,,,,,0.9623,1223.55005,,,,,,,0.03489,-0.98478,-2.17205,1.491,1.491,1.32567,1.377
-3.31359,,,,,792.78729,1.37533,,1.31433,,,,,0.057,,1.3,-2.29278,,,,,,,,0.90411,0.05311,2.63404,1.25433,2020-01-09T14:30:00.0,,,,,,0.05311,2.63404,,,,,,,0.057,-3.31359,-2.29278,1.37533,1.37533,1.25433,1.31433
-7.05607,,,,,453.79449,1.06367,,1.05833,,,,,0.14316,,1.06933,-0.8158,,,,,,,,0.73061,,,1.01467,2020-01-09T15:00:00.0,,,,,,0.73061,453.79449,,,,,,,0.14316,-7.05607,-0.8158,1.06367,1.06367,1.01467,1.05833
-5.34608,,,,,578.8175,0.80167,,0.791,,,,,0.15001,,0.818,-0.729,,,,,,,,0.7671,0.06734,6.66713,0.74267,2020-01-09T15:30:00.0,,,,,,0.06734,6.66713,,,,,,,0.15001,-5.34608,-0.729,0.80167,0.80167,0.74267,0.791
-4.06584,,,,,375.0831,0.45133,,0.48567,,,,,0.1216,,0.51667,-0.19463,,,,,,,,0.70626,0.06001,7.63827,0.429,2020-01-09T16:00:00.0,,,,,,0.06001,7.63827,,,,,,,0.1216,-4.06584,-0.19463,0.45133,0.45133,0.429,0.48567
-9.36166,,,,,307.0195,0.096,,0.09067,,,,,0.09175,,0.156,0.12265,,,,,,,,0.59364,0.07213,9.75157,0.05967,2020-01-09T16:30:00.0,,,,,,0.07213,9.75157,,,,,,,0.09175,-9.36166,0.12265,0.096,0.096,0.05967,0.09067
-0.00448,,,,,405.53439,-0.20567,,-0.196,,,,,0.03207,,-0.15667,-0.35503,,,,,,,,0.69693,0.064,4.94288,-0.24333,2020-01-09T17:00:00.0,,,,,,0.064,4.94288,,,,,,,0.03207,-0.00448,-0.35503,-0.20567,-0.20567,-0.24333,-0.196
-1.65125,,,,,826.73541,-0.163,,-0.19467,,,,,0.00292,,-0.17967,-0.57886,,,,,,,,0.88849,0.06222,5.22589,-0.24667,2020-01-09T17:30:00.0,,,,,,0.06222,5.22589,,,,,,,0.00292,-1.65125,-0.57886,-0.163,-0.163,-0.24667,-0.19467
-4.44646,,,,,606.90039,-0.379,,-0.451,,,,,0.0861,,-0.441,0.32422,,,,,,,,0.74812,0.08305,11.86633,-0.46833,2020-01-09T18:00:00.0,,,,,,0.08305,11.86633,,,,,,,0.0861,-4.44646,0.32422,-0.379,-0.379,-0.46833,-0.451
-4.88171,,,,,316.36389,-0.65633,,-0.698,,,,,0.07067,,-0.66367,-0.34836,,,,,,,,0.65283,0.05545,7.07004,-0.72533,2020-01-09T18:30:00.0,,,,,,0.05545,7.07004,,,,,,,0.07067,-4.88171,-0.34836,-0.65633,-0.65633,-0.72533,-0.698
-1.09282,,,,,208.2168,-0.793,,-0.79267,,,,,0.02038,,-0.758,-1.28512,,,,,,,,0.54096,0.0966,22.69543,-0.81733,2020-01-09T19:00:00.0,,,,,,0.0966,22.69543,,,,,,,0.02038,-1.09282,-1.28512,-0.793,-0.793,-0.81733,-0.79267
-8.2002,,,,,133.86031,-1.03567,,-0.976,,,,,0.19276,,-0.90967,-1.01514,,,,,,,,0.44277,0.04742,7.11391,-0.92633,2020-01-09T19:30:00.0,,,,,,0.04742,7.11391,,,,,,,0.19276,-8.2002,-1.01514,-1.03567,-1.03567,-0.92633,-0.976
-3.05269,,,,,138.7964,-1.348,,-1.287,,,,,-0.02265,,-1.188,-0.01574,,,,,,,,0.45886,0.11211,14.67315,-1.22033,2020-01-09T20:00:00.0,,,,,,0.11211,14.67315,,,,,,,-0.02265,-3.05269,-0.01574,-1.348,-1.348,-1.22033,-1.287
-5.61138,,,,,115.925,-1.54033,,-1.45833,,,,,0.08796,,-1.35667,-0.44094,,,,,,,,0.37101,,,-1.409,2020-01-09T20:30:00.0,,,,,,0.37101,115.925,,,,,,,0.08796,-5.61138,-0.44094,-1.54033,-1.54033,-1.409,-1.45833
-3.43918,,,,,115.5186,-1.81133,,-1.71067,,,,,0.07911,,-1.526,-0.30247,,,,,,,,0.38297,0.06767,-54.70462,-1.68833,2020-01-09T21:00:00.0,,,,,,0.06767,-54.70462,,,,,,,0.07911,-3.43918,-0.30247,-1.81133,-1.81133,-1.68833,-1.71067
2.1062,,,,,130.1405,-1.866,,-1.84767,,,,,-0.03045,,-1.729,0.05306,,,,,,,,0.42981,,,-1.775,2020-01-09T21:30:00.0,,,,,,0.42981,130.1405,,,,,,,-0.03045,2.1062,0.05306,-1.866,-1.866,-1.775,-1.84767
-2.54055,,,,,203.74361,-1.84767,,-1.85733,,,,,-0.01538,,-1.75433,-0.41697,,,,,,,,0.48675,0.05003,14.443,-1.77833,2020-01-09T22:00:00.0,,,,,,0.05003,14.443,,,,,,,-0.01538,-2.54055,-0.41697,-1.84767,-1.84767,-1.77833,-1.85733
1.26768,,,,,235.8972,-1.876,,-1.87233,,,,,-0.04557,,-1.80567,-0.16036,,,,,,,,0.53759,0.08173,,-1.80267,2020-01-09T22:30:00.0,,,,,,0.08173,235.8972,,,,,,,-0.04557,1.26768,-0.16036,-1.876,-1.876,-1.80267,-1.87233
0.29311,,,,,214.5687,-1.87767,,-1.88867,,,,,0.01431,,-1.81967,-0.32061,,,,,,,,0.47892,0.04221,5.42602,-1.81167,2020-01-09T23:00:00.0,,,,,,0.04221,5.42602,,,,,,,0.01431,0.29311,-0.32061,-1.87767,-1.87767,-1.81167,-1.88867
1.67144,,,,,258.854,-1.79633,,-1.73833,,,,,-0.01592,,-1.67,-0.46418,,,,,,,,0.56196,0.06788,-68.5367,-1.69267,2020-01-09T23:30:00.0,,,,,,0.06788,-68.5367,,,,,,,-0.01592,1.67144,-0.46418,-1.79633,-1.79633,-1.69267,-1.73833
1.22792,,,,,162.5766,-1.675,,-1.62833,,,,,-0.07956,,-1.57467,-0.48942,,,,,,,,0.46348,0.0644,-73.55515,-1.60333,2020-01-10T00:00:00.0,,,,,,0.0644,-73.55515,,,,,,,-0.07956,1.22792,-0.48942,-1.675,-1.675,-1.60333,-1.62833
-3.35632,,,,,179.55431,-1.78067,,-1.71467,,,,,0.14043,,-1.63433,-0.83225,,,,,,,,0.45766,0.08229,-282.764,-1.67667,2020-01-10T00:30:00.0,,,,,,0.08229,-282.764,,,,,,,0.14043,-3.35632,-0.83225,-1.78067,-1.78067,-1.67667,-1.71467
-6.89561,,,,,69.37672,-2.05267,,-1.97733,,,,,0.23447,,-1.87367,-0.91749,,,,,,,,0.29306,0.06135,-15.35623,-1.95967,2020-01-10T01:00:00.0,,,,,,0.06135,-15.35623,,,,,,,0.23447,-6.89561,-0.91749,-2.05267,-2.05267,-1.95967,-1.97733
-3.39732,,,,,35.63602,-2.31867,,-2.13033,,,,,0.52893,,-1.902,0.00326,,,,,,,,0.21042,0.05475,-25.61906,-2.13467,2020-01-10T01:30:00.0,,,,,,0.05475,-25.61906,,,,,,,0.52893,-3.39732,0.00326,-2.31867,-2.31867,-2.13467,-2.13033
-6.25872,,,,,39.67927,-2.471,,-2.24467,,,,,0.47523,,-2.03567,-0.98362,,,,,,,,0.20245,0.08023,-18.08705,-2.24,2020-01-10T02:00:00.0,,,,,,0.08023,-18.08705,,,,,,,0.47523,-6.25872,-0.98362,-2.471,-2.471,-2.24,-2.24467
-0.51918,,,,,168.4558,-2.76833,,-2.69833,,,,,-0.21449,,-2.53867,1.10318,,,,,,,,0.3675,0.03959,-13.29542,-2.64767,2020-01-10T02:30:00.0,,,,,,0.03959,-13.29542,,,,,,,-0.21449,-0.51918,1.10318,-2.76833,-2.76833,-2.64767,-2.69833
1.74727,,,,,125.7481,-2.706,,-2.68467,,,,,-0.04483,,-2.54467,2.06194,,,,,,,,0.33604,0.03751,49.34682,-2.61233,2020-01-10T03:00:00.0,,,,,,0.03751,49.34682,,,,,,,-0.04483,1.74727,2.06194,-2.706,-2.706,-2.61233,-2.68467
0.52841,,,,,138.0921,-2.728,,-2.75767,,,,,0.05985,,-2.631,1.13239,,,,,,,,0.35999,0.03645,11.62582,-2.678,2020-01-10T03:30:00.0,,,,,,0.03645,11.62582,,,,,,,0.05985,0.52841,1.13239,-2.728,-2.728,-2.678,-2.75767
1.96504,,,,,99.89494,-2.58933,,-2.54367,,,,,-0.03858,,-2.36333,1.75082,,,,,,,,0.32015,0.02937,19.77831,-2.50267,2020-01-10T04:00:00.0,,,,,,0.02937,19.77831,,,,,,,-0.03858,1.96504,1.75082,-2.58933,-2.58933,-2.50267,-2.54367
3.55287,,,,,132.8886,-2.45467,,-2.386,,,,,-0.12973,,-2.16667,1.56567,,,,,,,,0.35772,0.04963,-23.39633,-2.373,2020-01-10T04:30:00.0,,,,,,0.04963,-23.39633,,,,,,,-0.12973,3.55287,1.56567,-2.45467,-2.45467,-2.373,-2.386
-2.87538,,,,,37.78036,-2.39133,,-2.19367,,,,,0.25253,,-1.91567,-0.34482,,,,,,,,0.17332,0.05271,-5.2013,-2.24367,2020-01-10T05:00:00.0,,,,,,0.05271,-5.2013,,,,,,,0.25253,-2.87538,-0.34482,-2.39133,-2.39133,-2.24367,-2.19367
-0.04126,,,,,80.49707,-2.54,,-2.497,,,,,-0.02305,,-2.22533,0.00833,,,,,,,,0.28301,0.05835,-18.70618,-2.47,2020-01-10T05:30:00.0,,,,,,0.05835,-18.70618,,,,,,,-0.02305,-0.04126,0.00833,-2.54,-2.54,-2.47,-2.497
0.19323,,,,,73.22977,-2.518,,-2.39833,,,,,0.03648,,-2.09567,0.62735,,,,,,,,0.2771,0.07078,-28.70632,-2.39567,2020-01-10T06:00:00.0,,,,,,0.07078,-28.70632,,,,,,,0.03648,0.19323,0.62735,-2.518,-2.518,-2.39567,-2.39833
-1.47413,,,,,103.0386,-2.50167,,-2.478,,,,,0.07834,,-2.301,0.30791,,,,,,,,0.33687,,,-2.449,2020-01-10T06:30:00.0,,,,,,0.33687,103.0386,,,,,,,0.07834,-1.47413,0.30791,-2.50167,-2.50167,-2.449,-2.478
-3.20804,,,,,39.4894,-2.587,,-2.45933,,,,,0.07639,,-2.27233,-0.91499,,,,,,,,0.17252,0.08851,6747.756,-2.42833,2020-01-10T07:00:00.0,,,,,,0.08851,6747.756,,,,,,,0.07639,-3.20804,-0.91499,-2.587,-2.587,-2.42833,-2.45933
-4.82622,,,,,49.42814,-2.84633,,-2.722,,,,,0.1968,,-2.517,-1.47722,,,,,,,,0.20905,0.07331,-11.69044,-2.686,2020-01-10T07:30:00.0,,,,,,0.07331,-11.69044,,,,,,,0.1968,-4.82622,-1.47722,-2.84633,-2.84633,-2.686,-2.722
-4.92834,,,,,32.65933,-3.062,,-2.87467,,,,,0.71283,,-2.68933,-2.59041,,,,,,,,0.18784,0.10535,-37.1276,-2.858,2020-01-10T08:00:00.0,,,,,,0.10535,-37.1276,,,,,,,0.71283,-4.92834,-2.59041,-3.062,-3.062,-2.858,-2.87467
1.55354,,,,,96.81715,-3.237,,-2.886,,,,,-0.04844,,-2.56167,-0.07492,,,,,,,,0.35716,,,-3.00167,2020-01-10T08:30:00.0,,,,,,0.35716,96.81715,,,,,,,-0.04844,1.55354,-0.07492,-3.237,-3.237,-3.00167,-2.886
-0.06649,,,,,75.70154,-3.09033,,-2.783,,,,,-0.01611,,-2.49433,0.06576,,,,,,,,0.31523,,,-2.86133,2020-01-10T09:00:00.0,,,,,,0.31523,75.70154,,,,,,,-0.01611,-0.06649,0.06576,-3.09033,-3.09033,-2.86133,-2.783
2.74046,,,,,102.5439,-3.066,,-2.77067,,,,,0.1186,,-2.526,0.51866,,,,,,,,0.38189,,,-2.81967,2020-01-10T09:30:00.0,,,,,,0.38189,102.5439,,,,,,,0.1186,2.74046,0.51866,-3.066,-3.066,-2.81967,-2.77067
1.77108,,,,,100.3699,-2.88067,,-2.632,,,,,-0.01361,,-2.429,3.25589,,,,,,,,0.35393,,,-2.71,2020-01-10T10:00:00.0,,,,,,0.35393,100.3699,,,,,,,-0.01361,1.77108,3.25589,-2.88067,-2.88067,-2.71,-2.632
7.9205,,,,,68.7326,-2.60867,,-2.31933,,,,,0.08717,,-2.10767,2.02386,,,,,,,,0.27935,,,-2.40267,2020-01-10T10:30:00.0,,,,,,0.27935,68.7326,,,,,,,0.08717,7.9205,2.02386,-2.60867,-2.60867,-2.40267,-2.31933
7.64888,,,,,65.18362,-2.11633,,-1.92267,,,,,-0.31495,,-1.75433,2.85466,,,,,,,,0.28157,,,-1.95767,2020-01-10T11:00:00.0,,,,,,0.28157,65.18362,,,,,,,-0.31495,7.64888,2.85466,-2.11633,-2.11633,-1.95767,-1.92267
4.7277,,,,,113.7622,-1.79667,,-1.659,,,,,-0.459,,-1.49867,0.18237,,,,,,,,0.29938,,,-1.721,2020-01-10T11:30:00.0,,,,,,0.29938,113.7622,,,,,,,-0.459,4.7277,0.18237,-1.79667,-1.79667,-1.721,-1.659
5.42502,,,,,166.463,-1.56367,,-1.526,,,,,-0.14684,,-1.471,0.40158,,,,,,,,0.39062,,,-1.56033,2020-01-10T12:00:00.0,,,,,,0.39062,166.463,,,,,,,-0.14684,5.42502,0.40158,-1.56367,-1.56367,-1.56033,-1.526
6.07575,,,,,342.43271,-1.28067,,-1.24833,,,,,0.04916,,-1.216,-0.3625,,,,,,,,0.4844,,,-1.32033,2020-01-10T12:30:00.0,,,,,,0.4844,342.43271,,,,,,,0.04916,6.07575,-0.3625,-1.28067,-1.28067,-1.32033,-1.24833
1.91002,,,,,580.40973,-1.118,,-1.10233,,,,,-0.01262,,-1.11867,-1.27845,,,,,,,,0.57686,,,-1.17333,2020-01-10T13:00:00.0,,,,,,0.57686,580.40973,,,,,,,-0.01262,1.91002,-1.27845,-1.118,-1.118,-1.17333,-1.10233
-0.77632,,,,,584.40918,-0.99467,,-1.03,,,,,-0.02992,,-1.03933,-1.5743,,,,,,,,0.58092,0.10077,14.78001,-1.05833,2020-01-10T13:30:00.0,,,,,,0.10077,14.78001,,,,,,,-0.02992,-0.77632,-1.5743,-0.99467,-0.99467,-1.05833,-1.03
-0.95854,,,,,342.53809,-1.09967,,-1.116,,,,,-0.02628,,-1.08167,-2.40426,,,,,,,,0.51622,0.08531,7.8038,-1.15433,2020-01-10T14:00:00.0,,,,,,0.08531,7.8038,,,,,,,-0.02628,-0.95854,-2.40426,-1.09967,-1.09967,-1.15433,-1.116
0.84985,,,,,420.66101,-1.13233,,-0.94333,,,,,-0.14971,,-0.778,-6.91706,,,,,,,,0.63732,0.08694,8.84705,-1.02333,2020-01-10T14:30:00.0,,,,,,0.08694,8.84705,,,,,,,-0.14971,0.84985,-6.91706,-1.13233,-1.13233,-1.02333,-0.94333
-8.13349,,,,,176.2869,-1.328,,-1.13667,,,,,0.28526,,-0.97933,-3.76072,,,,,,,,0.47802,0.06786,16.11204,-1.169,2020-01-10T15:00:00.0,,,,,,0.06786,16.11204,,,,,,,0.28526,-8.13349,-3.76072,-1.328,-1.328,-1.169,-1.13667
-2.13493,,,,,236.8013,-1.62433,,-1.46233,,,,,-0.26113,,-1.23533,-1.567,,,,,,,,0.5292,0.0485,3.88942,-1.48533,2020-01-10T15:30:00.0,,,,,,0.0485,3.88942,,,,,,,-0.26113,-2.13493,-1.567,-1.62433,-1.62433,-1.48533,-1.46233
