HYY_EDDY233.wind_dir,HYY_EDDY233.CO2_storage_flux,HYY_EDDY233.H_storage_flux,HYY_EDDY233.H,HYY_META.T672,HYY_EDDY233.LE_storage_flux,HYY_EDDY233.Qc_H,HYY_EDDY233.Qc_F_c,HYY_EDDY233.F_c,HYY_EDDY233.Qc_LE,HYY_EDDY233.tau,HYY_EDDY233.Qc_tau,HYY_EDDY233.U,HYY_META.T42,HYY_EDDY233.u_star,HYY_META.T84,HYY_META.T168,HYY_EDDY233.LE,HYY_META.T504,HYY_EDDY233.MO_length,HYY_EDDY233.E,HYY_META.T336,datetime,VAR_EDDY.H,VAR_EDDY.LE,VAR_EDDY.E,VAR_EDDY.F_c,VAR_EDDY.tau,VAR_EDDY.u_star,VAR_EDDY.MO_length,VAR_EDDY.U,VAR_EDDY.wind_dir,VAR_EDDY.Qc_H,VAR_EDDY.Qc_LE,VAR_EDDY.Qc_F_c,VAR_EDDY.Qc_tau,VAR_EDDY.CO2_storage_flux,VAR_EDDY.H_storage_flux,VAR_EDDY.LE_storage_flux,VAR_META.TDRY4,VAR_META.TDRY3,VAR_META.TDRY2,VAR_META.TDRY1,VAR_META.TDRY0
,0.08291,,,-1.653,-0.6264,,,,,,,,-1.18267,,-1.30067,-1.39167,,-1.73667,,,-1.551,2022-11-09T01:30:00.0,,,,,,,,,,,,,,0.08291,,-0.6264,-1.18267,-1.30067,-1.39167,-1.551,-1.73667
,0.29732,,,-1.72733,-0.3987,,,,,,,,-1.245,,-1.38167,-1.49233,,-1.843,,,-1.66233,2022-11-09T02:00:00.0,,,,,,,,,,,,,,0.29732,,-0.3987,-1.245,-1.38167,-1.49233,-1.66233,-1.843
,0.34909,,,-1.65267,1.33204,,,,,,,,-1.191,,-1.31233,-1.39,,-1.74833,,,-1.553,2022-11-09T02:30:00.0,,,,,,,,,,,,,,0.34909,,1.33204,-1.191,-1.31233,-1.39,-1.553,-1.74833
,-0.06688,,,-1.648,0.2762,,,,,,,,-1.19433,,-1.31433,-1.38033,,-1.74967,,,-1.558,2022-11-09T03:00:00.0,,,,,,,,,,,,,,-0.06688,,0.2762,-1.19433,-1.31433,-1.38033,-1.558,-1.74967
,0.30678,,,-1.60233,-0.26474,,,,,,,,-1.14267,,-1.28567,-1.339,,-1.696,,,-1.51733,2022-11-09T03:30:00.0,,,,,,,,,,,,,,0.30678,,-0.26474,-1.14267,-1.28567,-1.339,-1.51733,-1.696
,-0.10509,,,-1.58267,-0.86587,,,,,,,,-1.13467,,-1.284,-1.321,,-1.68433,,,-1.51433,2022-11-09T04:00:00.0,,,,,,,,,,,,,,-0.10509,,-0.86587,-1.13467,-1.284,-1.321,-1.51433,-1.68433
,0.33205,,,-1.57867,0.23326,,,,,,,,-1.15333,,-1.28767,-1.32933,,-1.67333,,,-1.52,2022-11-09T04:30:00.0,,,,,,,,,,,,,,0.33205,,0.23326,-1.15333,-1.28767,-1.32933,-1.52,-1.67333
,0.01501,,,-1.49667,0.58217,,,,,,,,-1.08,,-1.22633,-1.26233,,-1.60267,,,-1.45233,2022-11-09T05:00:00.0,,,,,,,,,,,,,,0.01501,,0.58217,-1.08,-1.22633,-1.26233,-1.45233,-1.60267
,0.03447,,,-1.48867,0.11865,,,,,,,,-1.06533,,-1.201,-1.23433,,-1.59533,,,-1.44033,2022-11-09T05:30:00.0,,,,,,,,,,,,,,0.03447,,0.11865,-1.06533,-1.201,-1.23433,-1.44033,-1.59533
,0.29502,,,-1.42067,0.38405,,,,,,,,-1.048,,-1.181,-1.21733,,-1.56067,,,-1.405,2022-11-09T06:00:00.0,,,,,,,,,,,,,,0.29502,,0.38405,-1.048,-1.181,-1.21733,-1.405,-1.56067
,0.50069,,,-1.32533,0.85705,,,,,,,,-0.99867,,-1.12667,-1.16233,,-1.48933,,,-1.33933,2022-11-09T06:30:00.0,,,,,,,,,,,,,,0.50069,,0.85705,-0.99867,-1.12667,-1.16233,-1.33933,-1.48933
,0.31948,,,-1.117,1.71296,,,,,,,,-0.90533,,-1.03133,-1.06133,,-1.37933,,,-1.23967,2022-11-09T07:00:00.0,,,,,,,,,,,,,,0.31948,,1.71296,-0.90533,-1.03133,-1.06133,-1.23967,-1.37933
,-0.13259,,,-0.92,1.91069,,,,,,,,-0.78533,,-0.917,-0.93667,,-1.23667,,,-1.10333,2022-11-09T07:30:00.0,,,,,,,,,,,,,,-0.13259,,1.91069,-0.78533,-0.917,-0.93667,-1.10333,-1.23667
,-0.39985,,,-0.60867,1.40776,,,,,,,,-0.65067,,-0.77833,-0.797,,-1.10567,,,-0.97267,2022-11-09T08:00:00.0,,,,,,,,,,,,,,-0.39985,,1.40776,-0.65067,-0.77833,-0.797,-0.97267,-1.10567
,-0.11813,,,-0.52433,2.66525,,,,,,,,-0.53667,,-0.67033,-0.693,,-1.00567,,,-0.87733,2022-11-09T08:30:00.0,,,,,,,,,,,,,,-0.11813,,2.66525,-0.53667,-0.67033,-0.693,-0.87733,-1.00567
,0.17735,,,-0.32267,1.84667,,,,,,,,-0.353,,-0.481,-0.50333,,-0.83167,,,-0.70533,2022-11-09T09:00:00.0,,,,,,,,,,,,,,0.17735,,1.84667,-0.353,-0.481,-0.50333,-0.70533,-0.83167
,0.29697,,,-0.247,2.78928,,,,,,,,-0.215,,-0.33633,-0.348,,-0.65933,,,-0.54067,2022-11-09T09:30:00.0,,,,,,,,,,,,,,0.29697,,2.78928,-0.215,-0.33633,-0.348,-0.54067,-0.65933
,0.42763,,,-0.196,0.77521,,,,,,,,-0.08467,,-0.21067,-0.22733,,-0.542,,,-0.422,2022-11-09T10:00:00.0,,,,,,,,,,,,,,0.42763,,0.77521,-0.08467,-0.21067,-0.22733,-0.422,-0.542
,-0.00057,,,0.45667,1.06756,,,,,,,,-0.01767,,-0.14267,-0.154,,-0.44333,,,-0.33267,2022-11-09T10:30:00.0,,,,,,,,,,,,,,-0.00057,,1.06756,-0.01767,-0.14267,-0.154,-0.33267,-0.44333
,0.09047,,,0.267,0.41799,,,,,,,,0.02,,-0.10667,-0.11133,,-0.40067,,,-0.28167,2022-11-09T11:00:00.0,,,,,,,,,,,,,,0.09047,,0.41799,0.02,-0.10667,-0.11133,-0.28167,-0.40067
,0.03081,,,0.051,0.64235,,,,,,,,0.033,,-0.092,-0.09967,,-0.37767,,,-0.263,2022-11-09T11:30:00.0,,,,,,,,,,,,,,0.03081,,0.64235,0.033,-0.092,-0.09967,-0.263,-0.37767
,-0.25085,,,-0.036,0.42478,,,,,,,,0.06233,,-0.06133,-0.066,,-0.34367,,,-0.231,2022-11-09T12:00:00.0,,,,,,,,,,,,,,-0.25085,,0.42478,0.06233,-0.06133,-0.066,-0.231,-0.34367
,0.042,,,-0.05167,0.07709,,,,,,,,0.07133,,-0.05267,-0.05,,-0.28933,,,-0.20133,2022-11-09T12:30:00.0,,,,,,,,,,,,,,0.042,,0.07709,0.07133,-0.05267,-0.05,-0.20133,-0.28933
,0.13185,,,0.47733,0.52853,,,,,,,,0.10633,,-0.016,-0.012,,-0.21067,,,-0.15333,2022-11-09T13:00:00.0,,,,,,,,,,,,,,0.13185,,0.52853,0.10633,-0.016,-0.012,-0.15333,-0.21067
,0.16719,,,0.22267,0.32016,,,,,,,,0.134,,0.01433,0.01733,,-0.18333,,,-0.13833,2022-11-09T13:30:00.0,,,,,,,,,,,,,,0.16719,,0.32016,0.134,0.01433,0.01733,-0.13833,-0.18333
,0.15358,,,0.39533,0.62252,,,,,,,,0.14333,,0.02667,0.031,,-0.16167,,,-0.11467,2022-11-09T14:00:00.0,,,,,,,,,,,,,,0.15358,,0.62252,0.14333,0.02667,0.031,-0.11467,-0.16167
,0.25561,,,0.47967,-0.00432,,,,,,,,0.157,,0.03167,0.047,,-0.132,,,-0.062,2022-11-09T14:30:00.0,,,,,,,,,,,,,,0.25561,,-0.00432,0.157,0.03167,0.047,-0.062,-0.132
,0.27701,,,0.20233,0.91835,,,,,,,,0.19233,,0.07433,0.09167,,-0.051,,,-0.003,2022-11-09T15:00:00.0,,,,,,,,,,,,,,0.27701,,0.91835,0.19233,0.07433,0.09167,-0.003,-0.051
,0.4134,,,0.36833,0.70628,,,,,,,,0.245,,0.12467,0.147,,0.06967,,,0.08233,2022-11-09T15:30:00.0,,,,,,,,,,,,,,0.4134,,0.70628,0.245,0.12467,0.147,0.08233,0.06967
,0.43673,,,0.595,0.85426,,,,,,,,0.29,,0.18067,0.21233,,0.23333,,,0.189,2022-11-09T16:00:00.0,,,,,,,,,,,,,,0.43673,,0.85426,0.29,0.18067,0.21233,0.189,0.23333
,0.50997,,,0.88833,1.30552,,,,,,,,0.30367,,0.236,0.29767,,0.41,,,0.30267,2022-11-09T16:30:00.0,,,,,,,,,,,,,,0.50997,,1.30552,0.30367,0.236,0.29767,0.30267,0.41
,0.29772,,,1.39967,2.00603,,,,,,,,0.38133,,0.32867,0.411,,0.809,,,0.52633,2022-11-09T17:00:00.0,,,,,,,,,,,,,,0.29772,,2.00603,0.38133,0.32867,0.411,0.52633,0.809
,,,,1.82533,,,,,,,,,0.532,,0.46733,0.56067,,1.11867,,,0.71,2022-11-09T17:30:00.0,,,,,,,,,,,,,,,,,0.532,0.46733,0.56067,0.71,1.11867
,,,,2.16133,,,,,,,,,0.725,,0.65,0.78567,,1.433,,,1.05067,2022-11-09T18:00:00.0,,,,,,,,,,,,,,,,,0.725,0.65,0.78567,1.05067,1.433
,,,,2.75667,,,,,,,,,1.18133,,1.168,1.35333,,1.878,,,1.544,2022-11-09T18:30:00.0,,,,,,,,,,,,,,,,,1.18133,1.168,1.35333,1.544,1.878
,,,,3.991,,,,,,,,,1.582,,1.668,1.89867,,2.755,,,2.11467,2022-11-09T19:00:00.0,,,,,,,,,,,,,,,,,1.582,1.668,1.89867,2.11467,2.755
,,,,5.09933,,,,,,,,,2.03133,,2.17233,2.49033,,3.97567,,,2.847,2022-11-09T19:30:00.0,,,,,,,,,,,,,,,,,2.03133,2.17233,2.49033,2.847,3.97567
,,,,5.89833,,,,,,,,,2.175,,2.78767,3.17967,,4.63367,,,3.52933,2022-11-09T20:00:00.0,,,,,,,,,,,,,,,,,2.175,2.78767,3.17967,3.52933,4.63367
,,,,6.53067,,,,,,,,,2.99767,,3.40367,3.78833,,5.50767,,,4.38767,2022-11-09T20:30:00.0,,,,,,,,,,,,,,,,,2.99767,3.40367,3.78833,4.38767,5.50767
,,,,6.949,,,,,,,,,3.831,,4.16533,4.48733,,6.06233,,,5.14133,2022-11-09T21:00:00.0,,,,,,,,,,,,,,,,,3.831,4.16533,4.48733,5.14133,6.06233
,,,,7.48733,,,,,,,,,4.76467,,5.07933,5.40433,,6.302,,,5.70967,2022-11-09T21:30:00.0,,,,,,,,,,,,,,,,,4.76467,5.07933,5.40433,5.70967,6.302
,,,,8.23233,,,,,,,,,6.361,,6.63433,6.884,,7.115,,,6.95233,2022-11-09T22:00:00.0,,,,,,,,,,,,,,,,,6.361,6.63433,6.884,6.95233,7.115
,,,,8.57433,,,,,,,,,7.35333,,7.47933,7.63833,,7.584,,,7.55767,2022-11-09T22:30:00.0,,,,,,,,,,,,,,,,,7.35333,7.47933,7.63833,7.55767,7.584
,,,,8.49833,,,,,,,,,7.634,,7.681,7.80833,,7.688,,,7.69633,2022-11-09T23:00:00.0,,,,,,,,,,,,,,,,,7.634,7.681,7.80833,7.69633,7.688
,,,,8.40733,,,,,,,,,7.79767,,7.83933,7.94833,,7.787,,,7.81133,2022-11-09T23:30:00.0,,,,,,,,,,,,,,,,,7.79767,7.83933,7.94833,7.81133,7.787
,,,,8.423,,,,,,,,,7.93333,,7.93467,8.027,,7.84,,,7.861,2022-11-10T00:00:00.0,,,,,,,,,,,,,,,,,7.93333,7.93467,8.027,7.861,7.84
,,,,8.406,,,,,,,,,7.964,,7.95967,8.05067,,7.85333,,,7.87533,2022-11-10T00:30:00.0,,,,,,,,,,,,,,,,,7.964,7.95967,8.05067,7.87533,7.85333
,,,,8.272,,,,,,,,,8.04867,,8.02233,8.09967,,7.868,,,7.90233,2022-11-10T01:00:00.0,,,,,,,,,,,,,,,,,8.04867,8.02233,8.09967,7.90233,7.868
,,,,8.453,,,,,,,,,8.12033,,8.07267,8.13367,,7.90233,,,7.933,2022-11-10T01:30:00.0,,,,,,,,,,,,,,,,,8.12033,8.07267,8.13367,7.933,7.90233
,,,,8.519,,,,,,,,,8.13833,,8.08367,8.14467,,7.90567,,,7.93533,2022-11-10T02:00:00.0,,,,,,,,,,,,,,,,,8.13833,8.08367,8.14467,7.93533,7.90567
,,,,8.42,,,,,,,,,8.15433,,8.10267,8.161,,7.911,,,7.94233,2022-11-10T02:30:00.0,,,,,,,,,,,,,,,,,8.15433,8.10267,8.161,7.94233,7.911
,,,,8.38233,,,,,,,,,8.185,,8.11967,8.16433,,7.89767,,,7.92767,2022-11-10T03:00:00.0,,,,,,,,,,,,,,,,,8.185,8.11967,8.16433,7.92767,7.89767
,,,,8.20867,,,,,,,,,8.15267,,8.075,8.10633,,7.85267,,,7.89133,2022-11-10T03:30:00.0,,,,,,,,,,,,,,,,,8.15267,8.075,8.10633,7.89133,7.85267
,,,,8.13933,,,,,,,,,8.129,,8.035,8.08667,,7.813,,,7.85667,2022-11-10T04:00:00.0,,,,,,,,,,,,,,,,,8.129,8.035,8.08667,7.85667,7.813
,,,,8.092,,,,,,,,,8.10433,,8.01067,8.05,,7.776,,,7.81333,2022-11-10T04:30:00.0,,,,,,,,,,,,,,,,,8.10433,8.01067,8.05,7.81333,7.776
,,,,8.08867,,,,,,,,,8.074,,7.96367,8.01233,,7.721,,,7.74867,2022-11-10T05:00:00.0,,,,,,,,,,,,,,,,,8.074,7.96367,8.01233,7.74867,7.721
,,,,8.03833,,,,,,,,,8.03933,,7.94233,7.96467,,7.69833,,,7.74067,2022-11-10T05:30:00.0,,,,,,,,,,,,,,,,,8.03933,7.94233,7.96467,7.74067,7.69833
,,,,8.04733,,,,,,,,,8.02967,,7.923,7.95567,,7.67867,,,7.705,2022-11-10T06:00:00.0,,,,,,,,,,,,,,,,,8.02967,7.923,7.95567,7.705,7.67867
,,,,7.88833,,,,,,,,,7.99633,,7.89067,7.91467,,7.64733,,,7.65933,2022-11-10T06:30:00.0,,,,,,,,,,,,,,,,,7.99633,7.89067,7.91467,7.65933,7.64733
,,,,7.97167,,,,,,,,,8.00767,,7.90867,7.929,,7.64833,,,7.655,2022-11-10T07:00:00.0,,,,,,,,,,,,,,,,,8.00767,7.90867,7.929,7.655,7.64833
,,,,8.00133,,,,,,,,,8.02833,,7.92033,7.94833,,7.66567,,,7.658,2022-11-10T07:30:00.0,,,,,,,,,,,,,,,,,8.02833,7.92033,7.94833,7.658,7.66567
,-0.97458,,,8.165,-0.5983,,,,,,,,8.01967,,7.904,7.93433,,7.64367,,,7.60833,2022-11-10T08:00:00.0,,,,,,,,,,,,,,-0.97458,,-0.5983,8.01967,7.904,7.93433,7.60833,7.64367
,-0.40557,,,8.06933,-1.30935,,,,,,,,7.917,,7.802,7.831,,7.565,,,7.495,2022-11-10T08:30:00.0,,,,,,,,,,,,,,-0.40557,,-1.30935,7.917,7.802,7.831,7.495,7.565
,0.13058,,,8.09633,-0.41946,,,,,,,,7.89667,,7.78433,7.81067,,7.56633,,,7.48033,2022-11-10T09:00:00.0,,,,,,,,,,,,,,0.13058,,-0.41946,7.89667,7.78433,7.81067,7.48033,7.56633
,-0.45122,,,8.28567,0.64204,,,,,,,,7.945,,7.83,7.84833,,7.56967,,,7.50167,2022-11-10T09:30:00.0,,,,,,,,,,,,,,-0.45122,,0.64204,7.945,7.83,7.84833,7.50167,7.56967
,-0.25438,,,8.28167,-2.30437,,,,,,,,7.95967,,7.87633,7.86233,,7.58767,,,7.46667,2022-11-10T10:00:00.0,,,,,,,,,,,,,,-0.25438,,-2.30437,7.95967,7.87633,7.86233,7.46667,7.58767
,-0.17153,,,8.30733,-2.92272,,,,,,,,7.92933,,7.89667,7.82233,,7.53967,,,7.473,2022-11-10T10:30:00.0,,,,,,,,,,,,,,-0.17153,,-2.92272,7.92933,7.89667,7.82233,7.473,7.53967
,-0.53546,,,8.29833,-0.92237,,,,,,,,7.88667,,7.84833,7.76067,,7.45533,,,7.53167,2022-11-10T11:00:00.0,,,,,,,,,,,,,,-0.53546,,-0.92237,7.88667,7.84833,7.76067,7.53167,7.45533
,-0.16326,,,8.42133,-2.95282,,,,,,,,7.837,,7.80667,7.70633,,7.421,,,7.501,2022-11-10T11:30:00.0,,,,,,,,,,,,,,-0.16326,,-2.95282,7.837,7.80667,7.70633,7.501,7.421
,0.1331,,,8.24467,0.77318,,,,,,,,7.782,,7.73167,7.65967,,7.35367,,,7.43067,2022-11-10T12:00:00.0,,,,,,,,,,,,,,0.1331,,0.77318,7.782,7.73167,7.65967,7.43067,7.35367
,-0.10417,,,8.23333,-2.32317,,,,,,,,7.856,,7.83433,7.745,,7.45,,,7.52733,2022-11-10T12:30:00.0,,,,,,,,,,,,,,-0.10417,,-2.32317,7.856,7.83433,7.745,7.52733,7.45
,-0.1471,,,7.94667,-0.82578,,,,,,,,7.86933,,7.862,7.76467,,7.48767,,,7.55933,2022-11-10T13:00:00.0,,,,,,,,,,,,,,-0.1471,,-0.82578,7.86933,7.862,7.76467,7.55933,7.48767
,0.05162,,,8.23633,-0.51792,,,,,,,,7.77767,,7.746,7.65767,,7.39,,,7.462,2022-11-10T13:30:00.0,,,,,,,,,,,,,,0.05162,,-0.51792,7.77767,7.746,7.65767,7.462,7.39
,-0.08754,,,8.258,-1.75139,,,,,,,,7.753,,7.729,7.64067,,7.38433,,,7.45233,2022-11-10T14:00:00.0,,,,,,,,,,,,,,-0.08754,,-1.75139,7.753,7.729,7.64067,7.45233,7.38433
,0.04539,,,8.03833,-2.72883,,,,,,,,7.72,,7.719,7.63133,,7.372,,,7.439,2022-11-10T14:30:00.0,,,,,,,,,,,,,,0.04539,,-2.72883,7.72,7.719,7.63133,7.439,7.372
,0.10019,,,7.90133,-1.59624,,,,,,,,7.62967,,7.63733,7.62,,7.31233,,,7.368,2022-11-10T15:00:00.0,,,,,,,,,,,,,,0.10019,,-1.59624,7.62967,7.63733,7.62,7.368,7.31233
,-0.22096,,,7.84033,-2.20189,,,,,,,,7.553,,7.557,7.58667,,7.275,,,7.325,2022-11-10T15:30:00.0,,,,,,,,,,,,,,-0.22096,,-2.20189,7.553,7.557,7.58667,7.325,7.275
,0.18241,,,7.93033,0.57786,,,,,,,,7.51,,7.459,7.465,,7.17933,,,7.23367,2022-11-10T16:00:00.0,,,,,,,,,,,,,,0.18241,,0.57786,7.51,7.459,7.465,7.23367,7.17933
,-0.02096,,,7.84433,-2.20535,,,,,,,,7.50267,,7.41733,7.41567,,7.13267,,,7.18933,2022-11-10T16:30:00.0,,,,,,,,,,,,,,-0.02096,,-2.20535,7.50267,7.41733,7.41567,7.18933,7.13267
,0.19764,,,7.87167,-0.90784,,,,,,,,7.38933,,7.32267,7.338,,7.078,,,7.12267,2022-11-10T17:00:00.0,,,,,,,,,,,,,,0.19764,,-0.90784,7.38933,7.32267,7.338,7.12267,7.078
,-0.09824,,,7.58933,-1.74729,,,,,,,,7.39267,,7.302,7.319,,7.023,,,7.074,2022-11-10T17:30:00.0,,,,,,,,,,,,,,-0.09824,,-1.74729,7.39267,7.302,7.319,7.074,7.023
,0.17764,,,7.68,-2.906,,,,,,,,7.283,,7.20633,7.23433,,6.93933,,,6.981,2022-11-10T18:00:00.0,,,,,,,,,,,,,,0.17764,,-2.906,7.283,7.20633,7.23433,6.981,6.93933
,-0.05474,,,7.472,-3.19307,,,,,,,,7.21033,,7.13267,7.15967,,6.886,,,6.92467,2022-11-10T18:30:00.0,,,,,,,,,,,,,,-0.05474,,-3.19307,7.21033,7.13267,7.15967,6.92467,6.886
,-0.20123,,,7.56233,-5.87575,,,,,,,,7.16367,,7.078,7.10833,,6.84933,,,6.86767,2022-11-10T19:00:00.0,,,,,,,,,,,,,,-0.20123,,-5.87575,7.16367,7.078,7.10833,6.86767,6.84933
,-0.23984,,,7.25833,-4.16168,,,,,,,,7.03067,,6.96233,6.995,,6.72033,,,6.74833,2022-11-10T19:30:00.0,,,,,,,,,,,,,,-0.23984,,-4.16168,7.03067,6.96233,6.995,6.74833,6.72033
,0.05147,,,7.25933,0.71851,,,,,,,,6.98033,,6.894,6.92733,,6.64267,,,6.683,2022-11-10T20:00:00.0,,,,,,,,,,,,,,0.05147,,0.71851,6.98033,6.894,6.92733,6.683,6.64267
,0.29599,,,6.84867,-0.99266,,,,,,,,6.90567,,6.81567,6.844,,6.563,,,6.611,2022-11-10T20:30:00.0,,,,,,,,,,,,,,0.29599,,-0.99266,6.90567,6.81567,6.844,6.611,6.563
,0.22263,,,6.803,-0.9429,,,,,,,,6.813,,6.732,6.75733,,6.45,,,6.51167,2022-11-10T21:00:00.0,,,,,,,,,,,,,,0.22263,,-0.9429,6.813,6.732,6.75733,6.51167,6.45
,-0.15958,,,6.634,-2.19688,,,,,,,,6.68867,,6.61167,6.644,,6.34267,,,6.40267,2022-11-10T21:30:00.0,,,,,,,,,,,,,,-0.15958,,-2.19688,6.68867,6.61167,6.644,6.40267,6.34267
,-0.20786,,,6.764,-2.08857,,,,,,,,6.619,,6.54067,6.56667,,6.27,,,6.33233,2022-11-10T22:00:00.0,,,,,,,,,,,,,,-0.20786,,-2.08857,6.619,6.54067,6.56667,6.33233,6.27
,-0.08812,,,6.65433,1.28527,,,,,,,,6.63333,,6.55267,6.56267,,6.255,,,6.304,2022-11-10T22:30:00.0,,,,,,,,,,,,,,-0.08812,,1.28527,6.63333,6.55267,6.56267,6.304,6.255
,-0.36924,,,6.56567,-2.00065,,,,,,,,6.559,,6.49233,6.52467,,6.22133,,,6.29233,2022-11-10T23:00:00.0,,,,,,,,,,,,,,-0.36924,,-2.00065,6.559,6.49233,6.52467,6.29233,6.22133
,-0.44071,,,6.85733,-3.28357,,,,,,,,6.639,,6.55733,6.57867,,6.303,,,6.34333,2022-11-10T23:30:00.0,,,,,,,,,,,,,,-0.44071,,-3.28357,6.639,6.55733,6.57867,6.34333,6.303
,0.30165,,,6.77133,2.16563,,,,,,,,6.61067,,6.54733,6.581,,6.30033,,,6.32633,2022-11-11T00:00:00.0,,,,,,,,,,,,,,0.30165,,2.16563,6.61067,6.54733,6.581,6.32633,6.30033
,0.09616,,,6.90433,0.5134,,,,,,,,6.565,,6.50433,6.53733,,6.279,,,6.30567,2022-11-11T00:30:00.0,,,,,,,,,,,,,,0.09616,,0.5134,6.565,6.50433,6.53733,6.30567,6.279
,0.07001,,,6.97433,-0.33804,,,,,,,,6.514,,6.44867,6.49033,,6.23733,,,6.25767,2022-11-11T01:00:00.0,,,,,,,,,,,,,,0.07001,,-0.33804,6.514,6.44867,6.49033,6.25767,6.23733
,-0.30979,,,7.07833,-1.03254,,,,,,,,6.54467,,6.47333,6.51467,,6.263,,,6.281,2022-11-11T01:30:00.0,,,,,,,,,,,,,,-0.30979,,-1.03254,6.54467,6.47333,6.51467,6.281,6.263
,-0.06479,,,6.92733,1.30871,,,,,,,,6.51767,,6.447,6.49,,6.246,,,6.269,2022-11-11T02:00:00.0,,,,,,,,,,,,,,-0.06479,,1.30871,6.51767,6.447,6.49,6.269,6.246
,-0.25946,,,7.27167,3.86436,,,,,,,,6.71067,,6.61967,6.63667,,6.33433,,,6.37,2022-11-11T02:30:00.0,,,,,,,,,,,,,,-0.25946,,3.86436,6.71067,6.61967,6.63667,6.37,6.33433
,-0.12563,,,7.27,2.28019,,,,,,,,6.73267,,6.64733,6.661,,6.35733,,,6.39333,2022-11-11T03:00:00.0,,,,,,,,,,,,,,-0.12563,,2.28019,6.73267,6.64733,6.661,6.39333,6.35733
,-0.00154,,,6.89367,1.67141,,,,,,,,6.74,,6.64633,6.66767,,6.362,,,6.40167,2022-11-11T03:30:00.0,,,,,,,,,,,,,,-0.00154,,1.67141,6.74,6.64633,6.66767,6.40167,6.362
,-0.12011,,,6.89833,6.73104,,,,,,,,6.69933,,6.60433,6.59733,,6.31467,,,6.348,2022-11-11T04:00:00.0,,,,,,,,,,,,,,-0.12011,,6.73104,6.69933,6.60433,6.59733,6.348,6.31467
,-0.08884,,,7.03267,5.86047,,,,,,,,6.67467,,6.563,6.57133,,6.30733,,,6.32867,2022-11-11T04:30:00.0,,,,,,,,,,,,,,-0.08884,,5.86047,6.67467,6.563,6.57133,6.32867,6.30733
,-0.21817,,,7.40833,6.22913,,,,,,,,6.90133,,6.79167,6.80133,,6.53367,,,6.551,2022-11-11T05:00:00.0,,,,,,,,,,,,,,-0.21817,,6.22913,6.90133,6.79167,6.80133,6.551,6.53367
,-0.20877,,,7.65533,7.00297,,,,,,,,7.16233,,7.05433,7.05667,,6.78467,,,6.79867,2022-11-11T05:30:00.0,,,,,,,,,,,,,,-0.20877,,7.00297,7.16233,7.05433,7.05667,6.79867,6.78467
,-0.03541,,,7.96067,8.05931,,,,,,,,7.49567,,7.403,7.416,,7.169,,,7.164,2022-11-11T06:00:00.0,,,,,,,,,,,,,,-0.03541,,8.05931,7.49567,7.403,7.416,7.164,7.169
,-0.21504,,,8.66067,9.43712,,,,,,,,7.96733,,7.868,7.87733,,7.62567,,,7.61367,2022-11-11T06:30:00.0,,,,,,,,,,,,,,-0.21504,,9.43712,7.96733,7.868,7.87733,7.61367,7.62567
,0.04296,,,9.19767,5.14052,,,,,,,,8.32167,,8.22667,8.23133,,7.978,,,7.93967,2022-11-11T07:00:00.0,,,,,,,,,,,,,,0.04296,,5.14052,8.32167,8.22667,8.23133,7.93967,7.978
,0.0496,,,9.62733,6.01336,,,,,,,,8.58833,,8.48667,8.48833,,8.23167,,,8.16633,2022-11-11T07:30:00.0,,,,,,,,,,,,,,0.0496,,6.01336,8.58833,8.48667,8.48833,8.16633,8.23167
,0.20753,,,10.12067,4.34448,,,,,,,,8.856,,8.75333,8.74767,,8.48767,,,8.40833,2022-11-11T08:00:00.0,,,,,,,,,,,,,,0.20753,,4.34448,8.856,8.75333,8.74767,8.40833,8.48767
,0.17873,,,10.326,4.16361,,,,,,,,9.066,,8.96467,8.952,,8.69933,,,8.603,2022-11-11T08:30:00.0,,,,,,,,,,,,,,0.17873,,4.16361,9.066,8.96467,8.952,8.603,8.69933
,0.15598,,,10.486,2.0963,,,,,,,,9.164,,9.07033,9.067,,8.814,,,8.73667,2022-11-11T09:00:00.0,,,,,,,,,,,,,,0.15598,,2.0963,9.164,9.07033,9.067,8.73667,8.814
,0.06179,,,10.65,4.35677,,,,,,,,9.32133,,9.22667,9.22367,,8.96433,,,8.88333,2022-11-11T09:30:00.0,,,,,,,,,,,,,,0.06179,,4.35677,9.32133,9.22667,9.22367,8.88333,8.96433
,0.03307,,,10.84933,4.54713,,,,,,,,9.507,,9.41767,9.41533,,9.17033,,,9.08767,2022-11-11T10:00:00.0,,,,,,,,,,,,,,0.03307,,4.54713,9.507,9.41767,9.41533,9.08767,9.17033
,0.03204,,,10.90133,3.27023,,,,,,,,9.69133,,9.59367,9.584,,9.322,,,9.241,2022-11-11T10:30:00.0,,,,,,,,,,,,,,0.03204,,3.27023,9.69133,9.59367,9.584,9.241,9.322
,-0.02044,,,11.153,3.75086,,,,,,,,9.83833,,9.75267,9.74667,,9.46833,,,9.39433,2022-11-11T11:00:00.0,,,,,,,,,,,,,,-0.02044,,3.75086,9.83833,9.75267,9.74667,9.39433,9.46833
,-0.21546,,,11.066,4.26579,,,,,,,,10.00767,,9.90667,9.90333,,9.63,,,9.55167,2022-11-11T11:30:00.0,,,,,,,,,,,,,,-0.21546,,4.26579,10.00767,9.90667,9.90333,9.55167,9.63
