time,zeta,u_star,L,Ri_g,regime,neutral_transition,phi_m,phi_h,phi_q1,phi_q2,phi_obs
28600,0.029994201723293375,0.75075,553.4403,0.021985922437844408,near_neutral,false,3.3117082917082907,8.039175958379845,-0.6403412948938765,NaN,3.3117082917082907
28601,0.027400403248103226,0.76378,605.8305,0.02371136353725724,near_neutral,false,3.2394235832889633,9.08102881830799,-0.8383144016787322,NaN,3.2394235832889633
28602,0.03382514965081646,0.75242,490.7591,0.025596381153821162,near_neutral,false,3.1771635375041716,7.638674098689629,-0.6254759758415126,NaN,3.1771635375041716
28603,0.049443006659019885,0.71857,335.7401,0.03398883017943343,near_neutral,false,3.272248045114293,7.360778999457631,-0.44787582343611726,NaN,3.272248045114293
28604,0.04014590861195038,0.75444,413.4917,0.02778730318395468,near_neutral,false,3.1232326110904927,6.7517098318109925,-0.9078392621911978,NaN,3.1232326110904927
28605,0.029926366715534385,0.79274,554.6948,0.01943816794091729,near_neutral,false,3.309362464364104,7.113609319428371,1.5329342701548292,NaN,3.309362464364104
28606,0.026883601132868477,0.78092,617.4768,0.020722077933646617,near_neutral,false,3.2399592076582038,8.09142371656682,1.4352422708130392,NaN,3.2399592076582038
28607,0.034989702277682076,0.71207,474.4253,0.02919323964662578,near_neutral,false,3.1759920607056427,8.415905717515669,-0.4297002115273706,NaN,3.1759920607056427
28608,0.039912461872779276,0.67723,415.9102,0.03197478924497503,near_neutral,false,3.2440167217111524,8.430733131748884,-0.6051222988305891,NaN,3.2440167217111524
28609,0.020403650581829764,0.73525,813.5799,0.023734287309046562,near_neutral,false,3.1250759001095623,11.360291026271089,0.38324640471872934,NaN,3.1250759001095623
28610,0.028598900251687553,0.73981,580.4419,0.02774274427622365,near_neutral,false,3.130483277237849,9.506548365184813,-0.5682559708091033,NaN,3.130483277237849
28611,0.0344423993405318,0.67873,481.9641,0.03487249229271311,near_neutral,false,3.244137089367888,10.655847228369547,-0.7230545787060094,NaN,3.244137089367888
28612,0.04475246360964206,0.65206,370.9293,0.04702557370709143,near_neutral,false,2.975441677146275,9.302936109118159,-0.4174495195675901,NaN,2.975441677146275
28613,0.03992032288326697,0.65699,415.8283,0.043344543386734206,near_neutral,false,3.098236570487289,10.422443241740137,-0.729872217772002,NaN,3.098236570487289
28614,0.040273930660422105,0.63675,412.1773,0.03779990587854387,near_neutral,false,3.210347162238799,9.673211828696466,-0.7651088971273894,NaN,3.210347162238799
28615,0.05415020549350573,0.66386,306.5547,0.04266274090276181,near_neutral,false,3.1493098444451135,7.814108299834257,-0.4277769673637683,NaN,3.1493098444451135
28616,0.050712696687361114,0.58668,327.3342,0.04757069448525599,near_neutral,false,3.2587212980008036,9.961327637709287,-1.5285446333669352,NaN,3.2587212980008036
28617,0.037213314565268905,0.66162,446.0769,0.043222218908739216,near_neutral,false,3.0100668728944777,10.523519081287462,-1.9999718660120118,NaN,3.0100668728944777
28618,0.03847857566220818,0.72324,431.4089,0.038888592613138775,near_neutral,false,2.9194012745116114,8.613721483139537,-1.6113754051062443,NaN,2.9194012745116114
28619,0.04109252650715505,0.69701,403.9664,0.033952760550638054,near_neutral,false,3.1569119046594256,8.234498833131907,3.0537814818921922,NaN,3.1569119046594256
28620,0.05818028879854199,0.60439,285.32,0.04208883804615309,near_neutral,false,3.455231996999729,8.63665336156379,-1.8404010244011753,NaN,3.455231996999729
28621,0.06736796993927549,0.59029,246.4079,0.047601003778056816,near_neutral,false,3.510760906597699,8.708937178276821,-1.3756771272520305,NaN,3.510760906597699
28622,0.06222922321809807,0.61499,266.7557,0.03809143669518634,near_neutral,false,3.727360426818141,8.504244805252302,-1.077839434791375,NaN,3.727360426818141
28623,0.040621012074962895,0.66953,408.6555,0.03170626472180998,near_neutral,false,3.249837116252363,8.243611767191226,0.8355008874906931,NaN,3.249837116252363
28624,0.04674263001068323,0.67507,355.1362,0.03675244934164005,near_neutral,false,3.2204759012645603,8.154798800357312,1.5802344312754957,NaN,3.2204759012645603
28625,0.0504285362327514,0.65094,329.1787,0.04680563497053296,near_neutral,false,3.174189036026532,9.35163081749862,0.7382421564009843,NaN,3.174189036026532
28626,0.044149581975268255,0.70373,375.9945,0.037714139646930746,near_neutral,false,3.2769206782272873,9.172959303809215,-1.6396546819559974,NaN,3.2769206782272873
28627,0.03975757459634686,0.66761,417.5305,0.03438270388422029,near_neutral,false,3.320261080570991,9.533768759311544,-1.2669879050766693,NaN,3.320261080570991
28628,0.039204368594750114,0.64942,423.4222,0.037199684052739775,near_neutral,false,3.1418706093300344,9.366587162982848,-1.3498946383094972,NaN,3.1418706093300344
28629,0.020538352279757106,0.66887,808.244,0.03169361014168444,near_neutral,false,3.0733203429332723,14.575443355776875,0.5723848156055814,NaN,3.0733203429332723
28630,0.030266134128566893,0.68817,548.4678,0.032448711459785895,near_neutral,false,3.065979820877593,10.078109844812857,-0.955173599566037,NaN,3.065979820877593
28631,0.04117647642473089,0.66285,403.1428,0.03532403982413858,near_neutral,false,3.234428184690687,8.974622937563762,-0.19835080433676497,NaN,3.234428184690687
28632,0.018036636102174285,0.69634,920.349,0.02933457479232503,near_neutral,false,3.0248687582375147,14.881178531294086,0.6715275932545949,NaN,3.0248687582375147
28633,0.02088818842152616,0.69977,794.7075,0.027245404092638478,near_neutral,false,3.043832814909025,12.084649721156252,-1.0682212924171928,NaN,3.043832814909025
28634,0.022616238268337308,0.78055,733.9859,0.025267418410741083,near_neutral,false,3.0391271823998744,10.31901517272336,-0.5538615834333981,NaN,3.0391271823998744
28635,0.013902335257327201,0.7615,1194.044,0.019584214500376316,near_neutral,false,3.2071231487561107,14.48937567623518,1.0522647293721457,NaN,3.2071231487561107
28636,0.009331918929235386,0.82656,1778.841,0.013466452597417073,near_neutral,false,3.2283300667828114,15.039663219022701,-0.683141758901399,NaN,3.2283300667828114
28637,0.008894237337901185,0.86947,1866.377,0.015676680389976935,near_neutral,false,3.0557580416166683,16.458237181436576,-0.5324576174679232,NaN,3.0557580416166683
28638,0.012196734801839798,0.81371,1361.02,0.017510486824794492,near_neutral,false,3.2242813778864705,14.925212030412943,-0.3513388820177549,NaN,3.2242813778864705
28639,0.012962066434494714,0.79253,1280.66,0.014453742955423062,near_neutral,false,3.4266676901119766,13.093328475638913,-0.1842699961349551,NaN,3.4266676901119766
28640,0.009577134878944439,0.86118,1733.295,0.016233614993097008,near_neutral,false,3.0651589808299207,15.925227602674326,-0.3869478611555684,NaN,3.0651589808299207
28641,0.009830687141342779,0.8755,1688.59,0.015596792991288898,near_neutral,false,3.0781523573830825,15.032515386511793,-0.9819727305894635,NaN,3.0781523573830825
28642,0.01513110280217086,0.86294,1097.078,0.016961054825795466,near_neutral,false,3.213735086513031,11.577170376014616,-0.44636282422226226,NaN,3.213735086513031
28643,0.012456327814529782,0.82451,1332.656,0.01642482814811227,near_neutral,false,3.265986060407595,14.064991004807979,-0.8999481213703461,NaN,3.265986060407595
28644,0.016682022166588685,0.82594,995.0832,0.01919953695540557,near_neutral,false,3.2152051669074693,11.89760217124311,-0.20778426759877092,NaN,3.2152051669074693
28645,0.016134472077157767,0.77939,1028.853,0.01877930562315618,near_neutral,false,3.431109443140005,13.70231389945298,-0.3573235495953441,NaN,3.431109443140005
28646,0.009796267150106551,0.81771,1694.523,0.012773773472310125,near_neutral,false,3.461781615052334,15.626363562291187,0.7702587220666586,NaN,3.461781615052334
28647,0.0066176429550406915,0.8597,2508.446,0.012045897875171489,near_neutral,false,3.2044084499760896,18.69095886734002,-0.45462851943657406,NaN,3.2044084499760896
28648,0.00453829169951916,0.79072,3657.764,0.01245216862217825,near_neutral,false,3.3797417402985745,31.341488387308807,-2.4380891766396178,NaN,3.3797417402985745
28649,0.0022901052965582894,0.91787,7248.575,0.007984530664745793,near_neutral,false,3.013114723338938,31.653757957197172,-0.4471372540278364,NaN,3.013114723338938
28659,0.002163694432644779,0.85444,7672.063,0.008588247541305901,near_neutral,false,3.186023919500231,40.29087416764676,-0.6932470006830944,NaN,3.186023919500231
28660,0.0016460921672786628,0.98844,10084.49,0.008252083238943272,near_neutral,false,2.875264108651568,41.444312336472684,1.7785707598779408,NaN,2.875264108651568
28661,0.006339693777514177,0.8392,2618.423,0.012301585539774427,near_neutral,false,3.2604984244253785,20.628174628904397,0.5829476574140214,NaN,3.2604984244253785
28662,0.019118212746550085,0.77811,868.282,0.016552819698495015,near_neutral,false,3.2571946411461385,9.185697041859756,-0.3396505484670054,NaN,3.2571946411461385
28663,0.023637992405369356,0.74191,702.2593,0.020401277882075276,near_neutral,false,2.9636819530371317,7.580711582980146,-0.13918560443556932,NaN,2.9636819530371317
28664,0.010804245938482187,0.7474,1536.433,0.014768861071929776,near_neutral,false,2.7198954152171977,10.112463185713287,-0.5758550340968225,NaN,2.7198954152171977
28665,0.010742980659398977,0.68541,1545.195,0.01590559382727826,near_neutral,false,2.6908945821560173,10.720584458163678,-0.6282962163179169,NaN,2.6908945821560173
28669,0.015123727579757164,0.60414,1097.613,0.026634212662004733,near_neutral,false,2.484408415267984,10.869936334413659,-1.048054906416863,NaN,2.484408415267984
28670,0.021233502783507555,0.55999,781.7834,0.02855213499744892,near_neutral,false,2.541928625709586,8.688476859027837,-0.7426473048985754,NaN,2.541928625709586
28672,0.004538094432277553,0.70365,3657.923,0.015389157902978646,near_neutral,false,2.35368830779191,18.78621234294229,-0.5898929306891089,NaN,2.35368830779191
28673,0.0003152125368001143,0.76617,52662.88,0.012076389611143825,near_neutral,false,2.3734550498656377,215.8219718096345,-1.758040411765793,NaN,2.3734550498656377
28674,0.0034361408743239755,0.67735,4831.001,0.011545021043045221,near_neutral,false,2.6206850225142095,23.075622282685778,-2.36618272787219,NaN,2.6206850225142095
28677,0.032707232830180503,0.62728,507.533,0.03281593367278138,near_neutral,false,2.18503654224943,4.790252118255915,-0.21310528398274559,NaN,2.18503654224943
28678,0.014495651741093688,0.58899,1145.171,0.020304596548967678,near_neutral,false,2.431826988196366,8.28365429137637,-1.2951919345377993,NaN,2.431826988196366
28705,0.0013298032131570411,0.68984,12483.05,0.028633641617106253,near_neutral,false,2.039653317355393,89.57811496263571,1.5051279267054896,NaN,2.039653317355393
28721,0.002718999879774343,0.79642,6105.186,0.009095871900279667,near_neutral,false,2.000259494571541,13.384674932077559,-0.4018497862922737,NaN,2.000259494571541
28724,0.0024600971501256503,1.09442,6747.701,0.0010702976336108344,near_neutral,false,2.13586100400212,1.9847155871829159,-0.4636463050346415,NaN,2.13586100400212
28726,0.0023789378587037026,1.33212,6977.904,-0.0002811912096057232,near_neutral,false,2.2024102766851166,-0.5733437622071944,-0.4600536139295465,NaN,2.2024102766851166
28727,0.0064376417444613025,1.20076,2578.584,0.0004349890723294928,near_neutral,false,2.5204586169500054,0.4292503765579047,-0.17720753452849128,NaN,2.5204586169500054
28728,0.005138631613356976,1.15147,3230.432,0.0007380733787640557,near_neutral,false,2.730777952433749,1.0710872078145077,-0.2951380568710864,NaN,2.730777952433749
28729,0.0043447660880014055,1.24895,3820.689,0.0011021263569171338,near_neutral,false,2.3673077829821487,1.4215902635747872,-0.25996194535709305,NaN,2.3673077829821487
28730,0.003479342035461203,1.1745,4771.017,0.0009564106393469044,near_neutral,false,2.4977224823802087,1.7148875234675292,-0.4612176961280602,NaN,2.4977224823802087
28731,0.0015446127906965925,1.15269,10747.03,0.0011637942276582621,near_neutral,false,2.500878428333338,4.7123955038117895,10.928271229604757,NaN,2.500878428333338
28732,0.0021099454439287083,1.0488,7867.502,0.0009725055054536326,near_neutral,false,2.7589111365369945,3.508296312938432,-5.811021247111097,NaN,2.7589111365369945
28733,0.0027813209833745705,1.06555,5968.387,0.0008010951097141668,near_neutral,false,2.6083383646421514,1.9595702018444852,-4.926267870342503,NaN,2.6083383646421514
28734,0.0034216912966602234,1.18968,4851.402,0.000975367298575554,near_neutral,false,2.3800430928204777,1.6147191894184636,-2.5016779087913084,NaN,2.3800430928204777
28735,0.0037599068449104115,1.24088,4415.003,0.0008163168875365719,near_neutral,false,2.5668870299930515,1.4305241936042943,2.1234618671637864,NaN,2.5668870299930515
28736,0.005498030479623671,1.30775,3019.263,0.001195057622491386,near_neutral,false,2.4726521378958775,1.3289472662184625,0.9341043595322549,NaN,2.4726521378958775
28737,0.0058641019110260316,1.33148,2830.783,0.0017570621982971224,near_neutral,false,2.389574967538211,1.7109091397186957,-0.3561635461345922,NaN,2.389574967538211
28738,0.007548937350641318,1.21212,2198.985,0.0023010229355776737,near_neutral,false,2.5912183245516576,2.04664792226054,-0.22332196426208586,NaN,2.5912183245516576
28739,0.005204117397364459,1.36236,3189.782,0.002849823482706221,near_neutral,false,2.3598453337509087,3.04956542755348,0.5949668140186138,NaN,2.3598453337509087
28740,0.007136095661511769,1.32508,2326.202,NaN,near_neutral,false,2.3973789842458144,NaN,NaN,NaN,2.3973789842458144
28741,0.008355947244777407,1.20777,1986.609,0.00513352012839771,near_neutral,false,2.4177322669051224,3.5911702366873026,-0.26101196145080613,NaN,2.4177322669051224
28742,0.0059454416191658125,1.37967,2792.055,0.005844787024861,near_neutral,false,2.065493157381435,4.194035410863648,-0.43003562787295846,NaN,2.065493157381435
28743,0.00605337692737151,1.4814,2742.271,NaN,near_neutral,false,2.1226798973943564,NaN,NaN,NaN,2.1226798973943564
28744,0.00675295808040251,1.53048,2458.182,NaN,near_neutral,false,2.011841564592662,NaN,NaN,NaN,2.011841564592662
28745,0.006462370124852212,1.43437,2568.717,NaN,near_neutral,false,2.2424697098919926,NaN,NaN,NaN,2.2424697098919926
28746,0.006087938437006158,1.39441,2726.703,NaN,near_neutral,false,2.26364448046127,NaN,NaN,NaN,2.26364448046127
28747,0.006272390260564917,1.38702,2646.519,NaN,near_neutral,false,2.1746278191935065,NaN,NaN,NaN,2.1746278191935065
28748,0.007137672809078432,1.42735,2325.688,NaN,near_neutral,false,2.064489438469892,NaN,NaN,NaN,2.064489438469892
28749,0.006543308225687373,1.41739,2536.943,NaN,near_neutral,false,2.081485335722702,NaN,NaN,NaN,2.081485335722702
28750,0.006045334913375086,1.28283,2745.919,0.0009107501840848654,near_neutral,false,2.2131773327547513,0.7379234791269486,0.5236531537204719,NaN,2.2131773327547513
28751,0.004538068379395639,1.50627,3657.944,NaN,near_neutral,false,1.960831170153204,NaN,NaN,NaN,1.960831170153204
28752,0.004528748275801861,1.52461,3665.472,NaN,near_neutral,false,1.9799883248830852,NaN,NaN,NaN,1.9799883248830852
28753,0.003026128431442787,1.51546,5485.557,NaN,near_neutral,false,2.0804981839030905,NaN,NaN,NaN,2.0804981839030905
28754,0.002536973329685798,1.49743,6543.23,NaN,near_neutral,false,2.1241910770082364,NaN,NaN,NaN,2.1241910770082364
28755,0.0029586668888637382,1.61286,5610.635,NaN,near_neutral,false,2.149341680134805,NaN,NaN,NaN,2.149341680134805
28756,0.003148153029822302,1.58799,5272.933,NaN,near_neutral,false,2.176609144613981,NaN,NaN,NaN,2.176609144613981
28757,0.0036692843105160587,1.48062,4524.043,NaN,near_neutral,false,2.2792987997520555,NaN,NaN,NaN,2.2792987997520555
28758,0.0032887398697896758,1.47857,5047.526,NaN,near_neutral,false,2.0956562384225603,NaN,NaN,NaN,2.0956562384225603
28759,0.00444845222000544,1.33681,3731.635,0.002769521664270575,near_neutral,false,1.972580496355752,2.4225084802205803,0.8152788732402967,NaN,1.972580496355752
28760,0.007637349214112165,1.17364,2173.529,0.0037525713327838713,near_neutral,false,2.2208053103544905,2.4233005566031465,0.8551830556213569,NaN,2.2208053103544905
28761,0.005865398986699325,1.23766,2830.157,0.003644741776235931,near_neutral,false,2.135389363799428,2.833500902579494,1.1567639401069418,NaN,2.135389363799428
28762,0.0054381208999107295,1.13743,3052.525,0.0028266132512489374,near_neutral,false,2.563615294518735,3.416042300608557,1.4166453991745271,NaN,2.563615294518735
28763,0.00575210306937071,1.17185,2885.901,0.0034923014375424005,near_neutral,false,2.2062977343516663,2.9553798052756104,1.1627124428538775,NaN,2.2062977343516663
28764,0.006075240758863447,1.25144,2732.402,0.003422506142039837,near_neutral,false,2.1193004769616506,2.530263871479422,1.101924488918921,NaN,2.1193004769616506
28765,0.00424123316664776,1.38514,3913.956,0.0025245839280301913,near_neutral,false,2.1451583714762887,2.7391535930826656,1.2557799153973048,NaN,2.1451583714762887
28766,0.006091933142868677,1.21039,2724.915,0.003422334660063115,near_neutral,false,2.110362683836523,2.501966814842906,1.3562094257964608,NaN,2.110362683836523
28767,0.0052959916999686715,1.26299,3134.446,0.002695961799137801,near_neutral,false,2.0807046066169255,2.2038767113661666,1.6917482504159196,NaN,2.0807046066169255
28768,0.005712425488980181,1.14392,2905.946,0.00471276624340764,near_neutral,false,2.1225453314528595,3.716800913919852,-10.551999135141395,NaN,2.1225453314528595
28769,0.008858137987377689,0.96151,1873.983,0.006282060318188,near_neutral,false,2.3284022584846293,3.844817095951637,-4.549635601872766,NaN,2.3284022584846293
28770,0.008317766749777526,1.04345,1995.728,0.005039680664928075,near_neutral,false,2.2924219868917746,3.1840905618157516,-9.998438579214374,NaN,2.2924219868917746
28771,0.007082056287842072,1.09043,2343.952,0.006821995904443364,near_neutral,false,2.1080706184206637,4.280774891460199,-7.358981607910888,NaN,2.1080706184206637
28772,0.0066778016998625825,1.21251,2485.848,0.006193692362289213,near_neutral,false,2.0713814960518078,3.979571359444622,-1.8440354565958754,NaN,2.0713814960518078
28773,0.007687124760645626,1.00131,2159.455,0.0060134785951720445,near_neutral,false,2.515022154311186,4.948179775089112,-2.4443619697820833,NaN,2.515022154311186
28774,0.00947298259710378,0.9594,1752.352,0.006511762355662165,near_neutral,false,2.4524247793759986,4.13431149073387,-1.8642798977370492,NaN,2.4524247793759986
28775,0.009018117180110814,0.91814,1840.739,0.009042027954591437,near_neutral,false,2.1202452784978325,4.507359319802388,-6.158333235658861,NaN,2.1202452784978325
28776,0.013990210223978209,0.81571,1186.544,0.010810225803216621,near_neutral,false,2.308449830345479,4.117668745748314,-1.7243765214220361,NaN,2.308449830345479
28777,0.015000090361990133,0.73245,1106.66,0.016396670818142275,near_neutral,false,2.354288726572159,6.058725109292778,-2.612727669359301,NaN,2.354288726572159
28778,0.01141623953196169,0.69108,1454.069,0.012214910236676365,near_neutral,false,2.450365048587396,6.424343970108923,-5.437495380827912,NaN,2.450365048587396
28779,0.012002371552933351,0.76904,1383.06,0.010085199259290729,near_neutral,false,2.530948614145197,5.382500413386579,-3.267970441857249,NaN,2.530948614145197
28780,0.017098924384951177,0.71418,970.8213,0.014475523517331838,near_neutral,false,2.6885816211910467,6.119443629089179,-1.963395704576983,NaN,2.6885816211910467
28781,0.012505961049204931,0.75029,1327.367,0.01680065042931001,near_neutral,false,2.3026793343610836,7.123213322473623,-2.125054772707087,NaN,2.3026793343610836
28782,0.021882590935677182,0.62258,758.5939,0.02255032427620116,near_neutral,false,2.3817902027762603,5.846030254136096,-1.50950592086205,NaN,2.3817902027762603
28783,0.053935592454865504,0.45179,307.7745,0.041174964239227785,near_neutral,false,3.1376049836330053,7.515438224524077,-0.8064402801668324,NaN,3.1376049836330053
28784,0.033613384120591866,0.55082,493.8509,0.04125815526660349,near_neutral,false,2.8522972820320414,9.985898412247412,-0.8221919468399517,NaN,2.8522972820320414
28785,0.04317199749810472,0.47945,384.5085,0.04702116040097215,near_neutral,false,3.087352637860511,10.381585243705047,-0.7164936413942411,NaN,3.087352637860511
28786,0.041135263898825096,0.46997,403.5467,0.04149340752760471,near_neutral,false,3.2199580115042803,10.458399578468148,-0.8975537786563054,NaN,3.2199580115042803
28787,0.054710707247949256,0.4068,303.4141,0.045978201116788735,near_neutral,false,3.147378045449579,8.324870162125858,-0.7870632313668052,NaN,3.147378045449579
28788,0.19262061154259288,0.2376,86.17977,0.12610184775832778,weakly_stable,false,4.210938084549196,11.608507989036541,-0.31042910817406366,NaN,4.210938084549196
28789,0.23940758448996527,0.18697,69.33782,0.16722707060243977,weakly_stable,false,5.518535950508992,21.272396997963547,-0.29164243800888995,NaN,5.518535950508992
28790,0.5553901281077591,0.18956,29.8889,0.1296387603217926,weakly_stable,false,5.425377482356802,6.870631156714844,-0.2986500386055449,NaN,5.425377482356802
28791,0.13233882566033886,0.26733,125.4356,NaN,weakly_stable,false,NaN,11.56487240817691,-0.5260301230595141,NaN,NaN
28792,0.07574001646204695,0.31485,219.1708,0.24521847322078652,near_neutral,false,2.2587048506343406,16.517592895105615,2.4591553400683552,NaN,2.2587048506343406
28793,0.028357459096500604,0.52575,585.3839,0.06594847912893805,near_neutral,false,2.017557351931104,9.466495836244597,0.3521791505380839,NaN,2.017557351931104
28794,0.008291314847697039,0.53158,2002.095,0.025916183765288467,near_neutral,false,2.1282605105952483,14.157847090538773,1.0682757083658019,NaN,2.1282605105952483
28795,0.032564158749096885,0.39542,509.7629,0.05220687438342657,near_neutral,false,2.12254311870922,7.222721556835116,0.8936665497350663,NaN,2.12254311870922
28796,0.012596140421166373,0.60035,1317.864,0.018884855945102943,near_neutral,false,2.1692691300445106,7.0550980676516195,1.8686039221509814,NaN,2.1692691300445106
28797,0.015037771076206172,0.59401,1103.887,0.016929831260106366,near_neutral,false,1.8707055997934934,3.9398533150722517,1.2990184999393546,NaN,1.8707055997934934
28798,0.018673327570099506,0.47611,888.9685,0.024641399608291557,near_neutral,false,2.2327536353643764,6.578475571084128,4.147502185291279,NaN,2.2327536353643764
28800,0.03699804133260705,0.35541,448.6724,0.10198598850466684,near_neutral,false,2.0218128358796883,11.267917933867405,-5.435635293470096,NaN,2.0218128358796883
28801,0.011370556150340673,0.50613,1459.911,0.024018299495894166,near_neutral,false,1.9347206580654506,7.9067332374857955,-3.3956960727705683,NaN,1.9347206580654506
28802,0.007607023023617516,0.69278,2182.194,0.016744887453180417,near_neutral,false,1.6270410519934173,5.827261716583358,-1.4415726237640771,NaN,1.6270410519934173
28804,0.006147522011646962,0.40799,2700.275,0.0442195089807756,near_neutral,false,2.018156490763662,29.29702363476552,-11.693198621373346,NaN,2.018156490763662
28806,0.0533845825325646,0.34316,310.9512,0.039948406227139376,near_neutral,false,1.9579081996088634,2.8685885260678186,-2.738996233874399,NaN,1.9579081996088634
28807,0.05338423917168243,0.38286,310.9532,0.04035957742245856,near_neutral,false,3.0733393987938724,7.140927103645063,3.1539339595610354,NaN,3.0733393987938724
28808,0.019286485994119015,0.58989,860.7063,0.013967803502149987,near_neutral,false,2.4062684945027413,4.1933699651502625,-7.0530814739841405,NaN,2.4062684945027413
28809,0.026556885408479294,0.62409,625.0733,0.019046000115383346,near_neutral,false,2.230901793010623,3.5693369518533027,-2.2948390184393577,NaN,2.230901793010623
28810,0.011818487959737403,0.71135,1404.579,0.010756240744960592,near_neutral,false,2.364368532446131,5.0877871981663665,-6.891026339013343,NaN,2.364368532446131
28811,0.00745297330982504,0.80746,2227.299,0.009756201689072598,near_neutral,false,1.8359869907556483,4.412557757850149,-2.187730868544923,NaN,1.8359869907556483
28812,0.007186875207272079,0.8214,2309.766,0.008197732027044654,near_neutral,false,2.0468584124665203,4.778914034402754,6.694503684152229,NaN,2.0468584124665203
28813,0.021853060547458662,0.6269,759.619,0.014731077858563436,near_neutral,false,2.187523173995498,3.225726788584887,-2.2187825725631476,NaN,2.187523173995498
28814,0.1007340233411655,0.31085,164.7904,0.042117995060016615,weakly_stable,false,4.556922953192858,8.682301853814655,0.659028632961657,NaN,4.556922953192858
28815,0.0450591917629626,0.4171,368.4043,0.04774287043627448,near_neutral,false,3.0678205333120214,9.972063351406481,-0.7000377955257291,NaN,3.0678205333120214
28816,0.028222537770596332,0.52917,588.1824,0.028830392224012284,near_neutral,false,2.8980367577737036,8.579505700085004,-1.496678138683008,NaN,2.8980367577737036
28817,0.028291643211019697,0.58214,586.7457,0.029640327738570872,near_neutral,false,2.5756842569370484,6.950404427273909,-1.1278683391801319,NaN,2.5756842569370484
28818,0.01655138857176473,0.69206,1002.937,0.017505343882349915,near_neutral,false,2.4540444470132647,6.369437209246742,-1.138244164070969,NaN,2.4540444470132647
28819,0.01719144590934205,0.83268,965.5965,0.026340907105164554,near_neutral,false,2.052079563711283,6.452183530431361,-0.1368906375865047,NaN,2.052079563711283
28820,0.008563883215459563,0.87665,1938.373,0.00711648791461288,near_neutral,false,2.177560600011407,3.9403561721198046,0.5121242671706375,NaN,2.177560600011407
28821,0.010891952487466054,0.81051,1524.061,0.006827465860132615,near_neutral,false,2.202519401364573,3.0408380036213076,0.5872045253044789,NaN,2.202519401364573
28822,0.013433735671019145,0.80819,1235.695,0.005108875909840023,near_neutral,false,2.2251824722184415,1.8830411737278787,0.4146331657712376,NaN,2.2251824722184415
28823,0.016331509975994647,0.7506,1016.44,0.00690113895096651,near_neutral,false,2.4616244041803594,2.560577994489462,0.6269882201525002,NaN,2.4616244041803594
28824,0.013134085563028974,0.76117,1263.887,0.0031816554521349447,near_neutral,false,2.32755188284702,1.3123571660687496,0.9512051255998487,NaN,2.32755188284702
28825,0.01234624830239086,0.7682,1344.538,0.003996388632134502,near_neutral,false,2.4330604009372556,1.9161896444336013,1.0273061330525286,NaN,2.4330604009372556
28826,0.008042394075371767,0.94418,2064.062,0.002839911079034831,near_neutral,false,2.305477416029429,1.87690001166719,1.6987025799254172,NaN,2.305477416029429
28827,0.011760546766239296,0.80359,1411.499,0.005246450869845938,near_neutral,false,2.204633166996437,2.168257066932702,1.2641717349017665,NaN,2.204633166996437
28828,0.020240414670008693,0.54881,820.1413,0.01411969946334886,near_neutral,false,2.4058168279246606,4.037673186365076,-4.190900918694403,NaN,2.4058168279246606
28829,0.02100793277259027,0.69316,790.1777,0.019269708164283385,near_neutral,false,2.4110211847833756,5.33204580061398,-1.1375737871595295,NaN,2.4110211847833756
28830,0.034784773405490084,0.59828,477.2203,0.029968111661875036,near_neutral,false,2.904981502529473,7.270377181920359,-1.0222884376816035,NaN,2.904981502529473
28831,0.028971787761758364,0.65715,572.9712,0.028231222684346493,near_neutral,false,2.8424765189750354,7.8731434458245015,-0.7880688865722625,NaN,2.8424765189750354
28832,0.03105181669027665,0.59629,534.5903,0.03370518171412634,near_neutral,false,2.7517187759125403,8.218976780963926,-0.5570918718942217,NaN,2.7517187759125403
28833,0.019817239685335664,0.63343,837.6545,0.02258158431190171,near_neutral,false,2.7235860491468844,8.4526609355043,-1.0933680479664247,NaN,2.7235860491468844
28834,0.028304812824194545,0.51516,586.4727,0.024897220661012714,near_neutral,false,3.1690424118504716,8.833782132616966,-0.7326851421374225,NaN,3.1690424118504716
28835,0.05704879046254198,0.41378,290.979,0.04069212433541407,near_neutral,false,3.6458401136406353,9.481109442666778,-0.3622971977603766,NaN,3.6458401136406353
28836,0.16985290942685694,0.30504,97.73162,0.07318788196985285,weakly_stable,false,4.396956865401988,8.33049099019122,-0.16302797546466466,NaN,4.396956865401988
28837,0.13164614784338233,0.29099,126.0956,0.11767909722849748,weakly_stable,false,3.9521591043602107,13.962397963615475,-0.002214075567631176,NaN,3.9521591043602107
28838,0.15556719706334116,0.30825,106.7063,0.10357477306906554,weakly_stable,false,4.053978192304226,10.942052139087334,-0.021510682195507107,NaN,4.053978192304226
28839,0.0743711937965464,0.35645,223.2047,0.06890552424876702,near_neutral,false,2.9467257368183164,8.045049507874289,-0.24121747522188916,NaN,2.9467257368183164
28840,0.08242295687889088,0.35823,201.4002,0.05726635997978258,near_neutral,false,2.8947552317412457,5.822038639424012,-0.24052012593766905,NaN,2.8947552317412457
28841,0.032376825682390364,0.36097,512.7124,0.13352412603281702,near_neutral,false,1.9389992397028992,15.50532074670069,-0.5496541444495932,NaN,1.9389992397028992
28842,0.018634154631827833,0.329,890.8373,0.13441775658777286,near_neutral,false,1.9255243161094222,26.745145354121355,-0.34960975044774917,NaN,1.9255243161094222
