tracer,family,branch,x_driver,phi_fit
momentum,BD_CLASSIC,weakly_stable,0.17436974789915966,1.6867081135875455
momentum,BD_CLASSIC,weakly_stable,0.17647058823529413,1.6948503722136166
momentum,BD_CLASSIC,weakly_stable,0.17857142857142858,1.702989503861023
momentum,BD_CLASSIC,weakly_stable,0.18067226890756302,1.7111255085297654
momentum,BD_CLASSIC,weakly_stable,0.18277310924369747,1.7192583862198434
momentum,BD_CLASSIC,weakly_stable,0.18487394957983194,1.7273881369312571
momentum,BD_CLASSIC,weakly_stable,0.1869747899159664,1.7355147606640067
momentum,BD_CLASSIC,weakly_stable,0.18907563025210083,1.743638257418092
momentum,BD_CLASSIC,weakly_stable,0.19117647058823528,1.7517586271935128
momentum,BD_CLASSIC,weakly_stable,0.19327731092436976,1.7598758699902697
momentum,BD_CLASSIC,weakly_stable,0.1953781512605042,1.767989985808362
momentum,BD_CLASSIC,weakly_stable,0.19747899159663865,1.77610097464779
momentum,BD_CLASSIC,weakly_stable,0.19957983193277312,1.7842088365085542
momentum,BD_CLASSIC,weakly_stable,0.20168067226890757,1.7923135713906537
momentum,BD_CLASSIC,weakly_stable,0.20378151260504201,1.800415179294089
momentum,BD_CLASSIC,weakly_stable,0.20588235294117646,1.80851366021886
momentum,BD_CLASSIC,weakly_stable,0.20798319327731093,1.8166090141649671
momentum,BD_CLASSIC,weakly_stable,0.21008403361344538,1.8247012411324095
momentum,BD_CLASSIC,weakly_stable,0.21218487394957983,1.8327903411211877
momentum,BD_CLASSIC,weakly_stable,0.21428571428571427,1.8408763141313016
momentum,BD_CLASSIC,weakly_stable,0.21638655462184875,1.8489591601627513
momentum,BD_CLASSIC,weakly_stable,0.2184873949579832,1.8570388792155368
momentum,BD_CLASSIC,weakly_stable,0.22058823529411764,1.8651154712896578
momentum,BD_CLASSIC,weakly_stable,0.22268907563025211,1.8731889363851146
momentum,BD_CLASSIC,weakly_stable,0.22478991596638656,1.8812592745019072
momentum,BD_CLASSIC,weakly_stable,0.226890756302521,1.8893264856400356
momentum,BD_CLASSIC,weakly_stable,0.22899159663865545,1.8973905697994995
momentum,BD_CLASSIC,weakly_stable,0.23109243697478993,1.9054515269802994
momentum,BD_CLASSIC,weakly_stable,0.23319327731092437,1.9135093571824349
momentum,BD_CLASSIC,weakly_stable,0.23529411764705882,1.921564060405906
momentum,BD_CLASSIC,weakly_stable,0.23739495798319327,1.9296156366507131
momentum,BD_CLASSIC,weakly_stable,0.23949579831932774,1.937664085916856
momentum,BD_CLASSIC,weakly_stable,0.2415966386554622,1.9457094082043342
momentum,BD_CLASSIC,weakly_stable,0.24369747899159663,1.9537516035131484
momentum,BD_CLASSIC,weakly_stable,0.24579831932773108,1.9617906718432983
momentum,BD_CLASSIC,weakly_stable,0.24789915966386555,1.9698266131947837
momentum,BD_CLASSIC,weakly_stable,0.25,1.977859427567605
momentum,BD_PL,weakly_stable,0.0,1.0
momentum,BD_PL,weakly_stable,0.0021008403361344537,1.0084017978552056
momentum,BD_PL,weakly_stable,0.004201680672268907,1.0168004687317471
momentum,BD_PL,weakly_stable,0.0063025210084033615,1.0251960126296242
momentum,BD_PL,weakly_stable,0.008403361344537815,1.0335884295488371
momentum,BD_PL,weakly_stable,0.01050420168067227,1.0419777194893858
momentum,BD_PL,weakly_stable,0.012605042016806723,1.05036388245127
momentum,BD_PL,weakly_stable,0.014705882352941176,1.05874691843449
momentum,BD_PL,weakly_stable,0.01680672268907563,1.0671268274390457
momentum,BD_PL,weakly_stable,0.018907563025210083,1.0755036094649373
momentum,BD_PL,weakly_stable,0.02100840336134454,1.0838772645121644
momentum,BD_PL,weakly_stable,0.023109243697478993,1.0922477925807275
momentum,BD_PL,weakly_stable,0.025210084033613446,1.100615193670626
momentum,BD_PL,weakly_stable,0.0273109243697479,1.1089794677818605
momentum,BD_PL,weakly_stable,0.029411764705882353,1.1173406149144305
momentum,BD_PL,weakly_stable,0.031512605042016806,1.1256986350683365
momentum,BD_PL,weakly_stable,0.03361344537815126,1.134053528243578
momentum,BD_PL,weakly_stable,0.03571428571428571,1.142405294440155
momentum,BD_PL,weakly_stable,0.037815126050420166,1.150753933658068
momentum,BD_PL,weakly_stable,0.03991596638655462,1.1590994458973167
momentum,BD_PL,weakly_stable,0.04201680672268908,1.1674418311579016
momentum,BD_PL,weakly_stable,0.04411764705882353,1.1757810894398217
momentum,BD_PL,weakly_stable,0.046218487394957986,1.1841172207430775
momentum,BD_PL,weakly_stable,0.04831932773109244,1.1924502250676692
momentum,BD_PL,weakly_stable,0.05042016806722689,1.2007801024135965
momentum,BD_PL,weakly_stable,0.052521008403361345,1.2091068527808595
momentum,BD_PL,weakly_stable,0.0546218487394958,1.2174304761694585
momentum,BD_PL,weakly_stable,0.05672268907563025,1.2257509725793931
momentum,BD_PL,weakly_stable,0.058823529411764705,1.2340683420106633
