datetime,T_lo,T_hi,ws_hi,ws_lo,z_lo,z_hi,rib,zeta,c3
1999-03-26T18:00:00.0,-29.98,-29.5,3.51,1.87,1.95,13.74,0.10517966505394916,0.4728560184508513,13.881382463104918
1999-03-26T19:00:02.88,-29.19,-28.98,4.13,2.61,1.95,13.74,0.06675137093087999,0.13356494819829576,52.17176924481102
1999-03-26T19:59:57.12,-28.37,-28.31,3.64,2.41,1.95,13.74,0.05480091687829671,0.09826746908842812,31.863940420793785
1999-03-26T22:59:57.12,-25.55,-25.57,3.8,2.48,1.95,13.74,0.025607141077650178,0.06975883983250497,-746.1591148447723
1999-03-27T06:00:00.0,-19.07,-18.95,4.5,3.27,1.95,13.74,0.07083310420864415,0.15776644833253384,113.61612437146657
1999-03-27T07:00:02.88,-19.25,-19.05,3.98,2.48,1.95,13.75,0.06391386853835077,0.48081263128997875,-23.275721353815253
1999-03-27T07:59:57.12,-18.35,-18.33,4.13,2.92,1.95,13.75,0.04207461901012794,0.055222236602235686,2472.5004003663644
1999-03-27T09:00:00.0,-18.11,-18.14,4.1,3.21,1.95,13.75,0.04906065786007374,0.02406809195488963,132.44545282316983
1999-03-27T10:00:02.88,-18.08,-18.09,4.31,3.1,1.95,13.75,0.03273606946330639,0.020787662265435373,132.44545282316983
1999-03-27T13:59:57.12,-18.17,-18.18,3.41,2.58,1.95,13.75,0.06959755419095157,0.07295774005317028,-746.1591148447723
1999-03-27T16:59:57.12,-18.22,-18.25,3.28,2.46,1.95,13.75,0.05781930759935083,0.042163282664721316,-2263.8749413320274
1999-03-29T04:59:57.12,-18.37,-18.43,5.88,4.63,1.94,13.73,0.0161338847763533,0.010063643951293775,-1133.08492989993
1999-03-29T06:00:00.0,-18.25,-18.29,4.97,3.91,1.94,13.73,0.030499491840024807,0.01858932376876011,383.22059476023577
1999-03-29T07:00:02.88,-18.29,-18.29,3.34,2.55,1.94,13.73,0.08399149539908765,0.08813863196095416,689.7873375586821
1999-03-29T07:59:57.12,-18.24,-18.24,4.25,3.18,1.94,13.73,0.04577592077170403,0.02730995384456274,1023.9415271068675
1999-03-29T09:00:00.0,-18.42,-18.45,5.21,4.0,1.94,13.73,0.026521968642672845,0.025755737002975686,1023.9415271068675
1999-03-29T10:00:02.88,-18.87,-18.92,6.86,5.46,1.94,13.73,0.015207070988260738,0.006907024497867958,-1133.08492989993
1999-03-30T00:00:00.0,-19.09,-19.06,4.7,3.69,1.93,13.72,0.06492844238314617,0.0363150821881479,435.229252178385
1999-03-30T01:00:02.88,-19.29,-19.26,4.23,3.18,1.93,13.72,0.06012305779511066,0.055867560721466605,2472.5004003663644
1999-03-30T01:59:57.12,-19.58,-19.57,3.73,2.86,1.93,13.72,0.0756301609926268,0.05640385514906636,2472.5004003663644
1999-03-30T03:00:00.0,-19.69,-19.65,3.46,2.55,1.93,13.72,0.08567855180240894,0.09988550310610377,31.863940420793785
1999-03-30T04:00:02.88,-20.16,-20.11,3.18,2.15,1.93,13.72,0.07130800303990861,0.11671212803659142,-160.60798504419972
1999-03-30T04:59:57.12,-20.49,-20.37,3.14,2.14,1.93,13.72,0.10776540413520129,0.24074794406470312,-76.11344891246056
1999-03-30T06:00:00.0,-20.49,-20.47,3.33,2.35,1.93,13.72,0.06458306177824821,0.1174225429596687,-160.60798504419972
1999-03-30T07:00:02.88,-20.16,-20.17,3.02,2.25,1.93,13.72,0.08135786699261648,0.10858938005884498,-399.0834234365859
1999-03-30T10:59:57.12,-20.22,-19.99,3.67,2.51,1.93,13.72,0.11733781614957499,0.3681525749514656,23.780136233355066
1999-03-30T12:00:00.0,-20.15,-20.05,3.87,2.82,1.93,13.72,0.08933009527602259,0.16749458847556656,108.38829700596142
1999-03-30T13:00:02.88,-19.97,-19.9,4.26,3.25,1.93,13.72,0.08305407385174071,0.10139910070068396,31.863940420793785
1999-03-30T13:59:57.12,-19.72,-19.69,4.97,3.71,1.93,13.72,0.041822951144554164,0.047891664040706224,-1204.0995673272212
1999-03-30T15:00:00.0,-19.79,-19.76,5.38,3.96,1.93,13.72,0.032938139463601496,0.04498230056984764,-1204.0995673272212
1999-03-30T16:00:02.88,-19.88,-19.82,4.89,3.57,1.93,13.72,0.045988483964590196,0.06073656228518092,-1069.7681170427402
1999-03-30T16:59:57.12,-19.91,-19.92,5.4,4.13,1.93,13.72,0.02987756481545271,0.03251658225152592,1021.2188490096745
1999-03-30T21:00:00.0,-20.42,-20.41,5.01,3.95,1.92,13.71,0.05111669468147907,0.039744321704770824,-2263.8749413320274
1999-03-30T22:59:57.12,-21.79,-21.77,4.39,3.26,1.92,13.71,0.048826290408520934,0.07872779426763152,-159.16794149775814
1999-03-31T00:00:00.0,-21.46,-21.44,4.9,3.92,1.92,13.71,0.0648319010361453,0.03667896988185147,435.229252178385
1999-03-31T03:00:00.0,-21.3,-21.23,4.7,3.48,1.92,13.71,0.057223017823085434,0.0922604271624618,689.7873375586821
1999-03-31T04:00:02.88,-22.03,-22.01,5.31,4.03,1.92,13.71,0.038089517799972494,0.058810238552109456,-1069.7681170427402
1999-03-31T04:59:57.12,-24.4,-23.88,4.19,2.5,1.92,13.71,0.10332446507717198,0.7263465506727432,1.3939646969813617
1999-03-31T06:00:00.0,-25.98,-25.23,4.38,2.47,1.92,13.71,0.11081935112543971,0.49319300042464886,-23.275721353815253
1999-03-31T07:00:02.88,-27.16,-25.97,4.28,2.17,1.92,13.71,0.13750140340909847,1.4516434267898028,-0.5495952887136638
1999-03-31T10:59:57.12,-29.65,-28.08,3.95,2.08,1.92,13.71,0.2281424582981759,1.4007086943990237,-0.5495952887136638
1999-03-31T12:00:00.0,-28.66,-27.57,4.76,2.87,1.92,13.71,0.15924931983115492,0.5544882551332038,-7.720890805599197
1999-03-31T13:00:02.88,-27.9,-27.02,4.05,2.33,1.92,13.71,0.15836620886531674,0.5212116539429963,-7.720890805599197
1999-03-31T13:59:57.12,-27.77,-26.93,4.65,2.65,1.92,13.71,0.11237127727856293,0.4170020168936613,28.106152628974222
1999-03-31T15:00:00.0,-26.84,-26.2,4.96,3.08,1.92,13.71,0.10021779827533937,0.39184306252288015,23.780136233355066
1999-03-31T16:00:02.88,-25.32,-25.15,4.85,3.39,1.92,13.71,0.06247552961785362,0.07930191613866601,-159.16794149775814
1999-03-31T16:59:57.12,-24.43,-24.35,5.25,4.02,1.92,13.71,0.06007560032963966,0.0540200468738109,1927.942485150343
1999-03-31T18:00:00.0,-24.91,-24.8,4.85,3.58,1.92,13.71,0.06511793445257902,0.0710594851407391,-746.1591148447723
1999-03-31T19:00:02.88,-25.55,-25.5,5.05,3.86,1.92,13.71,0.05458433098963403,0.052562375328778686,1927.942485150343
1999-03-31T19:59:57.12,-25.68,-25.54,4.43,3.4,1.92,13.71,0.11250984073991961,0.2855546077155113,19.550929328990694
1999-03-31T21:00:00.0,-25.34,-25.26,4.63,3.7,1.92,13.7,0.10532882149632257,0.2161315802797489,-5.156424177170789
1999-03-31T22:00:02.88,-24.81,-24.79,5.14,4.14,1.92,13.7,0.06300509161813977,0.0758389602093227,-159.16794149775814
1999-03-31T22:59:57.12,-24.36,-24.35,4.94,4.04,1.91,13.7,0.07202962509293719,0.0552167994836949,2472.5004003663644
1999-04-01T00:00:00.0,-24.08,-24.02,5.24,4.16,1.91,13.7,0.06985683562989702,0.04567259180997328,-1204.0995673272212
1999-04-01T01:00:02.88,-23.92,-23.78,5.14,4.05,1.91,13.7,0.09975535864781569,0.0863186086011778,494.7322757368658
1999-04-01T01:59:57.12,-24.09,-23.83,5.04,3.61,1.91,13.7,0.08521286032781397,0.23992647086656885,-76.11344891246056
1999-04-01T03:00:00.0,-24.61,-24.22,5.13,3.37,1.91,13.7,0.07586546928941558,0.3495299612599193,-72.38878105033294
1999-04-01T04:00:02.88,-25.3,-24.68,5.22,3.24,1.91,13.7,0.08741665364001357,0.3915874259098259,23.780136233355066
1999-04-01T04:59:57.12,-25.91,-25.36,5.72,3.65,1.91,13.7,0.07255741070234248,0.23477522387654803,35.227689987855136
1999-04-01T06:00:00.0,-26.01,-25.49,5.82,3.74,1.91,13.7,0.06865408012315334,0.20963741581982998,-5.156424177170789
1999-04-01T07:00:02.88,-25.66,-25.16,5.71,3.61,1.91,13.7,0.06514357915161409,0.2089030917618296,-5.156424177170789
1999-04-01T07:59:57.12,-25.29,-24.76,5.3,3.37,1.91,13.7,0.08075849161502899,0.25908263794560277,38.12097380053348
1999-04-01T09:00:00.0,-24.47,-24.1,5.79,3.78,1.91,13.7,0.05583674718242652,0.16589010960629158,108.38829700596142
1999-04-01T10:00:02.88,-23.56,-23.23,6.38,4.38,1.91,13.7,0.05156608809525352,0.12503448375021095,118.51084322739463
1999-04-01T10:59:57.12,-22.07,-21.95,6.88,5.12,1.91,13.7,0.03500882649742696,0.053186001337789106,1927.942485150343
1999-04-01T12:00:00.0,-20.9,-20.86,8.19,6.49,1.91,13.7,0.024668073387196093,0.020469789710769366,132.44545282316983
1999-04-01T13:00:02.88,-20.54,-20.53,8.58,6.68,1.91,13.7,0.015917465558236588,0.01309048521624471,383.22059476023577
1999-04-01T13:59:57.12,-19.91,-19.93,9.47,7.39,1.91,13.7,0.010083331726165008,0.004656829493016542,-1133.08492989993
1999-04-01T16:00:02.88,-19.82,-19.84,10.36,7.9,1.91,13.7,0.007206199175316079,0.0016380758052005828,-1133.08492989993
1999-04-01T16:59:57.12,-19.24,-19.27,9.5,7.76,1.91,13.7,0.012867038702571356,0.002424727735306355,-1133.08492989993
1999-04-03T06:00:00.0,-14.96,-14.96,5.64,4.67,1.89,13.68,0.054993458647170146,0.04645393181663059,-1204.0995673272212
1999-04-03T07:00:02.88,-14.49,-14.51,4.84,4.17,1.89,13.68,0.09514500686556229,0.033574868587904,1021.2188490096745
1999-04-04T16:59:57.12,-17.74,-17.64,5.75,5.1,1.89,13.67,0.23060485867921007,0.01763052603627416,383.22059476023577
1999-04-04T18:00:00.0,-18.7,-18.46,5.45,4.67,1.88,13.67,0.2654279257303019,0.04043340223539954,-2263.8749413320274
1999-04-04T19:00:02.88,-18.39,-18.2,6.04,4.58,1.88,13.67,0.06503165888168345,0.03519284991353859,435.229252178385
1999-04-04T22:00:02.88,-15.16,-15.03,7.63,5.93,1.88,13.67,0.03806888145099928,0.006865739789607747,-1133.08492989993
1999-04-04T22:59:57.12,-15.21,-15.02,7.53,6.03,1.88,13.67,0.06085050361441506,0.009769444426348708,-1133.08492989993
1999-04-05T01:00:02.88,-15.8,-15.55,7.13,5.69,1.88,13.67,0.0791646567837815,0.007315683902738801,-1133.08492989993
1999-04-05T01:59:57.12,-16.05,-15.81,7.33,5.79,1.88,13.67,0.06739050875549314,0.012547266221854833,383.22059476023577
1999-04-05T03:00:00.0,-16.13,-15.98,7.72,6.11,1.88,13.67,0.04607250139823934,0.017314988583103923,383.22059476023577
1999-04-05T04:00:02.88,-16.04,-15.9,7.72,6.12,1.88,13.67,0.04487858187880625,0.02477603237045879,132.44545282316983
1999-04-05T04:59:57.12,-16.42,-16.19,7.33,5.59,1.88,13.67,0.05137893309700972,0.04674797995366314,-1204.0995673272212
1999-04-05T06:00:00.0,-16.83,-16.63,6.54,5.06,1.88,13.67,0.06495841662842981,0.040630742185131616,-2263.8749413320274
1999-04-05T07:00:02.88,-16.6,-16.46,6.45,4.95,1.88,13.67,0.05117324526992042,0.03266399637334318,1021.2188490096745
1999-04-05T07:59:57.12,-16.15,-16.03,6.15,4.75,1.88,13.67,0.054054476386866,0.04239185177797938,-2263.8749413320274
1999-04-05T09:00:00.0,-16.22,-16.17,6.36,5.05,1.88,13.67,0.04340725578801831,0.024148652297436395,132.44545282316983
1999-04-05T10:00:02.88,-16.84,-16.74,6.26,4.95,1.88,13.67,0.05664903970144043,0.034912767248442944,435.229252178385
1999-04-05T10:59:57.12,-17.0,-16.93,6.35,5.05,1.88,13.67,0.04955132106571817,0.025724212361042144,1023.9415271068675
1999-04-05T12:00:00.0,-17.37,-17.31,6.75,5.36,1.88,13.67,0.04106645104652914,0.018338062528595916,383.22059476023577
1999-04-05T13:00:02.88,-17.56,-17.52,6.55,5.47,1.88,13.67,0.06032194382152902,0.016884645861755948,383.22059476023577
1999-04-05T13:59:57.12,-17.8,-17.8,6.36,5.25,1.88,13.67,0.04246302694808668,0.00912629625061194,-1133.08492989993
1999-04-05T15:00:00.0,-18.41,-18.28,5.01,3.8,1.88,13.67,0.07610264820649046,0.05647843805497532,2472.5004003663644
1999-04-05T16:00:02.88,-19.14,-18.97,4.73,3.49,1.88,13.67,0.08450508170617568,0.09254326025357108,689.7873375586821
1999-04-05T16:59:57.12,-18.41,-18.38,5.5,4.52,1.88,13.66,0.06867600079069473,0.012704501252172828,383.22059476023577
1999-04-05T18:00:00.0,-17.95,-17.82,5.12,4.11,1.88,13.66,0.10889369668587776,0.02376342703446679,132.44545282316983
1999-04-07T13:59:57.12,-20.53,-19.23,3.02,1.72,1.87,13.65,0.3820374116625631,1.20618645808492,-1.95814756866974
1999-04-07T16:00:02.88,-20.17,-18.93,4.06,2.91,1.87,13.65,0.4668962706137569,0.5340776077945388,-7.720890805599197
1999-04-07T16:59:57.12,-19.93,-19.22,3.11,2.45,1.87,13.65,0.8633291079489459,0.2741185456570396,38.12097380053348
1999-04-07T18:00:00.0,-17.93,-17.69,4.19,3.28,1.87,13.65,0.19420213293584107,0.06018933861000572,-1069.7681170427402
1999-04-07T21:00:00.0,-15.77,-15.64,5.39,4.32,1.87,13.65,0.09620243220553475,0.02970249093507608,1021.2188490096745
1999-04-07T22:59:57.12,-14.19,-14.07,5.47,4.42,1.87,13.65,0.09524937716418505,0.021846930413896227,132.44545282316983
1999-04-08T00:00:00.0,-13.87,-13.77,5.78,4.63,1.87,13.65,0.07257258539938775,0.018547089724555467,383.22059476023577
1999-04-08T01:59:57.12,-13.1,-12.89,5.38,4.22,1.87,13.65,0.10740268907261223,0.07144226696973327,-746.1591148447723
1999-04-08T03:00:00.0,-13.5,-13.04,5.68,4.11,1.87,13.65,0.10378102531104606,0.13741994431798937,52.17176924481102
1999-04-08T04:00:02.88,-14.09,-13.7,6.36,4.74,1.87,13.65,0.08582279095439178,0.08795898634726637,689.7873375586821
1999-04-08T04:59:57.12,-15.38,-14.98,6.77,5.04,1.87,13.65,0.07712696162035307,0.10191887792016671,31.863940420793785
1999-04-08T06:00:00.0,-16.66,-16.2,6.47,4.73,1.86,13.65,0.08561955004260327,0.11721390412939436,-160.60798504419972
1999-04-08T07:00:02.88,-17.28,-16.77,6.39,4.52,1.86,13.65,0.08075606160565954,0.13338637779431556,52.17176924481102
1999-04-08T07:59:57.12,-17.73,-17.13,6.1,4.21,1.86,13.65,0.09057335724179691,0.17078818998510426,108.38829700596142
1999-04-08T09:00:00.0,-18.37,-17.8,6.49,4.52,1.86,13.65,0.08007631213024005,0.14885930972816683,-97.22852429963932
1999-04-08T10:00:02.88,-18.38,-17.97,6.98,5.25,1.86,13.65,0.07962892663295784,0.09010997442109471,689.7873375586821
1999-04-08T10:59:57.12,-19.01,-18.54,6.48,4.83,1.86,13.65,0.09776167996653257,0.11777573600898357,-160.60798504419972
1999-04-08T12:00:00.0,-19.4,-19.02,6.87,5.25,1.86,13.65,0.08597496665030908,0.07840818504281635,-159.16794149775814
1999-04-08T13:00:02.88,-20.12,-19.77,6.39,4.83,1.86,13.65,0.08735538755988399,0.10009869927552846,31.863940420793785
1999-04-08T13:59:57.12,-20.11,-19.8,5.59,4.21,1.86,13.65,0.10204256778767361,0.10424944646563601,-399.0834234365859
1999-04-08T15:00:00.0,-18.78,-18.7,5.97,4.94,1.86,13.65,0.08376915076658752,0.025186897282245418,1023.9415271068675
1999-04-09T13:59:57.12,-15.66,-14.55,4.16,2.38,1.86,13.64,0.1731587216981789,0.4291821212630826,28.106152628974222
1999-04-09T21:00:00.0,-14.41,-14.22,3.15,2.13,1.86,13.64,0.13103723397178768,0.5218553402294567,-7.720890805599197
1999-04-10T06:00:00.0,-11.61,-11.69,5.36,4.02,1.85,13.64,0.008752197443745264,0.015648873690206767,383.22059476023577
1999-04-10T07:59:57.12,-12.23,-12.3,6.18,4.68,1.85,13.63,0.00894402030022073,0.011838185623343466,-1133.08492989993
1999-04-10T09:00:00.0,-12.76,-12.84,4.68,3.53,1.85,13.63,0.011892603040972524,0.02227374147191352,132.44545282316983
1999-04-10T10:59:57.12,-11.64,-11.7,5.84,4.57,1.85,13.63,0.015187864021947921,0.01136171214247129,-1133.08492989993
1999-04-10T12:00:00.0,-11.87,-11.94,5.55,4.35,1.85,13.63,0.013955775991456714,0.018599027452309853,383.22059476023577
1999-04-10T13:00:02.88,-11.3,-11.36,6.54,5.1,1.85,13.63,0.011798180579923679,0.017299028079670535,383.22059476023577
1999-04-10T13:59:57.12,-11.53,-11.59,7.73,6.05,1.85,13.63,0.00867567122326903,0.00697457738844604,-1133.08492989993
1999-04-10T15:00:00.0,-12.41,-12.45,8.42,6.66,1.85,13.63,0.010792271164669708,0.006897379318642038,-1133.08492989993
1999-04-10T16:00:02.88,-12.59,-12.62,7.33,5.83,1.85,13.63,0.01683852313079133,0.011045479116392894,-1133.08492989993
1999-04-11T04:59:57.12,-16.0,-15.68,8.12,6.14,1.85,13.64,0.04992264748252546,0.07106721516096777,-746.1591148447723
1999-04-11T06:00:00.0,-17.08,-16.71,8.02,5.92,1.85,13.64,0.04967867034168528,0.07701456867348531,-159.16794149775814
1999-04-11T07:00:02.88,-17.06,-16.82,8.41,6.55,1.85,13.64,0.046379172375780285,0.049024250770345466,-1204.0995673272212
1999-04-11T07:59:57.12,-17.29,-17.08,9.01,7.07,1.85,13.64,0.03907301442694073,0.04000763662900942,-2263.8749413320274
1999-04-11T09:00:00.0,-18.25,-17.91,8.81,6.76,1.85,13.64,0.04913769898855916,0.06627729166965136,-1784.5051792039822
1999-04-11T10:00:02.88,-19.26,-18.88,8.31,6.34,1.85,13.64,0.05810727643163152,0.08956548104299528,689.7873375586821
1999-04-11T10:59:57.12,-18.82,-18.7,8.81,6.96,1.85,13.64,0.031280810189330856,0.030186184961703635,1021.2188490096745
1999-04-11T13:00:02.88,-19.22,-19.03,8.61,6.66,1.85,13.64,0.03657448230722047,0.04109205577687134,-2263.8749413320274
1999-04-11T13:59:57.12,-19.19,-18.87,8.72,6.66,1.86,13.64,0.04664911819075835,0.0624644833294463,-1069.7681170427402
1999-04-11T15:00:00.0,-18.95,-18.52,8.91,6.66,1.86,13.64,0.04892456823925606,0.06826957265477246,-1784.5051792039822
1999-04-11T16:00:02.88,-17.96,-17.61,9.51,7.28,1.86,13.64,0.042342978102010057,0.05114754825633206,1927.942485150343
1999-04-11T16:59:57.12,-17.63,-17.34,9.21,7.07,1.86,13.64,0.04000527499107192,0.04017732752717299,-2263.8749413320274
1999-04-11T18:00:00.0,-17.43,-17.19,9.01,7.07,1.86,13.64,0.04264661406446577,0.03507515517106496,435.229252178385
1999-04-11T19:00:02.88,-16.99,-16.81,9.21,7.38,1.86,13.64,0.03977357123064888,0.02166444379275204,132.44545282316983
1999-04-11T19:59:57.12,-15.64,-15.39,8.91,7.08,1.86,13.64,0.04893278707541114,0.009301701653586639,-1133.08492989993
1999-04-11T21:00:00.0,-15.15,-14.9,8.81,6.97,1.86,13.64,0.048310499024431665,0.0069925659241932125,-1133.08492989993
1999-04-11T22:00:02.88,-14.44,-14.12,8.72,6.98,1.86,13.64,0.06418578332160127,0.012565461948491563,383.22059476023577
1999-04-11T22:59:57.12,-13.52,-13.17,8.62,6.77,1.86,13.64,0.06047330503828679,0.015531437828195355,383.22059476023577
1999-04-12T00:00:00.0,-12.85,-12.55,8.51,6.64,1.86,13.64,0.05269779739859471,0.015905787703943162,383.22059476023577
1999-04-12T01:00:02.88,-12.96,-12.61,8.31,6.52,1.86,13.64,0.06445643264389334,0.022275929633319803,132.44545282316983
1999-04-12T01:59:57.12,-13.55,-13.38,9.1,7.14,1.86,13.64,0.033055908428621196,0.021787561273886553,132.44545282316983
1999-04-12T03:00:00.0,-14.03,-13.94,8.71,6.83,1.86,13.64,0.025911248198080345,0.029629208341877277,1021.2188490096745
1999-04-12T04:00:02.88,-14.77,-14.72,8.32,6.41,1.86,13.64,0.020275423056516143,0.029681389249204018,1021.2188490096745
1999-04-12T04:59:57.12,-15.73,-15.67,8.61,6.61,1.86,13.64,0.019682112977878304,0.03249987863498558,1021.2188490096745
1999-04-12T06:00:00.0,-16.98,-16.82,8.13,6.09,1.86,13.64,0.029839710100524088,0.048191150883941776,-1204.0995673272212
1999-04-12T07:00:02.88,-18.44,-18.18,7.64,5.67,1.86,13.64,0.04385608822436192,0.05685919065177835,2472.5004003663644
1999-04-12T07:59:57.12,-19.59,-19.23,7.25,5.36,1.86,13.64,0.06059977740764315,0.08570353937212574,494.7322757368658
1999-04-12T09:00:00.0,-20.25,-19.88,7.45,5.56,1.86,13.64,0.06203445753243343,0.07955143447057299,-159.16794149775814
1999-04-12T10:00:02.88,-20.79,-20.39,7.07,5.25,1.86,13.64,0.0711799582274998,0.13533746526519783,52.17176924481102
1999-04-12T10:59:57.12,-21.03,-20.59,7.17,5.25,1.86,13.64,0.06898190889946451,0.10800020039672477,-399.0834234365859
1999-04-12T12:00:00.0,-21.18,-20.72,7.36,5.35,1.86,13.64,0.06524530886326033,0.11181891352371706,-160.60798504419972
1999-04-12T13:00:02.88,-21.04,-20.69,7.76,5.87,1.86,13.64,0.05966722642061909,0.08159504662654388,494.7322757368658
1999-04-12T13:59:57.12,-20.01,-19.76,6.98,5.35,1.86,13.64,0.06274142332007486,0.0562963677721718,2472.5004003663644
1999-04-12T15:00:00.0,-18.62,-18.54,7.56,6.08,1.86,13.64,0.04049265355960521,0.026518355854816985,1023.9415271068675
1999-04-12T16:00:02.88,-17.8,-17.78,7.86,6.29,1.86,13.64,0.024859510232441425,0.02037309282775902,132.44545282316983
1999-04-12T16:59:57.12,-17.49,-17.45,8.44,6.81,1.86,13.64,0.026435476489074575,0.019011525936634403,383.22059476023577
1999-04-12T18:00:00.0,-16.83,-16.75,7.84,6.29,1.86,13.64,0.036660142931997486,0.01240860150382159,-1133.08492989993
1999-04-12T19:00:02.88,-16.06,-16.05,7.93,6.4,1.86,13.64,0.024080152628005756,0.01000274218374709,-1133.08492989993
1999-04-13T07:00:02.88,-15.48,-15.43,7.23,5.82,1.86,13.64,0.03730722132436411,0.03353544928800963,1021.2188490096745
1999-04-14T09:00:00.0,-14.42,-14.3,6.75,5.15,1.86,13.64,0.04105696677141525,0.043607257041704976,-2263.8749413320274
1999-04-14T10:00:02.88,-15.4,-15.21,5.55,4.16,1.86,13.64,0.0708319912935758,0.11571667289127832,-160.60798504419972
1999-04-14T10:59:57.12,-15.81,-15.58,5.65,4.04,1.86,13.64,0.05980129684537755,0.12690623661972827,118.51084322739463
1999-04-14T12:00:00.0,-16.28,-16.04,6.14,4.46,1.86,13.64,0.05661378779277101,0.10981655175400207,-399.0834234365859
1999-04-14T13:00:02.88,-15.97,-15.95,6.24,4.88,1.86,13.64,0.03289377426090389,0.026689803012176837,1023.9415271068675
1999-04-14T13:59:57.12,-15.72,-15.77,6.64,5.42,1.86,13.64,0.019734179666054855,0.012358608016757632,-1133.08492989993
1999-04-14T18:00:00.0,-17.22,-17.17,6.54,5.21,1.86,13.64,0.04221524599836826,0.02848951716067037,1023.9415271068675
1999-04-15T01:59:57.12,-14.23,-14.13,6.44,5.4,1.87,13.64,0.08874385909398194,0.02242726435382553,132.44545282316983
1999-04-15T03:00:00.0,-14.78,-14.64,6.44,5.28,1.87,13.64,0.08475606828933191,0.04913797783049925,-1204.0995673272212
1999-04-15T04:59:57.12,-15.77,-15.72,6.14,5.07,1.87,13.64,0.06476286352962612,0.023540517621781224,132.44545282316983
1999-04-15T06:00:00.0,-16.53,-16.29,5.46,4.13,1.87,13.64,0.0903173732293478,0.10358394189704484,-399.0834234365859
1999-04-15T07:00:02.88,-17.51,-17.11,5.47,4.01,1.87,13.64,0.10907896966906089,0.21036262183363552,-5.156424177170789
1999-04-15T07:59:57.12,-16.82,-16.55,5.75,4.33,1.87,13.64,0.08601271169111063,0.0931877615139015,689.7873375586821
1999-04-15T09:00:00.0,-16.17,-15.9,5.55,4.24,1.87,13.64,0.10080863070689322,0.15286461165155996,-97.22852429963932
1999-04-15T10:00:02.88,-15.31,-15.29,5.75,4.66,1.87,13.64,0.0509967397954962,0.03860626558483945,435.229252178385
1999-04-17T09:00:00.0,-7.84,-7.48,3.71,2.9,4.79,13.65,0.2228827516278183,0.9095103593653097,0.5702178514910541
1999-04-17T10:59:57.12,-8.54,-8.15,3.3,2.57,4.79,13.65,0.29359158216508374,0.46290782982572964,13.881382463104918
1999-04-20T07:59:57.12,-12.82,-12.84,9.31,7.17,4.78,13.64,0.004870521489345346,0.03301149468089448,1021.2188490096745
1999-04-20T13:00:02.88,-15.97,-15.88,7.91,6.02,4.78,13.64,0.01672108655432655,0.061176002244550304,-1069.7681170427402
1999-04-21T13:00:02.88,-25.11,-24.68,3.53,2.24,1.92,13.63,0.1514323141652442,0.7826373690651686,6.5896275608482116
1999-04-21T13:59:57.12,-24.86,-24.29,2.95,1.72,1.92,13.63,0.20910381507922074,1.4535922472558098,-0.5495952887136638
1999-04-22T04:00:02.88,-19.26,-18.91,4.36,3.1,1.92,13.62,0.13218245371790335,0.3600359857634363,23.780136233355066
1999-04-22T06:00:00.0,-19.31,-18.98,4.37,3.21,1.92,13.62,0.14927744459236497,0.23215409559372469,35.227689987855136
1999-04-22T07:00:02.88,-20.53,-19.73,4.37,2.68,1.92,13.62,0.14522970751183129,0.6113088572830409,-5.906191957657875
1999-04-22T07:59:57.12,-20.5,-20.18,4.47,3.1,1.92,13.62,0.10510857332224184,0.19233037040840506,-68.87412423504091
1999-04-22T09:00:00.0,-20.06,-19.95,4.86,3.72,1.92,13.62,0.07835570398746619,0.09577017449703225,31.863940420793785
1999-04-22T10:00:02.88,-19.66,-19.54,4.86,3.83,1.91,13.62,0.10022533259467858,0.08464963125697866,494.7322757368658
1999-04-22T10:59:57.12,-20.39,-19.81,5.15,3.52,1.91,13.62,0.11867169999614867,0.468744966850398,13.881382463104918
1999-04-22T12:00:00.0,-21.05,-20.57,4.96,3.42,1.91,13.62,0.11413202500947638,0.31377292924808436,7.512221763037732
1999-04-22T13:00:02.88,-21.17,-20.82,5.16,3.72,1.91,13.62,0.10207724829785973,0.179424997324246,2.945927868088466
1999-04-22T13:59:57.12,-21.88,-21.06,4.96,3.1,1.91,13.62,0.12328751021910507,0.5808701628998124,-5.906191957657875
1999-04-22T15:00:00.0,-20.95,-20.77,4.66,3.41,1.91,13.62,0.08586974800865432,0.0570986497703003,2472.5004003663644
1999-04-22T16:59:57.12,-19.64,-19.29,5.05,3.74,1.91,13.62,0.12259842449367962,0.27393464362360204,38.12097380053348
1999-04-22T18:00:00.0,-19.68,-19.45,4.56,3.1,1.91,13.62,0.07324541996917211,0.24849882946839563,-76.11344891246056
1999-04-23T04:59:57.12,-18.18,-17.91,5.29,4.01,1.91,13.62,0.10571700637455393,0.20778317515400654,-5.156424177170789
1999-04-23T06:00:00.0,-19.52,-18.87,5.11,3.38,1.91,13.62,0.11555019858160188,0.6070240834308449,-5.906191957657875
1999-04-23T07:00:02.88,-20.47,-19.78,5.14,3.28,1.91,13.62,0.10557744885889475,0.4964298013445741,-23.275721353815253
1999-04-23T07:59:57.12,-21.17,-20.47,5.18,3.19,1.91,13.62,0.09363720289588194,0.3901580176587898,23.780136233355066
1999-04-23T09:00:00.0,-21.66,-21.1,5.28,3.51,1.91,13.62,0.09824083580419793,0.27475034656694397,38.12097380053348
1999-04-23T10:00:02.88,-22.24,-21.6,5.47,3.61,1.91,13.61,0.0996270442613208,0.3181671124152419,7.512221763037732
